"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"ZAKRZEWSKI Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"DZICZEK Krzysztof Andrzej - KW BEZPARTYJNI SAMORZĄDOWCY";"WASILEWSKI Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BRZOZOWSKA Urszula Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWIERSKI Adrian Norbert - KW BEZPARTYJNI SAMORZĄDOWCY";"SADOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCINIAK Urszula - KW BEZPARTYJNI SAMORZĄDOWCY";"SZTEJTER Agnieszka Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYWICKI Wiesław Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"JASEK Mirosława - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABOWSKI Jerzy - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKIEWICZ Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"DĄBROWSKI Mirosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUPA Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"MIERZEJEWSKI Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"MLENKO Krzysztof Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJSŁAW Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"KAMIONKA Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"SULEJ Marianna - KW BEZPARTYJNI SAMORZĄDOWCY";"LESZCZEWICZ Waldemar Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"PASŁAWSKA Urszula Stefania - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NIEMCZYCKI Ignacy Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JASKULSKA Sylwia Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOREK Sebastian Bolesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRÓL Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KEMPA Robert Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BĄKOWSKA Maria Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TRUPACZ Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIWOWARCZYK Marcin Marian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KIMBAR Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZAŁKO Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAWLAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WISOWATY Bogusław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZUBIŃSKA Grażyna Jolanta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ANDRZEJEWSKI Jarosław Arkadiusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRZEMIŃSKI Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁABANOWSKA Joanna Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NOWICKA Sylwia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZEPIELINDA Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOTOWSKI Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KULASEK Marcin Robert - KW NOWA LEWICA";"GRUCELA Bartosz - KW NOWA LEWICA";"PRZYŁUSKA Bożena Marta - KW NOWA LEWICA";"MICHNIK Łukasz - KW NOWA LEWICA";"ASZKIEŁOWICZ Mieczysław - KW NOWA LEWICA";"MATUSZEWSKA-BORUC Małgorzata Emilia - KW NOWA LEWICA";"BOCZAR Beata - KW NOWA LEWICA";"DRACEWICZ Dariusz Cezary - KW NOWA LEWICA";"BOLIK-KUN Anna Agnieszka - KW NOWA LEWICA";"PIENIAK Jarosław - KW NOWA LEWICA";"JANKOWSKA Ewa Bożena - KW NOWA LEWICA";"OLKOWSKA-KASJAN Małgorzata - KW NOWA LEWICA";"LESKA Arkadiusz Karol - KW NOWA LEWICA";"HADZIEWICZ Irena Krystyna - KW NOWA LEWICA";"PYSZNA Malwina Maria - KW NOWA LEWICA";"RUTKOWSKI Bartłomiej - KW NOWA LEWICA";"POPIELARZ Małgorzata - KW NOWA LEWICA";"PACYNO Piotr - KW NOWA LEWICA";"NADOLNA Janina - KW NOWA LEWICA";"NALAZEK Ireneusz Mariusz - KW NOWA LEWICA";"CIESZYŃSKI Janusz Antoni - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHOJECKI Artur Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"ARENT Iwona Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"POBOŻY Błażej Leszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"SEMENIUK-PATKOWSKA Olga Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAŁECKI Jerzy Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSSAKOWSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZEMIEL Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"ULEWICZ Bożenna - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŻUCHOWSKI Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUKOWSKA Beata Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CYBULSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"REMBA-KARDASIŃSKA Małgorzata Urszula - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZOSTAK Izabela Kamila - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICKIEWICZ Jan Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"JUCHNIEWICZ Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOBYLIŃSKA Zdzisława Marianna - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRUSACZYK Sławomir - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSIUK Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZMIT Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"LISIECKI Piotr Cezary - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OWSIANIK Tomasz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYRĘBEK Andrzej Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYSOCKI Kamil Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BORKOWSKA Agnieszka Halina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BAGIŃSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DUDA-BEJNAROWICZ Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZBICIAK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Ignacy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOŁĘBIEWSKA Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLSZTYN Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LIPKA Emilia Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PANASIEWICZ Cecylia Dorota - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOJCIECHOWSKI Michał Jerzy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DĘBKOWSKA Agnieszka Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BARTKOWIAK Sławomir Artur - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRABOWSKA Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KITA Agnieszka Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKA Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHĘTNIK Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CICHOŃ Janusz Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOJCIECHOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAPKE Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚLĄSKA-ZYŚK Wioletta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAMPUCH Mirosław Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOBIECH Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WYPIJ Michał Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWKOWICZ Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OFIERSKA Małgorzata Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOMZA Zbigniew Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OLSZEWSKI Wacław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHMIELIŃSKI Igor - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WROCHNA Ewa Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŻULCZYK Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KIEŁCZEWSKA Aleksandra Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GLINKA Adrian Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOT Anna Weronika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPEJEWSKA Jolanta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WIELGAT Marta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WRÓBEL Maciej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JASKOWSKI Zbigniew - KW POLSKA JEST JEDNA";"KULCZYK Joanna - KW POLSKA JEST JEDNA";"ŻBIKOWSKI Wojciech - KW POLSKA JEST JEDNA";"ROPIAK Sabina Agnieszka - KW POLSKA JEST JEDNA";"GŁOWIŃSKA Danuta - KW POLSKA JEST JEDNA";"ŁUKASZUK Adam - KW POLSKA JEST JEDNA";"CHRZANOWSKI Bogdan - KW POLSKA JEST JEDNA";"HODKOWSKA Bogusława - KW POLSKA JEST JEDNA";"ZAPERT Michał Marcin - KW POLSKA JEST JEDNA";"KOCIMSKA Barbara - KW POLSKA JEST JEDNA";"ŚWITAJ Zenon - KW POLSKA JEST JEDNA";"CĘDROWSKA Jolanta Anna - KW POLSKA JEST JEDNA";"JĘDRZEJCZYK Roman - KW POLSKA JEST JEDNA";"MICHALCZYK Michał - KW POLSKA JEST JEDNA"
4;"Świetlica wiejska w Zalcu, Zalec 17, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;2;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;5;9;1;1;2;1;0;0;6;0;0;3;0;0;0;0;0;0;4;0;2;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;14;6;7;3;7;3;7;1;0;2;4;0;0;1;1;0;0;41;0;1;13;2;2;0;1;0;0;0;2;0;1;1;2;0;0;0;0;0;1;0;16;9;13;6;0;2;3;23;0;0;0;0;0;0;1;0;2;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;"Szkoła Podstawowa w Bożem, Boże 18, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;4;1;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;1;0;1;20;6;9;1;3;1;0;0;18;2;1;3;0;0;0;0;2;5;8;1;9;2;5;0;1;0;4;0;1;2;0;0;0;0;0;0;2;1;0;0;18;13;25;7;24;1;27;2;5;0;2;2;0;4;1;0;0;34;0;2;20;1;1;0;2;1;1;0;4;0;1;0;1;2;0;2;0;0;2;2;25;13;7;7;2;1;12;42;1;6;2;1;0;0;0;1;1;0;0;8;0;1;0;2;0;0;0;0;0;0;0;0;0;0
6;"Szkoła Podstawowa w Szestnie, Szestno 18, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;4;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;20;7;3;1;0;0;0;1;22;0;1;0;0;0;0;0;0;2;5;0;5;3;6;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;29;22;7;1;7;2;17;1;5;4;2;4;2;1;0;2;2;15;0;6;8;2;2;1;1;1;1;2;1;1;4;0;0;0;0;2;1;0;1;1;20;9;11;7;0;0;7;39;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0
7;"Świetlica wiejska w Polskiej Wsi, Polska Wieś 17, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;20;5;5;0;0;0;1;2;8;0;2;0;0;0;0;0;0;1;43;0;2;2;2;3;1;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;12;8;16;1;8;2;12;1;0;0;3;2;0;1;1;0;0;17;1;6;13;1;1;1;3;0;0;0;0;2;2;0;0;0;0;1;0;0;2;0;42;12;13;8;0;3;4;51;0;3;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
8;"Szkoła Podstawowa w Marcinkowie, Marcinkowo 27, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;3;4;1;1;1;3;2;1;0;0;3;1;0;0;0;0;0;0;0;0;38;14;16;1;0;2;4;1;30;1;1;0;0;2;0;0;2;1;8;5;9;2;2;1;0;1;1;0;0;0;2;0;0;1;7;0;2;0;2;0;35;28;28;6;29;9;18;0;1;1;3;10;0;6;0;0;4;57;1;12;23;7;3;6;3;2;2;0;2;4;4;3;0;0;0;2;1;0;0;0;55;23;55;22;2;3;13;153;0;11;0;1;1;0;0;0;0;0;0;6;1;0;11;1;0;0;0;0;0;0;0;1;0;0
9;"Świetlica wiejska w Karwiach, Karwie 20, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;3;1;1;1;0;0;10;1;0;0;0;1;0;0;0;1;7;0;1;0;2;1;0;0;1;0;0;0;0;1;0;3;2;0;0;0;0;0;8;4;8;2;2;1;16;2;1;0;0;1;0;1;0;0;0;10;0;1;7;1;0;2;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;3;4;1;0;1;0;19;0;1;0;0;0;0;0;2;0;0;0;2;1;0;2;0;0;0;0;0;1;0;0;0;0;0
10;"Świetlica wiejska w Użrankach, Użranki 11, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;3;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;4;3;1;4;0;0;2;0;0;0;0;1;0;0;0;0;2;9;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;6;2;1;3;0;1;0;14;0;2;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11;"Świetlica wiejska w Wyszemborku, Wyszembork 47, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;10;0;2;1;0;1;0;2;0;0;1;0;0;2;0;0;0;0;5;2;3;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;2;1;15;5;5;2;7;3;7;0;0;0;0;0;0;0;0;0;0;16;0;9;5;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;4;1;0;3;3;7;1;1;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;"Świetlica wiejska w Rydwągach, Rydwągi 13, 11-700 Mrągowo";281003;"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";1;1;3;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;5;4;1;0;1;1;0;9;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;5;4;13;1;4;2;10;1;0;0;2;1;1;1;3;0;0;4;0;0;2;1;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;6;5;2;0;2;1;16;0;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa w Nawiadach-sala gimnastyczna, Nawiady 31, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;2;0;1;0;1;0;3;1;1;1;0;0;0;0;1;0;2;0;2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;4;3;19;0;3;2;2;4;1;3;0;1;1;0;2;10;0;1;4;1;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;1;0;2;5;6;4;2;5;2;10;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;0;0;0;0;0;2;0;1;0;0;0
2;"Świetlica wiejska w Nawiadach, Nawiady 45, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;0;4;0;0;0;1;0;0;0;0;2;2;0;0;0;1;1;0;0;0;32;10;8;1;2;1;0;0;7;1;0;1;0;0;2;0;0;0;2;2;2;3;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;35;11;12;4;12;11;8;1;1;6;2;0;0;0;0;1;0;15;0;4;14;0;3;2;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;19;7;17;7;0;5;4;19;0;1;0;1;0;0;0;1;0;0;0;1;0;2;19;0;1;0;0;0;0;0;0;0;1;0
3;"Świetlica wiejska w Krutyni, Krutyń 23, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;5;4;0;1;1;0;0;1;1;0;2;1;1;0;0;0;1;2;1;5;1;6;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;19;8;13;4;11;16;6;0;2;2;0;1;0;0;2;0;0;8;3;1;5;0;1;1;3;0;0;1;0;0;4;0;0;0;0;0;1;0;0;0;20;14;8;7;1;8;10;13;0;1;0;0;0;0;0;2;1;2;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0
4;"Świetlica wiejska w Dłużcu, Dłużec 55, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;4;1;2;0;0;0;5;0;0;0;0;0;0;0;0;3;11;0;2;1;2;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;2;12;2;12;6;5;1;11;1;1;0;2;1;0;2;3;0;1;35;0;3;6;1;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;13;3;6;1;3;21;0;0;0;0;0;0;1;0;2;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5;"Świetlica wiejska w Starych Kiełbonkach, Stare Kiełbonki 29, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;2;1;0;0;0;1;1;0;0;0;1;0;0;0;3;0;1;0;0;0;12;1;0;1;1;0;3;0;4;0;2;0;0;0;0;0;0;1;0;1;8;0;4;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;22;12;15;3;11;4;4;2;3;7;2;2;0;1;0;0;1;13;0;6;6;1;1;2;0;0;2;2;0;0;3;0;0;0;0;0;0;0;0;0;11;3;7;3;0;8;3;13;0;3;0;1;0;0;2;0;0;1;0;1;0;1;10;0;1;0;0;0;0;0;0;0;0;0
6;"Świetlica wiejska w Lipowie, Lipowo 18/2, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;4;1;0;0;0;0;0;3;0;0;1;0;1;0;1;0;2;2;1;4;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;10;8;14;4;3;1;2;1;2;3;0;2;0;1;1;0;0;7;0;0;8;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;10;6;7;11;0;1;4;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
7;"Szkoła Podstawowa im. Karola Wojtyły w Pieckach, ul. Zwycięstwa 23, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;1;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;18;5;2;0;0;1;2;0;0;0;0;4;0;0;0;0;1;3;1;1;4;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;3;2;19;7;20;11;8;4;9;4;0;5;2;2;0;2;0;1;0;5;0;12;10;0;2;0;3;0;0;0;3;1;1;0;0;2;0;1;0;0;0;0;10;4;3;3;2;1;1;9;0;4;0;0;0;0;0;0;1;0;0;2;0;0;8;0;0;0;0;0;0;0;4;0;2;0
8;"Gminny Ośrodek Kultury „Pegaz” w Pieckach, ul. Zwycięstwa 6, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;2;16;3;2;0;0;1;0;2;0;2;0;0;0;1;0;0;2;0;0;82;15;9;1;3;0;1;1;22;1;2;0;1;5;1;1;2;4;3;4;15;3;3;0;0;1;5;0;1;0;2;0;1;0;6;0;1;0;3;2;58;45;31;21;36;19;11;3;6;8;3;6;1;6;3;1;1;36;3;9;32;5;17;6;6;3;0;0;2;3;3;1;0;0;0;0;4;0;0;0;53;13;46;9;3;7;17;102;1;5;1;0;0;0;0;0;1;1;0;8;0;1;64;0;0;0;0;0;0;0;5;1;8;0
9;"Samorządowe Przedszkole „Słoneczny Zakątek"" w Pieckach, os. Osiedle Lawendowe 18, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;3;10;0;1;0;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;28;14;5;2;3;1;0;0;2;0;1;2;0;1;0;0;3;1;3;0;12;4;1;2;0;0;2;1;2;0;2;2;0;1;0;0;1;0;6;0;38;30;16;10;34;12;15;1;9;0;3;7;4;2;0;1;1;15;1;12;11;1;9;3;2;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;19;8;25;2;0;1;1;34;1;1;0;1;0;0;2;0;0;0;0;7;0;0;34;0;0;0;0;0;2;0;0;0;2;0
10;"Świetlica wiejska w Macharach, Machary 26, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;1;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;1;6;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;1;12;10;3;6;7;0;5;0;0;9;0;0;0;1;2;1;0;4;0;1;7;2;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;3;2;3;0;0;0;4;0;0;2;0;0;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
11;"Świetlica wiejska w Brejdynach, Brejdyny 43, 11-710 Piecki";281004;"gm. Piecki";"mrągowski";"warmińsko-mazurskie";1;1;0;9;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;1;0;1;0;4;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;9;11;8;2;5;3;4;1;0;4;2;1;0;0;0;0;0;5;1;1;4;4;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;5;4;5;4;2;1;3;15;0;0;0;0;1;0;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;0;1;0;0;0
1;"Szkoła Podstawowa w Sorkwitach, sala 124 parter, ul. Szkolna 17b, 11-731 Sorkwity";281005;"gm. Sorkwity";"mrągowski";"warmińsko-mazurskie";1;1;2;0;1;2;0;0;0;0;1;1;0;1;0;0;0;0;2;1;0;1;42;5;13;2;0;0;2;1;8;1;0;1;0;0;0;0;0;1;3;1;8;2;5;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;18;13;18;6;11;1;17;1;5;1;2;0;3;0;0;0;0;13;0;9;2;4;2;3;0;2;1;0;0;2;1;1;0;0;0;0;0;0;2;0;43;12;13;7;1;3;14;26;0;2;0;2;0;0;1;0;1;0;2;8;4;0;0;1;0;0;0;0;2;0;0;0;0;0
2;"Szkoła Podstawowa w Sorkwitach, sala 126 parter, ul. Szkolna 17b, 11-731 Sorkwity";281005;"gm. Sorkwity";"mrągowski";"warmińsko-mazurskie";1;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;5;2;0;0;2;0;0;6;0;1;1;0;0;0;0;0;3;2;1;3;0;2;2;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;31;14;17;9;5;5;5;4;2;2;3;2;1;0;0;0;0;9;0;10;3;2;2;3;2;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;29;13;8;4;2;1;7;16;1;4;0;1;0;0;0;2;0;0;0;4;0;0;0;0;1;0;0;0;0;1;0;0;2;0
3;"Świetlica Wiejska w Warpunach, Warpuny ul. Wolności 12A, 11-731 Sorkwity";281005;"gm. Sorkwity";"mrągowski";"warmińsko-mazurskie";1;1;3;0;0;2;1;0;0;0;0;0;0;2;1;2;0;0;0;3;1;2;57;11;13;2;1;0;1;2;47;0;1;3;0;3;2;0;3;6;10;3;11;7;10;2;0;2;4;0;1;1;0;2;1;0;4;3;2;0;2;0;44;16;30;12;28;6;25;2;6;5;10;4;1;4;2;0;1;62;0;7;31;4;7;7;4;1;1;0;1;1;4;2;0;2;0;2;0;0;1;2;53;10;32;5;1;2;6;58;1;1;2;1;0;0;0;0;1;2;0;15;1;0;4;1;0;0;0;0;0;1;0;0;0;2
