"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"DOMAGAŁA Grzegorz Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BERNAT Wojciech Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"PACHOLEC Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"AMANOWICZ Krystian Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"WALIGÓRSKI Filip Aleksander - KW BEZPARTYJNI SAMORZĄDOWCY";"PODLAK Paweł Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAN Maciej - KW BEZPARTYJNI SAMORZĄDOWCY";"MIĄCZ Joanna Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"SUWAŁA Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Marcin Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRUŚLAK Patryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WLAZŁOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"JABŁOŃSKA Barbara Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PIĄTEK Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"MROCZKOWSKA Roksana Luiza - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Teresa Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"MALISZEWSKI Mirosław Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOR Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZECHYRA Joanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUSZYK Adam Benon - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAWORSKA Bogusława Janina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSO Piotr Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MALEC Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FLISEK Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STOLARCZYK Agnieszka Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŚLIFIRCZYK Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERYŃSKA Karolina Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAROSZEK Ilona Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Agata Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GUMOWSKI Ireneusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JĘDRZEJEWSKA Anna Józefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOŹNIAK Wiesław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMCZYK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OLISZEWSKI Daniel - KW NOWA LEWICA";"FAJDEK Patryk - KW NOWA LEWICA";"LUTY Jolanta Hanna - KW NOWA LEWICA";"MARYNIAK-GAWRYLIK Grażyna Janina - KW NOWA LEWICA";"DREWNIK Blandyna - KW NOWA LEWICA";"SOKOŁOWSKA Jolanta Monika - KW NOWA LEWICA";"MALEC-ĆWIEK Edyta Jadwiga - KW NOWA LEWICA";"RATUSZYŃSKA Marta - KW NOWA LEWICA";"WYSOCKI Roman Antoni - KW NOWA LEWICA";"SITAREK Jolanta - KW NOWA LEWICA";"GRUŻEWSKI Piotr - KW NOWA LEWICA";"GUZA Piotr Przemysław - KW NOWA LEWICA";"GAZDA Agnieszka Beata - KW NOWA LEWICA";"SMAGŁOWSKI Łukasz Krzysztof - KW NOWA LEWICA";"WABIK Grzegorz Mirosław - KW NOWA LEWICA";"PIWOWAR Zuzanna - KW NOWA LEWICA";"KACPRZAK Artur Karol - KW NOWA LEWICA";"KACZMARSKI Waldemar Antoni - KW NOWA LEWICA";"SUSKI Marek Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"KWIECIEŃ Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUŹMIUK Zbigniew Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOGIEL Radosław Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSZTOWNIAK Andrzej Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄK Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKA Agnieszka Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"STANDOWICZ Artur Edward - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSKI Krzysztof Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PASEK Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUREK Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIUBA Mariusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARKOWSKA-BZDUCHA Ewa Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSZCZAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARGAS Leszek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRZYWACZ Wioletta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZBROWSKA Marta - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄKIEWICZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"FORYŚ Rafał Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRZEMIŃSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZUBIŃSKI Kazimierz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZUBAK Rafał Szymon - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Dominik Sebastian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GŁUCH Mariusz Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOZDUR Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŹNIAK Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUCHCIK Bartłomiej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MOROZ-CZURA Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PŁOKITA Damian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOPACZ Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GUZDŹ Aleksandra Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PARSZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZURKIEWICZ Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"AKSAMIT Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄCZKOWSKA-HERNIK Ewa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLUZIK-ROSTKOWSKA Joanna Grażyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FRYSZTAK Konrad Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MICHALSKA-WILK Marta Ewelina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚMIETANKA Tomasz Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZOROWSKA Kamila - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEKARSKI Dominik - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KARPAŁA Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŁOSZ Anita Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRSKI Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZERWIEC Ewa Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYCIAK-POSPISCHIL Bożena Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TYCZYŃSKI Mateusz Roman - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOKARSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁASKARZEWSKA Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŚLA Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GIZIŃSKI Bartosz Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSZCZYK Leszek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEWERYN Grzegorz Waldemar - KW POLSKA JEST JEDNA";"GÓRZYŃSKA Anna - KW POLSKA JEST JEDNA";"SKUPIEŃ Ilona Agnieszka - KW POLSKA JEST JEDNA";"MACIEJCZYK Marcin Konrad - KW POLSKA JEST JEDNA";"STRZELECKI Krzysztof Piotr - KW POLSKA JEST JEDNA";"DESZCZKA Bartosz Andrzej - KW POLSKA JEST JEDNA";"OLEJARZ Halina Lucyna - KW POLSKA JEST JEDNA";"PŁACHECKI Marek Adam - KW POLSKA JEST JEDNA";"KNIEĆ Monika - KW POLSKA JEST JEDNA";"BEREDA Katarzyna Anita - KW POLSKA JEST JEDNA";"CHUCHAŁA Tomasz - KWW RDIP";"KOPANIA Wioletta - KWW RDIP";"KUŚTA Krzysztof - KWW RDIP";"WIJATKOWSKA Ewa Agnieszka - KWW RDIP";"MACIASZCZYK Magdalena Małgorzata - KWW RDIP";"NOWAK Edyta - KWW RDIP";"ALOT Kacper - KWW RDIP";"MAZURKIEWICZ Jerzy - KWW RDIP";"PAWŁOWSKA Ada Katarzyna - KWW RDIP";"DĄBROWSKI Piotr Tomasz - KWW RDIP";"TOKARSKI Maciej Mikołaj - KWW RDIP";"TURLIŃSKA Małgorzata Maria - KWW RDIP"
15;"Budynek OSP, Branków 51, 05-660 Warka";140611;"gm. Warka";"grójecki";"mazowieckie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;3;0;0;0;0;2;2;0;0;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;22;7;7;14;2;10;2;0;0;1;0;0;0;0;0;0;0;0;5;3;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;4;7;1;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;"Budynek OSP, Michalczew 10, 05-660 Warka";140611;"gm. Warka";"grójecki";"mazowieckie";1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47;4;2;1;0;0;5;2;2;0;0;0;1;1;0;0;0;1;5;1;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;0;58;13;13;9;0;2;0;0;1;1;0;1;0;0;0;3;3;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;18;2;5;2;2;0;3;0;0;2;0;0;0;0;0;4;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17;"Budynek OSP, Piaseczno 44, 05-660 Warka";140611;"gm. Warka";"grójecki";"mazowieckie";1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;1;45;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;32;5;15;14;0;8;2;0;0;1;0;0;0;0;0;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
18;"Świetlica wiejska, Stara Warka 55, 05-660 Warka";140611;"gm. Warka";"grójecki";"mazowieckie";1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;1;0;0;0;1;0;0;0;1;0;0;2;0;0;0;3;5;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;40;9;7;8;0;1;0;0;0;0;0;0;1;1;0;0;0;4;8;2;2;2;2;1;0;1;2;2;0;1;0;0;0;1;1;6;13;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;4;0;0;0;1;0;0;0;0;0;3;0;0;2;0;0;0;0;1;0;0;0
19;"Budynek OSP w Grzegorzewicach, Grzegorzewice 37, 05-660 Warka";140611;"gm. Warka";"grójecki";"mazowieckie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;30;2;9;0;0;2;4;0;0;0;0;0;0;1;0;0;0;3;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;6;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;"Przedszkole Samorządowe ""Pod Sosnową Szyszką"", ul. Ignacego Krasickiego 4, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;16;9;20;4;2;2;10;2;1;1;1;0;0;1;0;0;0;1;0;2;10;0;2;5;1;2;0;1;0;0;1;0;0;1;0;0;32;50;32;28;9;4;4;0;2;0;2;0;0;5;0;3;1;0;5;4;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;9;26;17;12;23;10;2;0;2;0;0;0;1;0;0;0;0;1;7;3;4;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2;"Publiczna Szkoła Podstawowa im. Królowej Jadwigi, ul. Hanki Lewandowicz 2, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;25;8;24;5;4;0;31;3;1;2;0;0;1;2;3;1;0;3;10;6;4;0;1;2;2;1;10;0;2;1;0;0;0;0;0;0;97;128;53;61;31;10;33;0;7;2;0;1;1;13;1;0;2;6;20;2;1;1;0;1;0;2;1;0;1;0;0;1;1;3;2;20;41;23;13;33;36;4;1;5;0;1;1;1;0;0;0;1;0;4;8;6;1;0;2;0;4;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
3;"Budynek byłej Gminnej Świetlicy, ul. Jana Kochanowskiego 135, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;2;0;1;30;7;44;4;4;1;33;6;2;4;1;2;2;0;0;0;2;2;13;5;16;2;0;2;1;4;2;1;0;0;1;0;0;5;0;0;106;160;86;65;18;19;36;1;6;8;3;1;0;5;0;2;0;9;29;6;8;0;2;1;0;2;3;2;0;0;1;2;2;0;4;10;60;24;10;28;33;3;2;3;1;2;0;0;0;2;0;0;0;19;14;4;4;0;3;1;0;0;2;2;2;0;0;0;0;0;0;0;1;0;0;0
4;"Szkoła Filialna w Bogucinie, Bogucin 53a, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;2;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;8;12;13;0;1;1;10;2;0;0;0;1;0;0;0;0;0;1;3;1;2;0;1;1;1;0;0;1;0;0;0;0;0;2;0;0;37;49;22;19;6;9;6;0;1;0;1;2;1;1;3;0;0;2;15;0;2;1;0;1;0;1;0;0;1;0;0;0;0;1;0;4;11;11;1;7;7;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;"Świetlico-Remiza, Bąkowiec 50, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;5;6;1;0;0;4;0;1;2;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;46;81;26;11;4;4;10;0;6;2;0;0;0;0;1;5;0;3;5;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;3;5;5;1;3;9;4;2;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;"Zakład Karny w Żytkowicach, Brzustów 62, 26-930 Garbatka-Letnisko";140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;1;14;3;7;0;0;2;8;4;3;0;0;0;1;5;0;0;3;2;3;3;2;0;0;2;1;0;0;2;0;0;0;0;1;0;0;0;18;5;4;3;3;0;2;0;0;0;0;2;0;1;0;3;0;0;8;2;2;0;1;1;1;0;0;0;0;2;0;0;1;1;0;0;62;7;14;4;12;4;1;1;4;8;1;0;0;1;0;1;0;3;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Publiczna Szkoła Podstawowa w Brzózie, Brzóza ul. Aleja Lipowa 4, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;6;0;4;3;1;0;0;0;0;1;1;0;0;1;0;4;0;2;19;14;43;1;2;2;22;0;1;1;2;1;4;2;1;2;0;3;7;22;4;2;3;8;2;2;7;0;0;0;1;0;0;0;0;2;120;126;72;75;26;24;32;2;152;5;1;2;2;15;0;4;1;12;23;5;6;2;0;1;0;2;7;1;4;2;2;2;1;0;2;39;41;23;21;34;8;4;1;0;0;1;0;0;0;0;1;0;0;1;20;4;0;3;1;1;2;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0
2;"Ochotnicza Straż Pożarna w Mariampolu, Mariampol 8, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;3;0;0;1;1;0;0;0;1;1;1;1;0;0;0;2;0;0;13;7;11;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;4;1;0;0;3;1;0;0;0;0;21;16;7;19;2;16;2;0;67;0;1;0;0;1;0;2;0;3;8;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;4;10;7;1;6;1;2;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0
3;"Publiczna Szkoła Podstawowa w Głowaczowie, ul. Warecka 10, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;0;1;4;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;25;15;56;0;2;1;27;3;0;1;1;1;3;0;0;0;0;4;8;9;2;0;1;2;3;1;5;1;0;0;2;0;1;2;0;0;85;90;40;53;13;66;14;5;208;3;0;0;0;1;0;3;1;6;28;0;9;1;0;0;0;2;2;0;2;2;0;1;0;3;1;28;46;17;19;14;8;4;2;0;0;0;1;1;0;0;2;1;0;2;5;2;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
4;"Ochotnicza Straż Pożarna w Miejskiej Dąbrowie, Miejska Dąbrowa 24, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;7;1;6;1;0;0;3;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;2;0;0;0;2;0;0;0;0;1;11;37;9;17;4;7;7;1;66;0;0;0;0;0;0;0;0;3;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;5;10;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;"Publiczna Szkoła Podstawowa w Ursynowie, Ursynów 38A, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;7;3;12;0;0;0;8;0;1;3;1;0;2;2;2;1;0;1;6;6;6;1;0;2;1;0;5;1;0;0;0;0;0;0;0;0;58;110;31;26;31;4;13;1;54;5;1;0;1;4;0;0;9;2;13;0;2;0;1;2;0;2;2;0;0;0;1;0;1;2;1;9;8;10;5;7;2;1;0;0;0;0;1;0;0;2;2;0;1;1;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;"Ochotnicza Straż Pożarna w Bobrownikach, Bobrowniki 42A, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;7;5;15;1;0;2;5;1;0;0;0;0;0;0;0;0;0;0;3;5;3;0;0;1;0;1;1;0;0;0;0;0;1;0;0;2;58;49;27;42;8;23;8;0;87;7;0;0;0;1;0;3;2;12;12;0;1;0;3;1;0;1;0;0;0;0;1;0;0;0;0;15;13;7;1;3;0;2;1;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0
7;"Ochotnicza Straż Pożarna w Lipie, Lipa 18A, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;10;0;0;0;4;0;0;0;1;1;0;0;1;0;1;0;2;3;0;1;0;0;0;1;3;1;0;0;1;0;0;1;0;0;17;6;6;8;3;57;3;0;30;0;0;0;0;0;0;0;0;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;10;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Świetlica Wiejska w Marianowie, Marianów 6A, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;10;1;9;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;1;4;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;21;20;12;10;5;3;5;2;36;2;0;1;0;1;0;0;1;1;4;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;3;3;2;6;0;2;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
9;"Świetlica Wiejska w Wólce Brzózkiej, Wólka Brzózka 32A, 26-903 Głowaczów";140702;"gm. Głowaczów";"kozienicki";"mazowieckie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;8;17;4;10;0;1;2;0;20;0;0;0;0;1;0;0;0;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;7;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Zespół Szkolno-Przedszkolny w Gniewoszowie, ul. Konopnickiej 19, 26-920 Gniewoszów";140703;"gm. Gniewoszów";"kozienicki";"mazowieckie";1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;13;1;7;0;1;0;10;4;1;0;3;0;1;0;0;0;1;1;4;0;0;0;0;3;1;3;8;0;0;0;0;0;0;0;0;1;42;31;33;16;44;5;17;1;3;2;1;1;0;2;0;1;2;7;7;0;0;2;2;1;0;2;1;0;1;1;0;0;0;0;0;6;18;4;1;12;2;2;1;0;1;1;0;1;0;0;0;0;1;1;2;1;0;0;0;9;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2;"Publiczna Szkoła Podstawowa w Wysokim Kole, Wysokie Koło 22, 26-920 Gniewoszów";140703;"gm. Gniewoszów";"kozienicki";"mazowieckie";1;1;4;0;2;0;0;1;1;0;1;0;0;0;0;0;0;1;0;2;15;4;7;1;3;2;6;0;2;0;0;2;1;0;0;0;0;0;11;3;3;1;0;1;3;1;2;1;1;0;0;0;1;0;0;0;75;46;28;36;44;25;8;1;6;1;0;2;1;4;0;2;0;15;12;2;0;1;1;0;1;1;4;0;2;0;3;0;0;3;1;13;33;6;3;31;0;2;2;3;0;2;4;0;0;0;0;0;0;0;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;"Budynek po byłej Szkole Podstawowej w Oleksowie, Oleksów 63, 26-920 Gniewoszów";140703;"gm. Gniewoszów";"kozienicki";"mazowieckie";1;1;2;0;1;0;0;0;0;0;0;1;1;0;1;0;2;2;0;0;10;3;11;3;2;0;13;1;2;2;2;0;0;1;3;0;0;1;3;2;2;3;0;8;1;1;0;0;0;0;0;0;0;0;1;0;45;35;22;18;27;36;9;1;4;3;2;0;0;6;0;1;2;6;10;5;1;0;0;1;0;2;2;0;0;0;0;1;1;0;1;7;8;0;0;13;3;1;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
4;"Remiza Ochotniczej Straży Pożarnej w Sarnowie, Sarnów 24, 26-920 Gniewoszów";140703;"gm. Gniewoszów";"kozienicki";"mazowieckie";1;1;5;3;1;0;0;1;0;1;0;0;0;2;0;0;0;1;0;0;11;4;3;0;7;0;8;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;47;46;28;21;38;12;16;1;6;3;2;0;1;2;0;1;1;1;3;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;10;17;1;0;8;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
