"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WOJCIECHOWSKI Mateusz Sławomir - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTCZAK Anna Danuta - KW BEZPARTYJNI SAMORZĄDOWCY";"CISZAK Mariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"BARYŁA Ewa Franciszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PRENTCZYŃSKI Sławomir Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"KANABUS-KOSZAL Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJEWODA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"FILIPIAK Artur - KW BEZPARTYJNI SAMORZĄDOWCY";"MĄDRA-MAKOWSKA Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"RAJEWICZ Zygmunt Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"WEBER Dorota Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"MILISZEWSKA Edyta Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"BUGAJ Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"BIESIEDIN Waldemar Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"DURKIEWICZ Konrad Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"AUGUSTYNIAK Damian Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"SIWIŃSKA Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"HENNIG-KLOSKA Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PYRZYK Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMÓW Paweł Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SEŃKO Mariusz Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MUSIAŁOWSKI Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKOWSKI Krzysztof Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁECHTAŃSKA Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STAJKOWSKA Izabela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASIELEWSKA Emilia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SROKA Paulina Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KŁOPOT-WARTECKA Aneta Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ELTMAN Jakub - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAWRECKI Bartłomiej Mikołaj - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STĘPA Teodor - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMCZAK Michał Bartłomiej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BERLIK Jerzy Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATUSZEWSKA Tatiana Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJDA Robert Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMASZEWSKI Tadeusz - KW NOWA LEWICA";"KASPRZAK-BARTKOWIAK Kamila - KW NOWA LEWICA";"CZERNIEJEWSKI Piotr - KW NOWA LEWICA";"MACIEJEWSKA Joanna Maria - KW NOWA LEWICA";"DZIAMARA Łukasz - KW NOWA LEWICA";"WNUK Andrzej Jacek - KW NOWA LEWICA";"NOWAK Tomasz Andrzej - KW NOWA LEWICA";"KUBICKA-SZTUL Krystyna - KW NOWA LEWICA";"ŁUCZYŃSKI Łukasz - KW NOWA LEWICA";"KOBIELSKA Ewa - KW NOWA LEWICA";"NIEKOCHAŃSKA Agnieszka - KW NOWA LEWICA";"GŁOWACKI Maciej Błażej - KW NOWA LEWICA";"PRZYBYLSKA Sylwia Anna - KW NOWA LEWICA";"JAŚKIEWICZ Marek - KW NOWA LEWICA";"MIEDZIAK Wiktoria - KW NOWA LEWICA";"LEWANDOWSKI Marcin - KW NOWA LEWICA";"MAŃKA Roman - KW NOWA LEWICA";"BĄK Anna - KW NOWA LEWICA";"HOFFMANN Zbigniew Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZARNECKI Witold Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"NIESTRAWSKA Aneta - KW PRAWO I SPRAWIEDLIWOŚĆ";"DOLATA Zbigniew - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTOSIK Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"ITMAN Zofia Mariola - KW PRAWO I SPRAWIEDLIWOŚĆ";"POPKOWSKI Robert Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAŁUŻNY Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIORUN Radomir Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOŹNIAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTKOWIAK Jacek Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIŚNIEWSKA-ZABŁOCKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"TWARDOWSKA Monika - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOJNA Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOPEĆ Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRABOWSKI Łukasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZYKOWNA Anita Aldona - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAWEŁ Robert Kazimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRYŁKA Anna Mirosława - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JÓŹWIAK Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Karol Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TALENT-DOMINIAK Jakub Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEŁBOWICZ Andżelika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZMYTKA Piotr Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRONEK Przemysław Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BANASZCZAK Tomasz Przemysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WITASIAK Sebastian Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKI Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GĄSIOREK Paulina Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIN Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKITEK Adrianna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUJAWSKI Piotr Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DOGA Marta Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSIN Paweł Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWEŁCZAK Emilia Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATUSZEWSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Tomasz Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NISZCZAK-SIERADZKA Inez Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRUSZCZYŃSKI Piotr Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POLITAŃSKA Agnieszka Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYBARSKI Piotr Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWAŃCZUK Ernest Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"REZGUI Agata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PILARSKI Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SARNOWSKA-CZAJKA Beata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYJEMSKI Marek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCHLEWSKA Anna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LISIECKI Marek Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Dariusz Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZMAREK Paulina Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"EJMA Marek Leon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWANDOWSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BĄKOWSKI Marek - KW POLSKA JEST JEDNA";"MAŁYSZ Józef Jerzy - KW POLSKA JEST JEDNA";"PIETROWSKI Szymon - KW POLSKA JEST JEDNA";"SZABELSKA Aneta - KW POLSKA JEST JEDNA";"MAZUR Patrycja Anna - KW POLSKA JEST JEDNA";"OCHOWIAK Jarosław Paweł - KW POLSKA JEST JEDNA";"CHOCIAJ Arkadiusz Krzysztof - KW POLSKA JEST JEDNA";"HENKE Anna Maria - KW POLSKA JEST JEDNA";"BOROWSKI Maciej Przemysław - KW POLSKA JEST JEDNA";"CIEŚLAK Mirosław Józef - KW POLSKA JEST JEDNA";"URBAN Irina - KW POLSKA JEST JEDNA";"KORDUS Maria - KW POLSKA JEST JEDNA";"SÓJKA Szymon - KW POLSKA JEST JEDNA";"TARNAWSKA Elżbieta Maria - KW POLSKA JEST JEDNA";"KLAMECKI Artur Stanisław - KWW RDIP";"NIWIŃSKI Grzegorz Henryk - KWW RDIP";"ZAWADZKA-PŁACZKIEWICZ Ewa Janina - KWW RDIP";"SIWIAK Paweł Hubert - KWW RDIP";"ANDRZEJAK Marcin Łukasz - KWW RDIP";"WOJTKOWIAK Kinga Arleta - KWW RDIP";"PRZYBYLAK Agata Maria - KWW RDIP";"ŁUKASZEWSKI Rafał Stanisław - KWW RDIP";"ANDRZEJEWSKI Grzegorz Antoni - KWW RDIP";"NOWAK Michał - KWW RDIP";"ŁYSIK Katarzyna Anna - KWW RDIP";"TAMBORSKA Natalia Anna - KWW RDIP";"KNAST Wojciech Kazimierz - KWW RDIP"
3;"Strażnica OSP w Tarnówce Wiesiołowskiej, Tarnówka Wiesiołowska 14, 62-660 Dąbie";300904;"gm. Dąbie";"kolski";"wielkopolskie";1;1;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;12;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;6;4;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;70;20;10;9;12;1;2;6;3;3;1;2;0;1;2;0;0;1;7;1;2;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;28;3;2;0;3;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0
4;"Szkoła Podstawowa w Chełmnie, Chełmno 89B, 62-660 Dąbie";300904;"gm. Dąbie";"kolski";"wielkopolskie";1;1;2;2;1;1;0;0;4;1;0;0;1;0;1;0;0;0;1;2;21;3;6;7;1;0;3;1;3;3;0;0;0;0;1;0;1;23;9;2;7;3;0;0;0;0;1;2;0;0;1;2;0;0;0;4;219;77;58;32;38;5;5;8;12;7;5;3;1;0;2;3;2;2;17;4;7;1;1;0;0;0;1;0;1;1;0;1;0;1;0;2;32;5;3;0;11;1;0;2;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
5;"Strażnica OSP w Chruścinie, Chruścin 29A, 62-660 Dąbie";300904;"gm. Dąbie";"kolski";"wielkopolskie";1;1;4;1;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;2;25;10;1;8;0;1;2;4;2;2;3;1;0;1;2;0;0;7;7;3;3;2;1;0;0;1;0;0;0;0;2;1;0;0;0;0;224;76;31;12;20;1;7;14;10;15;2;1;4;0;1;6;1;1;17;2;6;0;1;0;3;3;0;1;3;0;1;2;0;1;0;1;39;19;5;2;8;0;0;1;0;0;0;0;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0
1;"Świetlica Gminna w Grzegorzewie, ul. Kolska 5, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;3;4;0;3;0;0;2;1;1;0;2;0;2;0;0;1;0;2;61;15;2;9;4;8;6;7;2;3;1;5;0;0;0;0;1;51;30;8;7;12;4;1;3;3;18;5;0;0;2;0;1;1;1;1;128;78;134;22;32;4;30;2;23;20;1;4;1;1;7;3;1;1;40;5;6;2;4;2;1;2;2;2;0;3;0;0;0;4;2;5;88;47;9;1;38;5;0;0;0;0;0;0;0;3;0;1;3;3;8;1;1;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2;"Szkoła Podstawowa im. Adama Mickiewicza w Barłogach, Barłogi ul. Piaskowa 3, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;3;1;1;3;0;0;1;0;0;0;0;0;0;0;0;1;0;1;19;1;8;0;0;5;2;1;5;0;1;1;0;0;0;0;0;18;7;1;1;2;3;0;1;0;6;3;0;0;1;0;0;0;0;0;76;25;50;13;16;1;13;2;3;2;1;2;3;1;0;1;0;0;18;4;1;1;1;0;0;0;0;0;0;0;0;0;1;2;0;2;25;7;2;0;4;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;"Budynek byłej Szkoły Podstawowej w Borysławicach Kościelnych, Borysławice Kościelne 37, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;3;1;6;1;2;2;2;0;2;0;0;0;0;0;0;0;3;7;1;2;4;0;1;1;0;2;0;1;0;2;0;0;0;0;3;46;21;64;7;36;1;3;8;2;1;1;8;1;1;0;3;0;0;29;3;1;0;1;2;1;1;0;0;0;0;0;0;0;1;1;1;26;14;5;0;9;1;0;1;0;0;0;0;0;0;2;0;0;1;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;5;0;0
4;"Szkoła Podstawowa im. Jana Pawła II w Bylicach-Kolonii, Bylice-Kolonia 12, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;3;0;2;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;3;0;1;0;5;1;0;5;1;1;0;0;0;0;0;0;2;1;4;0;0;0;1;0;1;31;0;0;0;1;1;0;0;0;0;60;22;64;6;28;0;8;3;0;5;1;3;0;0;0;2;0;0;20;2;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;3;13;5;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;7;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
5;"Szkoła Podstawowa im. Tadeusza Zawadzkiego ""Zośki"" w Grzegorzewie, ul. Szkolna 23, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;11;2;1;1;1;1;0;0;1;2;0;0;0;0;0;0;0;4;4;0;1;2;0;0;0;0;4;0;1;0;1;0;0;0;0;0;39;8;12;11;18;0;3;1;2;6;0;0;0;0;0;1;0;1;10;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;4;3;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6;"Remiza OSP w Ponętowie Dolnym, Ponętów Dolny 55B, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;1;3;0;0;0;0;1;1;0;0;1;0;0;0;0;2;1;0;12;3;0;1;1;0;0;1;1;1;0;2;0;0;0;0;0;12;3;2;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;1;38;17;48;14;19;2;3;6;7;6;0;2;3;3;5;1;1;2;8;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;17;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7;"Remiza OSP w Tarnówce, Tarnówka 31, 62-640 Grzegorzew";300905;"gm. Grzegorzew";"kolski";"wielkopolskie";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;2;1;0;2;1;1;0;0;1;0;0;0;0;1;0;1;12;0;0;2;2;1;0;0;1;3;2;0;0;1;0;0;0;0;1;53;19;57;26;8;0;8;3;7;1;0;1;0;0;1;0;0;3;6;0;2;1;0;0;1;0;0;1;1;1;0;0;0;0;1;1;18;1;0;0;10;0;0;2;1;0;0;0;0;1;0;0;0;1;5;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Przedszkole Nr 1 im. Jana Brzechwy w Kłodawie, ul. Bohaterów Września 1939 r. 17, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;7;2;1;1;0;0;0;4;1;1;1;0;4;1;0;0;0;3;55;3;1;3;2;6;4;5;6;5;1;2;1;0;2;0;0;16;31;8;1;10;3;0;8;0;2;2;4;4;2;0;1;2;0;6;76;14;435;16;11;0;6;4;2;8;1;0;1;1;0;2;1;2;42;3;3;1;0;2;0;2;1;0;0;0;2;2;0;1;0;2;162;55;26;0;38;3;0;2;0;1;0;5;1;5;1;2;0;2;7;0;0;1;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0
2;"Szkoła Podstawowa Nr 2 im. Białych Górników w Kłodawie, ul. 3 Maja 5, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;1;1;0;2;0;0;1;1;0;0;1;0;3;0;0;0;4;3;37;5;5;2;4;0;0;5;7;2;0;0;1;0;0;0;0;5;39;11;1;5;3;1;2;2;1;1;0;0;6;1;1;1;0;5;34;23;300;7;8;1;1;4;1;3;2;0;0;0;0;0;0;2;35;3;1;1;2;1;0;0;0;1;0;0;1;0;0;0;0;1;113;30;17;1;26;1;0;0;0;0;2;1;1;3;2;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
3;"Zespół Szkół Ogólnokształcących i Technicznych w Kłodawie, ul. Adama Mickiewicza 3, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;3;2;2;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;49;7;2;1;1;3;6;4;4;3;0;2;1;0;0;1;2;15;27;8;6;2;1;0;1;1;1;3;4;0;2;0;0;1;2;1;84;18;332;15;14;2;6;2;2;4;0;1;2;0;1;2;1;2;44;7;7;0;3;2;0;0;0;1;2;0;1;0;0;0;1;2;124;25;12;3;13;0;1;0;0;3;0;1;0;5;0;2;0;2;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0
4;"Szkoła Podstawowa im. Świętego Jana Pawła II w Kłodawie, ul. Kościelna 15, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;1;1;0;0;0;1;2;0;1;1;1;0;1;0;0;0;0;0;36;7;1;4;2;4;1;1;4;1;0;0;2;0;3;0;0;10;17;9;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;47;6;277;11;9;0;4;3;0;0;0;0;0;0;0;1;0;1;30;0;2;3;0;0;0;0;0;0;0;0;0;0;0;1;2;1;123;30;9;0;19;1;0;0;4;1;0;2;0;6;0;2;0;0;5;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0
5;"Szkoła Podstawowa Stowarzyszenia Przyjaciół Szkół Katolickich im. Kardynała Stefana Wyszyńskiego w Wólce Czepowej, Wólka Czepowa 33, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;5;3;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;1;33;6;3;1;6;0;3;2;4;2;0;2;0;0;0;0;0;9;12;2;4;2;2;1;0;0;0;1;0;0;3;0;0;0;0;1;36;10;222;7;11;0;1;0;3;6;0;1;1;2;0;0;0;0;25;2;4;1;0;1;0;0;0;1;0;1;0;1;1;1;1;0;54;8;3;0;0;1;0;1;0;0;1;0;0;2;0;1;0;0;2;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
6;"Świetlica Wiejska w Dębinie, Dębina 28, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;6;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;3;5;1;1;3;2;0;0;0;2;0;0;0;2;0;0;0;0;0;35;4;102;6;6;0;4;1;0;0;0;1;0;0;0;2;0;0;30;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;28;4;3;0;0;0;0;0;0;1;0;0;1;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;"Budynek po Zespole Szkół w Rysinach-Kolonii, Rysiny-Kolonia 37, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;2;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;1;26;4;3;4;2;3;2;2;1;0;0;2;0;0;2;0;0;11;7;0;1;1;3;0;0;0;0;2;0;0;1;1;0;0;0;2;59;16;169;8;20;3;16;3;4;6;0;0;3;0;0;5;1;1;36;2;3;0;0;2;2;0;0;0;1;0;0;0;0;2;0;1;45;10;3;0;1;0;0;1;0;0;0;2;0;2;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
8;"Szkoła Podstawowa im. Tadeusza Kutrzeby w Bierzwiennej Długiej, Bierzwienna Długa 76, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;6;0;0;3;0;1;0;4;0;0;1;0;2;0;0;2;5;5;1;1;0;0;0;0;4;0;1;0;1;0;0;0;1;1;27;3;178;14;8;0;3;4;2;4;0;0;1;1;0;1;1;2;25;2;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;3;24;7;3;0;0;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
9;"Świetlica Wiejska w Leszczach, Leszcze 22, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;15;4;1;5;1;1;0;1;0;3;0;0;0;0;1;0;0;2;2;1;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;33;10;108;6;2;3;2;0;0;0;0;0;0;0;0;1;0;0;53;3;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;23;11;2;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;"Szkoła Podstawowa w Górkach, Górki 19, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;13;0;4;1;0;0;2;2;1;0;1;1;0;0;1;0;1;2;5;4;0;1;0;0;0;0;2;1;1;0;1;0;0;0;0;1;43;10;94;5;6;0;0;5;1;5;1;0;1;1;0;0;0;3;28;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;32;2;2;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;"Świetlica Wiejska w Krzykosach, Krzykosy 83, 62-650 Kłodawa";300906;"gm. Kłodawa";"kolski";"wielkopolskie";1;1;4;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;3;0;0;1;2;0;0;0;0;0;0;0;6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;18;3;62;0;5;0;2;2;0;1;1;0;1;0;0;0;0;1;13;1;3;0;2;0;0;0;0;0;0;0;0;0;2;0;0;1;20;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa w Powierciu, Powiercie 3, 62-600 Koło";300907;"gm. Koło";"kolski";"wielkopolskie";1;1;3;4;1;5;1;3;0;0;0;0;0;0;1;0;0;0;0;2;92;11;2;4;2;3;4;3;8;0;3;3;0;1;2;0;0;68;25;9;9;5;0;0;2;2;1;3;1;0;0;1;2;1;1;5;136;72;67;8;62;2;17;11;44;14;2;5;6;1;5;5;5;8;68;7;6;3;3;1;1;2;1;2;0;0;0;1;0;2;0;4;128;71;24;0;124;2;0;0;0;1;0;0;1;3;0;3;0;3;18;4;0;5;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2;"Szkoła Podstawowa we Wrzącej Wielkiej, Wrząca Wielka 124, 62-600 Koło";300907;"gm. Koło";"kolski";"wielkopolskie";1;1;2;2;1;3;0;0;3;0;0;0;1;2;3;0;0;0;0;5;51;7;5;7;2;2;0;0;3;3;0;0;0;0;0;1;3;41;7;1;5;4;0;1;3;1;2;1;0;0;2;0;0;1;0;1;98;73;47;6;50;2;12;14;23;9;0;2;1;1;7;3;0;2;61;5;6;2;3;1;0;0;3;2;1;0;0;0;0;3;2;2;58;17;5;0;8;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0
