"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KANIK Jan Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BUZEK Joanna Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"WALUK Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"WLACH Sergiusz Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"KANIK Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Grzegorz Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"MUSIAŁ Paweł Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"ŚMIEIŃSKI Filip Marian - KW BEZPARTYJNI SAMORZĄDOWCY";"ORDON Ewelina Teresa - KW BEZPARTYJNI SAMORZĄDOWCY";"ZBYLSKA Aneta Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"WĘGLIŃSKA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MATIJCZAK Patrycja Klaudia - KW BEZPARTYJNI SAMORZĄDOWCY";"SOSZYŃSKA Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"LISTOWSKA Katarzyna Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"KORBUT Mateusz Dawid - KW BEZPARTYJNI SAMORZĄDOWCY";"PANTOL Edyta Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"TREPIAK Joanna Alicja - KW BEZPARTYJNI SAMORZĄDOWCY";"BIELKA Piotr Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"SUCHOŃ Mirosław Tadeusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOŻUSZNIK Danuta Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JARCO Jacek Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PINDEL Mateusz Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FERUGA Joanna Mirosława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZENDERA Waldemar Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMIEC Katarzyna Aleksandra - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ARCZEWSKI Adam Sylwester - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PRZYSTAŁ Dariusz Czesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KARPETA Robert Paweł - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NIEZABITOWSKA Zuzanna Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DZIUBIŃSKA Ewa Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GLUZA Paweł Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GOLIK Mariola Renata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STANIEK Mirosław Władysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAJZER Bogusław Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAMIŃSKA Malwina Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LEGIERSKI Damian Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOPERSKI Przemysław Adam - KW NOWA LEWICA";"MADZIA Magdalena - KW NOWA LEWICA";"TYRNA Leszek - KW NOWA LEWICA";"TWARDYSKO Marcin Paweł - KW NOWA LEWICA";"CZYLOK Leszek Zbigniew - KW NOWA LEWICA";"LAMEK-KOCHANOWSKA Agnieszka Zofia - KW NOWA LEWICA";"MERTA Mateusz Mikołaj - KW NOWA LEWICA";"BANOT Aleksandra Ewa - KW NOWA LEWICA";"PIETRZYK Katarzyna Maria - KW NOWA LEWICA";"SZTEFEK Paweł Marek - KW NOWA LEWICA";"CZAICKA Anna Maria - KW NOWA LEWICA";"PINDEL Władysław - KW NOWA LEWICA";"SZCZOTKA Stanisława - KW NOWA LEWICA";"PODŻORSKI Henryk - KW NOWA LEWICA";"GASPARSKA Katarzyna Olga - KW NOWA LEWICA";"SŁONKA-GIBAS Barbara Jolanta - KW NOWA LEWICA";"SOLIK Wojciech Michał - KW NOWA LEWICA";"JURASZEK Katarzyna Mirosława - KW NOWA LEWICA";"SZWED Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PUDA Grzegorz Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"DRABEK Przemysław Mieczysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MATUSZNY Kazimierz Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICHAŁEK-CHUDECKA Łucja Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KANAFEK-LEWANDOWSKA Marcela Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAŻA Grzegorz Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAMIŃSKI Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRÓL Janusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIEGUN Agnieszka Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"SITARSKI Krzysztof Serafin - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZUPIL Łukasz Damian - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICHNIK Renata Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIETRASZEWSKA Marzena Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"RZEPECKA Justyna Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"PINDEL Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZCZERBA Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIAŁOWĄS Beata Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOLTYN Bronisław Edward - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRAJNY Robert Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KANIA Adam Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRYWULT Paulina Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWALEWSKI Rafał Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STRZAŁKOWSKA Grażyna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WIEWIÓRA Mateusz Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUBICA Marek Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŚLIWA Paweł Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZAREK Piotr Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŻELAZO Magdalena Matylda - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WENGLORZ Michał Adrian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOCOŃ Klaudia Krystyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATYSZCZYK Mateusz Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WINIARCZUK Anna Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RAJCA Paulina Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GAŁUSZKA Barbara Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BIELEWICZ Wojciech Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NYKIEL Mirosława - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PĘPEK Małgorzata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAJNER Apoloniusz Leopold - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZAREK Marcin Edward - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOMCZYKIEWICZ Maciej Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁUKOWICZ Beata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAJOR Przemysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEGZIK-IZYDORCZYK Dorota Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HUDZIEC Janusz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYPLEWICZ Rafał Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BOROWIK Elżbieta Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAWŁOWSKI Janusz Zenon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KUPCZAK-WIŚNIOWSKA Bogusława Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚLĘK Marcin Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SMYRSKI Mateusz Franciszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JĘDRUSIK Joanna Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAFERNIK Bronisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TUCKA-MAREK Agata Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GAJDA Piotr Paweł - KW POLSKA JEST JEDNA";"MAZIARCZYK Danuta Regina - KW POLSKA JEST JEDNA";"KÖHLER Tomasz Feliks - KW POLSKA JEST JEDNA";"MACHAŁOWSKA Magdalena Stefania - KW POLSKA JEST JEDNA";"BACZA Andrzej Józef - KW POLSKA JEST JEDNA";"PUDLISZEWSKA Anna Maria - KW POLSKA JEST JEDNA";"KUDRYS Sławomir Paweł - KW POLSKA JEST JEDNA";"MATUSZEWSKI Sławomir Józef - KW POLSKA JEST JEDNA";"KURCZAB Marianna Teresa - KW POLSKA JEST JEDNA";"GOWIN Bartłomiej Łukasz - KW NORMALNY KRAJ";"LEGIERSKI Konrad Władysław - KW NORMALNY KRAJ";"MICZOŁEK Magdalena Barbara - KW NORMALNY KRAJ";"CHROBAK Tadeusz Stefan - KW NORMALNY KRAJ";"MARCAK Ewa Halina - KW NORMALNY KRAJ";"ŚWIERCZEK Mariusz Dariusz - KW NORMALNY KRAJ";"ROSOWSKA Justyna - KW NORMALNY KRAJ";"WYRĘBEK Ewa - KW NORMALNY KRAJ";"SOKOŁOWSKI Dariusz Bartosz - KW NORMALNY KRAJ";"KRYSTOFIK Anna - KW NORMALNY KRAJ";"PYCH Artur Krystian - KW NORMALNY KRAJ";"KĘDZIERAWSKA Helena Agnieszka - KW NORMALNY KRAJ"
11;"Przedszkole Nr 20, ul. św. Jerzego 4, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;8;4;1;3;3;1;1;0;0;2;0;1;0;1;0;0;0;0;69;42;7;4;2;0;1;5;0;0;1;1;3;2;1;0;2;12;48;16;31;4;1;2;7;7;1;7;0;1;0;1;3;0;0;4;150;18;9;10;14;7;18;5;41;7;2;0;5;3;3;5;1;14;34;0;6;4;2;2;2;2;1;1;2;7;0;3;0;0;0;1;132;44;90;13;14;3;16;2;6;1;4;0;0;2;0;8;0;3;11;4;1;7;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0
12;"Szkoła Podstawowa nr 1, ul. Jana Matejki 3, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;1;16;0;0;1;0;2;0;0;0;0;0;1;0;0;1;0;2;47;21;4;2;0;0;5;0;0;1;2;2;1;1;1;1;4;13;26;25;9;1;1;0;1;5;0;2;0;0;0;0;0;1;0;1;70;12;0;9;11;2;5;6;23;4;0;1;4;0;0;0;1;4;25;1;2;0;2;2;0;1;1;2;0;5;2;0;0;0;2;1;95;25;76;9;10;0;31;1;0;2;0;2;1;2;0;3;0;5;8;0;0;1;3;0;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0
13;"Urząd Miejski w Cieszynie, rynek Rynek 1, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;2;4;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;35;31;2;2;2;0;3;1;0;0;0;2;1;1;0;0;2;6;18;21;7;0;1;2;1;4;0;1;1;2;1;1;1;0;0;0;51;7;2;8;12;2;7;6;13;2;1;2;1;0;1;1;0;6;12;2;3;0;1;1;0;1;1;1;0;6;0;0;1;0;1;3;61;20;55;10;3;4;22;1;2;0;1;0;2;3;2;4;0;4;5;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
14;"Urząd Miejski w Cieszynie, ul. Jana Kochanowskiego 14, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;6;11;0;1;0;0;0;1;1;1;1;0;2;0;2;0;0;0;85;55;5;2;1;2;4;0;0;1;2;1;4;1;0;2;3;19;45;41;11;0;2;3;1;8;1;0;0;1;2;7;0;1;0;0;128;40;9;18;19;7;9;2;55;5;0;7;0;1;5;2;2;5;31;5;0;0;2;0;3;0;2;0;2;14;2;0;0;0;1;1;121;35;128;30;25;4;31;1;5;3;2;1;2;5;0;12;0;9;15;4;0;7;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
15;"Szkoła Podstawowa nr 4, pl. Wolności 7A, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;4;16;0;1;1;0;2;0;1;2;1;0;0;0;0;0;0;1;57;46;5;0;5;0;2;1;0;1;0;0;5;0;0;0;2;18;43;31;13;0;0;5;6;7;2;1;2;0;2;2;2;2;1;3;107;16;4;16;12;6;9;3;32;6;1;3;0;0;5;1;1;4;26;1;7;0;2;1;2;1;1;2;1;3;2;0;2;0;5;1;85;24;84;17;17;2;18;3;2;1;1;1;1;2;0;17;1;10;4;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0
16;"Szkolne Schronisko Młodzieżowe, ul. Błogocka 24, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;7;10;0;1;1;0;4;0;2;1;0;0;0;0;0;0;0;1;50;47;6;2;1;1;5;1;2;1;4;1;5;0;0;0;8;22;64;35;28;6;0;2;3;9;1;1;2;0;0;2;0;0;0;1;101;23;7;25;19;5;28;4;31;6;1;3;4;0;10;4;4;4;31;7;5;4;1;5;3;4;0;2;1;10;2;2;0;1;5;0;139;24;133;26;19;3;26;1;5;2;3;1;2;3;0;9;3;2;14;2;0;3;2;1;0;1;2;1;1;0;1;0;1;0;1;0;0;0;1
17;"Szkoła Podstawowa nr 3 z Oddziałami Integracyjnymi im. Janusza Korczaka, ul. gen. Józefa Hallera 8, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;1;7;0;3;0;0;1;0;0;1;0;1;0;0;0;0;1;1;44;47;4;1;2;2;3;0;3;3;2;0;3;0;0;0;4;25;35;35;22;0;2;1;0;12;2;2;1;4;3;4;1;1;1;2;109;29;3;20;15;10;14;3;39;5;0;6;1;1;4;1;1;3;39;5;5;1;3;0;0;6;2;0;1;12;0;1;0;1;0;3;98;32;86;19;9;5;10;1;0;2;1;1;2;4;1;9;0;6;9;1;1;10;2;0;0;0;1;0;2;0;0;0;2;0;0;1;0;0;1
18;"Spółdzielnia Mieszkaniowa ""Cieszynianka"", ul. Zofii Kossak-Szatkowskiej 6, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;5;8;1;1;0;1;1;0;1;1;3;1;1;0;1;1;1;2;82;56;13;3;2;0;3;0;1;1;2;5;0;1;3;1;4;21;72;38;31;0;2;8;2;14;2;12;1;1;3;0;4;3;0;4;126;39;10;30;19;13;6;6;65;6;0;0;4;4;5;6;5;9;30;4;9;0;0;0;1;2;0;1;1;7;1;1;0;0;1;0;149;58;125;27;20;6;29;0;6;2;0;4;1;5;0;13;0;5;5;1;0;6;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
19;"Szkoła Podstawowa nr 3 z Oddziałami Integracyjnymi im. Janusza Korczaka, ul. gen. Józefa Hallera 8, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;2;10;0;1;0;1;2;0;1;0;0;1;2;0;0;0;0;1;50;54;2;1;0;0;2;1;0;0;1;1;2;0;1;0;2;34;30;16;12;1;0;0;1;9;1;4;0;1;0;1;4;0;0;1;83;22;6;13;12;10;4;1;20;3;0;2;6;0;1;1;0;7;17;4;0;4;1;1;0;1;1;0;1;5;0;0;0;0;0;0;83;26;78;18;10;4;17;0;2;1;0;2;1;2;0;3;0;3;4;1;1;6;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
20;"Ochotnicza Straż Pożarna, ul. gen. Józefa Hallera 161, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;17;10;0;1;2;0;0;1;1;0;0;1;1;0;2;0;1;0;83;149;4;1;3;5;2;0;0;1;1;2;2;0;2;0;3;41;49;37;17;0;0;3;3;17;0;4;2;1;3;0;1;0;0;4;113;31;7;23;15;4;9;9;51;3;1;0;2;2;7;2;1;5;51;1;13;2;1;1;3;6;1;1;3;16;1;0;1;0;1;0;202;44;107;36;22;11;21;1;13;0;1;1;2;9;1;9;0;2;24;3;2;7;8;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1
21;"Szpital Śląski, ul. Bielska 4, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;25;8;1;3;1;1;1;1;5;2;0;0;2;1;1;2;0;1;2;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;0;14;3;6;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;"Powiatowy Dom Pomocy Społecznej ""Pogodna Jesień"", ul. Wojciecha Korfantego 1, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;6;4;0;1;2;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
23;"Dom Pomocy Społecznej ""Betania"", ul. Katowicka 1, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;2;2;4;0;1;1;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
24;"Dom Spokojnej Starości, ul. Adama Mickiewicza 13, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;3;1;2;0;0;1;1;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;"Zakład Karny, ul. Bolesława Chrobrego 2, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;4;0;0;1;1;0;2;1;0;0;0;0;1;0;0;1;0;0;23;2;2;1;2;0;2;2;1;1;0;1;3;3;1;0;2;1;8;6;2;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;8;4;2;1;0;0;0;6;3;1;1;0;1;0;3;2;0;1;15;0;3;3;0;1;1;0;0;0;0;0;1;0;0;1;1;0;59;9;24;4;3;1;9;3;1;0;2;1;0;1;0;0;0;3;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
26;"Zakład Opiekuńczo-Leczniczy Zgromadzenia Sióstr Miłosierdzia św. Karola Boromeusza, rynek Górny Rynek 6, 43-400 Cieszyn";240301;"m. Cieszyn";"cieszyński";"śląskie";1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;4;2;0;2;0;19;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa Nr 3 z Oddziałami Przedszkolnymi w Ustroniu, ul. Polańska 25, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;5;1;0;0;1;0;2;0;2;0;0;1;0;0;0;1;0;0;47;12;5;2;0;1;1;1;1;2;3;1;6;2;0;0;3;44;20;18;7;0;2;1;1;1;2;26;1;0;1;9;3;0;0;2;68;23;4;11;12;4;7;4;11;1;7;1;2;1;2;1;2;3;35;4;3;0;0;7;1;0;3;7;1;0;0;1;0;0;2;0;77;20;108;60;17;1;0;0;2;5;0;1;2;0;0;4;0;1;5;3;0;1;1;0;0;2;1;2;1;0;0;1;0;0;0;0;0;0;0
2;"Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo, ul. 3 Maja 108, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;2;0;45;9;0;0;1;1;3;0;0;0;1;1;4;1;2;1;1;17;18;13;5;0;1;1;1;0;1;26;0;0;2;0;3;0;0;0;32;8;1;7;8;3;0;2;6;0;4;0;1;2;1;1;0;4;23;3;1;1;0;1;0;3;0;1;0;1;2;0;0;0;1;0;81;22;111;16;4;4;4;2;2;4;1;0;0;0;0;2;0;2;8;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
3;"Przedszkole nr 7 w Ustroniu, ul. K. I. Gałczyńskiego 16, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;4;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;63;34;2;0;4;1;1;2;0;1;6;0;2;2;2;3;5;11;36;18;7;0;0;3;3;2;2;113;0;0;0;4;0;0;0;0;134;41;6;14;17;20;0;11;57;5;49;1;4;2;2;6;1;6;41;1;6;0;2;3;1;1;4;2;1;6;0;1;0;0;0;1;160;49;177;79;25;9;9;0;1;2;2;0;2;1;0;1;0;5;7;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
4;"Szkoła Podstawowa Nr 1 w Ustroniu w Zespole Szkolno-Przedszkolnym w Ustroniu, ul. Partyzantów 2, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;4;5;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;94;56;9;1;2;0;5;1;1;0;1;2;3;3;2;2;5;18;50;27;9;1;1;2;0;7;1;42;0;0;1;2;0;1;0;0;135;63;14;10;12;7;1;9;40;6;8;3;1;2;2;1;6;6;37;2;5;5;0;3;0;2;1;8;0;3;2;0;2;1;1;1;192;83;219;50;41;8;3;1;1;2;2;2;1;2;1;3;0;2;10;0;2;2;1;2;1;0;2;1;0;0;0;1;0;0;1;0;0;0;1
5;"Szkoła Podstawowa Nr 2 im. Jerzego Michejdy w Ustroniu w Zespole Szkolno-Przedszkolnym nr 2 w Ustroniu, ul. Ignacego Daszyńskiego 31, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;7;4;1;0;2;0;3;2;1;0;1;2;2;0;0;0;0;0;98;33;7;6;6;2;5;4;1;1;4;4;6;5;5;0;7;20;40;25;15;2;2;1;0;5;3;60;2;1;4;4;1;1;0;4;146;35;17;26;22;11;8;16;84;7;12;2;4;6;1;1;6;9;27;9;6;4;4;2;1;2;2;7;1;7;0;1;1;1;0;3;178;77;228;110;29;4;8;2;4;1;3;0;1;2;0;4;2;4;17;0;0;3;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1
6;"Przedszkole nr 4 w Ustroniu, ul. Wiśniowa 13, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;5;6;1;0;0;0;1;0;3;0;1;0;2;0;1;0;0;0;84;38;5;9;4;6;7;5;0;2;7;3;4;4;6;0;6;28;39;30;6;1;1;3;2;10;2;29;2;1;1;2;1;1;1;2;161;55;16;20;18;4;5;10;52;3;9;2;4;4;4;0;4;13;82;6;8;8;0;7;1;3;7;7;1;5;2;3;0;1;0;0;183;47;226;97;26;4;7;1;6;2;4;1;2;0;0;1;0;7;12;2;2;0;2;3;2;3;1;2;1;1;0;0;0;0;0;0;0;0;1
7;"Szkoła Podstawowa nr 5 w Zespole Szkolno-Przedszkolnym nr 4 w Ustroniu, ul. Szkolna 1, 43-450 Ustroń";240302;"m. Ustroń";"cieszyński";"śląskie";1;1;4;4;0;0;0;1;2;0;0;0;1;0;2;0;1;0;0;2;61;33;3;2;2;0;4;4;2;1;2;0;10;1;1;1;1;41;31;17;8;1;0;1;3;2;2;11;1;1;1;2;1;0;0;0;130;45;9;4;15;15;8;8;27;5;5;2;11;1;2;1;1;3;42;0;6;1;2;1;3;0;0;1;0;5;2;3;0;1;0;1;69;22;91;22;2;6;1;1;0;0;0;0;1;2;0;1;0;3;12;2;0;1;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
