"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Dariusz KURZAWA - nr na liście 1";"Krzysztof Gustaw SIKORA - nr na liście 2";"Klaudia ŚMIGIELSKA - nr na liście 3";"Zofia Władysława KOZŁOWSKA - nr na liście 4";"Jadwiga Władysława NAWROT - nr na liście 5";"Jan Kazimierz BIERNACKI - nr na liście 6";"Franciszek KOSZOWSKI - nr na liście 7";"Ewa Teresa ANKIEWICZ-JASIŃSKA - nr na liście 8";"Zbigniew Piotr KAPUSTA - nr na liście 9";"Tomasz Edmund MIŁOWSKI - nr na liście 10";"Hanna Jadwiga SOBIECHOWSKA - nr na liście 11";"Aleksandra Beata PAZDERSKA - nr na liście 12";"Krzysztof Janusz RÓŻAŃSKI - nr na liście 13";"Tomasz BAGNEROWSKI - nr na liście 14";"Paweł Maksymilian SANKOWSKI - nr na liście 15";"Aleksandra Maria STANEK - nr na liście 16";"Łukasz Cyprian URBAŃSKI - nr na liście 17";"Wiesława Stanisława PROCHOWNIK - nr na liście 18";"Grzegorz Czesław ROWIŃSKI - nr na liście 19";"Henryk PAWLINA - nr na liście 20";"Jarosław Jan SŁOMA - nr na liście 21";"Kamila Tatiana ŁĄCZNA - nr na liście 22";"Jacek SUPERCZYŃSKI - nr na liście 23";"Ewa Monika MES - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Tomasz Edward LATOS - nr na liście 1";"Łukasz Paweł SCHREIBER - nr na liście 2";"Piotr Marek KRÓL - nr na liście 3";"Bartosz Józef KOWNACKI - nr na liście 4";"Ewa Elżbieta KOZANECKA - nr na liście 5";"Marek Leon WITKOWSKI - nr na liście 6";"Marcin WROŃSKI - nr na liście 7";"Ireneusz STACHOWIAK - nr na liście 8";"Jerzy KOWALIK - nr na liście 9";"Michał KRZEMKOWSKI - nr na liście 10";"Grażyna Edyta SZABELSKA - nr na liście 11";"Anna FALKOWSKA - nr na liście 12";"Tomasz Paweł SZAMOCKI - nr na liście 13";"Jolanta KOŁODZIEJ - nr na liście 14";"Elżbieta GOGOLA - nr na liście 15";"Krzysztof NAPIERALSKI - nr na liście 16";"Stanisława KUFFEL - nr na liście 17";"Kamila Teresa JABŁOŃSKA - nr na liście 18";"Antoni LEWANDOWSKI - nr na liście 19";"Paulina WENDERLICH - nr na liście 20";"Danuta Stanisława PILARSKA - nr na liście 21";"Żaneta Katarzyna ŚRUBKOWSKA - nr na liście 22";"Maria Alina WARDA - nr na liście 23";"Dariusz CIESIELCZYK - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Kamil GAWKOWSKI - nr na liście 1";"Jan Józef SZOPIŃSKI - nr na liście 2";"Michał WYSOCKI - nr na liście 3";"Izabela Anna NOWAK - nr na liście 4";"Anna Magdalena LUDWISIAK-KAWECKA - nr na liście 5";"Marek Krzysztof JELENIEWSKI - nr na liście 6";"Danuta Elżbieta KOŃCZAK - nr na liście 7";"Damian Adam SKAŁECKI - nr na liście 8";"Karolina KOZŁOWSKA - nr na liście 9";"Magdalena BIRSKA - nr na liście 10";"Elżbieta Maria BUDZIŃSKA - nr na liście 11";"Sławomir Ryszard GINTER - nr na liście 12";"Aleksandra Justyna SMOLAGA - nr na liście 13";"Wiesław Tadeusz MENARD - nr na liście 14";"Katarzyna Anna OSUCH - nr na liście 15";"Teresa WARSICKA - nr na liście 16";"Mateusz FRĘŚ - nr na liście 17";"Joanna Zuzanna PIASKOWSKA - nr na liście 18";"Piotr JAROSZ - nr na liście 19";"Artur GRUPA - nr na liście 20";"Sebastian SKAJA - nr na liście 21";"Michał Mateusz PISAREK - nr na liście 22";"Tomasz KRZESIŃSKI - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Marcin SYPNIEWSKI - nr na liście 1";"Filip Szymon STRZEMKOWSKI - nr na liście 2";"Radosław Mariusz GINTHER - nr na liście 3";"Luiza Alicja KUBACKA - nr na liście 4";"Krystyna Anna JAROCKA - nr na liście 5";"Mateusz STACHOWIAK - nr na liście 6";"Łukasz JAWORNIK - nr na liście 7";"Grzegorz KLUCZYŃSKI - nr na liście 8";"Natalia Martyna POPŁAWSKA - nr na liście 9";"Joanna GEISLER-GRYGROWICZ - nr na liście 10";"Marcin PILARSKI - nr na liście 11";"Maciej Jerzy BORKOWSKI - nr na liście 12";"Marek Paweł STANKIEWICZ - nr na liście 13";"Dominik Marek KALINOWSKI - nr na liście 14";"Krzysztof PASTUSZKA - nr na liście 15";"Marek LEWANDOWSKI - nr na liście 16";"Maja Anna KURLANDT-OŚWIECIŃSKA - nr na liście 17";"Agnieszka Iwona BOCIAN - nr na liście 18";"Magdalena ĆWIKLIŃSKA - nr na liście 19";"Klaudia Natalia KALINOWSKA - nr na liście 20";"Sławomir Tomasz LISS - nr na liście 21";"Małgorzata ŁUSIAK - nr na liście 22";"Dariusz GNYSZEK - nr na liście 23";"Cyprian Kamil SAJNA - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tadeusz Antoni ZWIEFKA - nr na liście 1";"Paweł Bartosz OLSZEWSKI - nr na liście 2";"Iwona Maria KOZŁOWSKA - nr na liście 3";"Ireneusz Michał NITKIEWICZ - nr na liście 4";"Magdalena ŁOŚKO - nr na liście 5";"Michał Józef STASIŃSKI - nr na liście 6";"Tadeusz Grzegorz POGODA - nr na liście 7";"Marian Marek MIKOŁAJCZAK - nr na liście 8";"Olga BRZEZIŃSKA - nr na liście 9";"Mirosław KRÓLEWICZ - nr na liście 10";"Juliusz Jakub MŁODECKI - nr na liście 11";"Robert Rafał BARANOWSKI - nr na liście 12";"Stanisław GLISZCZYŃSKI - nr na liście 13";"Bashar AL-SHAER - nr na liście 14";"Nicole Weronika PIETRYGA - nr na liście 15";"Jarosław Paweł KATULSKI - nr na liście 16";"Monika Julia BIELIŃSKA - nr na liście 17";"Paulina Barbara POPA - nr na liście 18";"Danuta Maria WOŹNIAK - nr na liście 19";"Dariusz Józef WĄDOŁOWSKI - nr na liście 20";"Radosława Maria STASZAK-KOWALSKA - nr na liście 21";"Martyna Magdalena GALIŃSKA - nr na liście 22";"Piotr Henryk MALICH - nr na liście 23";"Wojciech SZCZĘSNY - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz Radosław PAJĄK - nr na liście 1";"Beata Maria PŁACZKIEWICZ - nr na liście 2";"Sara PIWOWAR - nr na liście 3";"Małgorzata Kinga KOZŁOWSKA - nr na liście 4";"Sławomir WOŹNIAK - nr na liście 5";"Jan Maciej WYSOCKI - nr na liście 6";"Marzena LIS - nr na liście 7";"Daniel Piotr KAPUSTA - nr na liście 8";"Dominik KOWALSKI - nr na liście 9";"Damian Tomasz KUŚNIERZ - nr na liście 10";"Andżelika Ewelina GAWINKOWSKA - nr na liście 11";"Bartosz Adrian RYCHLIK - nr na liście 12";"Adam Marek MAZUR - nr na liście 13";"Daria JAWORSKA - nr na liście 14";"Krzysztof Marian BARAŃSKI - nr na liście 15";"Piotr POGORZELSKI - nr na liście 16";"Paulina OLSZAK - nr na liście 17";"Sławomir Wojciech KLIBER - nr na liście 18"
"6d82-616b-95e8-3737-7181-fe2a-42fd-7ae4";"040701";"4";"40";"miasto";"stały";"Szkoła Podstawowa nr 5 im. dra Józefa Krzymińskiego, ul. Stanisława Kiełbasiewicza 7, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1189";"1295";"331";"858";"1";"6";"0";"0";"0";"0";"0";"0";"0";"858";"0";"0";"858";"4";"3";"1";"0";"854";"58";"36";"1";"4";"0";"5";"2";"1";"0";"1";"1";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"2";"1";"1";"255";"63";"11";"4";"9";"9";"1";"66";"81";"0";"0";"2";"2";"0";"2";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"165";"86";"13";"7";"7";"18";"9";"1";"1";"3";"2";"2";"0";"1";"1";"4";"2";"2";"2";"0";"0";"0";"1";"3";"48";"22";"1";"2";"1";"2";"5";"4";"2";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"3";"317";"46";"23";"6";"2";"211";"2";"1";"1";"16";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"0";"2";"11";"0";"0";"4";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"2";"1"
"13b1-8afe-3b28-1ea1-5f86-1aa7-c928-35a5";"040701";"4";"41";"miasto";"stały";"Szkoła Podstawowa nr 5 im. dra Józefa Krzymińskiego, ul. Stanisława Kiełbasiewicza 7, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1000";"1072";"266";"734";"0";"1";"0";"0";"0";"0";"0";"0";"0";"734";"0";"0";"734";"12";"3";"9";"0";"722";"57";"39";"6";"4";"0";"1";"1";"0";"0";"1";"0";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"259";"63";"18";"3";"8";"6";"0";"72";"78";"1";"0";"1";"0";"0";"1";"3";"0";"1";"0";"0";"0";"3";"1";"0";"0";"120";"63";"12";"5";"7";"9";"4";"2";"2";"5";"0";"1";"1";"1";"2";"0";"1";"0";"1";"1";"0";"1";"0";"2";"29";"17";"1";"0";"3";"1";"3";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"247";"41";"22";"2";"4";"156";"1";"1";"0";"7";"5";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"3";"10";"1";"1";"2";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"6100-67a3-c498-2254-8fb6-9020-96a4-3113";"040701";"4";"42";"miasto";"stały";"Przedszkole nr 20 ""Kujawskie dzieci"", ul. Iwana Alejnika 13, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1149";"1238";"290";"859";"0";"3";"0";"0";"0";"0";"0";"0";"0";"859";"0";"0";"859";"10";"6";"4";"0";"849";"52";"37";"0";"5";"0";"1";"1";"0";"1";"0";"0";"1";"2";"0";"0";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"267";"54";"18";"4";"12";"9";"1";"74";"73";"2";"0";"5";"0";"0";"6";"1";"4";"0";"0";"0";"1";"1";"0";"1";"1";"134";"83";"5";"6";"10";"11";"3";"3";"0";"1";"2";"1";"1";"0";"0";"4";"0";"0";"2";"0";"1";"0";"1";"0";"46";"23";"1";"0";"2";"0";"7";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"3";"0";"0";"2";"343";"26";"23";"1";"4";"253";"0";"0";"1";"17";"5";"1";"2";"0";"1";"0";"2";"0";"1";"1";"0";"1";"0";"0";"4";"7";"3";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0"
"e9d0-de84-f43a-f247-51c6-fa9d-47eb-588f";"040701";"4";"43";"miasto";"stały";"Warsztat Terapii Zajęciowej przy Stowarzyszeniu Pomocy Upośledzonym Umysłowo, ul. Emilii Plater 3, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1699";"1835";"468";"1231";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1231";"0";"0";"1231";"13";"13";"0";"0";"1218";"92";"62";"1";"4";"0";"4";"3";"3";"2";"3";"0";"0";"1";"1";"0";"0";"2";"0";"0";"1";"0";"1";"1";"2";"1";"381";"95";"25";"4";"15";"5";"0";"104";"109";"1";"0";"4";"8";"0";"0";"5";"2";"0";"0";"1";"1";"0";"0";"0";"2";"196";"109";"16";"6";"15";"18";"8";"3";"0";"4";"1";"5";"1";"2";"0";"5";"1";"0";"0";"0";"1";"0";"0";"1";"48";"26";"1";"0";"2";"0";"4";"5";"0";"1";"0";"2";"0";"2";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"490";"64";"18";"1";"4";"357";"2";"1";"0";"21";"7";"0";"0";"0";"3";"2";"3";"0";"0";"0";"0";"0";"0";"0";"7";"11";"1";"0";"4";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0"
"21e6-414b-fa2b-9ad1-d970-7503-7635-fa52";"040701";"4";"44";"miasto";"stały";"Szkoła Podstawowa Nr 5 im. Dra Józefa Krzymińskiego, ul. Stanisława Kiełbasiewicza 7, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1270";"1355";"360";"910";"1";"4";"0";"0";"0";"0";"0";"0";"0";"910";"0";"0";"910";"16";"16";"0";"0";"894";"55";"36";"4";"1";"2";"0";"4";"0";"1";"0";"0";"0";"1";"1";"0";"0";"3";"1";"0";"0";"0";"0";"0";"1";"0";"298";"50";"22";"4";"18";"8";"2";"82";"106";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"146";"93";"12";"10";"3";"6";"1";"0";"1";"2";"1";"2";"0";"1";"0";"5";"0";"0";"3";"1";"1";"0";"0";"4";"50";"24";"5";"1";"3";"0";"3";"6";"0";"1";"0";"0";"1";"1";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"327";"51";"30";"3";"5";"208";"0";"0";"4";"12";"6";"0";"0";"0";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"3";"18";"5";"0";"3";"0";"0";"0";"1";"2";"1";"0";"0";"1";"0";"1";"0";"1";"2";"1"
"226d-0127-f1cc-a004-fcff-5b88-2242-e555";"040701";"4";"45";"miasto";"stały";"Warsztat Terapii Zajęciowej przy Stowarzyszeniu Pomocy Upośledzonym Umysłowo, ul. Emilii Plater 3, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"1400";"1516";"377";"1023";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1023";"0";"0";"1023";"8";"8";"0";"0";"1015";"77";"45";"1";"6";"1";"6";"6";"0";"0";"0";"1";"0";"1";"1";"0";"0";"4";"0";"0";"0";"0";"0";"1";"1";"3";"307";"63";"19";"9";"18";"13";"3";"89";"80";"0";"1";"3";"1";"0";"1";"0";"3";"1";"1";"0";"0";"0";"0";"1";"1";"179";"101";"10";"8";"10";"15";"4";"1";"0";"4";"1";"2";"1";"1";"0";"8";"1";"0";"3";"3";"0";"3";"0";"3";"53";"30";"0";"2";"4";"1";"4";"1";"1";"0";"0";"1";"1";"4";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0";"0";"382";"53";"25";"4";"4";"255";"1";"3";"0";"24";"4";"0";"2";"0";"3";"0";"0";"0";"1";"0";"0";"1";"0";"0";"2";"17";"3";"1";"5";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"2";"1"
"e392-4619-0298-30bc-0939-3542-cb10-9375";"040701";"4";"46";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej, ul. Macieja Wierzbińskiego 49, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"90";"83";"42";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48";"0";"0";"48";"1";"1";"0";"0";"47";"6";"1";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"10";"2";"1";"1";"0";"1";"2";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"4";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"1";"4";"1";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"ad1f-27b4-a83e-8ad3-9382-5bfa-6b39-b97b";"040701";"4";"47";"miasto";"zakład leczniczy";"Szpital Wielospecjalistyczny im. dr. Ludwika Błażka, ul. Poznańska 97, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"484";"303";"416";"68";"0";"4";"0";"0";"0";"0";"0";"0";"0";"68";"0";"0";"68";"4";"2";"2";"0";"64";"8";"3";"2";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"8";"4";"0";"0";"1";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"10";"6";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"10";"4";"0";"0";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"795a-2631-148a-d278-13dc-6ed2-2d18-99df";"040701";"4";"48";"miasto";"zakład karny";"Zakład Karny w Inowrocławiu, ul. Prezydenta Gabriela Narutowicza 46, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"346";"318";"242";"104";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"0";"0";"104";"12";"10";"2";"0";"92";"13";"3";"0";"1";"1";"0";"2";"0";"2";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"20";"2";"2";"1";"0";"3";"0";"1";"0";"1";"0";"1";"3";"1";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"1";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46";"14";"3";"2";"1";"3";"1";"3";"0";"7";"2";"0";"1";"0";"0";"2";"1";"1";"1";"0";"0";"0";"1";"0";"3";"4";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"97a1-a64f-512d-0c13-c172-7a4a-6691-8cfd";"040701";"4";"49";"miasto";"zakład leczniczy";"Zespół Sanatoryjno-Szpitalny ""Kujawiak"", ul. Zygmunta Wilkońskiego 23, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"818";"756";"292";"526";"0";"297";"0";"0";"0";"0";"0";"0";"0";"524";"0";"0";"524";"4";"1";"3";"0";"520";"35";"12";"0";"4";"2";"3";"0";"0";"1";"3";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"4";"247";"94";"25";"18";"34";"14";"2";"10";"13";"2";"3";"3";"5";"2";"4";"1";"1";"0";"2";"1";"1";"4";"1";"3";"4";"88";"59";"10";"1";"3";"1";"3";"0";"1";"2";"2";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"11";"5";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123";"42";"21";"7";"1";"34";"1";"4";"0";"7";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"4";"16";"3";"1";"2";"3";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"1"
"4115-fc3f-a0e8-9650-882c-2897-79d1-005a";"040701";"4";"50";"miasto";"zakład leczniczy";"Sanatorium Uzdrowiskowe ""Przy Tężni"" im. dr Józefa Krzymińskiego SPZOZ, ul. Przy Stawku 12, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"489";"465";"123";"366";"0";"183";"0";"0";"0";"0";"0";"0";"0";"366";"0";"0";"366";"1";"0";"1";"0";"365";"23";"10";"2";"3";"2";"1";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"148";"47";"17";"11";"29";"15";"2";"4";"6";"0";"2";"5";"2";"0";"0";"0";"0";"2";"2";"1";"2";"0";"0";"0";"1";"53";"32";"5";"3";"0";"0";"1";"1";"0";"1";"1";"2";"1";"0";"3";"0";"0";"0";"2";"0";"1";"0";"0";"0";"10";"3";"0";"0";"0";"0";"1";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"123";"38";"36";"11";"0";"28";"1";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"4";"8";"3";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"3929-60d5-42b7-68f2-9145-591b-deb5-0b1b";"040701";"4";"51";"miasto";"zakład leczniczy";"Sanatorium Uzdrowiskowe Modrzew Sp. z o. o., ul. Macieja Wierzbińskiego 50a, 88-100 Inowrocław";"m. Inowrocław";"inowrocławski";"kujawsko-pomorskie";"206";"189";"44";"162";"0";"110";"0";"0";"0";"0";"0";"0";"0";"162";"0";"0";"162";"0";"0";"0";"0";"162";"9";"3";"0";"2";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"70";"27";"8";"7";"7";"6";"0";"0";"10";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"34";"22";"4";"0";"2";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"44";"16";"3";"0";"0";"16";"0";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"dcae-1048-963a-ac41-d3e3-84e4-93c5-35bf";"040702";"4";"1";"wieś";"stały";"Gminny Ośrodek Kultury, Sportu i Rekreacji, ul. Długa 48, 88-133 Dąbrowa Biskupia";"gm. Dąbrowa Biskupia";"inowrocławski";"kujawsko-pomorskie";"750";"830";"323";"427";"4";"4";"0";"0";"0";"0";"0";"0";"0";"427";"0";"0";"427";"16";"8";"8";"0";"411";"46";"27";"2";"1";"1";"0";"1";"0";"0";"1";"2";"0";"1";"1";"0";"0";"1";"0";"4";"0";"0";"0";"0";"1";"3";"221";"64";"13";"21";"7";"5";"0";"46";"44";"0";"4";"0";"2";"2";"5";"0";"1";"1";"1";"1";"0";"0";"2";"0";"2";"38";"16";"4";"4";"3";"4";"0";"0";"0";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"2";"0";"0";"1";"0";"22";"10";"7";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";"25";"5";"4";"1";"40";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"1b6f-5648-b33b-f16a-cba7-6b91-1745-5c73";"040702";"4";"2";"wieś";"stały";"Szkoła Podstawowa, Pieranie 7, 88-133 Dąbrowa Biskupia";"gm. Dąbrowa Biskupia";"inowrocławski";"kujawsko-pomorskie";"829";"917";"436";"393";"0";"1";"0";"0";"0";"0";"0";"0";"0";"393";"0";"0";"393";"7";"6";"1";"0";"386";"53";"40";"2";"1";"1";"0";"2";"0";"1";"0";"0";"0";"1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"196";"46";"12";"15";"8";"10";"1";"43";"37";"0";"3";"0";"3";"0";"5";"1";"1";"1";"4";"0";"0";"1";"0";"1";"4";"28";"15";"0";"1";"1";"0";"0";"1";"1";"0";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"24";"5";"4";"1";"0";"0";"10";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"75";"18";"3";"2";"1";"40";"1";"0";"1";"3";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"2";"10";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"1"
