"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna Zofia FRYDRYCH - nr na liście 1";"Marek Zdzisław RZĄSA - nr na liście 2";"Wojciech Aleksander BLECHARCZYK - nr na liście 3";"Józef SZKOŁA - nr na liście 4";"Adam WOŚ - nr na liście 5";"Ewa Stefania SAWICKA - nr na liście 6";"Antoni Stanisław PIKUL - nr na liście 7";"Barbara Maria BALON - nr na liście 8";"Jan Władysław ZYCH - nr na liście 9";"Iwona Janina HOLCMAN - nr na liście 10";"Roman Władysław KARAŚ - nr na liście 11";"Marian Jerzy RYZNAR - nr na liście 12";"Krzysztof Józef KŁAK - nr na liście 13";"Maria Anna SŁOWIK - nr na liście 14";"Michał Albert JUREK - nr na liście 15";"Krzysztof Adam WOTA - nr na liście 16";"Grażyna Dorota KOSTKA - nr na liście 17";"Marzena Karolina KNAP - nr na liście 18";"Tomasz BIAŁY - nr na liście 19";"Izabela Krystyna ZAWOJSKA - nr na liście 20";"Dariusz Wojciech WOJAKOWSKI - nr na liście 21";"Waldemar ZADWORNY - nr na liście 22";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Tomasz ZAPAŁOWSKI - nr na liście 1";"Adam Roman BERKOWICZ - nr na liście 2";"Kazimierz Zygmunt KRĘŻAŁEK - nr na liście 3";"Robert Stanisław STADNICKI - nr na liście 4";"Małgorzata ZYCH - nr na liście 5";"Jan Franciszek KRZANOWSKI - nr na liście 6";"Michał SZWED - nr na liście 7";"Janusz Jan ZIELIŃSKI - nr na liście 8";"Tomasz Rafał FILIP - nr na liście 9";"Grażyna Henryka DUDZIŃSKA-SOBOLEWSKA - nr na liście 10";"Ryszard Jan WOJTUCH - nr na liście 11";"Jadwiga Anna NADBRZESKA - nr na liście 12";"Aleksandra Justyna SIKORA - nr na liście 13";"Marlena Emilia HRYSIO - nr na liście 14";"Aleksander DYGUŁA - nr na liście 15";"Anna Maria PERŻYŁO - nr na liście 16";"Witold Aleksander DULĘBA - nr na liście 17";"Joanna ANTOCHÓW - nr na liście 18";"Zdzisław SOBOLEWSKI - nr na liście 19";"Paweł Kamil GOLBA - nr na liście 20";"Ewelina BOCHNIA - nr na liście 21";"Jan Maria ZUCHOWSKI - nr na liście 22";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Mieczysław KASPRZAK - nr na liście 1";"Aleksander MERCIK - nr na liście 2";"Zdzisław ZADWORNY - nr na liście 3";"Małgorzata Krystyna DACHNOWICZ - nr na liście 4";"Janusz Marek HOŁYSZKO - nr na liście 5";"Zbigniew Wojciech KISZKA - nr na liście 6";"Zbigniew Andrzej BOJKO - nr na liście 7";"Barbara Danuta MAŁECKA - nr na liście 8";"Marek Zbigniew KONOPKA - nr na liście 9";"Krzysztof Jan SAWIŃSKI - nr na liście 10";"Anna Maria ZALESZCZUK - nr na liście 11";"Sabina Anna FAL - nr na liście 12";"Iwona Teresa BARADZIEJ - nr na liście 13";"Bogumiła Stanisława HOŁOWACZ - nr na liście 14";"Janusz Jacek BARAŃSKI - nr na liście 15";"Emilia Alina KOBIAŁKA-BANYŚ - nr na liście 16";"Ryszard ZARYCHTA - nr na liście 17";"Małgorzata HORBACZ - nr na liście 18";"Maria Stanisława FEDACZYŃSKA - nr na liście 19";"Marek PASTUSZCZAK - nr na liście 20";"Marek Zbigniew SOKÓŁ - nr na liście 21";"Stanisław FRANCZAK - nr na liście 22";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek Tadeusz KUCHCIŃSKI - nr na liście 1";"Anna Katarzyna SCHMIDT-RODZIEWICZ - nr na liście 2";"Piotr Marcin URUSKI - nr na liście 3";"Piotr Mieczysław BABINETZ - nr na liście 4";"Stanisław PIOTROWICZ - nr na liście 5";"Adam Walenty ŚNIEŻEK - nr na liście 6";"Piotr PILCH - nr na liście 7";"Teresa PAMUŁA - nr na liście 8";"Adam PAWLUŚ - nr na liście 9";"Tadeusz CHRZAN - nr na liście 10";"Lucyna PODHALICZ - nr na liście 11";"Dorota ŁUKASZYK - nr na liście 12";"Adam Tomasz DROZD - nr na liście 13";"Ryszard JĘDRUCH - nr na liście 14";"Grzegorz Stanisław PERS - nr na liście 15";"Robert PIESZCZOCH - nr na liście 16";"Joanna Katarzyna BRIL - nr na liście 17";"Alicja Anna POCAŁUŃ - nr na liście 18";"Joanna Maria BURBEŁO - nr na liście 19";"Andrzej GUZIK - nr na liście 20";"Maria Stanisława KUROWSKA - nr na liście 21";"Daniel Stanisław KRAWIEC - nr na liście 22";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Łukasz Michał RYDZIK - nr na liście 1";"Gabriel Jerzy ZAJDEL - nr na liście 2";"Kamila MACKIEWICZ-ROSSMANITH - nr na liście 3";"Janusz Andrzej JAGUSTYN - nr na liście 4";"Kamila Helena PIOTROWSKA - nr na liście 5";"Patryk Beniamin FIC - nr na liście 6";"Marzena Mieczysława CIWONIUK - nr na liście 7";"Dominik Łukasz RYCZAN - nr na liście 8";"Iwona GORCZYCA - nr na liście 9";"Adam BOGUSZ - nr na liście 10";"Dagmara Sylwia KUROPATWA - nr na liście 11";"Zbigniew WEŁYCZKO - nr na liście 12";"Ewa Aneta BARAN - nr na liście 13";"Wiesław Adam WOŚ - nr na liście 14";"Grzegorz Stanisław ŻÓŁKOŚ - nr na liście 15";"Radosław Zbigniew KRUKAR - nr na liście 16";"Monika ŚWIEBODA - nr na liście 17";"Mirosław Józef PIELA - nr na liście 18";"Halina Bożena ITNER - nr na liście 19";"Sebastian Rafał ŚWIEBODA - nr na liście 20";"Łukasz STEBNICKI - nr na liście 21";"Piotr Marcin WOJNAROWSKI - nr na liście 22";"Liczba obwodów"
"180403";"gmina wiejska";"gm. Chłopice";"jarosławski";"podkarpackie";4130;4505;1583;2547;9;7;0;0;0;0;0;0;0;2547;0;0;2547;60;43;17;0;2487;158;34;12;0;57;7;3;1;1;1;1;1;29;1;1;1;1;1;1;0;1;0;4;109;50;15;0;2;9;0;3;2;4;1;1;0;5;2;0;2;1;0;0;9;3;0;245;218;3;4;4;5;1;0;1;1;1;1;0;0;3;0;1;0;2;0;0;0;0;1915;402;450;11;8;20;1;21;39;1;854;12;11;3;11;0;8;3;3;9;1;32;15;60;32;4;3;3;1;1;1;3;1;2;2;0;2;3;0;0;0;0;1;0;0;1;6
"180404";"gmina wiejska";"gm. Jarosław";"jarosławski";"podkarpackie";9530;10400;3721;5809;7;22;0;0;0;0;0;0;0;5806;0;0;5806;64;40;24;0;5742;690;62;59;5;172;40;2;3;1;0;4;3;314;6;1;1;2;5;1;1;1;0;7;359;181;40;1;11;19;4;11;5;20;7;5;3;3;11;1;2;2;2;4;20;2;5;533;377;12;14;9;2;3;1;8;3;5;1;8;2;21;1;1;5;41;0;3;5;11;3968;947;1518;17;30;71;21;50;166;18;775;30;16;10;156;1;14;3;7;9;4;30;75;192;110;14;14;4;12;1;3;1;4;2;1;1;6;7;0;0;5;0;1;0;3;3;11
"180405";"gmina wiejska";"gm. Laszki";"jarosławski";"podkarpackie";5057;5431;2071;2986;5;5;0;0;0;0;0;0;0;2986;0;0;2986;62;47;15;0;2924;208;16;18;1;66;22;6;1;3;1;1;0;62;0;2;0;1;3;1;0;0;0;4;151;75;13;3;3;6;3;3;3;8;3;1;2;0;4;0;1;0;0;2;15;0;6;346;302;2;7;6;4;4;0;3;1;1;2;1;2;2;0;0;1;3;0;0;2;3;2149;304;574;6;12;12;3;23;96;6;1012;7;6;7;3;0;0;3;6;12;4;44;9;70;32;5;9;0;4;1;1;2;3;1;2;0;0;6;0;0;0;1;0;2;0;1;12
"180406";"gmina wiejska";"gm. Pawłosiów";"jarosławski";"podkarpackie";6330;6777;2283;4047;3;14;0;0;0;0;0;0;0;4047;0;0;4047;40;34;6;0;4007;575;57;47;3;217;15;3;0;2;0;0;0;212;9;0;0;0;2;1;3;0;1;3;276;131;42;1;4;14;1;8;7;14;2;1;2;4;6;1;8;1;2;2;21;3;1;298;218;9;10;9;3;5;2;7;1;2;1;1;3;8;2;0;6;5;2;1;0;3;2723;539;921;13;21;32;8;38;77;3;856;14;32;8;22;1;4;2;5;3;4;10;110;135;76;7;8;1;8;0;2;1;2;3;1;0;6;6;0;1;4;3;1;1;2;2;10
"180407";"gmina miejsko-wiejska";"gm. Pruchnik";"jarosławski";"podkarpackie";7100;7780;2440;4660;15;19;0;0;0;0;0;0;0;4659;0;0;4659;71;47;24;0;4588;450;22;12;3;360;2;6;1;2;1;0;1;28;0;2;1;0;0;2;1;2;0;4;240;117;43;2;5;13;6;12;2;7;1;1;0;2;4;0;0;3;1;2;12;3;4;223;167;2;3;18;3;1;0;3;2;5;0;3;0;5;1;1;6;1;1;0;0;1;3594;911;936;28;10;123;15;56;132;13;1216;28;22;5;13;0;9;1;18;7;7;9;35;81;46;4;7;2;2;1;0;0;3;4;1;1;4;0;0;0;2;0;0;1;0;3;11
"180408";"gmina wiejska";"gm. Radymno";"jarosławski";"podkarpackie";8301;8964;3416;4885;8;16;0;0;0;0;0;0;0;4885;0;1;4884;86;70;16;0;4798;304;39;95;0;79;12;11;0;3;2;1;3;47;4;1;0;0;0;2;1;1;1;2;294;156;32;2;8;15;6;11;4;10;3;1;1;2;1;5;0;0;3;13;12;4;5;500;358;8;7;9;44;5;3;6;1;10;4;1;0;25;1;0;1;8;1;1;2;5;3608;841;756;34;11;33;16;67;134;9;1199;98;23;9;5;1;7;4;3;116;7;210;25;92;40;6;12;3;3;4;1;3;7;2;3;0;1;2;0;1;1;0;1;0;0;2;14
"180409";"gmina wiejska";"gm. Rokietnica";"jarosławski";"podkarpackie";3260;3568;1398;1862;10;4;0;0;0;0;0;0;0;1862;0;0;1862;33;23;10;0;1829;172;9;6;1;133;0;1;0;0;0;0;2;17;0;0;0;1;0;0;0;0;1;1;91;47;15;0;0;7;1;2;2;4;2;0;0;0;1;0;1;0;0;0;5;1;3;152;115;3;0;5;12;3;0;4;0;1;0;3;1;2;0;0;0;0;1;0;1;1;1374;369;554;3;7;21;2;24;39;1;281;21;12;2;7;0;3;3;5;0;1;7;12;40;20;2;4;0;3;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;2;5
"180410";"gmina wiejska";"gm. Roźwienica";"jarosławski";"podkarpackie";4590;4976;1797;2793;7;11;1;1;0;0;0;0;1;2793;1;0;2793;32;24;8;0;2761;324;21;12;0;249;3;1;0;1;0;0;0;34;0;0;0;0;0;0;0;2;1;0;143;68;23;5;3;3;0;9;3;2;1;1;2;2;1;2;2;1;2;0;10;2;1;281;223;4;5;9;2;5;1;5;2;0;0;1;2;7;3;0;3;1;2;0;0;6;1955;535;559;19;3;25;7;57;46;1;587;16;12;5;4;3;11;7;4;3;6;9;36;58;24;6;5;0;2;1;1;1;0;0;2;0;2;0;0;4;0;1;4;4;1;0;8
"180411";"gmina wiejska";"gm. Wiązownica";"jarosławski";"podkarpackie";8480;9228;2708;5772;14;69;0;0;0;0;0;0;0;5772;0;0;5772;115;90;25;0;5657;1382;22;12;2;102;18;2;1;1;0;1;0;1213;2;0;1;0;0;1;2;0;0;2;277;122;48;1;6;7;6;6;6;6;5;1;2;1;30;4;11;1;0;2;9;2;1;218;129;6;6;5;4;4;2;2;4;1;1;1;1;7;0;0;2;39;0;1;0;3;3668;631;1281;84;11;36;8;25;667;10;773;12;2;7;45;5;5;0;12;1;5;8;40;112;60;5;8;3;7;0;0;2;2;3;1;0;2;9;2;2;1;3;0;0;1;1;11
"180501";"gmina miejska";"m. Jasło";"jasielski";"podkarpackie";26499;28266;9990;16509;31;103;0;0;0;0;0;0;0;16504;0;1;16503;146;100;46;0;16357;4126;995;126;36;3;17;24;2729;52;14;5;5;18;9;13;13;0;2;24;14;6;3;18;1373;265;758;6;149;41;20;16;5;16;5;3;2;19;8;6;3;1;5;9;5;20;11;698;310;28;14;41;7;12;9;37;22;12;20;21;66;4;20;10;5;6;3;8;8;35;8893;1661;98;38;95;308;27;77;38;1439;22;16;61;22;9;440;37;260;20;9;41;4124;51;1267;464;137;81;13;39;45;8;5;317;14;19;2;26;6;20;6;12;8;3;4;7;31;29
"180502";"gmina wiejska";"gm. Brzyska";"jasielski";"podkarpackie";4809;5213;1773;3036;2;14;0;0;0;0;0;0;0;3036;0;0;3036;49;30;19;0;2987;159;61;19;1;2;1;2;50;3;1;0;3;0;3;2;0;0;0;3;3;0;2;3;118;39;56;1;5;2;1;1;0;2;0;2;1;3;1;0;0;1;1;0;0;1;1;107;54;4;7;5;2;2;3;4;1;0;2;4;6;2;1;0;4;0;1;1;0;4;2538;343;13;7;6;49;9;6;3;224;0;2;5;6;0;57;6;22;8;3;3;1761;5;65;30;7;3;0;1;1;1;2;14;0;1;0;0;0;0;1;0;0;0;0;0;4;7
"180503";"gmina wiejska";"gm. Dębowiec";"jasielski";"podkarpackie";6404;6935;2488;3916;4;23;0;0;0;0;0;0;0;3916;0;0;3916;65;39;26;0;3851;312;107;16;5;2;7;4;135;11;0;2;2;5;1;4;1;1;0;0;3;2;0;4;182;50;79;2;12;6;1;7;4;2;1;1;0;4;0;0;0;2;3;5;0;1;2;215;89;6;5;5;1;2;2;9;9;2;2;3;60;0;0;1;1;3;2;4;1;8;3031;666;21;16;9;91;13;24;26;556;5;6;10;4;4;296;9;78;13;7;7;1150;20;111;43;10;3;4;4;6;1;1;15;1;0;0;7;3;4;0;0;2;0;2;0;5;10
"180504";"gmina wiejska";"gm. Jasło";"jasielski";"podkarpackie";12403;13359;4577;7826;7;13;0;0;0;0;0;0;0;7826;0;0;7826;100;51;49;0;7726;908;388;43;13;10;8;7;360;20;7;2;7;7;3;6;6;1;4;4;3;4;3;2;656;143;361;6;30;15;7;11;9;7;2;5;4;7;5;2;8;1;2;3;3;18;7;351;136;27;13;13;5;9;5;9;4;5;10;10;53;2;10;4;3;3;1;5;2;22;5476;1306;83;46;76;203;37;42;25;916;10;6;51;20;4;467;25;195;16;6;29;1881;32;335;110;33;22;4;13;17;5;2;65;10;7;1;9;3;5;5;9;2;2;0;2;9;22
"180505";"gmina miejsko-wiejska";"gm. Kołaczyce";"jasielski";"podkarpackie";6571;7107;2591;3980;6;17;0;0;0;0;0;0;0;3980;0;0;3980;64;41;23;0;3916;329;122;30;0;4;3;3;98;2;2;0;0;1;1;3;3;0;1;47;1;3;1;4;215;58;99;0;12;8;2;3;3;4;2;3;0;8;1;2;0;0;0;3;0;5;2;182;88;14;12;14;2;4;5;6;4;0;4;1;4;2;3;1;1;1;4;1;0;11;3086;589;31;11;107;134;3;23;17;584;8;7;27;7;1;154;9;33;8;5;14;1292;22;104;43;24;8;1;2;1;4;0;4;1;0;0;2;1;2;0;0;2;1;0;2;6;8
"180506";"gmina wiejska";"gm. Krempna";"jasielski";"podkarpackie";1430;1553;712;718;0;21;0;0;0;0;0;0;0;718;0;0;718;12;5;7;0;706;65;27;14;2;1;1;2;10;0;1;1;0;2;0;2;0;1;0;1;0;0;0;0;51;16;19;2;2;1;5;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;69;29;7;4;2;1;0;1;3;0;0;2;3;10;1;2;0;1;1;0;1;0;1;484;67;7;5;3;13;1;3;4;69;2;1;2;3;2;151;3;11;0;0;2;134;1;37;15;7;1;1;2;2;2;0;1;2;0;0;0;1;0;0;1;0;1;0;0;1;5
"180507";"gmina wiejska";"gm. Nowy Żmigród";"jasielski";"podkarpackie";6819;7369;2525;4294;12;20;0;0;0;0;0;0;0;4294;0;0;4294;60;40;20;0;4234;299;141;30;1;1;1;4;74;16;3;0;2;3;2;3;2;0;1;6;4;0;2;3;291;81;139;12;12;10;5;3;6;6;1;1;1;2;1;2;1;1;0;2;0;4;1;210;125;18;8;7;3;4;4;5;3;3;8;3;4;1;1;0;1;1;0;3;1;7;3344;376;12;10;19;85;6;8;6;144;1;2;7;1;5;2090;12;45;3;0;13;490;9;90;38;10;9;0;6;3;1;1;11;1;3;0;2;1;0;1;1;0;0;0;1;1;12
"180508";"gmina wiejska";"gm. Osiek Jasielski";"jasielski";"podkarpackie";3910;4226;1674;2236;4;17;0;0;0;0;0;0;0;2236;0;0;2236;32;20;12;0;2204;134;52;13;6;2;1;0;46;1;1;1;2;1;0;3;0;0;0;0;1;3;0;1;110;26;60;1;3;3;1;2;3;1;0;1;1;1;1;0;0;0;0;1;1;2;2;119;66;4;2;6;3;1;3;2;2;2;0;2;14;0;3;0;0;3;0;1;2;3;1789;315;8;8;4;62;3;10;12;416;4;4;7;1;2;290;3;31;3;1;7;593;5;52;12;7;3;2;3;2;0;0;11;1;1;1;1;1;1;2;1;0;0;1;0;2;6
"180509";"gmina wiejska";"gm. Skołyszyn";"jasielski";"podkarpackie";9230;10015;3483;5747;2;13;0;0;0;0;0;0;0;5747;0;0;5747;51;35;16;0;5696;642;340;72;10;2;5;4;134;19;3;3;1;3;4;18;1;0;6;7;1;3;3;3;479;69;341;2;13;9;5;5;8;6;0;1;1;4;2;2;1;0;0;3;2;3;2;323;162;14;17;10;4;10;8;15;8;12;8;3;22;1;4;2;1;0;2;1;1;18;3969;698;43;20;32;61;7;50;25;1182;11;6;22;9;5;487;9;38;4;4;12;1216;28;283;116;44;14;6;16;3;1;0;44;8;2;0;2;2;1;6;2;2;1;1;1;11;12
"180511";"gmina wiejska";"gm. Tarnowiec";"jasielski";"podkarpackie";6900;7511;2758;4142;9;26;0;0;0;0;0;0;0;4142;0;0;4142;47;33;14;0;4095;412;194;29;6;6;0;3;137;8;2;1;3;1;1;2;2;2;1;1;7;2;0;4;270;88;114;1;12;8;4;9;2;6;2;1;0;8;0;1;2;1;2;1;2;5;1;233;86;22;7;12;5;9;2;6;8;2;10;4;26;0;9;1;5;1;2;1;4;11;2982;585;45;15;93;119;6;41;14;374;4;3;50;25;6;214;10;306;4;2;23;1022;21;198;59;22;10;2;8;29;3;4;20;5;4;1;2;3;7;0;2;4;0;0;2;11;10
"180701";"gmina wiejska";"gm. Chorkówka";"krośnieński";"podkarpackie";9810;10704;3787;6023;7;31;0;0;0;0;0;0;0;6022;0;0;6022;85;49;36;0;5937;693;491;41;12;3;3;6;29;44;13;0;2;7;3;6;1;1;1;0;23;3;1;3;456;132;61;137;21;13;13;10;11;11;4;4;3;9;0;4;1;1;1;1;5;7;7;369;115;139;14;12;7;9;5;10;6;4;18;2;3;1;3;3;0;1;2;2;1;12;4103;775;65;35;871;497;24;42;13;39;10;14;67;27;5;203;27;279;13;5;529;547;16;316;101;70;12;1;9;57;1;1;4;2;4;1;5;4;14;4;8;1;0;4;4;9;14
"180702";"gmina miejsko-wiejska";"gm. Dukla";"krośnieński";"podkarpackie";10690;11671;4401;6289;6;69;0;0;0;0;0;0;0;6288;0;0;6288;84;55;29;0;6204;720;498;48;13;4;7;6;32;49;10;2;5;2;3;9;2;0;3;4;11;2;3;7;421;185;57;51;23;21;16;17;6;11;4;0;2;6;1;2;4;0;0;4;6;2;3;457;137;186;4;18;8;8;1;14;6;10;3;16;4;1;2;5;0;2;3;2;5;22;4278;997;84;69;964;450;56;46;17;48;13;23;63;69;4;147;22;67;14;11;299;784;31;328;121;88;16;7;19;20;4;1;9;5;2;4;9;0;4;6;3;2;0;1;0;7;15
"180703";"gmina miejsko-wiejska";"gm. Iwonicz-Zdrój";"krośnieński";"podkarpackie";8539;8852;2834;5705;8;676;1;1;0;0;0;0;1;5704;1;0;5704;59;31;28;0;5645;807;596;45;19;4;7;20;10;32;15;3;5;5;1;6;3;2;3;9;8;4;4;6;325;137;51;28;18;23;10;14;0;5;4;3;3;7;3;0;1;0;1;4;4;2;7;398;129;126;18;15;3;5;2;13;8;3;7;8;5;1;3;2;3;4;0;3;16;24;3819;1198;163;67;764;402;69;66;49;44;18;30;84;70;10;26;31;103;20;5;356;214;30;296;103;87;22;0;17;10;4;1;12;4;4;3;8;0;3;2;3;2;4;0;0;7;8
"180704";"gmina miejsko-wiejska";"gm. Jedlicze";"krośnieński";"podkarpackie";11220;12248;4474;6746;8;19;0;0;0;0;0;0;0;6745;0;0;6745;87;55;32;0;6658;881;614;38;6;6;4;5;52;69;19;4;10;6;3;4;2;1;3;2;26;2;1;4;461;202;78;24;26;31;18;22;4;8;1;3;4;10;1;3;1;4;0;5;4;5;7;543;97;60;12;15;9;9;4;14;10;3;234;8;3;1;2;4;2;0;1;5;5;45;4208;832;53;37;732;373;25;39;13;43;7;15;56;17;4;43;21;1400;14;5;148;311;20;565;118;74;16;1;9;279;0;1;15;4;4;2;13;2;6;4;5;1;1;1;0;9;15
"180705";"gmina wiejska";"gm. Korczyna";"krośnieński";"podkarpackie";8260;8989;3016;5244;10;56;0;0;0;0;0;0;0;5244;0;0;5244;63;42;21;0;5181;885;351;39;15;1;5;3;12;28;404;2;3;2;0;0;2;1;1;0;8;6;1;1;381;169;65;16;8;35;24;7;8;7;7;3;2;8;2;5;1;0;0;3;3;4;4;313;102;120;10;10;3;3;4;5;5;4;1;6;8;3;6;1;1;5;2;1;2;11;3338;890;68;44;676;429;358;37;67;25;17;10;86;37;2;26;34;109;17;4;241;140;21;264;71;56;16;3;12;40;1;4;6;4;3;0;6;3;22;6;3;1;0;0;2;5;10
"180706";"gmina wiejska";"gm. Krościenko Wyżne";"krośnieński";"podkarpackie";4080;4378;1366;2714;4;16;0;0;0;0;0;0;0;2714;0;0;2714;26;13;13;0;2688;372;264;15;19;4;1;1;13;18;14;0;0;1;2;3;2;0;0;0;10;2;1;2;216;94;44;7;5;19;6;11;2;7;4;0;1;3;1;2;1;0;1;2;1;2;3;213;34;123;3;3;2;1;1;12;4;1;2;4;1;1;3;1;1;0;1;2;3;10;1737;336;33;20;342;252;75;7;14;4;3;41;31;17;2;33;12;35;7;3;334;117;19;150;46;37;8;0;3;29;1;0;3;4;0;0;1;1;3;0;7;1;0;0;1;5;4
"180707";"gmina wiejska";"gm. Miejsce Piastowe";"krośnieński";"podkarpackie";10149;10973;3569;6577;14;32;3;3;0;0;0;0;3;6577;3;0;6577;84;52;32;0;6493;964;804;29;10;3;2;4;18;39;8;1;2;2;0;4;1;2;3;3;20;4;2;3;477;221;74;34;12;22;19;13;9;16;0;0;1;11;5;7;5;1;1;6;8;5;7;716;68;541;3;12;3;4;8;12;4;9;10;8;3;2;4;4;0;1;2;1;7;10;4019;834;97;40;662;451;90;49;27;11;6;54;81;43;4;24;19;118;15;4;1248;128;14;317;95;104;16;2;4;37;2;1;8;6;5;0;4;1;11;7;6;0;2;0;0;6;9
"180708";"gmina miejsko-wiejska";"gm. Rymanów";"krośnieński";"podkarpackie";12320;13439;4347;7973;20;324;0;0;0;0;0;0;0;7972;0;0;7972;89;43;46;0;7883;1035;691;75;95;4;13;13;22;48;19;4;2;7;0;5;2;2;3;5;5;7;5;8;541;243;78;16;19;46;9;26;6;19;9;3;5;12;4;8;1;2;2;2;8;13;10;613;195;214;24;29;9;11;3;24;5;23;9;13;6;1;7;3;4;2;0;4;8;19;5273;1393;148;268;1594;545;143;62;45;23;29;12;83;87;12;29;181;96;33;6;197;238;49;421;151;50;22;7;26;21;2;3;16;3;4;0;14;8;5;66;1;1;10;2;4;5;17
"180709";"gmina wiejska";"gm. Wojaszówka";"krośnieński";"podkarpackie";6870;7417;3034;3836;3;27;0;0;0;0;0;0;0;3836;0;0;3836;38;20;18;0;3798;540;382;44;8;1;5;1;9;31;24;3;0;0;1;3;3;0;1;1;12;2;6;3;303;136;50;6;13;21;9;17;5;11;1;2;0;4;4;1;1;0;2;7;0;6;7;235;79;67;7;11;9;3;2;12;7;1;2;9;1;1;0;0;1;4;2;0;11;6;2486;593;51;25;623;483;15;29;12;24;10;11;63;16;2;15;14;109;14;1;145;200;31;234;79;65;9;0;12;39;0;0;5;2;3;0;8;0;5;2;1;0;1;1;1;1;11
"180710";"gmina wiejska";"gm. Jaśliska";"krośnieński";"podkarpackie";1900;2063;838;1062;10;26;0;0;0;0;0;0;0;1062;0;0;1062;22;15;7;0;1040;129;83;17;7;0;1;2;3;5;0;0;1;0;0;0;2;0;0;0;1;2;2;3;52;21;5;2;1;5;0;2;2;2;1;1;0;2;2;0;1;1;1;0;2;0;1;92;33;22;3;2;1;0;4;4;3;3;0;2;6;1;1;1;0;1;1;0;3;1;726;107;13;20;126;143;6;8;6;3;3;2;7;7;1;2;7;14;1;1;26;219;4;41;15;10;4;2;0;3;0;0;2;1;1;0;0;1;0;0;1;0;0;0;0;1;4
"180901";"gmina miejska";"m. Lubaczów";"lubaczowski";"podkarpackie";9110;9899;3599;5511;12;39;0;0;0;0;0;0;0;5511;0;0;5511;43;29;14;0;5468;675;109;259;11;12;16;10;2;6;4;3;10;13;9;1;0;1;2;3;5;2;4;193;455;210;35;5;9;25;2;49;7;7;3;26;0;9;1;4;2;0;3;6;15;2;35;735;139;6;525;5;2;6;2;26;4;2;1;3;1;1;0;1;0;3;0;0;1;7;2837;477;494;5;2;41;6;12;1663;5;31;19;8;8;5;3;12;1;2;0;3;27;13;766;628;22;8;4;5;2;0;3;16;9;3;38;2;5;0;1;6;1;1;4;0;8;7
"180902";"gmina miejsko-wiejska";"gm. Cieszanów";"lubaczowski";"podkarpackie";5410;5856;2385;3025;7;14;0;0;0;0;0;0;0;3025;0;0;3025;58;46;12;0;2967;99;19;21;0;5;3;2;0;0;0;1;1;3;2;0;1;0;2;0;1;2;1;35;189;62;11;0;3;6;3;13;4;2;3;55;0;0;2;0;2;0;1;2;3;3;14;829;38;2;764;2;2;1;0;8;0;1;1;2;0;1;0;0;1;1;2;1;0;2;1703;262;121;12;4;24;2;14;1214;7;9;4;3;3;1;0;7;2;1;3;2;4;4;147;108;2;1;1;6;4;0;0;1;4;1;7;2;2;0;1;3;0;1;0;0;3;8
