"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Grzegorz Juliusz SCHETYNA - nr na liście 1";"Małgorzata Elżbieta TRACZ - nr na liście 2";"Michał JAROS - nr na liście 3";"Sławomir Jan PIECHOTA - nr na liście 4";"Aldona Janina MŁYŃCZAK - nr na liście 5";"Joanna Wiktoria AUGUSTYNOWSKA - nr na liście 6";"Krzysztof MIESZKOWSKI - nr na liście 7";"Anna Maria HORODYSKA - nr na liście 8";"Krystyna WÓJCIK - nr na liście 9";"Michał Jakub GÓRSKI - nr na liście 10";"Zdzisław Michał ŻMIEJEWSKI - nr na liście 11";"Wojciech ADAMCZAK - nr na liście 12";"Anna Maria LESZCZYŃSKA - nr na liście 13";"Jarosław POLAŃSKI - nr na liście 14";"Sebastian Robert BURDZY - nr na liście 15";"Kacper Jan MĘDYGRAŁ - nr na liście 16";"Marek Rafał SIERPIŃSKI - nr na liście 17";"Marek Krzysztof ZALEWSKI - nr na liście 18";"Waldemar Zbigniew STASZEWSKI - nr na liście 19";"Radosław Tomasz MOŁOŃ - nr na liście 20";"Anna Helena SOBOLAK - nr na liście 21";"Jacek Edward MAKÓWKA - nr na liście 22";"Katarzyna Anna PIWKO - nr na liście 23";"Katarzyna STANIÓW - nr na liście 24";"Ryszard Julian ZELINKA - nr na liście 25";"Łukasz KROPSKI - nr na liście 26";"Daria GILAR - nr na liście 27";"Marek ŁAPIŃSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TUDUJ - nr na liście 1";"Robert Jarosław IWASZKIEWICZ - nr na liście 2";"Łukasz Patryk POŹNIAK - nr na liście 3";"Miłosz Michał TAMULEWICZ - nr na liście 4";"Krzysztof Józef SZOKALSKI - nr na liście 5";"Michał FABISIAK - nr na liście 6";"Katarzyna Natalia WALCZYK - nr na liście 7";"Marta Anna CZECH - nr na liście 8";"Halszka Beata BIELECKA - nr na liście 9";"Stanisław Józef ZAPOTOCZNY - nr na liście 10";"Wojciech Aleksander RĄCZYŃSKI - nr na liście 11";"Bogdan LUDKOWSKI - nr na liście 12";"Paweł Jacek JAGIEŁŁO - nr na liście 13";"Ewa SZLOSER - nr na liście 14";"Piotr CHMURA - nr na liście 15";"Ryszard Marian MARSZAŁEK - nr na liście 16";"Wojciech JABŁOŃSKI - nr na liście 17";"Ewa WRÓBLEWSKA - nr na liście 18";"Jadwiga Janina ZIÓŁKOWSKA - nr na liście 19";"Adam Krzysztof NOWAK - nr na liście 20";"Agnieszka Joanna MALARA - nr na liście 21";"Tomasz Antoni ZIELIŃSKI - nr na liście 22";"Patrycja ZARZYCKA - nr na liście 23";"Krzysztof Mieczysław CHROBOT - nr na liście 24";"Olga Anna BRZEZIŃSKA - nr na liście 25";"Paweł CHMIELEWSKI - nr na liście 26";"Maria LUDKOWSKA - nr na liście 27";"Piotr Grzegorz ŻUREK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek PROTASIEWICZ - nr na liście 1";"Maciej Adam ZEGAN - nr na liście 2";"Joanna Barbara BRONOWICKA - nr na liście 3";"Grzegorz Tomasz DUDA - nr na liście 4";"Jan SOCHA - nr na liście 5";"Tomasz Stanisław MALEC - nr na liście 6";"Ryszard LECH - nr na liście 7";"Witold SZYDEŁKO - nr na liście 8";"Ewa Grażyna LITWIN - nr na liście 9";"Hieronim Stanisław KURYŚ - nr na liście 10";"Marek WARCHOLIŃSKI - nr na liście 11";"Janina KWIATKOWSKA-KORCZAK - nr na liście 12";"Aleksandra Anna KUCHARSKA - nr na liście 13";"Łukasz Maciej KUŹMICZ - nr na liście 14";"Bartosz Krystian GROCHOLSKI - nr na liście 15";"Łukasz Michał MACAŁA - nr na liście 16";"Joanna Alicja SZULC - nr na liście 17";"Jolanta Stanisława FURDYNA - nr na liście 18";"Karol Henryk ZALEWSKI - nr na liście 19";"Barbara Maria BUBNICKA - nr na liście 20";"Arkadiusz Rafał KOWALSKI - nr na liście 21";"Elżbieta Marta MAJOCHA - nr na liście 22";"Jacek Jan SOŁTYS - nr na liście 23";"Bożena Maria ADAMCZYK-POGORZELEC - nr na liście 24";"Urszula Agnieszka BARTOSZEWICZ - nr na liście 25";"Emilia Maria PAWNUK - nr na liście 26";"Joanna Róża MRÓZ-MOŻDŻONEK - nr na liście 27";"Mirosław Mieczysław ŁOPATKA - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mirosława Agnieszka STACHOWIAK-RÓŻECKA - nr na liście 1";"Paweł Marek HRENIAK - nr na liście 2";"Jacek ŚWIAT - nr na liście 3";"Przemysław Maksymilian CZARNECKI - nr na liście 4";"Małgorzata Maria CALIŃSKA-MAYER - nr na liście 5";"Andrzej Stanisław JAROCH - nr na liście 6";"Mariusz Orion JĘDRYSEK - nr na liście 7";"Agnieszka Anna SOIN - nr na liście 8";"Piotr Jan DYTKO - nr na liście 9";"Artur ADAMSKI - nr na liście 10";"Zdzisław Ireneusz BREZDEŃ - nr na liście 11";"Wojciech Stanisław BARTNIK - nr na liście 12";"Krzysztof Marek DOMAGAŁA - nr na liście 13";"Roman KOWALCZYK - nr na liście 14";"Robert PIEŃKOWSKI - nr na liście 15";"Urszula Maria STOPA - nr na liście 16";"Wiesław Antoni ZAJĄC - nr na liście 17";"Agnieszka Maria BRZĄKAŁA - nr na liście 18";"Adrian Sławomir WAWRZYNIAK - nr na liście 19";"Karolina WOJEWÓDKA - nr na liście 20";"Michał PIECHEL - nr na liście 21";"Marzanna Teresa STRUMECKA - nr na liście 22";"Zofia Maria LESZCZYŃSKA-NER - nr na liście 23";"Marek HARASNY - nr na liście 24";"Magdalena Maria MAKSYMIAK - nr na liście 25";"Karolina Marta MROZOWSKA - nr na liście 26";"Cezary Piotr KEMPA - nr na liście 27";"Tytus Henryk CZARTORYSKI - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Jan ŚMISZEK - nr na liście 1";"Marta Magdalena STOŻEK - nr na liście 2";"Arkadiusz SIKORA - nr na liście 3";"Katarzyna Elżbieta LUBINIECKA-RÓŻYŁO - nr na liście 4";"Iwo Piotr AUGUSTYŃSKI - nr na liście 5";"Marlena Ewa JOKS - nr na liście 6";"Piotr Sebastian KOZDROWICKI - nr na liście 7";"Anna Katarzyna ŁAGOWSKA - nr na liście 8";"Wincenty Aleksander ELSNER - nr na liście 9";"Maciej PILNY - nr na liście 10";"Anna GAJDZIŃSKA - nr na liście 11";"Stanisław WICHA - nr na liście 12";"Robert MAŚLAK - nr na liście 13";"Katarzyna DĄBROWSKA - nr na liście 14";"Danuta Maria ŚMIAŁEK - nr na liście 15";"Irena Róża TERPIŁOWSKA - nr na liście 16";"Tadeusz Albert MINCER - nr na liście 17";"Agnieszka Katarzyna KORDEK-CHMIELEWSKA - nr na liście 18";"Waldemar Antoni OLIK - nr na liście 19";"Agnieszka Barbara CHŁÓDEK - nr na liście 20";"Krzysztof MARKOWSKI - nr na liście 21";"Andrzej Jerzy HODOWANY - nr na liście 22";"Jan Mateusz NIEMIEC - nr na liście 23";"Maria Teresa BANACH - nr na liście 24";"Małgorzata Danuta WARZYCHA - nr na liście 25";"Mateusz Dariusz PELWECKI - nr na liście 26";"Grzegorz Paweł BOBIŃSKI - nr na liście 27";"Agnieszka Ewa DZIEMIANOWICZ-BĄK - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Ewa Anna ZDROJEWSKA - nr na liście 1";"Karol PRZYWARA - nr na liście 2";"Janusz MARSZAŁEK - nr na liście 3";"Barbara KOSTERSKA - nr na liście 4";"Grzegorz Piotr ĆWIERTNIEWICZ - nr na liście 5";"Krystyna Jadwiga HAŁADAJ - nr na liście 6";"Elżbieta Zofia KACZMARZYK-JANCZAK - nr na liście 7";"Zbigniew POTYRAŁA - nr na liście 8";"Agnieszka DOLAT - nr na liście 9";"Iwona Elżbieta DYSZKIEWICZ - nr na liście 10";"Paweł WYBIERAŁA - nr na liście 11";"Piotr Paweł ISKRA - nr na liście 12";"Dorota SAŁO - nr na liście 13";"Małgorzata Kamila HAŁAS-KORALEWSKA - nr na liście 14";"Edward CZAPIEWSKI - nr na liście 15";"Barbara Elżbieta TOMKIEWICZ - nr na liście 16";"Antoni KOPEĆ - nr na liście 17";"Jan Feliks PIONTEK - nr na liście 18";"Andrzej Jacek TRACZYK - nr na liście 19";"Agnieszka PAWŁOWSKA - nr na liście 20";"Małgorzata Agnieszka HOŁÓWKA - nr na liście 21";"Agnieszka NAPLOCHA - nr na liście 22";"Hubert Kazimierz KURDZIEL - nr na liście 23";"Paweł Tomasz SZYLER - nr na liście 24";"Maria Helena STACHORZECKA - nr na liście 25";"Paulina KAZIKOWSKA - nr na liście 26";"Jarosław Jan KEMPA - nr na liście 27";"Liczba obwodów"
"021405";"gmina miejsko-wiejska";"gm. Międzybórz";"oleśnicki";"dolnośląskie";3600;3999;1571;2029;2;14;0;0;0;0;0;0;0;2029;0;2;2027;37;23;14;0;1990;547;191;22;211;14;4;48;6;4;7;1;0;3;5;8;4;0;1;6;0;0;0;0;5;0;2;1;1;3;142;55;28;6;2;2;4;5;5;6;4;0;2;5;0;4;2;1;2;2;0;0;2;1;0;0;1;0;3;229;90;4;11;10;9;4;10;30;3;0;0;3;3;27;0;0;1;0;2;0;1;1;7;3;1;1;4;4;772;176;29;26;124;13;11;31;92;12;12;2;43;17;12;4;6;2;5;10;6;1;1;3;1;0;2;117;14;215;89;23;25;9;9;4;1;5;1;4;7;0;7;2;1;0;0;4;0;1;0;4;0;2;0;0;0;17;85;23;0;4;3;0;0;2;23;6;1;0;5;1;1;0;1;1;1;1;3;1;0;1;0;0;1;6;4
"021406";"gmina wiejska";"gm. Oleśnica";"oleśnicki";"dolnośląskie";9468;10504;3613;5855;3;15;0;0;0;0;0;0;0;5854;0;0;5854;91;73;18;0;5763;1650;408;135;133;63;23;57;26;14;20;17;1;18;17;599;4;2;2;6;7;3;13;1;21;1;46;1;3;9;372;146;55;11;5;7;14;19;13;7;4;2;1;23;7;5;3;4;3;5;3;0;6;3;5;3;2;3;13;426;192;23;25;19;15;11;4;30;12;6;8;5;5;28;3;0;4;0;2;1;4;2;8;3;7;1;2;6;2504;628;193;84;171;70;21;158;211;61;17;15;618;26;14;1;14;8;4;5;13;4;54;5;4;10;8;71;16;569;231;48;121;29;13;3;2;11;9;6;5;2;16;11;11;1;1;6;1;6;0;1;1;1;2;2;1;28;242;85;2;53;4;2;1;3;21;4;5;3;4;6;3;1;1;2;1;2;16;1;3;3;0;0;4;12;9
"021407";"gmina miejsko-wiejska";"gm. Syców";"oleśnicki";"dolnośląskie";12099;13015;4606;7493;7;48;2;2;0;0;0;0;2;7495;2;0;7495;100;65;35;0;7395;1782;789;162;266;51;26;128;45;22;25;12;5;25;27;101;3;3;3;19;1;4;5;4;24;0;8;1;6;17;571;200;90;21;20;5;22;26;16;22;6;7;3;29;7;7;6;14;7;6;8;6;2;10;2;3;7;2;17;1180;239;10;26;26;12;8;10;33;11;3;4;16;13;711;2;6;5;2;7;3;2;1;3;1;6;2;7;11;2678;737;162;119;281;63;24;224;156;91;45;6;203;31;40;7;18;16;21;13;16;4;8;7;8;5;12;341;20;967;437;110;123;37;20;12;12;16;11;24;8;3;22;17;12;12;1;2;4;5;10;4;2;7;4;1;1;50;217;73;2;7;3;2;1;2;31;12;1;8;9;10;9;1;0;7;6;3;5;0;1;0;0;3;6;15;12
"021408";"gmina miejsko-wiejska";"gm. Twardogóra";"oleśnicki";"dolnośląskie";9426;10221;3652;5774;6;34;0;0;0;0;0;0;0;5773;0;0;5773;102;58;44;0;5671;1313;468;92;217;28;14;263;41;17;8;9;9;4;19;41;1;4;3;16;4;3;7;2;18;7;8;0;4;6;368;157;50;15;13;6;6;16;10;7;7;2;5;14;6;7;1;2;6;5;7;3;5;4;3;0;5;1;5;658;137;10;20;19;11;3;12;376;5;0;0;6;11;2;1;3;5;1;2;1;4;2;5;4;4;3;4;7;2486;548;210;56;197;40;26;73;716;114;28;3;138;32;16;9;9;11;9;5;9;9;7;7;1;6;7;179;21;578;234;53;52;26;12;10;10;13;10;14;12;3;19;5;8;1;1;5;2;0;4;1;2;5;1;1;4;70;268;48;9;7;5;2;0;0;152;3;0;2;2;3;2;2;2;3;2;4;8;3;1;0;0;1;2;5;6
"021501";"gmina miejska";"m. Oława";"oławski";"dolnośląskie";23358;25236;6924;16434;13;73;0;0;0;0;0;0;0;16434;0;1;16433;131;88;43;0;16302;5157;1729;450;497;178;212;92;116;75;37;50;20;12;1479;16;8;9;6;28;7;2;29;3;37;7;4;15;12;27;1184;411;235;27;18;20;32;53;26;28;31;3;15;66;23;18;16;16;18;35;6;7;12;18;6;11;5;4;24;1041;450;68;71;31;17;13;27;13;28;7;15;21;26;5;9;5;10;6;131;5;14;6;12;6;5;3;10;27;6162;1239;217;244;360;53;35;312;168;104;34;3010;43;55;22;16;25;23;8;10;11;5;5;45;9;20;21;21;47;2186;912;201;274;140;43;32;18;87;41;31;21;6;42;37;22;8;2;14;4;9;16;1;6;20;7;4;6;182;572;277;18;29;14;8;5;11;9;10;9;13;10;11;10;2;3;14;2;5;17;10;2;3;51;1;12;16;19
"021502";"gmina wiejska";"gm. Domaniów";"oławski";"dolnośląskie";3687;4152;1361;2326;4;9;0;0;0;0;0;0;0;2326;0;0;2326;37;23;14;0;2289;412;138;52;50;15;28;9;7;20;6;7;5;5;53;1;1;0;1;3;0;0;0;0;7;0;0;0;2;2;186;82;16;6;3;6;6;6;4;2;0;4;2;8;2;3;2;4;4;2;3;1;1;4;0;2;2;2;9;209;95;6;28;6;7;2;4;2;6;1;22;3;2;5;0;1;4;1;4;0;4;1;0;0;1;2;0;2;1198;295;59;35;194;19;7;60;59;30;10;350;3;9;2;0;10;5;4;2;4;3;4;6;0;10;4;7;7;209;65;26;21;8;8;3;6;6;4;7;0;0;3;6;3;1;0;2;0;1;2;2;0;2;1;1;2;29;75;27;4;2;5;0;1;1;1;1;0;2;0;2;3;1;0;9;0;3;2;3;0;0;3;0;1;4;6
"021503";"gmina miejsko-wiejska";"gm. Jelcz-Laskowice";"oławski";"dolnośląskie";16199;17797;5087;11111;5;38;1;1;0;0;0;0;1;11112;1;0;11112;121;71;50;0;10991;2842;1019;322;323;126;246;57;91;88;34;50;14;9;183;12;12;6;11;25;5;1;142;1;35;1;1;3;7;18;725;305;85;24;20;5;37;29;12;25;13;2;4;35;9;14;16;7;16;1;9;3;6;4;11;6;7;1;19;726;375;48;56;30;7;9;16;9;18;13;8;10;17;4;3;0;14;5;26;2;5;0;9;2;7;4;6;23;5098;1555;345;277;484;78;52;314;384;95;49;970;113;45;22;17;21;31;11;11;27;5;13;19;11;16;25;54;54;1171;492;103;121;76;15;16;12;25;29;28;15;3;27;14;9;6;4;11;3;3;18;3;9;10;0;7;6;106;429;232;11;15;21;3;3;6;8;20;4;11;21;10;5;5;4;10;0;3;12;3;0;2;6;1;4;9;13
"021504";"gmina wiejska";"gm. Oława";"oławski";"dolnośląskie";10803;11833;3458;7345;8;43;0;0;0;0;0;0;0;7345;0;1;7344;104;51;53;0;7240;1760;650;160;145;66;96;27;36;20;18;24;8;12;372;7;4;4;2;10;5;8;20;1;15;1;2;33;4;10;505;208;67;11;9;7;17;22;9;14;9;4;13;21;3;14;18;6;2;9;6;0;10;4;0;6;5;3;8;542;246;30;45;28;16;4;9;6;22;3;8;4;12;3;3;1;5;3;44;2;4;1;11;6;2;6;1;17;3484;870;188;107;357;29;48;81;147;55;12;1317;34;22;14;13;27;16;10;10;15;5;3;27;4;15;4;32;22;673;303;72;60;33;11;9;10;18;8;9;8;2;12;10;6;6;4;4;3;2;6;4;0;4;5;1;2;61;276;100;9;9;8;1;1;3;3;9;5;2;4;4;3;2;1;8;1;2;8;6;2;0;73;4;2;6;13
"021701";"gmina wiejska";"gm. Borów";"strzeliński";"dolnośląskie";3809;4295;1285;2524;1;13;0;0;0;0;0;0;0;2524;0;0;2524;45;29;16;0;2479;421;137;29;20;15;10;12;6;153;5;4;0;3;7;2;0;0;0;4;3;1;2;0;4;1;0;0;2;1;123;38;13;1;5;1;5;2;5;3;1;1;0;6;9;3;1;6;2;1;2;1;5;0;3;1;1;0;7;335;41;14;12;13;5;5;2;2;3;1;190;3;3;1;0;7;3;0;2;1;0;0;0;3;0;20;2;2;1372;434;260;50;143;14;30;61;187;56;8;18;5;8;17;2;3;4;5;2;5;2;4;6;3;24;7;4;10;170;78;16;3;10;7;1;1;3;4;1;3;1;4;3;2;0;1;2;1;0;2;2;0;2;1;0;0;22;58;33;1;0;4;1;0;1;0;3;0;0;1;0;3;1;1;2;1;0;4;1;0;0;1;0;0;0;3
"021702";"gmina wiejska";"gm. Kondratowice";"strzeliński";"dolnośląskie";3100;3495;1263;1837;9;5;0;0;0;0;0;0;0;1837;0;0;1837;46;29;17;0;1791;450;89;11;8;5;1;1;2;319;1;1;2;0;2;0;0;0;0;0;0;1;0;1;3;0;0;0;1;2;84;30;8;2;3;2;3;2;3;0;2;1;2;4;3;4;1;1;2;3;0;1;0;1;0;1;3;2;0;148;32;1;3;7;4;1;5;2;4;1;73;1;0;0;2;0;1;1;0;0;2;0;0;1;1;6;0;0;978;321;49;28;80;15;5;82;163;29;6;3;6;7;10;4;5;7;5;5;4;2;3;1;1;118;10;2;7;98;49;9;7;3;2;2;0;1;0;4;2;0;0;1;2;0;0;0;0;0;0;0;2;2;0;1;0;11;33;10;0;0;0;1;1;0;0;2;0;4;0;3;2;0;0;0;1;1;4;0;1;1;0;0;0;2;7
"021703";"gmina wiejska";"gm. Przeworno";"strzeliński";"dolnośląskie";3502;3904;1465;2037;3;10;0;0;0;0;0;0;0;2037;0;0;2037;46;31;15;0;1991;394;65;23;6;2;3;2;5;270;1;1;2;0;4;1;0;0;0;1;0;0;1;0;5;0;0;1;1;0;97;49;13;1;0;1;2;4;3;1;1;1;1;5;1;1;0;1;2;3;1;1;1;2;0;0;1;0;1;235;59;5;3;13;0;8;0;3;5;3;104;0;1;2;3;0;4;0;1;2;1;2;0;2;0;10;0;4;1091;282;89;49;152;15;26;70;172;42;13;12;10;12;8;5;6;8;2;6;4;3;1;9;1;65;5;12;12;126;67;4;15;2;1;2;3;4;4;1;2;1;5;3;3;1;0;1;0;2;0;0;0;2;0;0;0;3;48;19;2;0;1;0;1;2;3;1;0;1;0;2;9;0;0;1;1;0;0;0;0;2;0;0;1;2;6
"021704";"gmina miejsko-wiejska";"gm. Strzelin";"strzeliński";"dolnośląskie";16702;18045;6090;10613;8;66;0;0;0;0;0;0;0;10612;0;0;10612;106;68;38;0;10506;3437;686;145;76;38;41;27;52;2211;9;20;10;7;20;10;2;0;0;8;5;15;9;8;21;2;0;0;3;12;622;204;90;16;15;9;21;19;22;7;10;6;5;22;65;26;11;7;8;7;6;1;3;11;2;4;14;1;10;1005;196;19;28;22;9;9;7;11;16;3;559;4;3;2;7;5;5;1;2;0;8;1;2;2;0;66;6;12;4241;1327;308;170;412;58;33;751;472;103;55;12;31;30;51;18;58;31;10;8;20;3;5;24;6;148;22;27;48;951;455;68;107;49;17;6;10;21;19;9;21;1;20;15;11;3;2;5;4;6;13;5;5;7;0;0;5;67;250;113;6;1;5;2;8;2;6;8;4;4;3;8;37;2;2;8;3;2;8;2;1;1;0;1;3;10;18
"021705";"gmina miejsko-wiejska";"gm. Wiązów";"strzeliński";"dolnośląskie";5202;5748;2089;3113;5;11;0;0;0;0;0;0;0;3113;0;0;3113;51;36;15;0;3062;545;180;38;28;15;1;4;6;224;5;5;4;4;12;4;1;1;1;3;0;2;0;1;4;1;0;0;1;0;167;67;21;3;6;2;7;8;6;4;2;3;0;4;6;9;0;2;1;2;0;1;0;4;0;1;7;0;1;240;81;18;10;12;1;6;2;1;6;7;65;5;1;1;0;1;2;0;1;1;0;0;1;0;3;13;1;1;1839;487;286;65;221;28;23;110;132;44;20;50;10;8;13;14;9;9;4;3;10;2;5;5;1;242;3;16;19;204;91;22;13;13;3;2;1;7;2;8;3;4;8;5;1;0;0;2;0;0;0;0;1;2;4;0;2;10;67;23;4;2;0;1;3;3;2;2;1;0;3;4;4;1;0;5;3;1;0;0;0;1;0;0;3;1;5
"021801";"gmina wiejska";"gm. Kostomłoty";"średzki";"dolnośląskie";4996;5647;1924;3072;2;12;0;0;0;0;0;0;0;3071;0;0;3071;49;27;22;0;3022;461;158;41;42;23;20;20;16;3;9;8;4;2;4;3;78;4;2;5;1;0;1;3;9;0;1;2;1;1;208;76;36;9;3;3;8;7;10;4;3;3;2;14;1;4;0;1;1;2;3;1;4;0;2;1;4;0;6;389;58;6;240;15;10;10;8;4;2;7;1;4;3;1;1;0;2;0;4;0;6;0;2;0;2;1;0;2;1576;503;167;100;221;24;22;30;216;71;29;7;7;17;4;4;20;8;7;13;25;2;3;6;3;4;10;20;33;331;87;25;18;20;1;6;3;4;3;6;4;102;5;3;1;0;1;0;1;1;1;0;0;4;1;0;1;33;57;23;2;3;4;0;0;0;0;1;2;1;3;2;1;0;0;6;0;0;1;0;0;1;0;2;1;4;4
"021802";"gmina wiejska";"gm. Malczyce";"średzki";"dolnośląskie";4201;4631;1731;2470;2;4;0;0;0;0;0;0;0;2470;0;2;2468;25;17;8;0;2443;560;168;23;159;50;11;13;9;7;1;2;4;2;0;2;94;0;0;3;0;0;1;0;6;2;0;1;0;2;161;62;24;4;10;1;8;6;4;6;2;2;1;8;2;2;1;1;2;2;2;1;1;3;0;0;3;0;3;163;64;3;44;8;5;5;1;1;6;1;0;5;2;1;2;0;2;0;0;2;3;3;1;2;0;0;0;2;1245;447;117;42;191;23;44;38;111;51;23;2;7;19;9;4;14;6;3;8;36;1;2;3;1;2;6;21;14;215;75;21;14;9;3;1;4;4;5;3;1;31;5;6;4;1;1;0;0;1;1;0;0;3;2;0;1;19;99;51;3;2;7;0;3;0;1;7;1;2;3;5;0;1;1;5;0;0;2;1;0;0;1;1;1;1;4
"021803";"gmina wiejska";"gm. Miękinia";"średzki";"dolnośląskie";11402;12564;3374;8028;1;40;0;0;0;0;0;0;0;8028;0;0;8028;76;42;34;0;7952;2577;692;250;782;115;68;119;140;23;19;64;11;9;18;4;159;13;4;9;0;3;21;1;29;7;1;3;3;10;667;310;97;13;14;5;24;36;19;13;4;2;7;28;5;13;2;8;6;4;2;4;4;10;6;9;4;1;17;494;222;36;73;19;22;8;3;7;18;4;4;4;5;6;4;4;9;0;4;3;2;5;6;2;4;1;1;18;2840;1190;261;190;344;63;56;128;180;77;32;11;43;20;28;8;18;16;3;10;21;5;7;5;3;7;21;34;59;1079;436;132;93;64;19;12;7;20;10;32;14;11;22;15;12;1;2;10;3;3;4;4;7;12;5;2;1;126;295;161;5;11;12;2;4;4;6;10;5;2;5;3;4;5;5;10;7;1;8;2;2;1;3;1;9;7;8
"021804";"gmina miejsko-wiejska";"gm. Środa Śląska";"średzki";"dolnośląskie";14097;15434;5222;8877;4;22;0;0;0;0;0;0;0;8877;0;0;8877;117;79;38;0;8760;2373;818;191;200;72;109;46;55;15;21;24;8;8;19;2;718;8;5;9;0;0;8;2;17;2;1;6;1;8;575;213;69;12;16;7;26;15;17;19;9;8;3;31;8;19;6;4;14;5;9;1;7;11;1;6;10;2;27;671;236;28;250;17;9;4;14;7;6;7;2;10;11;3;0;6;8;1;6;2;6;1;5;4;5;3;4;16;3793;1374;307;202;499;69;49;144;328;148;47;17;65;51;30;22;15;20;5;20;244;4;11;7;9;8;8;32;58;1059;434;113;50;46;13;16;16;19;18;18;18;145;9;6;6;3;1;3;2;5;9;2;3;8;29;0;3;64;289;148;8;11;10;3;5;6;1;12;2;7;13;5;4;0;7;10;3;4;9;4;1;6;1;1;4;4;16
"021805";"gmina wiejska";"gm. Udanin";"średzki";"dolnośląskie";3801;4200;1531;2270;2;4;0;0;0;0;0;0;0;2270;0;0;2270;33;27;6;0;2237;351;149;39;26;10;7;4;2;2;4;4;2;1;6;2;79;1;0;3;0;0;2;1;4;0;0;1;0;2;117;34;18;4;4;1;6;5;2;2;0;0;0;8;3;6;1;2;2;1;0;5;1;3;0;2;3;0;4;172;50;8;54;4;11;8;2;3;3;2;1;4;2;0;3;0;5;1;2;0;1;1;3;1;1;0;0;2;1353;336;460;70;127;16;13;8;131;59;7;5;5;13;11;8;7;10;3;2;9;3;1;2;1;3;5;19;19;192;87;17;7;11;1;7;1;3;1;4;1;28;2;1;4;1;0;2;2;1;0;1;0;2;1;0;1;6;52;21;4;1;2;0;2;1;0;3;2;0;2;2;1;0;0;4;1;1;1;0;0;2;0;2;0;0;4
"022001";"gmina miejsko-wiejska";"gm. Oborniki Śląskie";"trzebnicki";"dolnośląskie";14580;15924;4158;10418;15;73;2;2;0;0;0;0;2;10423;2;1;10422;113;64;49;0;10309;3212;1006;318;489;180;118;139;142;42;27;90;11;16;29;6;6;22;6;23;2;2;18;1;40;1;1;3;4;470;754;231;91;9;205;5;15;21;19;12;13;4;9;26;8;13;6;7;6;2;4;1;5;3;13;2;4;2;18;553;275;19;43;39;17;20;13;14;7;3;11;4;13;0;2;2;15;5;6;1;6;1;2;0;6;5;3;21;4044;1116;298;597;181;47;46;145;165;382;198;10;13;33;15;7;17;21;12;28;35;5;2;4;2;6;4;26;629;1380;494;117;159;84;19;11;12;8;8;20;12;3;32;20;198;2;2;6;2;6;6;1;7;9;8;2;4;128;366;168;4;4;8;3;84;4;7;9;3;8;9;2;5;3;0;13;3;1;4;1;4;1;3;1;5;9;17
