"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Elżbieta BIŃCZYCKA - nr na liście 1";"Henryk Stanisław SIEMIŃSKI - nr na liście 2";"Eugeniusz Paweł MAJEWSKI - nr na liście 3";"Ewa Małgorzata GŁADYSZ - nr na liście 4";"Irena GRALEWSKA-JAGIEŁŁO - nr na liście 5";"Klaudia Czesława ZABOROWSKA-GORZKIEWICZ - nr na liście 6";"Marcin Tomasz PIONTEK - nr na liście 7";"Agata KULESZKA - nr na liście 8";"Maksymilian Patryk BEDNAREK - nr na liście 9";"Adam Tomasz KACPRZYCKI - nr na liście 10";"Bartłomiej LIPSKI - nr na liście 11";"Jerzy Andrzej JACKIEWICZ - nr na liście 12";"Monika Dorota OLEKSIEWICZ - nr na liście 13";"Michał MATYSIAK - nr na liście 14";"Adam Grzegorz WOJCIECHOWSKI - nr na liście 15";"Witold Adam MIELCZAREK - nr na liście 16";"Anna KASPRZYK-KOSTRZEWA - nr na liście 17";"Piotr Witold PIEKIELNY - nr na liście 18";"Krzysztof Piotr JĘDRASIK - nr na liście 19";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Piotr Tadeusz GLIŃSKI - nr na liście 1";"Zbigniew Włodzimierz RAU - nr na liście 2";"Waldemar Grzegorz BUDA - nr na liście 3";"Piotr ADAMCZYK - nr na liście 4";"Włodzimierz FISIAK - nr na liście 5";"Alicja Grażyna KACZOROWSKA - nr na liście 6";"Roman SASIN - nr na liście 7";"Piotr Paweł CIEPLUCHA - nr na liście 8";"Renata Agnieszka KOBIERA - nr na liście 9";"Jacek Grzegorz JAKUBOWSKI - nr na liście 10";"Halina WĘCŁAW - nr na liście 11";"Tomasz Lucjan ANIELAK - nr na liście 12";"Justyna Aleksandra ŁUCZYŃSKA - nr na liście 13";"Sławomir PIETRZAK - nr na liście 14";"Krzysztof Jerzy LIK - nr na liście 15";"Anna PRZYBYŁ - nr na liście 16";"Barbara LEWANDOWSKA - nr na liście 17";"Sławomir EMANUEL - nr na liście 18";"Paulina Marianna KARDAS - nr na liście 19";"Włodzimierz TOMASZEWSKI - nr na liście 20";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Tomasz Dominik TRELA - nr na liście 1";"Hanna Beata GILL-PIĄTEK - nr na liście 2";"Michał Wojciech KWIATKOWSKI - nr na liście 3";"Sylwester Stefan PAWŁOWSKI - nr na liście 4";"Tomasz FRĄCZAK - nr na liście 5";"Martyna Natalia URBAŃCZYK - nr na liście 6";"Agnieszka Maria WIETESKA - nr na liście 7";"Maria Wanda MARKOWSKA-KURC - nr na liście 8";"Michał Cezary RACHALEWSKI - nr na liście 9";"Michał Andrzej OLEJNICZAK - nr na liście 10";"Patrycja Karolina MELANIUK - nr na liście 11";"Igor Marcin WOJCIECHOWSKI - nr na liście 12";"Beata Katarzyna ŚWIDERSKA - nr na liście 13";"Mariusz Paweł SOKOŁOWICZ - nr na liście 14";"Adam WOJECH - nr na liście 15";"Tomasz Jacek MINKIEWICZ - nr na liście 16";"Jakub Zdzisław KOŁACIŃSKI - nr na liście 17";"Wioleta Kamila PAWLIK-NOWACKA - nr na liście 18";"Elżbieta Bogumiła PĘDZIWIATR - nr na liście 19";"Piotr Marcin BORS - nr na liście 20";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Tomasz Michał GRABARCZYK - nr na liście 1";"Adrian ANTONIAK - nr na liście 2";"Krzysztof Gniewomir LIPCZYK - nr na liście 3";"Michał Antoni KAMIŃSKI - nr na liście 4";"Dawid Sebastian LUTOMSKI - nr na liście 5";"Ryszard Józef STANGRECIAK - nr na liście 6";"Piotr JAWORNIK - nr na liście 7";"Tomasz Andrzej SŁOTA - nr na liście 8";"Joanna Sylwia MAZUR - nr na liście 9";"Dariusz Zdzisław ZIEMBA - nr na liście 10";"Klaudia Ewa DOMAGAŁA - nr na liście 11";"Patryk Tadeusz GRANISZ - nr na liście 12";"Wojciech Antoni GÓRSKI - nr na liście 13";"Anna KORWIN-MIKKE - nr na liście 14";"Anna Paulina CIEŚLAK - nr na liście 15";"Bogusław Piotr CIUPKA - nr na liście 16";"Marzena Elżbieta SZCZESEK - nr na liście 17";"Justyna Katarzyna MODRZEJEWSKA - nr na liście 18";"Aleksandra Kamila GACEK - nr na liście 19";"Przemysław Patryk KICOWSKI - nr na liście 20";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Franciszek ZIMOCH - nr na liście 1";"Krzysztof Mariusz PIĄTKOWSKI - nr na liście 2";"Iwona Elżbieta ŚLEDZIŃSKA-KATARASIŃSKA - nr na liście 3";"Małgorzata Barbara NIEMCZYK - nr na liście 4";"Marcin Łukasz GOŁASZEWSKI - nr na liście 5";"Tomasz Piotr KACPRZAK - nr na liście 6";"Agata KOBYLIŃSKA - nr na liście 7";"Magdalena Anna GAŁKIEWICZ - nr na liście 8";"Krzysztof Michał MAKOWSKI - nr na liście 9";"Marcin Krzysztof HENCZ - nr na liście 10";"Justyna Maria CHOJNACKA-DURAJ - nr na liście 11";"Monika Joanna MAMULSKA - nr na liście 12";"Antonina MAJCHRZAK - nr na liście 13";"Katarzyna Paulina CABAN-PIASKOWSKA - nr na liście 14";"Renata Anna NOWAK - nr na liście 15";"Radosław Adam STĘPIEŃ - nr na liście 16";"Mateusz KARWOWSKI - nr na liście 17";"Niloufar RAHNEMA-BAJ - nr na liście 18";"Maria Teresa KRAWCZYK - nr na liście 19";"Ryszard Wiesław BONISŁAWSKI - nr na liście 20"
"4f76-d793-59d8-e1ec-743a-ce43-6a9d-c279";"100610";"9";"7";"wieś";"stały";"Ochotnicza Straż Pożarna w Grodzisku, Grodzisko 47a, 95-030 Rzgów";"gm. Rzgów";"łódzki wschodni";"łódzkie";"450";"501";"94";"356";"0";"0";"0";"0";"0";"0";"0";"0";"0";"356";"0";"0";"356";"5";"1";"4";"0";"351";"73";"7";"2";"1";"9";"0";"48";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"160";"32";"0";"81";"3";"0";"2";"0";"1";"0";"0";"0";"0";"37";"0";"0";"0";"0";"0";"3";"1";"31";"19";"4";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"1";"0";"0";"29";"13";"3";"0";"3";"0";"0";"3";"0";"0";"0";"2";"0";"0";"1";"0";"2";"0";"0";"1";"1";"58";"19";"6";"13";"7";"1";"1";"1";"2";"3";"1";"0";"0";"0";"0";"1";"2";"0";"0";"0";"1"
"b9f3-f75b-fd89-2cf9-7f8c-6619-0f0a-d47b";"100611";"9";"1";"miasto";"stały";"Budynek byłego Gimnazjum Nr 1 w Tuszynie, ul. Piotrkowska 13, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"630";"675";"197";"433";"0";"2";"0";"0";"0";"0";"0";"0";"0";"433";"0";"0";"433";"2";"1";"1";"0";"431";"44";"5";"3";"0";"7";"1";"3";"1";"2";"1";"0";"1";"0";"15";"0";"2";"0";"0";"1";"2";"191";"40";"10";"110";"4";"1";"4";"3";"3";"1";"1";"1";"0";"5";"1";"0";"2";"0";"0";"2";"3";"54";"28";"7";"4";"3";"0";"5";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"3";"32";"14";"1";"0";"3";"0";"0";"1";"0";"1";"1";"1";"0";"0";"9";"0";"1";"0";"0";"0";"0";"110";"36";"12";"10";"2";"2";"1";"1";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"31";"9"
"43e3-03b9-de10-98bf-7177-2948-16bc-7abf";"100611";"9";"2";"miasto";"stały";"Miejskie Centrum Kultury w Tuszynie, ul. Noworzgowska 20A, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"690";"756";"191";"499";"0";"1";"0";"0";"0";"0";"0";"0";"0";"499";"0";"0";"499";"2";"2";"0";"0";"497";"34";"7";"0";"2";"2";"1";"1";"2";"0";"1";"0";"1";"0";"16";"0";"0";"0";"0";"1";"0";"240";"58";"12";"104";"5";"2";"10";"8";"0";"0";"2";"1";"0";"29";"1";"1";"1";"0";"0";"2";"4";"67";"34";"6";"5";"2";"1";"2";"1";"2";"0";"4";"2";"2";"1";"0";"0";"0";"0";"2";"1";"2";"44";"22";"0";"0";"1";"0";"0";"2";"0";"0";"3";"4";"1";"1";"5";"0";"1";"0";"3";"1";"0";"112";"42";"7";"8";"5";"1";"1";"0";"4";"1";"0";"0";"0";"1";"2";"1";"0";"1";"0";"26";"12"
"322b-1416-a93e-d747-8525-e10c-4b42-1172";"100611";"9";"3";"miasto";"stały";"Miejskie Centrum Kultury w Tuszynie, ul. Noworzgowska 20A, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"640";"700";"206";"434";"2";"2";"0";"0";"0";"0";"0";"0";"0";"434";"0";"0";"434";"3";"2";"1";"0";"431";"32";"2";"1";"1";"1";"1";"0";"0";"2";"1";"0";"0";"0";"22";"0";"0";"0";"0";"0";"1";"229";"61";"5";"103";"10";"2";"6";"6";"4";"1";"10";"1";"0";"10";"0";"0";"1";"1";"0";"1";"7";"50";"20";"5";"3";"3";"2";"1";"2";"0";"1";"1";"1";"1";"0";"2";"0";"1";"0";"0";"4";"3";"33";"12";"2";"1";"2";"2";"0";"1";"1";"0";"0";"0";"1";"0";"6";"1";"1";"0";"2";"1";"0";"87";"20";"8";"13";"4";"2";"3";"0";"4";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"26";"5"
"37d6-6d8a-8613-e95e-72f1-414c-36f0-2fe8";"100611";"9";"4";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Tuszynie, ul. Piotrkowska 15, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"430";"470";"125";"305";"0";"6";"0";"0";"0";"0";"0";"0";"0";"305";"0";"0";"305";"0";"0";"0";"0";"305";"25";"3";"1";"0";"2";"3";"2";"0";"0";"0";"0";"1";"0";"12";"0";"0";"0";"0";"0";"1";"129";"33";"3";"57";"3";"3";"0";"5";"6";"2";"1";"1";"0";"8";"0";"1";"2";"1";"0";"1";"2";"35";"16";"5";"0";"0";"0";"2";"4";"0";"0";"2";"2";"1";"1";"0";"0";"1";"0";"1";"0";"0";"22";"9";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"3";"1";"0";"0";"1";"0";"2";"94";"36";"5";"10";"5";"4";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"25";"6"
"56f7-e7f9-182e-6e54-bef3-a988-3ce2-f26a";"100611";"9";"5";"miasto";"stały";"Przedszkole Miejskie Nr 2 w Tuszynie, ul. Sienkiewicza 8, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"690";"746";"260";"430";"0";"0";"0";"0";"0";"0";"0";"0";"0";"430";"0";"0";"430";"7";"3";"4";"0";"423";"16";"4";"1";"0";"0";"0";"3";"0";"2";"0";"0";"0";"0";"2";"0";"2";"1";"0";"0";"1";"179";"41";"11";"75";"2";"5";"10";"7";"2";"1";"1";"1";"0";"15";"0";"1";"1";"0";"2";"2";"2";"62";"22";"10";"4";"3";"3";"4";"1";"3";"1";"0";"2";"1";"1";"0";"1";"0";"0";"2";"3";"1";"28";"10";"3";"0";"0";"1";"0";"0";"1";"3";"1";"1";"0";"1";"5";"1";"0";"0";"1";"0";"0";"138";"55";"10";"19";"3";"2";"3";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"26";"10"
"5785-fa30-de5e-9f41-1c0d-3fd0-bd95-7681";"100611";"9";"6";"miasto";"stały";"Budynek byłego Gimnazjum Nr 2 w Tuszynie, ul. Poniatowskiego 11, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"660";"730";"203";"457";"0";"2";"0";"0";"0";"0";"0";"0";"0";"457";"0";"0";"457";"2";"1";"1";"0";"455";"20";"3";"2";"0";"2";"0";"5";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"2";"0";"133";"35";"2";"55";"6";"4";"2";"2";"2";"0";"2";"1";"0";"10";"1";"1";"2";"0";"1";"3";"4";"59";"27";"10";"6";"2";"2";"3";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"1";"4";"0";"37";"10";"0";"1";"1";"0";"1";"4";"2";"1";"0";"3";"0";"1";"8";"1";"2";"0";"0";"0";"2";"206";"86";"15";"17";"8";"4";"3";"3";"9";"2";"2";"1";"0";"1";"0";"0";"0";"0";"0";"43";"12"
"fc44-9492-4a2d-c026-9eed-c3fb-ecba-02a4";"100611";"9";"7";"miasto";"stały";"Filia Miejskiego Centrum Kultury w Tuszynie, ul. Prusa 7, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"610";"672";"169";"441";"0";"5";"0";"0";"0";"0";"0";"0";"0";"441";"0";"0";"441";"3";"2";"1";"0";"438";"23";"6";"1";"0";"3";"0";"3";"0";"2";"0";"0";"1";"0";"5";"0";"0";"1";"0";"0";"1";"175";"38";"1";"90";"0";"4";"6";"1";"5";"2";"1";"1";"0";"17";"1";"0";"2";"2";"0";"2";"2";"58";"25";"8";"5";"3";"2";"3";"1";"3";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"4";"1";"35";"13";"1";"2";"3";"1";"0";"1";"0";"4";"0";"2";"1";"0";"5";"0";"0";"0";"1";"0";"1";"147";"48";"13";"14";"5";"3";"4";"1";"2";"0";"0";"1";"3";"0";"0";"1";"0";"0";"0";"44";"8"
"d8a0-a7c4-be29-c719-2df7-54b1-8ec3-d385";"100611";"9";"8";"miasto";"stały";"Szkoła Podstawowa Nr 2 w Tuszynie, ul. Poniatowskiego 11, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"590";"650";"148";"442";"1";"5";"0";"0";"0";"0";"0";"0";"0";"442";"0";"0";"442";"7";"3";"4";"0";"435";"27";"11";"0";"2";"5";"0";"0";"1";"3";"2";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"140";"33";"6";"52";"8";"2";"3";"10";"2";"0";"0";"0";"1";"15";"0";"1";"1";"1";"1";"1";"3";"70";"29";"13";"3";"4";"3";"2";"5";"0";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"4";"3";"41";"22";"0";"2";"3";"1";"0";"3";"0";"2";"1";"1";"0";"1";"3";"0";"0";"0";"2";"0";"0";"157";"43";"9";"16";"9";"4";"2";"1";"2";"1";"0";"2";"0";"1";"1";"1";"2";"0";"1";"55";"7"
"7b85-2645-72fc-10fe-f674-57e2-b35b-15e0";"100611";"9";"9";"miasto";"stały";"Dzienny Dom ""Senior-Wigor"" w Tuszynie, ul. 3 Maja 49, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"300";"321";"126";"174";"1";"1";"0";"0";"0";"0";"0";"0";"0";"174";"0";"0";"174";"0";"0";"0";"0";"174";"9";"4";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"89";"22";"2";"38";"3";"2";"3";"3";"3";"1";"0";"1";"0";"5";"0";"0";"0";"0";"0";"2";"4";"19";"13";"1";"0";"2";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"20";"10";"0";"1";"2";"0";"0";"2";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"37";"10";"1";"7";"2";"0";"2";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"9";"2"
"ab89-0f59-2605-46af-7e4f-625e-e086-552d";"100611";"9";"10";"wieś";"stały";"Liceum Ogólnokształcące w Tuszynie, ul. Żeromskiego 31, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"471";"515";"193";"278";"0";"1";"0";"0";"0";"0";"0";"0";"0";"278";"0";"0";"278";"2";"2";"0";"0";"276";"29";"6";"0";"1";"1";"0";"6";"1";"1";"1";"0";"1";"0";"6";"1";"1";"0";"1";"0";"2";"147";"31";"4";"68";"3";"7";"1";"9";"6";"1";"0";"0";"0";"10";"0";"0";"1";"0";"0";"1";"5";"20";"8";"4";"1";"0";"0";"1";"2";"0";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"36";"22";"1";"1";"3";"0";"0";"0";"0";"0";"1";"1";"0";"0";"5";"0";"0";"0";"0";"2";"0";"44";"8";"2";"12";"1";"2";"1";"1";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"10";"2"
"4b88-768e-1fac-50e3-5ad6-cfed-b36f-83af";"100611";"9";"11";"wieś";"stały";"Hala Widowiskowo-Sportowa w Tuszynie, ul. Tysiąclecia 8, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"449";"498";"103";"346";"0";"5";"0";"0";"0";"0";"0";"0";"0";"344";"0";"0";"344";"5";"2";"3";"0";"339";"33";"7";"0";"4";"1";"0";"1";"1";"0";"1";"0";"0";"0";"14";"0";"0";"0";"0";"2";"2";"140";"21";"1";"88";"5";"2";"2";"3";"2";"1";"1";"0";"0";"4";"1";"1";"4";"0";"0";"1";"3";"35";"11";"7";"4";"0";"0";"1";"1";"1";"0";"1";"5";"1";"0";"0";"0";"0";"1";"1";"1";"0";"33";"23";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"2";"0";"0";"0";"0";"0";"98";"47";"8";"16";"4";"0";"2";"1";"3";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0";"8";"5"
"31f1-542a-98be-e1e4-cff8-93a2-5b82-811b";"100611";"9";"12";"wieś";"stały";"Świetlica Wiejska w Kruszowie, Kruszów ul. Trybunalska 19, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"450";"497";"147";"303";"0";"1";"0";"0";"0";"0";"0";"0";"0";"302";"0";"0";"302";"1";"0";"1";"0";"301";"33";"8";"1";"1";"4";"0";"0";"0";"1";"0";"0";"0";"0";"14";"0";"0";"2";"0";"1";"1";"150";"26";"3";"70";"5";"1";"4";"6";"3";"3";"1";"1";"0";"11";"1";"0";"4";"2";"0";"1";"8";"30";"12";"7";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"5";"24";"16";"1";"0";"1";"1";"0";"1";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"64";"36";"4";"4";"3";"3";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"7";"2"
"06bc-b07b-c1a7-4fd9-5b43-9a54-5d50-6745";"100611";"9";"13";"wieś";"stały";"Szkoła Podstawowa w Wodzinie Prywatnym, Wodzin Prywatny ul. Szkolna 1, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"789";"883";"257";"532";"1";"1";"0";"0";"0";"0";"0";"0";"0";"532";"0";"0";"532";"5";"2";"3";"0";"527";"60";"2";"1";"3";"5";"0";"0";"0";"4";"1";"0";"1";"1";"36";"0";"2";"0";"0";"0";"4";"369";"90";"25";"154";"12";"12";"7";"15";"8";"3";"2";"0";"0";"25";"0";"1";"2";"3";"1";"3";"6";"26";"10";"4";"3";"2";"1";"1";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"28";"13";"1";"0";"3";"0";"0";"2";"0";"1";"0";"2";"0";"0";"4";"0";"0";"0";"1";"0";"1";"44";"10";"6";"7";"3";"3";"3";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6";"1"
"f0f2-07e1-1011-4410-1f67-63eb-b913-51ff";"100611";"9";"14";"wieś";"stały";"Szkoła Podstawowa w Górkach Dużych, Górki Duże ul. Jutroszewska 17, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"760";"840";"245";"515";"1";"0";"0";"0";"0";"0";"0";"0";"0";"515";"0";"0";"515";"7";"7";"0";"0";"508";"39";"3";"2";"0";"16";"0";"2";"0";"3";"0";"2";"0";"0";"5";"0";"1";"2";"0";"2";"1";"359";"52";"6";"215";"6";"3";"6";"16";"4";"1";"1";"0";"1";"29";"1";"0";"5";"2";"0";"0";"11";"43";"15";"13";"3";"0";"1";"1";"4";"0";"0";"4";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"20";"8";"0";"0";"3";"2";"0";"2";"0";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"1";"0";"47";"30";"0";"0";"2";"2";"1";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"4";"3"
"63e0-6eb4-340f-9ac1-fe29-15d5-8b56-ee82";"100611";"9";"15";"wieś";"stały";"Świetlica Wiejska w Woli Kazubowej, Wola Kazubowa ul. Górecka 82, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"710";"787";"152";"558";"0";"3";"0";"0";"0";"0";"0";"0";"0";"557";"0";"0";"557";"4";"2";"2";"0";"553";"44";"11";"1";"2";"6";"0";"13";"2";"1";"0";"0";"0";"0";"3";"0";"0";"0";"1";"1";"3";"207";"57";"3";"96";"10";"6";"9";"13";"2";"0";"0";"0";"1";"2";"1";"0";"4";"2";"1";"0";"0";"88";"38";"25";"2";"5";"1";"2";"1";"0";"0";"0";"5";"0";"3";"0";"0";"0";"0";"1";"4";"1";"41";"23";"1";"2";"3";"0";"0";"0";"1";"2";"1";"1";"0";"0";"4";"0";"1";"0";"0";"0";"2";"173";"63";"12";"35";"10";"6";"2";"5";"2";"3";"1";"2";"2";"3";"3";"1";"0";"1";"0";"10";"12"
"1c78-eb95-0320-d7cc-0200-98a3-89f2-a6b8";"100611";"9";"16";"miasto";"zakład leczniczy";"Pawilon ""D"" szpitala, ul. Szpitalna 5, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"249";"194";"173";"76";"0";"0";"0";"0";"0";"0";"0";"0";"0";"76";"0";"0";"76";"0";"0";"0";"0";"76";"4";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"12";"3";"11";"1";"2";"2";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"8";"4";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"17";"3";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"26f8-8d78-16bc-405b-1a86-1f2c-957d-2078";"100611";"9";"17";"miasto";"zakład leczniczy";"Hol główny Centrum, Poddębina 9a, 95-080 Tuszyn";"gm. Tuszyn";"łódzki wschodni";"łódzkie";"107";"61";"79";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"0";"0";"28";"4";"3";"1";"0";"24";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"3";"0";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"6";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"aa40-55ae-d5eb-83eb-6531-9285-f914-dd1d";"102101";"9";"1";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Brzezinach, ul. Stanisława Moniuszki 21, 95-060 Brzeziny";"m. Brzeziny";"brzeziński";"łódzkie";"1730";"1827";"647";"1084";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1078";"0";"0";"1078";"18";"13";"5";"0";"1060";"102";"12";"3";"5";"2";"33";"1";"0";"5";"1";"2";"31";"0";"0";"1";"0";"1";"2";"1";"2";"567";"108";"13";"86";"11";"0";"6";"239";"20";"56";"1";"1";"2";"0";"1";"2";"3";"5";"1";"4";"8";"124";"50";"11";"12";"7";"2";"9";"3";"5";"1";"4";"0";"0";"4";"1";"3";"1";"0";"3";"3";"5";"67";"33";"1";"3";"2";"4";"2";"3";"1";"3";"1";"1";"1";"1";"8";"1";"0";"0";"0";"1";"1";"200";"89";"18";"32";"16";"5";"5";"3";"3";"0";"0";"0";"1";"1";"1";"5";"3";"7";"1";"2";"8"
"b3a9-6cbf-6f5a-f9c8-a5df-3f2f-8272-62a8";"102101";"9";"2";"miasto";"stały";"Muzeum Regionalne w Brzezinach, ul. Józefa Piłsudskiego 49, 95-060 Brzeziny";"m. Brzeziny";"brzeziński";"łódzkie";"1180";"1291";"375";"805";"0";"0";"0";"0";"0";"0";"0";"0";"0";"805";"0";"0";"805";"9";"8";"1";"0";"796";"97";"14";"1";"4";"2";"47";"1";"0";"2";"1";"0";"19";"2";"1";"0";"0";"0";"2";"0";"1";"366";"76";"12";"65";"2";"0";"2";"158";"12";"30";"2";"0";"1";"0";"0";"0";"4";"0";"0";"1";"1";"113";"43";"12";"10";"18";"3";"3";"9";"0";"0";"4";"1";"2";"1";"1";"0";"0";"0";"1";"1";"4";"75";"37";"1";"0";"3";"1";"2";"4";"0";"3";"2";"6";"0";"2";"5";"1";"0";"5";"1";"0";"2";"145";"70";"5";"12";"15";"5";"1";"3";"1";"1";"1";"3";"0";"1";"0";"10";"1";"6";"0";"4";"6"
