"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Aleksandra Elżbieta JELONEK - nr na liście 1";"Jolanta Elżbieta MILAS - nr na liście 2";"Bernard Rudolf PASTUSZKA - nr na liście 3";"Andrzej KROWIAK - nr na liście 4";"Kamil Krzysztof KRZYSIŃSKI - nr na liście 5";"Piotr Walenty SUCHANEK - nr na liście 6";"Andrzej Antoni SOJKA - nr na liście 7";"Jerzy Alojzy MERCIK - nr na liście 8";"Henryk Ryszard NYCZ - nr na liście 9";"Mateusz Grzegorz JAMKA - nr na liście 10";"Małgorzata Anna HANDERMANDER-LEWICKA - nr na liście 11";"Gabriela Alina RYCHTER-BOGACKA - nr na liście 12";"Dionizy Piotr KOLANKO - nr na liście 13";"Jadwiga Sabina STALMACH - nr na liście 14";"Ewelina Maria TRAJGIEL - nr na liście 15";"Justyna Julia PŁONKA - nr na liście 16";"Krystyna Anna PALEJ - nr na liście 17";"Janusz REDEŁKIEWICZ - nr na liście 18";"Dariusz Józef MACIĄG - nr na liście 19";"Aneta ŁAKOTA - nr na liście 20";"Jacek Bogdan MATUSIEWICZ - nr na liście 21";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mateusz Jakub MORAWIECKI - nr na liście 1";"Michał Marek WÓJCIK - nr na liście 2";"Jerzy Jan POLACZEK - nr na liście 3";"Andrzej Stanisław SOŚNIERZ - nr na liście 4";"Maria Teresa NOWAK - nr na liście 5";"Leszek Marian PIECHOTA - nr na liście 6";"Marek Jacek WESOŁY - nr na liście 7";"Anita Maria SKAPCZYK - nr na liście 8";"Mariusz Piotr SKIBA - nr na liście 9";"Paweł JABŁOŃSKI - nr na liście 10";"Janusz Paweł FREITAG - nr na liście 11";"Zbigniew AUGUSTYN - nr na liście 12";"Wioletta Maria KOPER-STASZOWSKA - nr na liście 13";"Bernadeta Cecylia BISKUP - nr na liście 14";"Krystyna Zofia PANEK - nr na liście 15";"Beata GROBEL - nr na liście 16";"Łukasz Krzysztof ROSICKI - nr na liście 17";"Maria Stefania DURSKA - nr na liście 18";"Janina Maria ZIĘBA - nr na liście 19";"Marek Jan URBAŃCZYK - nr na liście 20";"Agnieszka STĘPIEŃ - nr na liście 21";"Agnieszka Katarzyna SKOTAREK - nr na liście 22";"Mirosław Stanisław KICZMAL - nr na liście 23";"Wojciech Tadeusz AHNERT - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Maciej KONIECZNY - nr na liście 1";"Andrzej Jan LEKSTON - nr na liście 2";"Katarzyna Beata MAJCHRZAK - nr na liście 3";"Gabriela Barbara TOMALA-BOGACKA - nr na liście 4";"Edward Józef DULIŃSKI - nr na liście 5";"Jakub Leszek NOWAK - nr na liście 6";"Małgorzata Krystyna GRONIEWSKA - nr na liście 7";"Emilia Maja MAKÓWKA - nr na liście 8";"Adrian Łukasz SZYMURA - nr na liście 9";"Piotr Krystian ZEMELKA - nr na liście 10";"Katarzyna Jolanta ZELWOR - nr na liście 11";"Anna ŁADOWSKA - nr na liście 12";"Krzysztof Jacek MAKIEŁA - nr na liście 13";"Jarosław Marek BOGOCZ - nr na liście 14";"Bogdan Sylwester BUBAŁA - nr na liście 15";"Marek Stanisław WIŚNIEWSKI - nr na liście 16";"Bartłomiej BRZOZOWIEC - nr na liście 17";"Włodzimierz Tomasz KRZEMIŃSKI - nr na liście 18";"Sara Aleksandra WÓJCIK - nr na liście 19";"Natalia Regina NOWAK-TROJNAR - nr na liście 20";"Ahsan BARAKEH - nr na liście 21";"Michał Grzegorz BUCHTA - nr na liście 22";"Ewa MACHURA - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Dobromir Andrzej SOŚNIERZ - nr na liście 1";"Tomasz Edward DOROSZ - nr na liście 2";"Bożena Krystyna MODZELEWSKA - nr na liście 3";"Paweł Maciej TRYTKO - nr na liście 4";"Piotr Marek SACZYWKO - nr na liście 5";"Michał Rafał MARKIEWKA - nr na liście 6";"Jowita KOWSZYN-SUMARA - nr na liście 7";"Kamil JABLOŃSKI - nr na liście 8";"Małgorzata Joanna MAJOR - nr na liście 9";"Dawid Stanisław SZÓSTAK - nr na liście 10";"Agata Judyta SIKORA-WÓJCIK - nr na liście 11";"Mateusz Zbigniew OŻÓG - nr na liście 12";"Mateusz FIEDOROWICZ - nr na liście 13";"Tomasz Marian BOMBA - nr na liście 14";"Grzegorz Jacek BUDNIK - nr na liście 15";"Paweł Piotr KAŁUŻA - nr na liście 16";"Piotr Stefan SYGIET - nr na liście 17";"Ewa Aleksandra ZANIEWSKA - nr na liście 18";"Urszula Monika KUFEL - nr na liście 19";"Anna Maria JANKOWIAK - nr na liście 20";"Krzysztof Stanisław KRAJEWSKI - nr na liście 21";"Magdalena Ilona SZAJKO VEL MASTERCZUK - nr na liście 22";"Anita Sara ZAWISZ - nr na liście 23";"Tomasz Bogdan BRZEZINA - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Borys Piotr BUDKA - nr na liście 1";"Ewa Edyta KOŁODZIEJ - nr na liście 2";"Marek Krzysztof WÓJCIK - nr na liście 3";"Monika Anna ROSA - nr na liście 4";"Wojciech Piotr KRÓL - nr na liście 5";"Urszula Magdalena KOSZUTSKA - nr na liście 6";"Michał Sebastian GRAMATYKA - nr na liście 7";"Marek Stanisław KOPEL - nr na liście 8";"Marta Magdalena BAINKA - nr na liście 9";"Łukasz Andrzej ŚCIEBIOROWSKI - nr na liście 10";"Elżbieta Apolonia PIERZCHAŁA - nr na liście 11";"Przemysław SOBIESZCZUK - nr na liście 12";"Anna ZASADA-CHORAB - nr na liście 13";"Bartosz Artur KARCZ - nr na liście 14";"Michał Antoni PALKA - nr na liście 15";"Alina Irena BEDNARZ - nr na liście 16";"Karina Bernardyna SIWIEC-MAGIELNICKA - nr na liście 17";"Łukasz Wojciech WODARSKI - nr na liście 18";"Danuta Maria KONTNY - nr na liście 19";"Małgorzata Ewa GOŚCINIAK - nr na liście 20";"Grażyna Danuta KULIK - nr na liście 21";"Katarzyna Barbara BŁASZCZYK-DOMAŃSKA - nr na liście 22";"Lesława Anna NOWOCIŃSKA - nr na liście 23";"Krzysztof Adam SZULC - nr na liście 24"
"045f-5e05-f4f3-b438-5c73-42f2-8b66-d372";"246301";"31";"23";"miasto";"stały";"Zespól Szkół Technicznych Nr 2, ul. Powstańców 6a, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1050";"1159";"523";"527";"0";"1";"0";"0";"0";"0";"0";"0";"0";"527";"0";"0";"527";"7";"2";"5";"0";"520";"27";"6";"1";"3";"1";"2";"2";"0";"2";"0";"0";"0";"1";"2";"2";"1";"1";"0";"0";"0";"3";"0";"152";"113";"3";"6";"4";"9";"2";"1";"2";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"3";"0";"1";"4";"53";"17";"5";"10";"1";"2";"1";"0";"1";"5";"2";"0";"2";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"3";"46";"30";"1";"0";"0";"0";"1";"1";"2";"1";"1";"1";"0";"0";"2";"0";"0";"1";"0";"2";"0";"1";"0";"0";"2";"242";"120";"20";"10";"20";"4";"1";"5";"35";"1";"2";"1";"0";"0";"1";"4";"1";"0";"0";"2";"4";"1";"4";"0";"6"
"0796-3dc8-eea1-14aa-5aea-db3d-712d-d04b";"246301";"31";"24";"miasto";"stały";"Zespół Szkół Technicznych Nr 2, ul. Powstańców 6a, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"900";"990";"378";"522";"1";"2";"0";"0";"0";"0";"0";"0";"0";"522";"0";"0";"522";"5";"2";"3";"0";"517";"20";"11";"4";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"133";"77";"6";"1";"8";"17";"3";"2";"0";"1";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"4";"1";"0";"9";"84";"28";"7";"17";"8";"3";"1";"0";"7";"2";"1";"2";"1";"1";"0";"1";"0";"0";"2";"0";"0";"0";"0";"3";"53";"39";"1";"1";"1";"1";"0";"1";"2";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"227";"125";"15";"8";"28";"4";"1";"5";"28";"1";"2";"0";"0";"1";"3";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0"
"3c4c-1410-782b-e1c5-cfa7-8e9c-b744-1e38";"246301";"31";"25";"miasto";"stały";"Zespół Szkół Technicznych Nr 2, ul. Powstańców 6a, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"950";"1033";"334";"616";"1";"5";"0";"0";"0";"0";"0";"0";"0";"616";"0";"0";"616";"5";"3";"2";"0";"611";"31";"13";"1";"2";"0";"0";"0";"3";"1";"2";"0";"0";"0";"1";"0";"1";"1";"0";"0";"2";"2";"2";"171";"108";"5";"8";"9";"18";"3";"0";"1";"2";"0";"1";"0";"3";"3";"1";"0";"0";"1";"0";"0";"2";"0";"0";"6";"94";"37";"14";"17";"1";"0";"5";"1";"1";"2";"0";"1";"0";"1";"2";"0";"0";"0";"0";"1";"0";"3";"3";"5";"54";"36";"0";"0";"1";"0";"1";"2";"1";"0";"0";"2";"0";"3";"3";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"261";"143";"15";"16";"25";"4";"0";"1";"38";"1";"3";"1";"0";"0";"2";"2";"1";"2";"0";"1";"1";"0";"1";"0";"4"
"270b-0c2c-6d1b-6846-b691-5238-ac5c-18a3";"246301";"31";"26";"miasto";"stały";"Centrum Kształcenia Zawodowego i Ustawicznego, ul. Ludwika Urbanowicza 2, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1349";"1488";"384";"965";"3";"6";"1";"1";"0";"0";"0";"0";"1";"965";"1";"0";"965";"9";"4";"5";"0";"956";"52";"17";"9";"5";"1";"1";"2";"4";"1";"3";"0";"0";"3";"0";"2";"0";"0";"0";"0";"0";"1";"3";"273";"190";"8";"7";"14";"20";"4";"1";"0";"2";"2";"1";"0";"1";"1";"0";"2";"1";"1";"2";"1";"5";"0";"0";"10";"137";"67";"8";"16";"8";"1";"2";"2";"6";"5";"1";"2";"4";"0";"1";"2";"1";"1";"1";"1";"1";"0";"1";"6";"71";"42";"3";"3";"3";"2";"3";"1";"2";"1";"1";"1";"1";"0";"0";"1";"2";"0";"0";"3";"0";"0";"0";"0";"2";"423";"249";"23";"35";"26";"4";"1";"0";"65";"3";"0";"2";"1";"0";"1";"0";"1";"0";"2";"0";"1";"0";"1";"0";"8"
"605a-2e9c-6a90-dbcc-9788-0997-a437-5664";"246301";"31";"27";"miasto";"stały";"Centrum Kształcenia Zawodowego i Ustawicznego, ul. Ludwika Urbanowicza 2, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1600";"1756";"377";"1223";"2";"5";"0";"0";"0";"0";"0";"0";"0";"1223";"0";"0";"1223";"7";"6";"1";"0";"1216";"31";"11";"4";"1";"1";"2";"1";"1";"2";"0";"1";"0";"1";"0";"2";"0";"1";"1";"0";"1";"1";"0";"362";"261";"22";"4";"13";"19";"6";"1";"2";"3";"0";"0";"1";"2";"2";"1";"2";"1";"0";"1";"1";"3";"2";"0";"15";"144";"60";"22";"18";"2";"1";"1";"2";"3";"0";"0";"7";"3";"9";"0";"1";"1";"2";"0";"0";"3";"3";"1";"5";"83";"55";"1";"6";"0";"2";"2";"0";"1";"1";"0";"0";"0";"2";"5";"2";"2";"2";"0";"0";"0";"0";"1";"0";"1";"596";"387";"18";"38";"41";"1";"3";"3";"86";"1";"6";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"2";"0";"0";"6"
"5ffe-f693-6685-871b-0b4d-38b4-cd68-e981";"246301";"31";"28";"miasto";"stały";"Zespół Szkół Gastronomiczno-Usługowych, ul. Katowicka 64, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1600";"1734";"550";"1050";"1";"7";"0";"0";"0";"0";"0";"0";"0";"1049";"0";"0";"1049";"5";"4";"1";"0";"1044";"43";"17";"5";"1";"1";"1";"2";"1";"2";"0";"2";"1";"0";"0";"0";"0";"4";"1";"0";"1";"4";"0";"342";"226";"20";"20";"11";"34";"5";"1";"0";"4";"2";"0";"0";"2";"0";"3";"1";"0";"1";"1";"0";"7";"1";"0";"3";"139";"59";"19";"22";"6";"2";"2";"3";"3";"2";"0";"1";"1";"0";"2";"0";"0";"1";"0";"5";"0";"2";"2";"7";"71";"48";"3";"3";"2";"0";"3";"1";"1";"2";"0";"0";"0";"0";"2";"0";"2";"0";"0";"2";"1";"0";"0";"0";"1";"449";"261";"24";"24";"39";"2";"1";"7";"65";"1";"4";"1";"0";"3";"0";"1";"1";"1";"3";"1";"0";"2";"3";"0";"5"
"c3b8-4714-0e80-4f6a-5f2e-2b52-74f8-599c";"246301";"31";"29";"miasto";"stały";"Szkoła Podstawowa Nr 29, ul. Lwowska 36, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1550";"1666";"510";"1040";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1040";"0";"0";"1040";"8";"4";"4";"0";"1032";"46";"14";"5";"3";"0";"0";"0";"3";"13";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"2";"299";"188";"12";"14";"11";"32";"8";"2";"1";"0";"1";"1";"2";"2";"2";"2";"0";"0";"0";"1";"0";"8";"2";"0";"10";"144";"60";"30";"21";"6";"1";"2";"3";"2";"3";"3";"0";"3";"0";"0";"0";"0";"0";"0";"1";"2";"1";"3";"3";"79";"46";"1";"6";"1";"2";"2";"3";"0";"3";"3";"1";"0";"2";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"4";"464";"270";"28";"40";"26";"4";"3";"1";"74";"1";"0";"3";"1";"1";"4";"0";"3";"1";"0";"1";"0";"1";"0";"0";"2"
"7c9b-a618-c478-612f-6130-bee0-e098-b815";"246301";"31";"30";"miasto";"stały";"Szkoła Podstawowa Nr 5, ul. Ryszki 55, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1402";"1528";"398";"1004";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1004";"0";"0";"1004";"5";"2";"3";"0";"999";"37";"14";"3";"2";"1";"8";"0";"1";"2";"0";"0";"0";"1";"0";"1";"2";"1";"1";"0";"0";"0";"0";"291";"216";"13";"12";"7";"16";"2";"1";"0";"1";"1";"0";"0";"2";"2";"0";"1";"0";"0";"3";"2";"7";"1";"0";"4";"128";"45";"15";"23";"3";"4";"1";"4";"4";"3";"3";"1";"6";"1";"0";"0";"2";"2";"0";"1";"0";"3";"2";"5";"67";"51";"4";"1";"0";"1";"0";"1";"1";"1";"0";"1";"0";"2";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"476";"273";"24";"27";"31";"1";"1";"1";"88";"2";"0";"0";"0";"1";"2";"3";"2";"2";"3";"2";"1";"1";"6";"0";"5"
"688d-0b9a-176e-c2ac-8571-de61-fe9e-a9e5";"246301";"31";"31";"miasto";"stały";"Szkoła Podstawowa Nr 5, ul. Ryszki 55, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1449";"1554";"299";"1150";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1151";"0";"0";"1151";"7";"1";"6";"0";"1144";"47";"20";"5";"3";"0";"1";"1";"1";"6";"1";"0";"0";"0";"1";"0";"2";"3";"0";"0";"0";"1";"2";"360";"263";"8";"7";"18";"34";"3";"1";"1";"2";"1";"0";"2";"0";"4";"0";"1";"0";"0";"1";"0";"3";"1";"0";"10";"132";"52";"19";"18";"4";"4";"0";"4";"3";"3";"0";"5";"0";"1";"0";"1";"2";"1";"1";"2";"2";"2";"0";"8";"84";"61";"4";"3";"1";"0";"2";"1";"0";"1";"3";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"1";"0";"2";"2";"521";"291";"22";"23";"27";"5";"4";"5";"117";"1";"4";"0";"0";"1";"2";"0";"3";"0";"5";"1";"1";"2";"1";"0";"6"
"d0c6-0b57-54e1-7458-7ce5-c0f9-ef5a-2cc1";"246301";"31";"32";"miasto";"stały";"Klub ""Pokolenie"" Chorzowskiej Spółdzielni Mieszkaniowej, ul. Młodzieżowa 29, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1300";"1430";"182";"1118";"2";"5";"0";"0";"0";"0";"0";"0";"0";"1118";"0";"0";"1118";"7";"4";"3";"0";"1111";"36";"13";"5";"2";"0";"1";"1";"0";"0";"0";"1";"0";"3";"0";"1";"0";"3";"0";"0";"1";"1";"4";"343";"254";"8";"11";"16";"21";"3";"0";"0";"4";"1";"0";"0";"0";"2";"0";"0";"0";"0";"1";"1";"4";"0";"0";"17";"123";"55";"23";"13";"3";"2";"2";"2";"4";"3";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"9";"84";"61";"1";"3";"1";"1";"2";"1";"1";"0";"0";"3";"2";"1";"1";"0";"1";"0";"2";"0";"0";"0";"1";"0";"2";"525";"305";"12";"42";"41";"4";"3";"5";"82";"2";"7";"3";"0";"1";"1";"0";"1";"1";"2";"1";"1";"1";"2";"0";"8"
"c761-75b2-238b-be45-e2fd-00dc-daed-3a02";"246301";"31";"33";"miasto";"stały";"Klub ""Pokolenie"" Chorzowskiej Spółdzielni Mieszkaniowej, ul. Młodzieżowa 29, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1200";"1312";"320";"880";"1";"7";"0";"0";"0";"0";"0";"0";"0";"878";"0";"0";"878";"6";"3";"3";"0";"872";"23";"7";"3";"1";"0";"1";"1";"0";"5";"1";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"283";"211";"10";"7";"11";"15";"2";"1";"0";"1";"2";"1";"0";"2";"6";"2";"0";"1";"1";"0";"0";"2";"0";"0";"8";"91";"52";"8";"16";"1";"0";"0";"3";"0";"1";"1";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"66";"47";"3";"0";"0";"0";"1";"0";"2";"4";"0";"0";"0";"1";"3";"0";"0";"0";"1";"3";"0";"0";"0";"0";"1";"409";"247";"12";"16";"15";"5";"9";"5";"88";"0";"3";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"2";"0";"3";"0"
"2c69-5b5d-bbfd-1163-bf46-54c9-38a0-3e8b";"246301";"31";"34";"miasto";"stały";"Zespół Szkół Technicznych Nr 1, ul. Sportowa 23, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1350";"1500";"330";"1020";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1020";"0";"0";"1020";"8";"6";"2";"0";"1012";"43";"16";"3";"3";"0";"3";"3";"1";"5";"1";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"3";"337";"246";"13";"9";"18";"19";"3";"2";"1";"1";"1";"0";"0";"1";"3";"1";"0";"0";"1";"1";"2";"4";"1";"0";"10";"115";"51";"13";"24";"6";"2";"1";"3";"3";"2";"0";"3";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"3";"1";"74";"55";"0";"1";"3";"2";"0";"1";"1";"0";"2";"0";"0";"3";"1";"0";"2";"0";"0";"2";"0";"0";"0";"1";"0";"443";"260";"11";"21";"36";"2";"2";"2";"93";"2";"5";"0";"1";"0";"3";"0";"0";"0";"1";"1";"0";"2";"1";"0";"0"
"c8be-9f8e-4afd-7d20-2e3c-6e27-8851-1d30";"246301";"31";"35";"miasto";"stały";"Szkoła Podstawowa Nr 21, ul. Wolności 133, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1502";"1644";"599";"903";"1";"1";"0";"0";"0";"0";"0";"0";"0";"902";"0";"0";"902";"13";"4";"9";"0";"889";"36";"25";"1";"2";"0";"0";"2";"0";"0";"1";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"1";"303";"203";"14";"18";"13";"22";"6";"3";"4";"1";"1";"0";"0";"0";"2";"1";"2";"0";"1";"0";"0";"1";"2";"1";"8";"90";"33";"11";"14";"6";"1";"0";"1";"0";"0";"0";"4";"2";"0";"3";"2";"0";"2";"1";"1";"1";"0";"3";"5";"92";"54";"2";"8";"1";"0";"6";"2";"1";"2";"3";"0";"0";"0";"3";"1";"0";"0";"1";"5";"0";"0";"1";"0";"2";"368";"199";"25";"24";"28";"7";"2";"2";"58";"0";"1";"0";"0";"0";"1";"0";"3";"0";"2";"1";"0";"1";"4";"1";"9"
"7a36-1a73-dc13-f729-ef29-0e88-f666-2793";"246301";"31";"36";"miasto";"stały";"Szkoła Podstawowa Nr 21, ul. Wolności 133, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1500";"1643";"610";"890";"2";"8";"0";"0";"0";"0";"0";"0";"0";"890";"0";"0";"890";"5";"4";"1";"0";"885";"39";"11";"4";"1";"3";"0";"0";"1";"3";"0";"2";"0";"1";"1";"2";"1";"2";"0";"0";"1";"4";"2";"267";"196";"11";"5";"8";"27";"3";"3";"0";"0";"0";"1";"1";"1";"6";"0";"0";"0";"1";"1";"1";"0";"0";"0";"2";"111";"44";"11";"22";"9";"0";"1";"1";"2";"5";"1";"2";"0";"1";"1";"0";"0";"1";"0";"0";"3";"1";"3";"3";"81";"49";"0";"3";"5";"0";"4";"5";"3";"1";"2";"1";"0";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"2";"387";"237";"17";"19";"31";"3";"1";"2";"53";"2";"1";"1";"0";"1";"2";"1";"2";"1";"1";"0";"0";"4";"1";"0";"7"
"95cd-cc75-f504-c2ce-b2a8-530d-cd3f-852b";"246301";"31";"37";"miasto";"stały";"Centrum Aktywizacji Społecznej, ul. Powstańców 70/3, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1250";"1370";"379";"871";"1";"5";"0";"0";"0";"0";"0";"0";"0";"871";"0";"0";"871";"8";"4";"4";"0";"863";"40";"19";"3";"1";"1";"5";"0";"0";"5";"0";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"2";"303";"202";"13";"7";"10";"34";"12";"2";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"3";"0";"9";"0";"0";"7";"113";"38";"12";"27";"7";"1";"2";"1";"4";"0";"2";"2";"4";"2";"1";"2";"0";"0";"0";"2";"0";"1";"0";"5";"54";"32";"3";"2";"1";"1";"2";"4";"0";"0";"0";"0";"1";"1";"2";"0";"0";"0";"1";"2";"0";"0";"0";"1";"1";"353";"215";"16";"18";"24";"4";"1";"3";"50";"1";"0";"0";"0";"0";"2";"1";"3";"0";"1";"0";"0";"0";"1";"1";"12"
"4e09-ea39-96e7-4251-a1a0-ece6-6813-3279";"246301";"31";"38";"miasto";"stały";"Centrum Aktywizacji Społecznej, ul. Powstańców 70/3, 41-500 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1000";"1108";"441";"559";"0";"1";"1";"1";"0";"0";"0";"1";"0";"559";"0";"0";"559";"3";"3";"0";"0";"556";"25";"5";"0";"1";"0";"4";"1";"3";"3";"2";"0";"1";"2";"1";"0";"1";"1";"0";"0";"0";"0";"0";"215";"145";"9";"4";"8";"19";"10";"2";"3";"0";"0";"2";"0";"1";"0";"1";"2";"0";"1";"0";"1";"5";"1";"0";"1";"59";"17";"3";"8";"6";"1";"1";"4";"3";"1";"0";"1";"0";"0";"1";"0";"0";"3";"1";"1";"0";"0";"2";"6";"55";"26";"1";"1";"3";"3";"1";"2";"3";"2";"0";"1";"2";"2";"3";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"202";"97";"3";"15";"17";"1";"5";"1";"36";"2";"6";"4";"0";"1";"0";"4";"1";"0";"1";"0";"0";"3";"0";"0";"5"
"06e6-b341-5978-22d2-482a-f472-5f13-606d";"246301";"31";"39";"miasto";"stały";"Szkoła Podstawowa Nr 37, ul. Ratuszowa 20, 41-506 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1199";"1325";"483";"716";"0";"4";"0";"0";"0";"0";"0";"0";"0";"716";"0";"0";"716";"8";"5";"3";"0";"708";"29";"6";"2";"4";"1";"4";"1";"1";"3";"0";"1";"0";"2";"1";"0";"0";"2";"0";"0";"1";"0";"0";"259";"181";"10";"8";"7";"16";"4";"1";"4";"2";"3";"1";"0";"2";"5";"2";"2";"2";"0";"1";"1";"2";"0";"0";"5";"85";"40";"6";"7";"2";"1";"3";"0";"3";"4";"0";"1";"2";"0";"1";"0";"2";"1";"0";"4";"1";"1";"1";"5";"60";"32";"1";"1";"2";"1";"2";"0";"2";"1";"0";"2";"2";"1";"4";"1";"0";"0";"0";"2";"1";"0";"2";"0";"3";"275";"171";"12";"14";"24";"4";"1";"0";"33";"0";"1";"2";"2";"0";"2";"0";"2";"0";"0";"1";"0";"2";"0";"2";"2"
"6f96-fbc7-f0e6-a695-40c8-72f8-bc87-5dcb";"246301";"31";"40";"miasto";"stały";"Szkoła Podstawowa Nr 37, ul. Ratuszowa 20, 41-506 Chorzów";"m. Chorzów";"Chorzów";"śląskie";"1227";"1364";"620";"607";"0";"5";"0";"0";"0";"0";"0";"0";"0";"607";"0";"0";"607";"8";"3";"5";"0";"599";"37";"16";"6";"3";"0";"1";"1";"2";"1";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"234";"171";"14";"8";"8";"12";"0";"1";"0";"1";"3";"1";"0";"3";"1";"0";"1";"0";"0";"1";"0";"4";"1";"0";"4";"87";"29";"10";"16";"1";"0";"6";"4";"1";"2";"0";"3";"2";"1";"0";"0";"0";"2";"0";"2";"0";"0";"3";"5";"53";"26";"1";"1";"3";"1";"1";"0";"5";"1";"1";"1";"0";"3";"0";"2";"1";"0";"2";"0";"0";"1";"0";"2";"1";"188";"115";"7";"10";"13";"1";"1";"2";"22";"2";"4";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"1";"1";"1";"3"
