"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł Piotr KUKIZ - nr na liście 1";"Stanisław RAKOCZY - nr na liście 2";"Paweł GRABOWSKI - nr na liście 3";"Antoni Jacek KONOPKA - nr na liście 4";"Piotr POŚPIECH - nr na liście 5";"Marcin Krzysztof OSZAŃCA - nr na liście 6";"Agnieszka Izabela ZAGOLA - nr na liście 7";"Wojciech Jan JAGIEŁŁO - nr na liście 8";"Kazimierz GŁOWACKI - nr na liście 9";"Tomasz Paweł WICIAK - nr na liście 10";"Barbara ZAJĄC - nr na liście 11";"Jan KRZESIŃSKI - nr na liście 12";"Katarzyna Agnieszka MALIK-MENDELSKA - nr na liście 13";"Jolanta MARKIEWICZ - nr na liście 14";"Leszek KAŁWAK - nr na liście 15";"Danuta Teresa KUPNY - nr na liście 16";"Alicja ZAWIŚLAK - nr na liście 17";"Ryszard Jan GAJDA - nr na liście 18";"Bożena Zofia LEWIŃSKA - nr na liście 19";"Miłosz Stanisław KROK - nr na liście 20";"Agnieszka Danuta WIECZOREK-GRINER - nr na liście 21";"Maria Ewa ŚMIGIELSKA - nr na liście 22";"Mirosław HANKUS - nr na liście 23";"Grzegorz Adam SAWICKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Violetta Teresa POROWSKA - nr na liście 1";"Katarzyna Beata CZOCHARA - nr na liście 2";"Janusz Marcin KOWALSKI - nr na liście 3";"Kamil BORTNICZUK - nr na liście 4";"Antoni Eugeniusz DUDA - nr na liście 5";"Sławomir KŁOSOWSKI - nr na liście 6";"Jerzy Kazimierz NASZKIEWICZ - nr na liście 7";"Andrzej CHRZANOWSKI - nr na liście 8";"Teresa BARAŃSKA - nr na liście 9";"Damian Jakub BUŁA - nr na liście 10";"Wojciech Stanisław KOMARZYŃSKI - nr na liście 11";"Zbigniew KITAJGRODZKI - nr na liście 12";"Marko Piotr MARKOWSKI - nr na liście 13";"Tomasz Szczepan OGNISTY - nr na liście 14";"Dariusz Stanisław KOLBEK - nr na liście 15";"Zbigniew Józef BRATOSIEWICZ - nr na liście 16";"Anna CHABRASZEWSKA - nr na liście 17";"Izabela Barbara MAJERSKA - nr na liście 18";"Anna Katarzyna STASIOROWSKA - nr na liście 19";"Adam DEPTUŁA - nr na liście 20";"Martyna Maria KOLEMBA-GASCHKA - nr na liście 21";"Anna GRZEBIŃSKA - nr na liście 22";"Maria Magdalena ŻUKOWSKA-JACYKOWSKA - nr na liście 23";"Marcin Michał OCIEPA - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcelina Monika ZAWISZA - nr na liście 1";"Piotr Jan WOŹNIAK - nr na liście 2";"Jarosław Stanisław PILC - nr na liście 3";"Anna Maria JURCZYK-MIŻEJEWSKA - nr na liście 4";"Małgorzata Jolanta OLIŃSKA-BIEG - nr na liście 5";"Maciej KACZOR - nr na liście 6";"Andrzej Oswald DROST - nr na liście 7";"Grażyna JUSZCZYK - nr na liście 8";"Stanisław NOWAK - nr na liście 9";"Anna Danuta BARYŁOWICZ - nr na liście 10";"Adam Lesław ŚWITLIK - nr na liście 11";"Iwona GAŁĄZKA - nr na liście 12";"Paweł Józef MUCHA - nr na liście 13";"Agata GĄSOWSKA-KRAMARZ - nr na liście 14";"Andrzej Marian ZĘBALA - nr na liście 15";"Katarzyna Ewa PAPROTA - nr na liście 16";"Grzegorz Paweł BEDNAREK - nr na liście 17";"Anna Magdalena KYCIA - nr na liście 18";"Michał Karol SORGOWICKI - nr na liście 19";"Alina Małgorzata MIENTUS - nr na liście 20";"Piotr Wojciech OSIADŁY - nr na liście 21";"Natalia Maria PODMOSTKA - nr na liście 22";"Jerzy PRZYSTAJKO - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jacek WILK - nr na liście 1";"Łukasz Rafał FOMICZ - nr na liście 2";"Daniel SZKARUPSKI - nr na liście 3";"Longin BARTNIK - nr na liście 4";"Jakub Hubert BEDRUNKA - nr na liście 5";"Ewa Małgorzata SIENKIEWICZ - nr na liście 6";"Bartosz Adam PUK - nr na liście 7";"Anna Maria JASTRZĘBSKA - nr na liście 8";"Kamila Urszula SEKIETA - nr na liście 9";"Anna DZIONY - nr na liście 10";"Teresa PRZEŁOŻNA - nr na liście 11";"Genowefa WOJNAR - nr na liście 12";"Marcin PĘKALSKI - nr na liście 13";"Jarosław GÓRNY - nr na liście 14";"Jolanta Halina KWIECIŃSKA - nr na liście 15";"Zbigniew ZARĘBA - nr na liście 16";"Tomasz JARECKI - nr na liście 17";"Zbigniew Henryk DZIĘGIELEWSKI - nr na liście 18";"Bartosz Dawid ROMANOWICZ - nr na liście 19";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Witold Maciej ZEMBACZYŃSKI - nr na liście 1";"Tomasz Tadeusz KOSTUŚ - nr na liście 2";"Elżbieta Maria BIEŃ - nr na liście 3";"Ryszard Jan WILCZYŃSKI - nr na liście 4";"Monika Małgorzata JUREK - nr na liście 5";"Rajmund Tadeusz MILLER - nr na liście 6";"Robert WĘGRZYN - nr na liście 7";"Zbigniew Józef ZIÓŁKO - nr na liście 8";"Artur NOWAK - nr na liście 9";"Tadeusz Franciszek GOC - nr na liście 10";"Janusz Roman TRZEPIZUR - nr na liście 11";"Joanna Krystyna NIEDŹWIEDŹ - nr na liście 12";"Monika OŻÓG - nr na liście 13";"Małgorzata Ewa BESZ-JANICKA - nr na liście 14";"Adrian Marcin SULIKOWSKI - nr na liście 15";"Leokadia Albina KUBALAŃCA - nr na liście 16";"Henryk Paweł MAŁEK - nr na liście 17";"Grażyna GRABOWSKA-ŚWIĘS - nr na liście 18";"Dragomir Antoni RUDY - nr na liście 19";"Ewa Helena MUC-KLIMEK - nr na liście 20";"Adam Piotr RACZYŃSKI - nr na liście 21";"Rafał Krzysztof KAMPA - nr na liście 22";"Dariusz Piotr GAJEWSKI - nr na liście 23";"Barbara Ewa KAMIŃSKA - nr na liście 24";"Lista nr 10 - KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19";"Ryszard Jerzy GALLA - nr na liście 1";"Zuzanna Teresa DONATH-KASIURA - nr na liście 2";"Józef Jerzy SWACZYNA - nr na liście 3";"Bernard Józef GAIDA - nr na liście 4";"Edyta Maria GOLA - nr na liście 5";"Zygfryd Franciszek STEUER - nr na liście 6";"Norbert Józef RASCH - nr na liście 7";"Joanna Teresa HASSA - nr na liście 8";"Kryspin Tomasz CIEPLIK - nr na liście 9";"Mirosław Piotr LASAR - nr na liście 10";"Anna Maria KASPRZYK - nr na liście 11";"Aleksander SACHANBIŃSKI - nr na liście 12";"Bogna Melania LEWKOWICZ - nr na liście 13";"Joachim Alfred ŚWIERC - nr na liście 14";"Maria Emilia KOSCHNY - nr na liście 15";"Rafał Artur MAGOSZ - nr na liście 16";"Krystyna Sylwia RYCHLIK - nr na liście 17";"Sebastian Andrzej GERSTENBERG - nr na liście 18";"Julita Maria WIDERA - nr na liście 19";"Bernard Adam GROEGER - nr na liście 20";"Norbert Hubert HOBER - nr na liście 21";"Stefan Jan SZŁAPA - nr na liście 22";"Brygida Barbara LABISZ - nr na liście 23";"Jan PANKALA - nr na liście 24"
"0b1e-1cee-d8fc-3047-647e-c1b5-935e-3b0b";"160203";"21";"12";"wieś";"stały";"Świetlica Wiejska, Zubrzyce ul. Długa 32, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"580";"637";"247";"333";"0";"1";"0";"0";"0";"0";"0";"0";"0";"333";"0";"0";"333";"2";"2";"0";"0";"331";"19";"10";"1";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2";"233";"32";"20";"4";"11";"3";"6";"124";"1";"0";"0";"3";"0";"0";"20";"0";"0";"1";"0";"0";"0";"0";"0";"1";"7";"14";"5";"4";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"11";"4";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"52";"7";"1";"0";"1";"0";"0";"0";"40";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"74e4-aaf7-28e2-0612-cbfa-3eec-6d28-2c52";"160203";"21";"13";"wieś";"stały";"Świetlica Wiejska, Równe 120, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"520";"569";"238";"281";"0";"2";"0";"0";"0";"0";"0";"0";"0";"282";"0";"0";"282";"1";"0";"1";"0";"281";"18";"14";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176";"21";"24";"3";"9";"4";"8";"88";"1";"0";"0";"0";"0";"0";"2";"1";"0";"0";"1";"1";"0";"0";"0";"0";"13";"17";"5";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"1";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"54";"21";"2";"2";"1";"2";"0";"0";"25";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"ff16-9750-8622-e211-59db-cbef-2dee-ca11";"160203";"21";"14";"wieś";"stały";"Świetlica Wiejska, Pomorzowice 1, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"602";"651";"306";"296";"0";"3";"0";"0";"0";"0";"0";"0";"0";"296";"0";"0";"296";"4";"2";"2";"0";"292";"19";"14";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"189";"34";"44";"2";"17";"4";"5";"46";"0";"1";"1";"0";"0";"0";"21";"0";"1";"0";"0";"0";"1";"0";"2";"0";"10";"28";"15";"11";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"5";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"17";"3";"0";"0";"0";"0";"0";"28";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2fa4-600c-5d63-37d8-b3e4-e8b7-0903-2ff4";"160203";"21";"15";"wieś";"stały";"Szkoła Podstawowa, Klisino 68, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"440";"484";"195";"245";"0";"1";"0";"0";"0";"0";"0";"0";"0";"245";"0";"0";"245";"3";"1";"2";"0";"242";"25";"19";"2";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"117";"13";"49";"6";"9";"2";"2";"20";"2";"0";"2";"0";"0";"0";"3";"5";"0";"1";"0";"0";"0";"0";"0";"0";"3";"14";"3";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"9";"4";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"76";"11";"6";"1";"2";"0";"2";"1";"41";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"6";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"99f1-8a5a-fd42-46f6-3238-0be9-9999-b662";"160203";"21";"16";"wieś";"stały";"Świetlica Wiejska, Głubczyce-Sady 1, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"720";"781";"353";"367";"0";"0";"0";"0";"0";"0";"0";"0";"0";"367";"0";"0";"367";"8";"5";"3";"0";"359";"35";"17";"5";"2";"3";"1";"0";"1";"2";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"214";"35";"20";"9";"13";"4";"2";"95";"2";"1";"0";"0";"0";"1";"15";"3";"0";"0";"2";"1";"0";"0";"1";"0";"10";"18";"5";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"6";"3";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"82";"21";"3";"1";"1";"0";"1";"1";"48";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"008a-341f-0d64-cc94-0e1b-3b66-e149-6b3a";"160203";"21";"17";"wieś";"stały";"Szkoła Podstawowa, Lisięcice Szkolna 5, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"820";"896";"420";"400";"0";"2";"0";"0";"0";"0";"0";"0";"0";"400";"0";"0";"400";"4";"4";"0";"0";"396";"28";"11";"3";"0";"2";"0";"0";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"5";"241";"23";"32";"9";"6";"5";"8";"126";"5";"0";"0";"0";"0";"1";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"26";"7";"9";"1";"2";"3";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"16";"9";"0";"1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"84";"33";"4";"1";"0";"3";"1";"2";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c24a-aa0b-29d5-1292-d521-5e37-3746-89b2";"160203";"21";"18";"wieś";"stały";"Szkoła Podstawowa, Grobniki ul. Św. Jana 13, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"826";"911";"365";"461";"0";"0";"0";"0";"0";"0";"0";"0";"0";"461";"0";"0";"461";"6";"4";"2";"0";"455";"23";"10";"1";"0";"2";"1";"0";"1";"0";"0";"3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"285";"28";"29";"5";"21";"7";"2";"166";"3";"1";"1";"0";"0";"0";"19";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"20";"7";"11";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"21";"3";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2";"96";"11";"1";"1";"1";"1";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"e938-7bc1-a59a-d3c7-4b90-d769-2283-a9ce";"160203";"21";"19";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej w Klisinie, Klisino 100, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"80";"80";"27";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53";"0";"0";"53";"6";"4";"2";"0";"47";"10";"8";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"3";"3";"0";"1";"5";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"2";"2";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"cd26-b1cb-daba-07b5-ba52-5307-6de1-3779";"160203";"21";"20";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej w Klisinie Filia w Radyni, Radynia 40, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"35";"37";"8";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"0";"27";"1";"1";"0";"0";"26";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c76b-2bae-f1f7-6dcc-1787-9d41-d726-7ad7";"160203";"21";"21";"wieś";"dom pomocy społecznej";"Placówka Opieki Całodobowej ""Spokojna Przystań"", Chomiąża 46 A, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"41";"43";"16";"25";"0";"1";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"25";"3";"2";"1";"0";"22";"6";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"10";"4";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f2ab-8057-7003-175f-85a7-dc70-1e73-b8b9";"160203";"21";"22";"miasto";"zakład leczniczy";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Głubczycach, ul. M. Skłodowskiej-Curie 26, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"172";"121";"162";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"10";"1";"1";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b30e-56ec-f460-852a-1379-caf1-d9b1-5c82";"160203";"21";"23";"miasto";"zakład karny";"Zakład Karny w Głubczycach, ul. Kochanowskiego 3, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"260";"272";"102";"158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158";"0";"0";"158";"11";"11";"0";"0";"147";"23";"13";"0";"2";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"43";"13";"1";"3";"2";"8";"1";"2";"2";"2";"0";"0";"1";"2";"1";"0";"2";"0";"0";"1";"0";"0";"0";"1";"1";"16";"5";"0";"1";"0";"1";"2";"1";"0";"0";"0";"0";"2";"0";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"7";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"55";"19";"2";"10";"2";"0";"2";"2";"5";"1";"0";"0";"2";"1";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"4";"3";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"12fc-1d80-6a5e-431a-5944-9d18-e523-cec0";"160203";"21";"24";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej w Klisinie Filia w Głubczycach, ul. Dworcowa 10, 48-100 Głubczyce";"gm. Głubczyce";"głubczycki";"opolskie";"25";"28";"12";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"13";"0";"0";"0";"0";"13";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"cf0a-c434-94d2-665b-9aaf-8d42-9971-9922";"160204";"21";"1";"miasto";"stały";"Miejsko Gminny Dom Kultury w Kietrzu, ul. Wojska Polskiego 20, 48-130 Kietrz";"gm. Kietrz";"głubczycki";"opolskie";"1760";"1870";"734";"1026";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1026";"0";"0";"1026";"8";"6";"2";"0";"1018";"119";"68";"8";"3";"7";"4";"0";"2";"6";"5";"1";"8";"1";"0";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"501";"76";"50";"63";"33";"6";"8";"16";"8";"8";"3";"0";"1";"3";"193";"6";"2";"1";"1";"1";"3";"0";"1";"1";"17";"116";"46";"32";"5";"5";"4";"2";"0";"3";"4";"1";"0";"3";"2";"3";"3";"1";"0";"1";"0";"1";"0";"0";"0";"58";"42";"1";"0";"0";"1";"0";"3";"2";"0";"2";"0";"0";"2";"1";"2";"1";"0";"0";"1";"218";"97";"15";"10";"3";"4";"1";"6";"54";"1";"1";"2";"6";"4";"5";"1";"0";"1";"0";"0";"2";"0";"0";"2";"3";"6";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"aeab-e49e-0b97-71b4-1df1-2121-33ae-de1b";"160204";"21";"2";"miasto";"stały";"Zespół Szkół w Kietrzu, Kościuszki 14, 48-130 Kietrz";"gm. Kietrz";"głubczycki";"opolskie";"1549";"1635";"722";"827";"1";"3";"0";"0";"0";"0";"0";"0";"0";"827";"0";"0";"827";"13";"9";"4";"0";"814";"63";"35";"5";"2";"5";"2";"0";"0";"0";"7";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"397";"74";"30";"43";"27";"6";"12";"24";"6";"4";"2";"0";"0";"1";"154";"3";"0";"0";"1";"0";"2";"0";"0";"0";"8";"87";"44";"24";"0";"1";"0";"3";"2";"0";"1";"0";"0";"1";"2";"0";"6";"1";"0";"1";"0";"0";"0";"1";"0";"70";"43";"2";"2";"4";"3";"4";"1";"0";"1";"3";"1";"0";"1";"0";"1";"0";"2";"0";"2";"196";"85";"12";"10";"4";"7";"0";"7";"52";"4";"3";"1";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"4";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
