"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WIŚNIOWSKA Agata Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MAŁECKI Zbigniew Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"BOŽIČEVIĆ-STĘPIEŃ Andrea - KW BEZPARTYJNI SAMORZĄDOWCY";"MIZIOŁEK Natalia Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"ZIMIRSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WRONA Anna Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"DUDZIAK Alicja Józefa - KW BEZPARTYJNI SAMORZĄDOWCY";"KOBIAŁKA-PROSZEK Iwona Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"WILCZYŃSKI Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"TOCKI Dariusz Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"PALCZEWSKA Katarzyna Helena - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWICKI Łukasz Kacper - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUCHOWSKI Franciszek Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WNĘTRZAK Jakub Leszek - KW BEZPARTYJNI SAMORZĄDOWCY";"GARUS Szymon Jakub - KW BEZPARTYJNI SAMORZĄDOWCY";"JANIK Katarzyna Iwona - KW BEZPARTYJNI SAMORZĄDOWCY";"ŚLIZ Paweł Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OSTROWSKI Maciej Tadeusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZYMECZKO Monika Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TURCHAN Konrad Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJOWY Marek Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRANDYS Genowefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PSTRUSIŃSKI Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"THEN Rafał Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GÓRA Bożena Krystyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KLIMA Maciej Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BYLICA Zbigniew Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WĄDRZYK Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KURNIK Sławomir Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUSAK Dorota Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GERLACH-SEWIOŁO Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BABIEC Jarosław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOBIELUSZ Paweł Bernard - KW NOWA LEWICA";"BROŻEK Dominika Maria - KW NOWA LEWICA";"JEZIERSKI Paweł Stanisław - KW NOWA LEWICA";"RAUCH Jan Zbigniew - KW NOWA LEWICA";"DASZKIEWICZ Edyta Małgorzata - KW NOWA LEWICA";"MASTEK Elżbieta Maria - KW NOWA LEWICA";"BĘBENEK Sławomir Andrzej - KW NOWA LEWICA";"CHACHURSKA Agata Barbara - KW NOWA LEWICA";"POŁĄCARZ Bogdan Stanisław - KW NOWA LEWICA";"SARLEJ Wit Mateusz - KW NOWA LEWICA";"BULIŃSKI Maciej Stefan - KW NOWA LEWICA";"KAJDAS Dorota Ewa - KW NOWA LEWICA";"WARZECHA Tomasz Arkadiusz - KW NOWA LEWICA";"GŁUC Marta Krystyna - KW NOWA LEWICA";"SMAGAŁA Justyna Agata - KW NOWA LEWICA";"CUBER Bogdan Grzegorz - KW NOWA LEWICA";"BOCHENEK Rafał Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSTIAN Mariusz Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GIBAS Iwona Józefa - KW PRAWO I SPRAWIEDLIWOŚĆ";"KMITA Łukasz Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZYŃSKI Filip Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"POLAK Marek Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKI Władysław Michał - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZIK Krzysztof Janusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAWA Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"NADZIEJA-SZPILA Beata Janina - KW PRAWO I SPRAWIEDLIWOŚĆ";"HAJOS Sławomir Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"SIKORA Małgorzata Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPRZYCKA Stanisława Marzena - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPEREK Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁACZ Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"JURZAK Jarosław Ludwik - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILCZYŃSKI Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWCZYK Emil Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAKOWSKI Łukasz Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHMIEL Dariusz Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MALINA Tomasz Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZAJKA Wojciech Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MREŃCA Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWIEC Dawid Norbert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWNACKA Irena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAPIEŻ Angelika Gabriela - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBAŃSKI Jakub - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ADAMSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SAK Justyna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZCZEPANIEC Ewelina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIŁUSZYK Sylwia Małgorzata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PIECHOTA Piotr Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NIEDZIELA Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOWA Marek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAWORSKA-NOWAK Joanna Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GĘBALA Bartłomiej Łukasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOMAL Józef Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPAK Jagoda Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MIECZYŃSKI Dominik Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LUBERDA Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JEWUŁA Marzena Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DYDUCH Janusz Kazimierz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"STAWICKI Andrzej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BLIŹNIAK Katarzyna Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POGAN Krystian Kamil - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"VAN DE LOGT Renata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KANIA Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MLAK Sebastian Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OWSIANKA Mariusz Andrzej - KW POLSKA JEST JEDNA";"PAW Przemysław Wojciech - KW POLSKA JEST JEDNA";"KIERCZAK Wiktor - KW POLSKA JEST JEDNA";"MAŚLAK Andrzej - KW POLSKA JEST JEDNA";"WÓJCIK Marek Wojciech - KW POLSKA JEST JEDNA";"FILIPIAK Anna - KW POLSKA JEST JEDNA";"BIZOŃ Piotr - KW POLSKA JEST JEDNA";"KŁAPETA Magdalena - KW POLSKA JEST JEDNA";"WYBITUŁA Krzysztof Leszek - KW POLSKA JEST JEDNA";"ZAŁUSKA Aneta Beata - KW POLSKA JEST JEDNA";"RZESZUTEK Arkadiusz Paweł - KW POLSKA JEST JEDNA";"BIGOS Patrycja - KW POLSKA JEST JEDNA";"NAWARA Danuta Katarzyna - KW POLSKA JEST JEDNA";"JURZEC Monika Helena - KW POLSKA JEST JEDNA"
13;"Ochotnicza Straż Pożarna w Rudniku, Rudnik 75, 32-410 Dobczyce";120901;"gm. Dobczyce";"myślenicki";"małopolskie";1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;22;7;3;0;1;0;0;0;3;2;4;2;1;0;1;0;1;2;1;0;2;0;0;0;1;0;0;0;0;0;2;0;43;3;1;31;7;3;7;2;4;0;0;0;1;1;2;2;22;1;1;0;0;0;1;4;2;0;2;1;0;2;0;0;11;6;1;3;9;3;0;0;0;1;4;1;0;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0
14;"Ochotnicza Straż Pożarna w Sierakowie, Sieraków 170, 32-410 Dobczyce";120901;"gm. Dobczyce";"myślenicki";"małopolskie";1;1;9;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;38;14;8;3;2;0;0;0;3;1;3;3;0;2;3;0;6;3;1;0;2;0;0;2;0;0;0;0;0;0;1;0;105;17;3;69;5;6;25;2;5;0;1;1;3;0;17;0;36;1;3;2;2;1;1;1;3;2;1;1;0;1;1;3;24;14;2;2;35;0;2;1;1;0;15;0;0;0;3;0;4;1;0;1;0;0;0;1;0;0;0;0;0;0
15;"Ochotnicza Straż Pożarna w Skrzynce, Skrzynka 133, 32-410 Dobczyce";120901;"gm. Dobczyce";"myślenicki";"małopolskie";1;1;3;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;23;15;5;1;3;1;0;0;1;2;2;1;0;1;0;0;5;5;0;0;1;2;2;3;0;0;0;1;0;1;0;0;64;7;0;68;4;1;26;0;5;1;1;2;3;2;21;0;30;3;3;2;0;1;0;1;1;0;2;1;0;1;1;0;10;7;3;1;16;4;0;1;0;0;3;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa w Lubniu, Lubień 513, 32-433 Lubień";120902;"gm. Lubień";"myślenicki";"małopolskie";1;1;5;0;1;2;0;2;1;1;1;1;1;1;0;1;0;1;31;76;11;4;4;3;2;0;8;3;8;2;1;1;0;4;5;6;1;0;2;1;2;5;0;0;1;1;1;0;1;0;148;34;11;133;21;11;163;6;14;2;16;1;3;2;8;0;49;5;5;2;3;4;0;1;4;3;1;3;4;23;0;6;38;26;5;3;47;2;1;13;1;0;0;1;1;4;2;6;10;0;2;8;4;0;2;1;0;0;2;1;1;1
2;"Urząd Gminy w Lubniu, Lubień 50, 32-433 Lubień";120902;"gm. Lubień";"myślenicki";"małopolskie";1;1;9;0;0;3;0;0;0;0;2;0;0;0;1;0;1;1;34;26;9;0;7;0;1;1;5;6;5;1;0;0;1;2;9;8;3;0;4;4;1;1;1;1;0;1;0;1;1;1;126;33;12;152;24;13;198;1;11;2;6;1;5;1;9;2;75;13;6;3;0;4;1;3;1;3;2;3;1;11;1;3;22;13;2;1;24;3;2;12;0;0;0;0;0;0;0;0;14;2;0;9;4;7;0;0;0;1;0;3;2;0
3;"Szkoła Podstawowa w Tenczynie, Tenczyn 171, 32-433 Lubień";120902;"gm. Lubień";"myślenicki";"małopolskie";1;1;10;3;1;2;0;0;0;0;1;0;1;0;1;1;1;4;29;33;3;3;3;4;0;1;4;1;3;1;1;0;1;3;5;10;0;1;2;0;0;1;1;1;0;0;2;1;2;0;240;66;14;225;36;21;149;3;21;8;37;5;4;1;16;6;77;12;6;6;1;3;4;3;1;14;0;0;2;17;4;4;20;13;7;0;53;3;0;12;0;0;1;1;1;0;1;2;27;0;0;14;5;3;3;1;0;0;0;0;3;0
4;"Szkoła Podstawowa w Krzeczowie, Krzeczów 174, 32-433 Lubień";120902;"gm. Lubień";"myślenicki";"małopolskie";1;1;3;1;2;0;1;0;0;1;0;0;0;2;0;0;0;0;36;24;6;0;1;0;0;0;5;1;0;0;0;1;2;1;2;6;1;0;2;1;1;0;0;0;1;1;0;0;0;0;47;12;6;75;7;5;115;2;6;2;7;2;7;1;7;0;28;4;3;3;2;5;1;0;1;1;2;1;0;5;0;0;10;2;0;0;10;0;0;2;0;0;0;0;1;0;0;1;4;0;0;10;0;0;1;0;0;1;0;1;0;0
5;"Szkoła Podstawowa w Skomielnej Białej, Skomielna Biała 1, 32-434 Skomielna Biała";120902;"gm. Lubień";"myślenicki";"małopolskie";1;1;10;1;0;1;0;1;3;1;1;5;0;0;0;0;0;1;87;34;22;27;6;5;8;0;2;4;2;2;1;6;5;2;14;15;1;0;5;0;4;2;0;0;0;2;4;0;6;2;281;45;24;187;48;28;90;6;43;8;26;17;8;19;15;6;94;33;18;9;3;5;4;8;7;8;2;4;2;10;4;3;69;21;6;6;31;8;1;15;1;4;0;4;3;0;2;1;24;0;4;6;4;6;0;0;0;2;0;2;12;4
1;"Szkoła Podstawowa Nr 1 w Myślenicach, ul. Jana Sobieskiego 1, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;10;0;1;0;0;3;0;0;2;0;1;1;0;0;0;0;69;295;13;2;6;0;1;0;7;1;11;0;1;1;3;2;20;28;6;0;3;3;3;19;0;0;0;2;0;1;5;0;124;3;8;95;5;4;243;0;11;1;3;4;1;6;6;1;56;22;7;11;4;0;2;0;2;1;0;2;1;0;21;2;85;91;7;3;249;4;2;1;0;1;2;0;0;2;3;2;21;0;0;9;0;2;0;0;0;0;0;1;0;1
2;"Szkoła Podstawowa Nr 3, ul. Dyrektora Stanisława Pardyaka 26, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;6;0;0;0;0;3;1;0;2;0;1;2;0;0;0;1;49;214;11;2;2;5;0;0;10;0;29;2;2;4;5;4;21;13;2;1;4;1;1;6;0;0;0;4;2;0;3;0;156;13;5;112;6;14;211;3;8;3;2;2;12;3;6;1;57;5;6;4;1;6;1;0;5;2;1;1;5;0;11;4;55;75;5;4;155;4;1;4;0;0;5;0;0;1;1;5;13;1;1;13;1;1;3;0;0;1;0;0;0;0
3;"Dom Ludowy w Myślenicach, ul. 3-ego Maja 56, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;33;136;2;3;2;1;0;1;9;0;10;2;0;1;0;2;10;12;4;2;1;6;5;3;0;0;0;2;1;2;0;3;113;0;5;107;4;1;221;1;8;1;2;4;3;0;3;0;50;10;3;5;3;3;1;0;6;3;1;1;2;1;2;1;24;26;2;0;151;3;0;0;0;1;2;0;0;4;0;0;7;0;2;25;0;0;3;0;0;0;0;2;0;0
4;"Centrum Aktywności Lokalnej, ul. Rynek 27, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45;157;10;0;2;0;1;0;4;0;10;0;0;1;1;0;20;21;2;1;5;0;0;4;1;0;1;1;0;1;1;0;63;9;4;47;3;0;87;0;2;0;0;1;3;1;3;1;17;2;0;2;0;2;0;0;4;1;1;1;1;0;4;1;39;56;6;0;107;4;0;3;3;1;3;0;1;3;0;3;12;0;2;2;1;0;1;0;0;0;0;0;0;0
5;"Szkoła Podstawowa Nr 2 w Myślenicach, ul. Stefana Żeromskiego 2, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;3;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;26;193;6;2;0;1;0;0;5;1;15;1;0;2;1;1;15;17;2;0;1;0;2;5;0;0;0;4;1;0;2;0;98;7;2;45;1;2;150;0;1;3;2;1;6;6;9;3;33;9;4;3;0;0;0;1;1;1;0;2;1;1;14;2;45;63;4;3;140;1;2;2;2;0;3;0;0;1;0;1;11;1;2;5;0;3;0;0;0;0;0;0;0;2
6;"Myślenicki Ośrodek Kultury i Sportu, ul. Marszałka Józefa Piłsudskiego 20, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;6;2;0;1;1;0;0;0;2;0;0;0;0;0;0;0;39;231;11;2;3;2;1;0;2;1;12;1;0;2;3;0;14;18;9;2;1;1;0;5;0;0;0;2;0;3;3;0;98;3;3;55;7;3;145;2;5;0;1;4;3;1;1;2;35;4;6;8;0;0;1;1;6;3;0;0;1;0;3;0;58;78;4;2;158;4;2;4;1;0;5;0;1;5;0;1;7;0;0;6;1;0;0;0;0;0;0;0;0;0
7;"Przedszkole Samorządowe nr 2 w Myślenicach, ul. Kazimierza Wielkiego 123, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;7;3;0;1;0;0;0;1;3;0;0;1;0;0;2;4;36;456;8;0;4;1;3;1;5;0;18;0;0;3;0;0;15;13;1;1;1;0;0;8;1;3;0;2;1;0;3;1;145;6;8;116;5;9;231;2;10;2;0;2;6;2;4;6;60;11;4;9;3;1;0;0;11;7;0;3;11;1;16;4;49;58;4;3;197;4;2;1;0;0;3;2;1;0;0;3;15;1;1;17;0;3;1;0;0;1;0;0;2;0
8;"Zespół Szkolno-Przedszkolny w Myślenicach, ul. Zdrojowa 16a, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;3;0;0;2;0;0;5;0;1;0;0;0;0;0;0;1;36;161;14;0;1;0;0;4;4;0;6;1;1;0;1;3;14;20;3;2;2;0;1;9;1;0;0;0;0;1;0;1;102;5;3;62;7;2;92;1;4;1;0;4;4;3;5;4;28;1;3;3;5;1;0;1;8;2;1;1;0;1;8;1;58;39;4;3;110;4;1;3;0;0;2;5;1;5;0;4;9;1;2;10;1;2;1;0;0;0;0;1;0;0
9;"Cech Rzemiosł Różnych w Myślenicach, ul. Ogrodowa 1, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;2;4;1;2;0;0;0;0;1;0;2;0;0;0;0;2;46;207;8;0;2;2;1;0;8;0;10;0;0;1;2;0;12;16;1;2;5;0;2;2;0;0;0;2;3;0;1;3;155;14;9;66;13;6;180;3;7;2;2;3;4;2;2;8;51;5;3;2;0;4;3;1;0;2;1;3;0;3;4;4;42;72;13;3;142;4;1;3;0;0;14;0;0;6;0;3;4;0;1;11;0;1;0;0;0;0;0;0;0;1
10;"Szkoła Podstawowa w Bęczarce, Bęczarka 14, 32-444 Głogoczów";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;2;31;95;10;0;3;1;0;0;4;0;6;0;0;2;0;0;7;8;2;0;1;1;2;5;0;0;0;3;0;0;1;0;54;3;4;60;5;8;147;1;6;1;0;2;1;0;0;0;38;2;2;3;0;0;1;1;6;2;0;1;0;0;0;2;22;16;1;5;47;5;0;0;0;2;2;1;0;1;1;2;7;0;0;0;0;1;0;0;1;0;0;1;0;0
11;"Zespół Placówek Oświatowych w Bysinie, Bysina 284, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;5;2;0;0;0;2;1;0;1;0;0;0;2;0;0;0;11;66;2;0;2;1;0;0;2;0;1;1;0;0;1;0;9;3;0;0;2;1;0;3;0;0;0;0;0;0;0;1;109;19;3;101;12;7;218;1;11;1;7;2;12;1;5;2;40;3;6;7;1;2;2;2;2;0;2;4;2;2;4;6;10;8;1;2;47;0;1;3;0;0;1;0;0;0;0;4;10;1;0;18;0;0;2;1;0;0;0;0;0;0
12;"Zespół Placówek Oświatowych w Jasienicy, Jasienica 48, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;2;0;0;2;2;1;0;0;1;0;0;1;0;1;0;0;22;102;5;1;1;1;1;0;2;1;5;0;0;1;0;1;6;10;3;0;6;3;3;7;0;0;0;1;0;0;0;0;155;7;11;76;9;8;168;2;21;1;3;1;4;1;3;3;45;3;5;2;4;5;1;0;2;0;0;0;1;3;3;5;28;18;2;3;62;6;0;0;1;0;0;0;0;1;2;2;10;0;1;6;0;1;0;0;0;0;0;0;0;0
13;"Szkoła Podstawowa w Jaworniku, Jawornik 293, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;3;0;2;0;0;2;1;0;2;1;0;0;0;0;4;4;45;176;12;3;2;3;0;1;4;2;8;0;2;3;5;1;11;16;2;0;7;4;2;11;0;0;1;2;1;0;10;1;82;13;7;114;2;4;707;0;3;0;0;3;2;0;7;1;71;12;1;11;7;4;5;2;7;7;2;2;2;3;4;6;27;33;2;2;326;7;0;1;0;1;3;2;0;1;4;6;25;2;3;17;0;4;2;0;1;0;0;2;0;0
14;"Zespół Placówek Oświatowych w Borzęcie, Borzęta 368, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;2;1;0;0;1;1;0;0;3;0;0;0;0;0;0;1;23;148;6;1;4;0;1;4;7;2;4;0;0;0;0;1;7;8;2;0;4;2;1;5;0;0;1;6;1;1;1;1;85;25;5;108;13;2;121;4;9;3;0;1;13;8;14;3;55;4;3;4;5;1;0;1;3;1;3;2;1;1;2;3;27;15;9;1;104;4;2;0;0;1;4;0;1;2;2;2;11;0;3;9;1;1;0;2;0;0;0;0;0;0
15;"Zespół Placówek Oświatowych w Głogoczowie, Głogoczów 297, 32-444 Głogoczów";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;9;1;1;5;0;2;3;2;1;0;0;0;2;0;0;4;98;150;42;4;9;4;6;4;25;4;16;1;1;6;9;0;24;37;9;4;8;5;2;8;0;1;0;5;0;1;2;0;141;24;6;172;18;6;386;2;6;2;1;9;2;2;12;7;83;11;9;5;5;17;1;7;3;4;5;7;4;8;5;7;115;65;17;13;102;6;4;3;1;2;1;1;1;12;0;4;19;0;1;9;1;3;2;0;0;0;2;0;2;0
16;"Szkoła Podstawowa w Krzyszkowicach, Krzyszkowice 368, 32-445 Krzyszkowice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;8;1;0;2;1;1;0;2;0;0;0;1;1;0;0;2;55;152;8;0;3;0;3;2;80;2;5;0;1;2;3;0;14;25;3;0;2;1;4;4;1;3;0;2;0;0;0;1;168;18;13;107;21;7;430;2;17;2;2;7;3;4;6;1;89;8;5;4;5;9;2;5;10;1;1;10;0;6;4;3;50;23;6;6;113;6;0;2;1;0;3;1;0;2;3;8;13;3;0;5;0;3;1;1;0;1;0;0;1;0
17;"Szkoła Podstawowa w Polance, Polanka 71, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;3;1;0;0;0;0;1;1;1;0;0;0;0;0;1;2;24;122;9;2;1;1;0;0;4;0;6;1;1;1;1;0;8;6;4;1;1;1;0;1;0;0;0;1;0;0;1;0;92;14;5;39;13;1;110;1;15;3;1;1;1;2;2;1;44;8;2;4;3;2;0;0;4;1;0;0;3;4;5;2;17;4;1;0;52;2;0;2;0;0;0;0;0;1;0;1;6;0;0;1;2;0;2;0;1;0;0;0;0;0
18;"Szkoła Podstawowa w Zawadzie, Zawada 24, 32-445 Krzyszkowice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;1;1;0;1;1;0;0;0;2;0;0;1;0;0;0;2;29;94;13;2;3;1;0;1;13;2;7;1;1;3;2;1;9;4;3;0;0;0;2;1;0;0;0;0;0;1;2;0;88;8;1;77;13;2;202;1;7;1;8;3;5;3;5;3;45;5;4;4;3;1;1;1;13;2;0;0;2;0;4;4;35;13;3;5;70;3;0;0;1;2;1;1;0;3;1;2;17;0;0;2;0;0;1;0;0;3;0;0;0;1
19;"Zespół Placówek Oświatowych w Drogini, Droginia 20, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;4;1;0;1;0;3;0;0;0;0;0;0;0;0;0;1;16;135;6;1;1;1;0;1;1;0;5;0;1;1;4;1;7;3;0;0;1;1;0;2;0;0;0;1;1;0;1;0;106;14;3;45;7;5;164;0;7;2;2;1;28;0;6;2;39;7;4;1;2;2;0;3;0;2;0;0;2;4;2;3;23;23;1;2;47;1;0;1;1;0;1;0;0;0;0;1;5;0;0;5;0;0;1;1;0;0;0;0;0;0
20;"Zespół Placówek Oświatowych w Osieczanach, Osieczany 100, 32-400 Myślenice";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;7;1;3;1;1;0;3;0;0;1;0;1;1;0;1;1;35;221;6;0;1;0;3;1;4;1;6;1;0;2;1;2;15;16;3;2;5;1;1;6;0;0;0;3;1;2;0;0;177;5;8;59;9;4;175;1;4;5;4;6;23;2;3;3;54;4;3;3;4;2;0;1;7;2;1;1;2;2;9;3;33;29;3;0;100;7;1;4;0;2;8;4;0;3;3;2;9;0;0;10;0;3;0;0;0;2;1;0;0;1
21;"Szkoła Podstawowa w Porębie, Poręba 16, 32-425 Trzemeśnia";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;123;3;0;3;0;1;0;1;1;2;0;0;0;0;0;3;7;1;1;1;0;0;3;0;0;0;1;0;0;0;1;79;11;1;43;8;3;155;1;11;1;1;0;17;0;5;0;18;2;0;2;1;1;2;0;0;0;0;0;2;1;6;2;14;17;5;3;45;0;0;0;1;2;1;0;0;1;0;0;4;2;1;9;1;0;3;1;0;2;0;0;0;0
22;"Szkoła Podstawowa w Trzemeśni, Trzemeśnia 250, 32-425 Trzemeśnia";120903;"gm. Myślenice";"myślenicki";"małopolskie";1;1;6;0;0;0;1;0;1;0;2;0;1;0;0;0;0;2;30;253;17;1;1;0;1;0;1;3;10;0;0;3;1;0;19;16;1;1;1;3;1;5;0;0;0;3;0;0;2;0;164;14;6;99;13;3;228;3;7;2;0;4;66;4;7;3;80;7;5;5;3;5;1;4;1;4;2;7;2;0;2;4;24;23;5;4;101;5;3;0;0;0;1;3;1;3;0;2;12;2;1;11;0;4;2;4;0;1;0;0;0;0
