"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"TOMCZAK Sebastian - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKA Iwona Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"PISZCZEK Tomasz Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"BILEWICZ Aneta Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZUBKO Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAJĄC Maciej Grzegorz - KW BEZPARTYJNI SAMORZĄDOWCY";"SMOLAREK Karolina Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"BEDNAREK Ewelina Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAKOWSKI Jakub Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WEŁNA Aleksandra Jadwiga - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Krzysztof Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"MALEPSZAK Daria Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"PADNIEWSKI Andrzej Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUJAWA Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRAPLIWA Ewelina Kamila - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUKOWSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"LUBCZYK Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SŁOMKA Maciej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TESMER Tomasz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOZŁOWSKI Dariusz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDZIS-GRUCHAŁA Helena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MZYK Paweł Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ROSIŃSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAJCZYŃSKI Mariusz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BUDZYŃSKI Tomasz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAJMUŁA Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIŚNIEWSKI Roman - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GARBIAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRODOWSKA-ROLIK Agnieszka Alicja - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKUCHOWSKA Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GRUDZIŃSKA Magdalena Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUCZYŃSKA Jadwiga Agata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PROKOP-PACZKOWSKA Małgorzata Barbara - KW NOWA LEWICA";"WZIĄTEK Stanisław Czesław - KW NOWA LEWICA";"BARDA Irys - KW NOWA LEWICA";"KAMIENIARZ Wiktor - KW NOWA LEWICA";"MASTALERZ-MADEJ Agnieszka Katarzyna - KW NOWA LEWICA";"LEWANDOWSKI Andrzej - KW NOWA LEWICA";"OLSZEWSKI Łukasz Patryk - KW NOWA LEWICA";"ŁUCZYŃSKA Aleksandra Amalia - KW NOWA LEWICA";"CZARNOWSKI Michał - KW NOWA LEWICA";"PIĄTEK Irena - KW NOWA LEWICA";"KWIATKOWSKI Piotr Marcin - KW NOWA LEWICA";"PAPROCKA Katarzyna Petronela - KW NOWA LEWICA";"SZWEDEK Sylwia Maria - KW NOWA LEWICA";"MARKOWSKI Maciej Michał - KW NOWA LEWICA";"STOBIECKA Justyna - KW NOWA LEWICA";"GRZYWACZ Robert - KW NOWA LEWICA";"HOC Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZEFERNAKER Paweł Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOLIŃSKA Małgorzata Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"SUBOCZ Marek Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"SKÓRKA Oliwia Judyta - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKI Jan Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOZDALSKA-SŁOWIK Urszula Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"OWSIAK Jan Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"OGORZAŁEK Bogusław Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Michał Feliks - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULEC-KACZMARSKA Izabela Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYDZ Stanisław Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZMAREK-CICHOSZ Roksana Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"CURYL-KATHOLM Agnieszka Agata - KW PRAWO I SPRAWIEDLIWOŚĆ";"GŁOWACKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMECKI Stefan Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"ADAMCZYK Jan Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JARZYŃSKA Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Sławomir Wiesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RADEK Agata Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKI Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBIESIERSKI Jan Kamil - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KURSA Róża Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GADZINA Antoni Lesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CECKA Jolanta Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MASIAN Ryszard - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHAMERA Dagmara Jolanta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RATAJCZAK Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZAK Edyta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOT Dariusz Tadeusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ARŁUKOWICZ Bartosz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SŁOWIK Przemysław Szczepan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRYGORCEWICZ Barbara Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOK Marek Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZIENTARSKI Piotr Benedykt - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RAK Renata Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUSKI Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MISZKE Magdalena Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHAŁAT Dorota Róża - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAŃKOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Łukasz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SIWEK Karolina Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKI Jacek Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEKUŁA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCINKOWSKI Jacek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAŁAJ Sebastian Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SALICKI Paweł Mieczysław - KW POLSKA JEST JEDNA";"SZWED Ireneusz Józef - KW POLSKA JEST JEDNA";"BIEŁOSZYCKI Sebastian - KW POLSKA JEST JEDNA";"DRĄŻEK Barbara - KW POLSKA JEST JEDNA";"BIAŁONOWICZ Karol Mirosław - KW POLSKA JEST JEDNA";"JABŁOŃSKI Krzysztof Grzegorz - KW POLSKA JEST JEDNA";"KORBEL Małgorzata - KW POLSKA JEST JEDNA";"BARAŃSKA Wiesława Józefa - KW POLSKA JEST JEDNA"
9;"Świetlica Wiejska, Suchowo 4, 78-540 Kalisz Pomorski";320303;"gm. Kalisz Pomorski";"drawski";"zachodniopomorskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8;0;0;1;0;1;0;3;1;0;0;0;0;0;3;4;4;2;0;5;1;0;1;0;1;0;1;0;0;2;0;37;9;2;0;2;2;0;7;0;1;0;1;0;0;5;1;1;4;2;1;1;1;0;0;1;0;1;0;0;0;0;0;31;1;6;0;1;0;3;1;0;3;0;1;0;1;0;1;0;0;0;0;0;1;0;0
10;"Świetlica Wiejska, Giżyno 35, 78-540 Kalisz Pomorski";320303;"gm. Kalisz Pomorski";"drawski";"zachodniopomorskie";1;1;2;1;1;0;0;0;0;2;0;0;0;0;0;3;0;0;7;9;0;0;0;0;0;1;6;2;2;0;0;0;0;0;6;2;0;0;3;1;0;1;0;0;0;1;0;1;0;0;41;14;1;2;6;1;2;3;0;0;0;0;0;0;1;3;6;8;0;0;1;0;0;0;1;0;0;0;0;1;0;0;32;1;0;0;2;3;1;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0
1;"Zespół Szkół, Świerczyna 85, 78-531 Świerczyna";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;112;1;1;0;1;1;1;2;0;0;0;0;3;0;0;18;9;0;1;4;2;0;1;0;2;0;0;2;0;0;0;63;75;19;35;4;4;4;0;7;2;0;1;0;0;1;0;17;0;4;1;2;3;1;0;1;1;0;0;1;1;0;0;45;0;4;2;0;1;8;0;1;3;0;0;0;0;0;0;4;1;0;1;0;1;0;0
2;"Świetlica Wiejska, ul. Plac Orła Białego 4, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;33;1;1;0;1;0;0;2;1;0;0;1;1;0;1;2;9;1;0;5;0;0;1;0;0;0;0;1;0;0;0;26;11;4;11;6;0;0;0;1;1;3;0;0;1;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;5;0;0;1;7;1;0;0;7;0;0;2;0;0;0;2;1;0;0;0;0;1;1
3;"Szkoła Podstawowa, ul. Długa 26a, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;6;85;0;0;2;0;2;1;2;3;0;0;1;1;0;0;4;4;2;0;7;1;0;1;1;1;0;1;1;0;0;1;79;49;9;8;9;4;2;3;3;9;2;0;4;1;4;4;6;2;3;4;2;1;0;1;2;4;0;0;0;1;1;2;112;3;4;1;0;4;4;1;0;6;1;0;10;0;0;0;2;0;0;2;0;0;1;0
4;"Sala Wiejska ""Lasek Arkoński"", ul. Parkowa 7, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;6;56;0;0;1;0;0;0;1;0;0;0;0;2;0;0;8;11;1;0;0;1;2;1;0;1;0;0;0;0;0;0;48;52;15;18;7;0;4;1;5;1;0;2;1;0;5;0;9;2;0;3;2;2;0;0;0;1;0;0;0;0;1;0;60;5;2;2;1;2;1;2;0;3;1;1;10;1;0;0;0;0;1;0;0;1;0;0
5;"Sala Wiejska, Osiek Drawski 11A, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;2;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;5;28;0;3;0;1;1;0;1;0;0;0;0;2;0;0;2;8;0;0;2;0;0;0;0;0;0;0;0;0;0;1;20;23;5;7;0;2;2;2;0;2;0;0;1;0;2;2;6;1;1;1;0;0;1;0;0;1;0;0;0;3;0;1;14;2;0;0;1;2;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
6;"Sala Wiejska, Żabinek 34, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;1;0;1;1;0;0;0;0;1;0;0;0;0;0;14;14;10;5;2;1;1;2;2;2;0;0;1;0;2;2;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;27;0;0;0;1;2;1;0;1;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0
7;"Zakład Karny Wierzchowo, ul. Szkolna 8, 78-530 Wierzchowo";320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";1;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;23;11;2;6;7;2;3;2;3;3;2;0;1;5;1;1;14;1;1;2;0;2;0;2;2;4;0;0;0;0;0;2;20;0;6;6;2;4;2;3;2;0;0;0;1;0;3;3;14;4;1;0;3;5;1;0;3;0;0;0;0;1;4;0;77;12;7;9;4;6;24;6;4;5;2;2;3;3;2;3;0;1;0;0;0;0;0;0
1;"Zakład Gospodarki Mieszkaniowej Sp. z o. o., ul. Piaskowa 1, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;5;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;21;20;1;4;2;1;0;0;3;1;0;2;0;22;0;0;8;9;3;0;7;1;0;9;0;4;0;1;0;0;0;0;56;30;24;9;2;1;1;1;1;6;0;0;1;1;19;1;14;1;2;2;1;1;0;1;2;13;1;0;0;0;3;1;132;18;2;2;1;6;1;0;0;10;1;0;24;0;0;1;6;0;0;0;0;1;0;1
2;"Przedszkole, ul. Stefana Okrzei 4, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;11;7;1;2;0;0;0;0;4;5;1;1;1;6;0;1;17;18;0;1;1;0;0;4;0;2;0;1;0;1;2;3;57;32;29;6;0;1;1;1;3;3;0;1;0;0;22;0;8;1;1;0;0;1;0;1;0;10;0;0;0;0;0;1;107;12;6;0;1;12;0;0;3;6;0;1;36;1;2;1;3;2;0;1;0;0;0;0
3;"Szkola Podstawowa nr 1, ul. Fryderyka Chopina 10, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;17;13;0;5;2;0;0;0;6;2;2;0;1;11;1;5;15;9;2;1;7;0;1;5;0;7;0;2;0;0;0;1;61;24;24;12;5;4;1;5;0;12;1;1;1;1;24;3;10;2;2;2;1;2;0;2;0;11;0;0;0;0;0;5;100;10;2;0;1;10;2;0;1;12;2;2;38;0;0;0;2;0;0;0;0;1;5;0
4;"Szkoła Podstawowa Nr 1, ul. Fryderyka Chopina 10, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;17;0;2;1;0;1;2;3;3;0;0;1;14;2;1;10;18;1;2;6;1;0;4;0;3;0;0;2;0;0;0;67;24;30;12;1;2;2;2;0;9;1;0;0;0;30;4;18;0;3;1;1;1;0;0;0;10;0;1;0;0;1;0;81;9;2;0;0;13;0;0;1;4;1;1;31;0;0;0;0;1;2;1;0;1;2;0
5;"Biblioteka Publiczna, ul. Obrońców Westerplatte 3, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;11;11;0;4;1;0;0;1;9;1;4;0;0;7;0;1;13;9;1;0;8;4;1;1;2;0;0;1;0;0;2;0;72;42;40;6;5;2;2;3;3;16;3;0;0;0;21;1;11;1;3;2;1;1;0;1;0;8;0;0;0;1;1;0;135;5;5;3;0;13;1;0;0;6;1;0;31;1;0;0;6;1;0;0;0;0;2;2
6;"Spółdzielnia Mieszkaniowa ""Postęp"", ul. Obrońców Westerplatte 3, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;4;0;0;1;0;2;1;1;0;0;2;0;0;1;5;32;44;4;5;4;0;6;0;6;2;0;0;3;20;3;6;26;23;1;1;15;2;4;1;0;3;1;1;4;0;2;3;107;70;77;20;6;7;1;5;0;15;2;0;4;1;23;5;29;3;2;4;2;2;2;1;3;17;1;0;0;1;1;4;223;25;3;3;0;12;5;0;0;17;2;2;54;2;0;0;5;1;1;3;0;1;7;0
7;"Szkoła Podstawowa Nr 1, ul. I Dywizji Wojska Polskiego 4, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;2;0;1;0;0;1;0;0;0;0;0;0;2;0;0;26;18;2;3;2;0;1;1;3;0;2;1;3;13;0;1;15;12;1;0;6;3;0;2;0;0;1;0;1;0;1;0;67;32;31;9;1;1;1;0;0;6;0;0;1;1;28;5;13;2;2;2;1;1;0;1;0;20;0;0;0;0;1;2;126;13;4;1;0;8;4;0;1;11;0;0;35;0;0;0;1;0;1;1;0;0;0;1
8;"Sala Widowiskowa, ul. Wolności 6, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;10;12;0;3;1;0;1;2;2;3;0;0;0;14;1;3;10;3;0;0;12;2;2;2;0;4;1;0;0;0;1;0;68;19;19;13;3;2;2;5;1;8;1;1;0;0;34;0;8;0;0;1;1;1;0;3;1;8;0;0;0;1;2;1;83;8;1;1;2;9;1;1;0;6;0;0;29;1;1;1;2;0;0;0;0;1;1;1
9;"Urząd Miejski, ul. Stary Rynek 3, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;0;2;0;0;0;2;0;0;0;1;3;0;0;0;0;1;29;36;1;14;3;2;2;1;4;5;2;0;3;22;3;8;16;19;1;0;12;3;0;4;0;1;0;0;1;0;2;0;103;51;75;10;4;4;3;6;0;5;4;1;2;0;74;0;28;3;2;3;4;2;0;3;2;25;0;1;0;0;0;1;227;26;7;2;4;21;2;4;2;12;1;2;59;1;0;1;6;1;0;0;0;1;0;2
10;"Szkoła Podstawowa Nr 3, ul. Czwartaków 2, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;19;15;0;2;1;4;2;0;3;1;2;0;1;10;1;2;6;19;0;0;2;0;0;2;3;2;1;1;0;0;0;0;27;23;31;5;3;4;0;5;2;3;1;0;1;0;21;0;17;1;3;3;0;2;0;0;0;12;0;0;0;0;0;3;114;4;4;5;1;11;9;0;0;1;0;3;25;1;1;1;2;1;1;1;0;0;1;2
11;"Świetlica Wiejska, Bobrowo 14, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;1;0;0;1;0;1;0;0;0;6;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25;15;14;0;0;1;1;1;1;1;0;0;2;0;5;0;6;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;10;3;0;3;2;0;0;0;0;1;1;0;9;0;0;0;0;0;0;0;0;0;1;0
12;"Świetlica Wiejska, Stare Worowo 7, 78-523 Drawsko Pomorskie";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;19;4;0;2;2;0;2;0;4;2;1;0;1;15;1;1;9;21;1;0;6;0;0;2;1;1;0;0;0;0;0;0;41;26;25;2;4;2;3;2;4;4;1;0;0;0;8;0;12;5;0;1;1;1;0;0;1;6;0;0;0;1;1;1;48;10;3;2;0;9;1;0;0;7;2;2;19;0;0;0;1;0;0;0;0;0;0;0
13;"Dom Pomocy Społecznej, Darskowo 7, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;3;0;0;0;0;0;1;0;0;0;18;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;8;9;3;3;1;0;1;0;0;1;1;0;0;8;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;15;3;0;0;0;1;0;0;0;1;0;0;8;0;0;0;1;0;0;0;0;0;0;0
14;"Świetlica Wiejska, Lubieszewo 30, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;2;4;1;3;0;1;0;1;3;0;0;0;1;4;0;1;4;0;1;0;8;0;0;0;0;0;0;1;0;0;1;0;25;23;10;3;3;1;0;0;2;3;0;0;1;0;3;0;1;0;0;1;2;1;0;0;1;6;0;0;0;1;0;0;50;4;3;0;0;3;0;1;1;5;0;0;10;0;0;0;5;0;1;0;0;2;3;0
15;"Świetlica Wiejska, Nowe Worowo ul. Aleja Wolności 2, 78-523 Drawsko Pomorskie";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;5;0;0;0;0;3;0;2;1;1;1;0;0;0;1;0;10;7;2;7;0;2;4;1;3;2;0;1;0;9;0;1;6;17;0;1;5;3;0;1;0;0;0;0;0;0;0;1;76;35;18;6;5;7;6;2;13;5;0;1;1;0;5;1;6;1;0;0;0;0;1;1;2;5;0;0;0;2;1;0;36;6;1;3;2;11;1;1;1;0;0;0;2;0;0;0;1;1;0;2;0;1;2;2
16;"Świetlica Wiejska, Rzęśnica 11, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;0;0;1;2;0;0;0;1;0;0;0;0;12;1;0;2;3;0;0;0;1;0;0;0;2;0;0;1;0;1;1;24;7;15;8;2;0;0;0;0;4;0;0;0;0;6;0;3;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;27;2;0;2;0;2;0;0;3;0;0;0;12;0;0;0;1;0;0;0;0;0;0;1
17;"Świetlica Wiejska, Bolegorzyn 1, 78-523 Drawsko Pomorskie";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;1;0;0;0;1;0;0;1;9;0;0;0;0;0;0;0;0;1;0;1;0;0;0;20;9;5;2;1;2;0;0;0;3;0;0;0;0;2;0;4;0;0;3;1;0;0;0;0;0;0;2;0;0;0;4;11;0;1;1;0;3;0;0;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
18;"Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Specjalistyczny MSWiA, ul. Kańsko 1, 78-520 Złocieniec";320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;2;0;0;1;0;1;1;0;0;0;0;0;0;3;2;0;1;1;0;0;1;0;1;0;0;2;0;0;1;7;2;5;2;6;1;0;0;0;1;1;1;1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;30;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa nr 1 z Oddziałami Integracyjnymi im. Bolesława Chrobrego w Kołobrzegu, ul. Portowa 37, 78-100 Kołobrzeg";320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";1;1;2;1;0;1;0;0;1;2;0;0;0;0;0;2;1;1;76;29;4;6;21;3;8;3;4;8;1;2;1;5;0;19;79;29;6;0;9;2;1;4;0;6;2;1;1;1;2;3;404;93;64;37;12;17;6;4;1;8;4;3;7;1;18;15;30;6;3;2;4;1;2;1;2;0;2;3;0;1;2;4;550;20;24;168;1;14;2;6;5;60;2;4;1;4;1;3;9;2;2;6;0;0;1;1
2;"Zespół Szkół Nr 2, ul. Piastowska 5, 78-100 Kołobrzeg";320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";1;1;4;1;0;2;3;0;0;1;0;1;0;0;0;0;0;2;77;24;2;4;21;1;3;0;3;3;0;3;0;3;1;15;42;37;3;1;5;3;4;3;2;5;0;1;4;0;0;2;365;104;52;22;21;16;8;8;1;8;1;3;3;2;14;5;27;2;4;1;5;1;3;3;0;1;1;0;0;1;1;1;448;26;11;150;2;20;1;0;0;52;6;3;1;1;0;6;10;0;1;3;0;0;0;2
3;"Szkoła Podstawowa nr 4, ul. Kupiecka 1, 78-100 Kołobrzeg";320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";1;1;4;0;0;0;0;0;1;2;2;1;0;0;0;2;1;1;29;11;4;2;18;1;6;0;4;0;2;1;2;4;0;0;23;47;12;1;1;0;2;2;0;0;1;1;1;1;0;1;285;41;15;5;5;1;0;0;0;0;2;2;2;1;1;1;22;3;2;0;4;3;5;1;0;0;0;2;0;2;1;0;260;18;2;211;3;9;2;0;0;51;2;0;0;3;1;3;3;1;1;2;0;0;0;0
4;"Szkoła Podstawowa nr 4, ul. Kupiecka 1, 78-100 Kołobrzeg";320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";1;1;4;0;1;0;1;0;0;1;1;1;0;1;2;1;0;1;43;16;4;5;40;0;2;0;1;3;0;1;2;0;1;6;40;55;7;0;10;2;3;0;3;6;1;2;1;0;2;3;288;44;13;7;8;3;2;1;2;0;0;1;0;1;1;2;41;1;2;0;3;0;4;0;0;2;0;0;0;0;1;0;248;22;6;217;6;3;3;1;3;63;1;0;0;0;1;2;12;0;1;2;0;0;2;2
5;"Sala Sportowa MOSiR, ul. Wąska 1, 78-100 Kołobrzeg";320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";1;1;4;3;0;0;1;3;0;0;0;1;0;0;0;2;0;0;50;35;7;6;43;3;2;2;2;6;1;2;1;2;1;10;27;77;9;4;5;4;2;1;1;2;0;0;2;1;0;2;334;65;29;3;8;4;5;2;1;2;1;3;1;2;6;0;41;6;0;6;3;4;1;0;1;0;0;0;0;2;0;2;360;22;5;214;4;6;4;3;8;120;2;2;0;2;0;1;15;1;4;3;0;0;1;0
