"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KUBICZ Bartłomiej Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"FIBICH Marcin Roman - KW BEZPARTYJNI SAMORZĄDOWCY";"MARKISZ Klaudia Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MERCHUT Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGUZ Bartosz - KW BEZPARTYJNI SAMORZĄDOWCY";"KONCEWICZ Łukasz Janusz - KW BEZPARTYJNI SAMORZĄDOWCY";"NAUMOWICZ Anna - KW BEZPARTYJNI SAMORZĄDOWCY";"OZIMEK Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"DŁUBAŁA Marek Lech - KW BEZPARTYJNI SAMORZĄDOWCY";"BOROWSKA Kamila Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"RODZIEWICZ Michał Wacław - KW BEZPARTYJNI SAMORZĄDOWCY";"KUSIBAB Dawid - KW BEZPARTYJNI SAMORZĄDOWCY";"DZIEWA-DAŇA Elżbieta Julia - KW BEZPARTYJNI SAMORZĄDOWCY";"KIEC-GAWRONIAK Hanna Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"WILCZEWSKA Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"GOLAK Julian Kazimierz - KW BEZPARTYJNI SAMORZĄDOWCY";"LEO Aleksandra Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TUR Zbigniew Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIUBRAK Magdalena Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUBALA Marek Zdzisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUDAS Kornelia Helena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAŁĘSKA Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JURCEWICZ Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAJĄC Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DOMAGAŁA Adam Paweł - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BALANT Zygmunt Franciszek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZEBLA Jerzy - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIWOWAR Alicja Aleksandra - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STARZYCKI Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DYBAŁA Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAJĄC Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAZUR Paweł Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DYDUCH Marek - KW NOWA LEWICA";"PŁANETA-SIEWIERSKA Edyta Katarzyna - KW NOWA LEWICA";"SZLINDER Maciej Karol - KW NOWA LEWICA";"ŁĄCKI Adam Edward - KW NOWA LEWICA";"MICHALSKA Daria Aleksandra - KW NOWA LEWICA";"STRUG Dorota Agata - KW NOWA LEWICA";"LECH Kornelia Joanna - KW NOWA LEWICA";"STABROWSKA Anna Ewa - KW NOWA LEWICA";"CISOŃ Łukasz Stanisław - KW NOWA LEWICA";"CZAJKOWSKI Robert Aleksy - KW NOWA LEWICA";"MUSIAŁEK Małgorzata Aleksandra - KW NOWA LEWICA";"GAZDA Artur Mariusz - KW NOWA LEWICA";"GOŁOSZ Krzysztof Tadeusz - KW NOWA LEWICA";"KRUPA Paweł - KW NOWA LEWICA";"SOBIERALSKI Piotr Jakub - KW NOWA LEWICA";"CHOJNOWSKI Szymon Piotr - KW NOWA LEWICA";"GWÓŹDŹ Marcin Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIELAWSKA Zuzanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"DWORCZYK Michał Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZYSKA Ireneusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"DEC Jerzy Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGŁOWSKI Jarosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRNIAK Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"SAKOWSKI Karol Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁDON Dariusz Julian - KW PRAWO I SPRAWIEDLIWOŚĆ";"MUCHA Beata Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"LEWANDOWSKI Krzysztof Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚWIĄTEK-KARDELA Wioletta Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"NOWACZYŃSKA Luiza - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIELOWSKA Patrycja Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MACKO Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BADORA Maciej Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOMÓŁKA Damian Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MICHALIK Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHMIELEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OKARMUS Ewa Jadwiga - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZAMOCKI Damian Mateusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ACEDAŃSKI Aleksander Bronisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Damian Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SUSŁOWSKA Krystyna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUDUJ Alicja Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KWIATKOWSKI Bartosz Robert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LUDKOWSKA Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LEHEŃKA-DAS Danuta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DANIELAK Damian Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŁAMBUCKA Maria Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWŁOWSKI Michał Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WIELICHOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MRZYGŁOCKA Izabela Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHMIELEWSKI Marek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAGŁA Robert Aleksander - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIELAWSKA Sylwia Alina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUCHORA Michał Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZYŃSKA Diana Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GĄSIOR Justyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAJKIERT Joanna Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWANCZ Jacek Julian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRZECZKOWSKA Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRZEBIELUCH Jacek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WITKOWSKA Anetta Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAŚNIKOWSKI Adam Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚWIŁO Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRACZKOWSKI Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOJNOWSKA Agnieszka - KW POLSKA JEST JEDNA";"WAGNEROWSKI Artur Olgierd - KW POLSKA JEST JEDNA";"PLEŚNIAK Daniel Piotr - KW POLSKA JEST JEDNA";"GAWLIŃSKA Renata - KW POLSKA JEST JEDNA";"JULIAN Magdalena Katarzyna - KW POLSKA JEST JEDNA";"KRAJEWSKI Krzysztof Jan - KW POLSKA JEST JEDNA";"GIL-SOBCZYK Lidia Anna - KW POLSKA JEST JEDNA";"KRANC Anna Patrycja - KW POLSKA JEST JEDNA";"PINDOR-MASTERNAK Paulina Magdalena - KW POLSKA JEST JEDNA";"HELTA Piotr - KW POLSKA JEST JEDNA";"MICHALAK Adam - KW POLSKA JEST JEDNA"
13;"Dom Pomocy Społecznej w Nowej Rudzie, ul. Parkowa 20, 57-402 Nowa Ruda";20804;"m. Nowa Ruda";"kłodzki";"dolnośląskie";1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14;"SPZOZ ""Zespół Opieki Zdrowotnej"" w Kłodzku, Szpital w Nowej Rudzie, ul. Szpitalna 8, 57-400 Nowa Ruda";20804;"m. Nowa Ruda";"kłodzki";"dolnośląskie";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;1;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa Stowarzyszenia ""Edukator"", ul. Tadeusza Kościuszki 13, 57-320 Polanica-Zdrój";20805;"m. Polanica-Zdrój";"kłodzki";"dolnośląskie";1;1;4;34;2;0;0;0;0;0;1;0;0;2;0;0;1;1;69;48;6;0;2;0;3;5;7;0;7;6;1;3;1;3;21;14;1;25;8;17;2;0;1;0;0;9;0;0;0;2;77;20;188;19;24;0;7;0;1;7;2;2;1;3;18;5;25;3;6;1;3;0;2;4;0;2;0;2;0;0;4;2;389;15;11;2;16;5;2;1;0;2;3;1;1;28;5;0;9;2;1;0;2;1;0;0;0;0;1
2;"Zespół Szkolno-Przedszkolny Szkoła Podstawowa nr 2 im. Żołnierzy z Monte Cassino w Polanicy-Zdroju, al. Wojska Polskiego 23, 57-320 Polanica-Zdrój";20805;"m. Polanica-Zdrój";"kłodzki";"dolnośląskie";1;1;4;16;3;0;7;0;1;1;0;2;0;1;0;0;2;1;48;24;6;3;0;3;6;5;6;0;4;2;0;2;1;3;15;11;2;18;4;12;0;2;1;0;2;12;0;0;1;2;82;20;157;16;39;2;9;2;2;10;3;1;1;3;24;5;26;5;7;2;3;0;1;1;1;2;0;1;0;0;0;2;416;13;14;1;9;10;1;2;1;2;1;1;2;9;4;3;12;1;1;0;1;0;0;0;0;0;0
3;"Urząd Miejski, ul. Jarosława Dąbrowskiego 3, 57-320 Polanica-Zdrój";20805;"m. Polanica-Zdrój";"kłodzki";"dolnośląskie";1;1;7;15;1;2;3;1;0;0;1;0;0;0;0;0;0;2;122;64;16;5;0;5;5;16;2;0;5;6;0;1;1;3;33;42;6;18;10;18;2;2;0;1;5;17;0;1;0;1;106;26;197;18;37;6;11;0;0;8;6;8;2;5;54;6;30;4;4;0;3;1;3;3;3;1;2;5;3;0;3;1;535;22;9;2;13;5;5;2;1;1;2;0;7;20;2;7;20;3;2;2;0;1;1;1;1;0;0
4;"Specjalistyczne Centrum Medyczne im. św. Jana Pawła II, budynek D, ul. Jana Pawła II 2, 57-320 Polanica-Zdrój";20805;"m. Polanica-Zdrój";"kłodzki";"dolnośląskie";1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;2;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Biblioteka Publiczna Miasta i Gminy, pl. Plac Wolności 16, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;5;0;0;0;0;0;5;3;1;0;1;0;1;0;1;0;11;4;1;0;1;2;0;4;2;0;3;3;1;0;2;1;0;4;1;4;2;0;2;0;0;0;1;0;0;0;0;0;14;16;94;12;4;3;7;2;0;3;6;1;1;0;4;1;18;5;3;0;1;0;0;0;0;2;0;0;0;1;0;1;64;1;2;1;1;1;0;0;0;0;0;0;0;99;0;0;8;2;3;2;0;1;0;0;2;1;1
2;"Ratusz, pl. Plac Wolności 1, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;4;0;0;0;0;0;6;0;0;0;0;0;0;0;3;1;42;12;4;0;0;2;3;3;4;0;3;7;0;0;2;4;10;10;2;18;5;2;5;0;0;0;2;1;1;2;0;2;57;15;156;9;17;3;10;1;1;14;8;1;3;3;12;1;31;6;7;0;0;0;1;3;0;1;1;0;0;0;2;1;122;3;1;5;4;9;2;2;0;2;0;2;1;243;0;4;6;0;1;2;0;1;1;0;0;1;0
3;"Miejsko-Gminny Ośrodek Kultury, ul. Wojska Polskiego 20, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;3;2;0;1;0;0;1;0;1;0;0;0;0;0;0;0;12;8;7;1;2;4;2;0;0;0;2;2;1;0;1;3;2;5;3;8;6;1;1;1;1;0;0;0;1;1;0;1;25;13;119;8;5;3;4;4;0;3;1;1;2;0;8;5;19;1;5;2;1;0;0;1;0;1;0;2;1;0;3;2;70;1;2;0;2;8;1;0;0;0;0;0;1;148;1;0;15;0;0;0;0;0;0;0;0;0;1
4;"Szkoła Podstawowa nr 2 im. Obrońców Warszawy, ul. Wojska Polskiego 68, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;7;0;1;1;0;0;2;2;1;0;0;0;0;0;0;1;27;28;3;3;1;3;8;4;3;0;2;8;0;0;2;3;17;15;1;16;5;5;1;1;0;0;4;1;1;0;0;2;77;26;264;47;13;4;6;3;1;5;4;1;2;2;27;2;21;3;6;2;0;1;0;0;0;1;2;1;0;0;0;1;216;1;3;2;3;4;1;5;0;0;1;0;2;391;0;1;10;4;1;1;0;0;0;0;0;0;1
5;"Miejsko-Gminny Ośrodek Kultury, ul. Wojska Polskiego 20, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;7;1;0;0;1;0;5;1;0;1;0;0;0;0;1;1;39;23;7;0;0;4;2;6;4;0;1;3;1;1;1;1;15;6;2;8;10;2;1;0;0;0;7;1;0;2;0;0;48;15;224;27;11;3;16;1;3;6;2;1;4;1;9;1;22;2;14;1;2;0;0;1;2;0;0;1;3;3;2;1;203;3;1;1;3;9;0;1;0;1;0;0;1;315;0;1;6;1;0;3;0;0;1;0;0;0;0
6;"Wiejski Dom Kultury, Stary Waliszów 91, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;2;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;16;15;2;1;0;2;5;5;2;0;1;1;0;0;0;0;4;6;1;5;1;2;0;0;0;0;0;0;0;0;0;0;37;20;94;13;1;0;3;1;1;2;6;0;0;2;7;2;10;0;4;1;1;0;1;0;1;0;0;1;0;0;0;3;56;8;1;1;0;4;0;1;0;0;0;1;1;114;0;0;7;3;0;1;1;0;0;0;0;0;0
7;"Publiczna Szkoła Podstawowa Stowarzyszenia ""Stara Łomnica Dzieciom"", Stara Łomnica 64, 57-521 Gorzanów";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;4;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;19;8;1;1;0;0;3;2;2;0;4;0;0;0;2;0;8;6;3;16;4;3;0;0;0;0;0;0;0;0;0;1;67;15;172;15;5;0;7;0;0;3;4;0;2;0;23;0;21;4;5;1;1;0;3;0;1;2;2;0;0;1;2;0;92;2;3;3;2;6;0;0;0;0;0;0;0;80;0;0;9;1;0;0;0;0;0;0;0;0;0
8;"Szkoła Podstawowa z Oddziałami Integracyjnymi im. Marii Konopnickiej, Pławnica 2, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;0;1;0;0;0;0;20;0;1;1;0;2;0;1;1;3;18;13;1;2;0;2;2;6;2;0;0;4;3;1;0;0;5;2;2;6;2;0;1;1;0;0;1;1;0;1;0;0;29;26;142;13;10;4;3;4;1;4;1;0;1;1;27;1;23;3;6;0;1;1;1;0;0;0;0;0;1;1;7;1;56;0;2;3;5;2;1;0;0;0;1;0;1;96;2;0;9;0;0;0;0;0;1;0;0;0;1
9;"Szkoła Podstawowa, ul. Kłodzka 8, 57-521 Gorzanów";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;1;1;0;0;0;4;1;1;1;0;0;0;0;0;2;18;22;1;0;0;1;4;5;1;0;2;2;0;0;1;0;8;3;0;4;0;1;0;0;0;0;3;0;0;1;0;0;42;9;103;18;21;1;0;1;0;2;0;1;1;6;9;3;16;3;3;1;0;0;0;0;0;0;0;2;0;0;2;1;75;8;0;0;4;2;1;0;0;0;0;0;0;68;0;0;1;0;0;0;0;0;0;0;0;1;0
10;"Wiejski Dom Kultury, Nowy Waliszów 81, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;4;1;0;0;2;0;0;0;0;0;2;0;0;0;1;0;3;1;0;0;1;0;0;1;0;1;0;0;0;0;0;36;5;58;6;3;0;0;1;0;0;1;0;0;2;7;0;5;1;2;0;0;0;0;0;0;2;0;0;1;0;1;1;13;0;1;0;0;0;0;1;0;0;0;0;0;69;0;0;1;0;0;0;0;0;0;0;0;0;0
11;"Wiejski Dom Kultury, Stara Bystrzyca ul. Bystrzycka 41, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;5;1;0;1;0;0;2;4;0;0;0;0;0;1;2;0;21;4;4;5;2;2;3;4;4;0;0;3;0;1;1;0;5;5;8;8;4;1;2;2;1;0;2;0;0;0;1;1;52;13;89;8;4;3;3;0;0;5;1;1;1;2;7;0;19;1;3;1;2;0;0;0;1;3;0;1;0;1;1;0;116;6;4;1;3;17;0;0;0;1;1;0;0;123;4;0;8;0;1;0;1;0;0;0;0;0;0
12;"Sanatorium ""Ondraszek"", ul. Zdrojowa 10A, 57-520 Długopole-Zdrój";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;16;6;5;1;1;0;0;2;4;0;0;9;0;0;1;0;8;7;0;4;1;1;3;1;0;0;1;0;0;0;0;0;20;19;60;4;2;2;1;1;2;3;0;0;0;1;2;0;8;2;1;0;0;1;0;0;0;0;0;0;0;0;1;1;57;5;1;2;3;6;0;3;2;0;1;0;0;92;1;0;4;0;0;1;0;0;0;0;1;0;1
13;"Budynek byłej Szkoły Podstawowej, Międzygórze ul. Pocztowa 1, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;16;7;2;1;2;3;2;1;5;0;1;1;1;1;2;0;10;7;4;5;4;2;0;0;0;0;1;0;0;0;0;0;14;7;38;3;2;1;4;1;0;2;0;3;0;1;12;1;6;0;0;1;0;0;0;0;2;0;0;1;0;0;2;0;52;1;2;2;0;3;0;1;0;1;0;0;1;42;1;1;1;4;0;0;0;0;0;0;0;0;0
14;"Wiejski Dom Kultury, Wilkanów 137, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;25;16;6;2;1;0;3;4;5;1;0;2;0;1;0;2;6;7;0;8;1;3;2;0;2;1;1;0;0;0;1;0;32;13;113;11;3;2;0;3;1;3;2;1;1;2;16;4;10;5;2;0;0;0;0;0;0;1;0;0;0;0;3;0;56;3;4;0;0;3;0;0;0;0;0;0;0;112;0;1;5;1;1;0;0;1;0;0;0;0;0
15;"Świetlica Wiejska, Ponikwa 41A, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;13;1;0;2;1;1;1;1;3;0;0;2;0;0;0;1;4;0;0;1;1;0;1;0;0;2;0;1;0;1;0;0;16;3;29;3;5;1;1;0;0;2;4;1;1;0;1;0;6;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;35;1;0;0;3;12;0;1;0;0;0;0;1;35;0;0;6;0;0;0;0;0;0;0;0;0;0
16;"Szkoła Podstawowa w Długopolu Dolnym, Długopole Dolne 35, 57-520 Długopole-Zdrój";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;1;1;0;0;0;1;9;3;45;4;1;2;0;0;1;0;2;0;0;1;3;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;22;1;0;0;2;2;0;0;0;0;0;0;0;56;0;1;2;0;0;0;0;0;0;0;0;0;0
17;"Świetlica Wiejska w Porębie, Poręba 54, 57-520 Długopole-Zdrój";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;3;5;33;3;1;0;0;0;0;1;0;0;0;2;1;0;4;1;0;0;0;0;1;0;0;2;0;0;0;0;1;0;16;1;0;0;0;1;1;0;0;0;1;0;0;34;0;1;1;0;0;1;0;0;0;0;0;0;0
18;"Dom Pomocy Społecznej, pl. Plac Szpitalny 5, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
19;"Dom Pomocy Społecznej, ul. Górna 23, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
20;"Bystrzyckie Centrum Zdrowia, ul. Stefana Okrzei 49, 57-500 Bystrzyca Kłodzka";20806;"gm. Bystrzyca Kłodzka";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;14;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0
1;"Świetlica wiejska, Boguszyn 91a, 57-300 Boguszyn";20807;"gm. Kłodzko";"kłodzki";"dolnośląskie";1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;39;0;0;1;1;3;1;0;0;0;0;0;0;1;0;2;1;0;4;0;2;1;2;0;0;1;1;0;0;0;0;28;1;36;7;5;0;3;0;0;0;0;0;2;0;9;0;5;1;0;0;2;0;0;0;0;1;1;1;0;0;0;0;67;3;1;0;0;0;0;0;0;1;0;0;0;2;0;2;4;0;0;0;0;0;0;0;0;0;0
2;"Dom Ludowy, Wojciechowice 106, 57-300 Wojciechowice";20807;"gm. Kłodzko";"kłodzki";"dolnośląskie";1;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5;73;1;0;0;0;0;0;0;0;5;0;0;1;0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;31;1;30;7;3;1;2;0;0;0;1;0;0;0;2;2;8;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;75;0;3;0;0;1;0;0;0;0;0;0;2;4;0;1;3;1;2;1;0;1;0;1;0;0;0
3;"Szkoła Podstawowa, Jaszkowa Dolna 63 e, 57-312 Jaszkowa Dolna";20807;"gm. Kłodzko";"kłodzki";"dolnośląskie";1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;27;131;2;0;0;0;2;0;1;0;1;3;0;1;1;0;11;2;2;17;6;1;2;1;1;0;1;2;0;0;0;1;75;3;125;17;8;1;1;3;0;3;6;3;1;3;13;4;22;5;2;1;1;0;0;0;2;1;0;2;0;0;3;2;187;7;5;0;1;7;3;0;0;0;2;0;1;5;0;2;2;0;0;0;0;2;0;0;0;1;0
4;"Filia Biblioteki Publicznej Gminy Kłodzko, Jaszkowa Górna 71, 57-312 Jaszkowa Górna";20807;"gm. Kłodzko";"kłodzki";"dolnośląskie";1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;7;106;2;0;0;1;2;1;0;0;1;4;2;0;0;1;4;5;2;7;1;2;0;0;0;0;2;0;0;0;0;0;70;2;85;4;0;2;4;2;1;1;2;0;0;4;5;1;9;5;1;0;2;0;2;0;0;0;1;0;0;0;0;0;114;3;0;0;0;1;0;2;0;1;0;1;0;3;0;0;6;2;1;0;1;1;0;0;0;0;0
