"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"FRANKIEWICZ Paweł Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"SKOLARCZYK-SMITH Izabela Aleksandra - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Józef Zbigniew - KW BEZPARTYJNI SAMORZĄDOWCY";"BĄK Arkadiusz Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"HAJDUK Monika Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"HOMA Marcin Krzysztof - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Mateusz Fabian - KW BEZPARTYJNI SAMORZĄDOWCY";"BOLANOWSKA Magdalena Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MENDOCHA Karol Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Monika Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"GRZYB Oskar Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGUS Daniel Mateusz - KW BEZPARTYJNI SAMORZĄDOWCY";"LEŚNIOWSKI Bogusław Józef - KW BEZPARTYJNI SAMORZĄDOWCY";"KIEŁB Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"JANKOWSKA Anna Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"MUSIAŁ Jarosław Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUK Ewelina Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"JAWORSKA-BERESTECKA Daria - KW BEZPARTYJNI SAMORZĄDOWCY";"BĘBEN Jacek Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCHEWKA Agnieszka Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKUN Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"ROMOWICZ Bartosz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOBIERAJ Dariusz Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LUDWICZAK Magdalena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PĄCZEK Jan Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUBIS Dariusz Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"URBAN Jan Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAZAREWICZ Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOREK Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIĘCH-KETTELE Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TELEGA Honorata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KORONA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁOMAŃSKA Irena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"POŁUDNIAK Arkadiusz Artur - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SAWIŃSKI Krzysztof Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SKÓRA Łukasz Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOKÓŁ Marek Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DREWNIAK Renata Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DĄBROWSKI Ernest - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRAJEWSKI Grzegorz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RADECKA Alina Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GOCZ Bohdan Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZADWORNY Zdzisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RYDZIK Łukasz Michał - KW NOWA LEWICA";"ZAJDEL Gabriel Jerzy - KW NOWA LEWICA";"BARAŃSKA Wiktoria Aleksandra - KW NOWA LEWICA";"SEDLACZEK Elżbieta Danuta - KW NOWA LEWICA";"WOJNAROWSKI Piotr Marcin - KW NOWA LEWICA";"JACHYM Jolanta - KW NOWA LEWICA";"JUSIĘGA Grzegorz Maciej - KW NOWA LEWICA";"MACKIEWICZ-ROSSMANITH Kamila - KW NOWA LEWICA";"BOGUSZ Adam - KW NOWA LEWICA";"NAWŁOKA Anna Elżbieta - KW NOWA LEWICA";"WOŚ Wiesław Adam - KW NOWA LEWICA";"KALINOWSKA Liliana Sabina - KW NOWA LEWICA";"RADWAŃSKI Sławomir Rudolf - KW NOWA LEWICA";"BARAN Ewa Aneta - KW NOWA LEWICA";"RYSZ Tomasz Jan - KW NOWA LEWICA";"KONDYJOWSKA Patrycja Elżbieta - KW NOWA LEWICA";"PIELA Mirosław Józef - KW NOWA LEWICA";"KORAL Tomasz - KW NOWA LEWICA";"TABIN Zdzisław Jan - KW NOWA LEWICA";"ZAJĄC Arkadiusz Robert - KW NOWA LEWICA";"PAJDA Wiesław Wojciech - KW NOWA LEWICA";"KUCHCIŃSKI Marek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SCHMIDT Anna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"URUSKI Piotr Marcin - KW PRAWO I SPRAWIEDLIWOŚĆ";"BABINETZ Piotr Mieczysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAMUŁA Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚNIEŻEK Adam Walenty - KW PRAWO I SPRAWIEDLIWOŚĆ";"JAROSIŃSKA-JEDYNAK Małgorzata Bogumiła - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHRZAN Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"DRYNIAK Daniel Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAWLUŚ Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"PILCH Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BORCZ Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRIL Joanna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHĘĆ Stanisław Marian - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHILIK Dorota - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAKARSKA Anetta Zdzisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICIAK Ewa Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"MORAWSKI Wiesław Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAZAN Barbara Helena - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYCERSKI Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKA Maria Stanisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRAWIEC Daniel Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZAPAŁOWSKI Andrzej Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BERKOWICZ Adam Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOWIŃSKI Wiesław Mieczysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LALIK Agata Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STADNICKI Robert Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DEMBICZAK Agnieszka Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŁOSZYN Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZUR Krzysztof Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEROŃSKA Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUŹMA Paweł Marian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRZEGORZAK Dominik Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PERŻYŁO Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STYGAR Krzysztof Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŻYGADŁO Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBANEK-SZAJNA Monika Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NAHACZ Kamila Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OPACKI Maciej Dariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSZAJ Mateusz Dominik - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄC Lucjan Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZOSTEK Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"POŁYNKIEWICZ Magdalena Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"FRYDRYCH Joanna Zofia - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RZĄSA Marek Zdzisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIOTROWSKI Marcin Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DZIURAWIEC Marzena Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KŁAK Krzysztof Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁĄKA Szczepan Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOLCMAN-FIDOR Iwona Janina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZYCH Jan Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEJA Łucja - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KULIGA Bogdan Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PODYMA Józef Walenty - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANUSZCZYK Maria Eliza - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DUDEK Artur Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOSTKA Grażyna Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FERUŚ Ewelina Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANOCHA Klaudia Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIAŁY Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KENDRYNA Adam Franciszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOWALSKI Zdzisław Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHLUDZIŃSKI Marek Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MOŻDŻEŃ Bogna Tatiana - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIKUL Antoni Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BURZAŃSKA Dorota - KWW RDIP";"BUREK Krzysztof - KWW RDIP";"KRAJEWSKA-CHOMA Bogusława Jadwiga - KWW RDIP";"WILCZAK Bartosz Tadeusz - KWW RDIP";"BŁOŃSKA Wioletta Elżbieta - KWW RDIP";"WIELGOS Ryszard - KWW RDIP";"ANDRES Anna Katarzyna - KWW RDIP";"SZYMSKI Jacek - KWW RDIP";"RYZNER Iwona Elżbieta - KWW RDIP";"PALUCH Stanisław - KWW RDIP";"STEFANIK Zygmunt Grzegorz - KWW RDIP"
180411;"gm. Wiązownica";"jarosławski";"podkarpackie";11;11;69;12;0;5;8;12;0;4;0;1;3;1;7;2;4;4;3;1;2;3;2;258;27;28;20;15;4;76;15;4;20;3;2;4;7;4;4;9;6;0;10;4;19;89;7;33;4;2;7;3;4;4;7;21;4;3;7;1;1;2;1;4;6;6;472;1346;49;18;788;10;9;1057;37;7;37;6;1;4;0;61;9;19;2;38;48;34;268;91;13;28;7;5;20;17;7;18;3;17;2;15;3;54;1;7;8;3;14;157;105;78;15;61;82;3;4;19;1;2;10;4;5;5;3;5;0;2;3;4;6;5;2;2;0;8;3;2;7;3;1;2
180501;"m. Jasło";"jasielski";"podkarpackie";29;29;98;19;5;16;20;8;24;5;5;1;14;3;5;10;16;6;14;9;13;23;14;483;421;78;34;44;829;18;37;435;15;52;13;8;10;14;8;15;42;6;14;4;21;218;72;176;13;18;319;1;10;20;16;20;22;11;18;13;8;4;5;1;14;11;987;65;42;78;35;33;50;19;16;1365;55;68;261;9;22;15;27;21;50;680;4190;55;222;881;37;24;90;8;5;12;12;9;5;7;10;7;3;5;4;92;14;5;14;1711;197;82;42;17;18;19;16;28;13;11;18;124;10;17;20;31;2;9;5;4;1817;34;2;3;2;2;5;1;4;0;9;16
180502;"gm. Brzyska";"jasielski";"podkarpackie";9;9;18;4;1;1;3;0;6;3;3;1;2;0;1;0;2;0;2;2;2;2;2;76;59;7;3;6;37;3;2;25;4;1;1;0;1;1;1;3;2;1;3;1;2;27;2;20;4;0;10;0;1;5;2;2;2;1;1;0;0;0;0;0;2;1;117;5;6;6;10;2;2;2;5;124;5;4;20;0;2;4;0;8;3;136;2085;10;39;125;3;4;8;6;5;1;2;0;2;2;1;0;0;1;0;3;6;1;1;119;13;6;5;2;0;2;5;5;1;0;1;14;2;1;0;0;0;0;0;0;42;2;0;0;0;2;0;1;1;1;0;1
180503;"gm. Dębowiec";"jasielski";"podkarpackie";11;11;21;10;2;8;2;4;4;2;2;0;3;0;2;3;2;6;5;1;5;5;5;110;111;21;11;23;72;5;6;32;1;6;2;1;7;1;0;10;21;2;3;1;5;38;13;22;3;2;17;2;3;2;2;0;3;1;2;3;1;2;1;0;9;1;314;13;18;9;15;11;9;9;7;500;14;24;72;5;12;3;7;15;8;298;1601;11;66;239;8;10;10;2;2;9;6;6;7;1;6;2;1;1;1;10;7;0;5;175;27;7;5;0;4;3;2;9;1;1;2;17;4;3;4;7;0;2;0;0;106;7;4;1;0;0;2;0;1;2;0;2
180504;"gm. Jasło";"jasielski";"podkarpackie";22;22;51;14;1;18;7;2;9;7;4;5;5;2;0;6;9;3;9;4;8;8;14;252;194;40;18;31;252;5;15;105;5;18;6;2;4;5;4;8;15;8;7;1;10;76;27;46;8;6;84;1;3;9;3;1;15;2;5;3;4;1;4;2;7;7;625;47;31;56;24;22;17;14;22;929;31;41;184;6;17;9;15;22;27;618;2485;27;118;559;15;10;31;13;8;17;7;5;5;2;10;7;6;1;7;21;11;2;7;561;43;28;19;11;6;12;4;11;5;1;7;38;5;9;8;10;0;3;2;0;280;4;2;1;0;1;0;2;3;0;2;31
180505;"gm. Kołaczyce";"jasielski";"podkarpackie";8;8;30;3;5;2;6;2;14;1;1;1;3;0;2;1;2;1;2;2;3;12;8;113;102;20;8;8;82;6;9;23;3;11;3;2;5;0;2;1;4;5;7;2;5;42;17;11;5;6;27;1;5;2;3;1;2;0;3;0;0;2;1;0;6;2;334;35;15;24;20;16;16;8;9;822;18;21;58;2;11;10;7;11;5;130;1625;23;67;222;6;10;6;3;11;9;1;2;1;1;4;6;2;3;0;8;9;3;4;194;22;13;13;6;2;3;6;4;1;1;5;11;1;4;2;3;0;3;0;0;62;5;3;2;1;3;0;2;1;1;1;7
180506;"gm. Krempna";"jasielski";"podkarpackie";5;5;6;0;0;1;1;1;0;2;1;1;2;0;0;0;1;0;1;1;0;0;2;22;59;4;2;2;4;2;1;3;2;3;0;0;0;1;0;1;1;1;2;10;0;11;4;14;3;0;6;0;0;3;0;0;3;1;2;1;0;2;1;0;1;0;68;13;2;4;4;3;1;2;0;138;3;1;21;0;0;1;2;5;1;24;199;4;18;27;5;5;0;0;1;3;1;0;1;1;0;0;2;0;1;2;1;0;1;35;10;13;1;0;1;2;1;0;1;0;1;3;2;1;0;1;0;1;0;0;7;0;1;0;0;0;0;0;0;0;0;0
180507;"gm. Nowy Żmigród";"jasielski";"podkarpackie";14;14;27;6;1;5;5;1;4;8;0;1;2;2;2;3;2;3;2;2;0;6;5;68;268;18;3;20;49;4;7;21;0;9;1;3;2;1;0;0;10;6;5;2;11;40;21;20;1;2;13;0;3;3;0;0;5;3;9;2;3;2;1;1;5;4;382;23;26;42;13;6;11;12;6;624;25;26;125;2;42;1;4;11;17;148;1467;24;96;223;9;9;15;12;4;7;3;6;4;1;4;4;0;2;0;7;9;3;0;246;29;15;11;3;2;2;4;5;4;1;3;14;0;5;2;1;2;0;1;1;51;6;2;1;0;1;0;0;0;1;1;4
180508;"gm. Osiek Jasielski";"jasielski";"podkarpackie";8;8;12;3;0;4;4;0;7;0;2;2;2;0;0;1;2;2;2;1;5;2;5;37;103;9;3;10;33;1;4;12;0;5;2;0;1;1;2;1;3;1;2;12;1;19;5;12;1;1;2;4;1;1;0;1;3;4;5;2;0;0;0;0;4;1;189;11;9;20;7;6;5;7;2;454;10;6;55;0;11;2;2;13;2;193;746;7;44;161;5;4;7;5;4;7;1;5;2;2;1;3;0;2;0;2;4;5;3;75;19;5;4;3;1;1;0;3;4;1;0;3;1;0;1;2;1;1;1;0;17;1;1;1;0;2;1;0;0;1;3;0
180509;"gm. Skołyszyn";"jasielski";"podkarpackie";12;12;35;9;0;13;10;7;9;5;3;2;7;1;1;2;4;1;5;2;7;22;5;155;173;31;9;14;66;11;12;49;4;20;6;2;4;3;2;9;164;1;16;3;8;64;17;41;4;4;37;4;2;7;4;2;5;6;5;0;3;5;1;0;3;8;419;29;19;14;16;9;9;6;10;1401;39;46;50;3;14;3;10;9;12;340;1426;21;72;476;13;7;6;9;4;11;3;0;3;6;8;4;1;2;0;7;7;2;5;380;74;26;11;10;4;4;6;6;1;4;5;33;9;53;2;2;0;1;0;0;87;36;9;2;0;2;1;1;3;1;2;7
180511;"gm. Tarnowiec";"jasielski";"podkarpackie";10;10;37;3;1;7;9;3;1;2;5;1;0;2;0;0;8;3;5;2;5;1;7;109;218;22;8;16;52;7;8;29;1;11;1;7;3;3;5;5;10;0;7;1;5;48;15;31;9;4;18;2;2;3;4;0;9;3;5;2;5;1;1;0;3;2;327;32;16;42;22;13;10;13;3;461;13;57;361;2;17;2;5;13;12;182;1257;18;89;212;16;14;14;6;6;11;3;2;2;2;4;6;6;0;0;11;2;3;7;301;28;11;4;3;6;2;3;7;2;4;3;18;1;2;3;4;0;0;0;1;91;6;1;1;1;1;1;0;0;0;2;4
180701;"gm. Chorkówka";"krośnieński";"podkarpackie";14;14;33;11;2;11;11;2;12;8;1;1;9;1;1;4;2;2;2;2;3;16;8;173;522;61;6;21;6;6;17;2;8;19;1;1;1;2;1;8;2;0;3;5;4;75;49;60;2;5;12;3;4;10;10;1;9;5;11;5;3;2;2;1;2;1;623;88;122;973;41;42;26;7;13;37;46;237;576;14;572;7;16;10;8;287;420;34;158;99;55;19;22;74;7;12;5;4;4;7;5;5;4;2;1;5;15;5;7;704;29;28;13;11;4;4;15;3;7;6;9;7;2;6;4;31;0;0;0;1;7;7;1;1;1;0;2;0;1;0;0;2
180702;"gm. Dukla";"krośnieński";"podkarpackie";15;15;33;3;2;127;7;3;7;5;0;2;6;1;2;0;5;4;5;2;3;6;4;201;351;58;17;17;6;6;19;2;4;14;4;0;6;1;0;3;5;3;5;208;2;93;56;52;6;3;15;5;4;7;6;2;15;7;8;2;1;4;2;1;4;2;691;73;105;1188;51;40;54;11;9;45;21;128;116;13;862;6;11;16;5;174;429;18;157;98;31;20;7;221;12;9;7;9;1;4;6;5;4;1;0;1;10;4;6;698;47;20;7;10;10;2;10;11;2;3;8;4;2;8;7;20;2;3;1;2;8;10;3;0;2;0;3;1;1;1;0;2
180703;"gm. Iwonicz-Zdrój";"krośnieński";"podkarpackie";7;7;35;12;3;13;11;3;4;7;3;1;4;9;2;6;1;4;2;0;3;7;5;204;380;58;12;25;5;9;22;3;6;25;3;3;6;8;10;11;4;4;9;6;15;86;41;46;8;7;11;4;2;8;3;2;7;3;3;4;2;2;1;0;4;4;931;104;173;523;61;106;72;29;14;32;39;124;89;14;1186;9;32;22;14;123;99;32;193;98;42;23;8;46;11;14;13;3;4;2;5;12;6;4;4;7;18;5;10;771;36;26;17;9;3;6;8;16;14;4;5;2;1;4;14;7;0;6;2;2;6;10;4;1;1;0;0;1;0;0;0;1
180704;"gm. Jedlicze";"krośnieński";"podkarpackie";17;17;50;9;3;15;12;4;15;12;2;4;7;2;4;2;6;4;5;3;2;5;8;260;465;93;11;42;31;12;22;11;9;17;8;4;2;6;2;3;8;3;2;4;12;122;66;66;5;6;11;1;2;8;8;2;17;6;15;8;1;0;4;0;12;10;594;48;35;542;12;27;25;19;14;50;33;157;2011;10;78;6;7;9;4;285;256;30;243;172;35;36;25;32;18;18;18;9;4;6;16;10;16;5;4;11;14;12;9;925;37;23;9;9;4;4;23;10;13;5;5;4;1;13;12;27;0;3;1;0;21;10;1;1;0;3;0;2;2;0;1;7
180705;"gm. Korczyna";"krośnieński";"podkarpackie";10;10;29;7;3;5;11;2;11;7;3;1;3;2;4;5;8;5;8;5;3;9;7;222;415;47;10;12;12;6;14;4;3;42;5;4;3;0;4;4;7;0;7;2;2;58;30;53;9;9;11;4;6;3;3;1;5;3;9;1;2;1;1;1;4;3;756;95;128;792;45;238;35;28;7;16;50;199;99;16;242;7;23;22;5;357;102;26;216;121;60;26;13;15;13;23;23;10;3;3;7;11;16;7;3;13;13;11;7;455;19;11;7;4;3;5;365;1;55;1;2;5;2;8;14;7;1;2;0;4;2;11;3;2;1;0;2;3;1;1;0;1
180706;"gm. Krościenko Wyżne";"krośnieński";"podkarpackie";4;4;14;4;1;3;4;1;6;2;1;1;2;0;1;1;1;1;3;2;1;8;1;51;417;31;2;5;0;0;5;2;2;9;0;4;1;0;0;2;1;3;0;0;2;22;27;16;6;1;5;0;1;3;2;1;2;3;4;1;2;0;1;0;0;1;336;29;67;291;16;33;112;10;7;3;7;95;56;2;218;4;13;8;4;239;60;12;92;55;23;12;4;12;2;4;17;0;4;1;2;5;3;1;3;0;14;2;3;341;9;3;4;6;2;1;10;1;8;0;3;2;0;1;3;5;0;0;0;0;3;5;1;1;0;0;0;1;0;0;0;4
180707;"gm. Miejsce Piastowe";"krośnieński";"podkarpackie";9;9;26;16;4;18;9;4;19;8;6;3;7;4;2;3;7;6;5;3;3;4;5;252;433;66;15;28;13;9;26;9;4;23;2;4;5;4;5;4;5;2;8;14;5;76;59;63;5;8;4;5;7;5;3;1;14;1;13;4;4;2;4;0;7;5;681;43;116;541;25;47;37;20;11;16;23;170;132;5;1729;4;8;6;10;190;96;21;234;122;45;25;5;48;10;25;26;9;1;4;2;17;6;3;2;3;14;4;8;1211;29;12;8;3;5;2;16;11;5;5;4;5;2;7;6;13;0;1;1;0;12;14;3;0;0;1;1;0;2;1;1;6
180708;"gm. Rymanów";"krośnieński";"podkarpackie";17;17;52;84;2;7;11;2;9;30;0;1;3;4;2;0;4;3;7;0;7;12;3;365;478;74;15;28;18;10;36;6;15;36;7;5;7;1;9;5;4;1;10;11;10;131;43;70;9;10;12;6;9;1;14;3;7;7;11;7;4;2;3;0;7;7;1088;136;442;1771;82;249;67;39;30;39;54;243;122;32;432;19;44;30;31;214;123;55;245;146;73;35;12;27;28;21;17;8;13;6;9;16;7;4;4;9;13;3;12;929;63;26;23;12;7;6;16;5;20;4;5;4;6;3;9;11;0;10;7;1;9;9;4;1;0;1;2;1;1;1;0;6
180709;"gm. Wojaszówka";"krośnieński";"podkarpackie";11;11;40;10;4;2;6;5;10;5;1;4;4;3;2;1;2;0;6;0;2;3;6;128;256;157;5;11;11;3;16;6;9;12;1;0;9;1;3;10;3;1;4;1;7;77;35;47;6;4;4;1;7;1;3;1;2;7;6;0;3;0;2;0;3;1;471;45;39;687;35;26;31;24;7;32;31;180;218;2;104;6;11;17;6;241;167;29;174;108;17;20;14;19;10;26;12;7;5;2;5;1;38;3;2;6;5;2;10;550;42;22;9;5;5;3;19;4;5;4;4;2;3;12;4;6;0;2;0;0;7;6;1;0;0;3;2;1;1;0;1;7
180710;"gm. Jaśliska";"krośnieński";"podkarpackie";5;5;8;5;0;0;3;0;4;2;0;0;1;0;1;1;0;1;1;0;0;0;2;31;68;12;1;4;0;1;5;2;3;4;0;0;4;2;2;1;0;0;2;15;1;13;3;5;4;1;4;0;0;2;4;2;4;1;1;0;1;1;3;0;1;0;108;19;47;127;13;10;4;9;3;7;11;17;50;1;59;4;10;9;3;14;204;4;30;8;9;6;2;5;5;5;3;0;2;1;1;3;1;0;0;2;3;2;3;95;9;3;7;1;3;1;4;9;3;1;1;0;1;1;2;2;2;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0
180901;"m. Lubaczów";"lubaczowski";"podkarpackie";7;7;29;4;2;4;6;3;6;2;0;0;3;1;2;6;2;1;0;2;0;4;3;126;23;12;6;2;2;7;5;1;4;8;1;0;3;4;2;186;1;3;1;0;540;468;2;16;4;4;3;2;1;4;1;6;3;2;2;1;1;1;1;47;0;2;224;245;15;9;2083;5;5;28;19;4;15;1;2;1;2;2;4;5;0;8;17;8;123;53;13;3;3;3;8;10;6;14;3;3;1;4;1;3;1;3;1;3;163;166;116;823;7;28;6;5;3;14;4;3;4;4;1;3;0;5;0;5;0;3;3;11;5;1;1;5;3;1;3;0;4;0
180902;"gm. Cieszanów";"lubaczowski";"podkarpackie";10;10;11;1;1;0;1;1;0;0;1;2;0;2;1;2;5;1;1;0;0;2;1;36;11;11;0;0;0;0;5;0;0;0;0;4;1;0;0;11;0;0;1;1;863;105;0;20;3;0;1;0;1;2;3;3;2;2;0;0;0;0;2;4;2;1;196;124;7;7;1218;4;8;9;12;2;11;7;4;1;0;1;1;8;0;10;2;3;69;25;6;3;5;3;3;6;2;1;2;5;1;1;1;2;1;1;6;1;81;32;21;218;6;0;2;1;2;4;2;1;2;0;0;0;0;1;0;1;1;0;2;15;1;2;0;6;2;1;1;1;2;0
180903;"gm. Horyniec-Zdrój";"lubaczowski";"podkarpackie";8;8;8;6;3;5;4;2;3;2;0;0;0;1;1;0;0;0;0;2;0;3;2;75;17;24;9;2;5;5;7;5;3;2;3;2;1;1;2;26;9;0;0;0;191;115;1;12;1;0;0;0;1;3;0;1;1;2;2;0;0;0;0;0;2;1;166;85;1;9;1043;8;4;11;15;5;12;5;1;1;2;1;3;6;1;7;11;6;54;26;5;10;5;0;4;5;4;4;2;3;2;2;0;2;1;0;1;0;31;100;35;138;5;7;4;6;1;5;1;3;0;2;3;1;2;3;0;1;3;1;4;8;0;0;0;1;3;3;1;0;1;1
