"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KOZŁOWSKI Roman - KW BEZPARTYJNI SAMORZĄDOWCY";"LESIAKOWSKI Jarosław Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"OŁTUSZEWSKA Marzena Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUŻYCKA Marta Julia - KW BEZPARTYJNI SAMORZĄDOWCY";"NISIEWICZ Aleksandra Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"GAWRON Maciej Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"KIDA Edyta Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"GÓRAK Mateusz Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"KOSTYLUK Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKI Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"GRYGORCEWICZ Ewa Anna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAORSKI Mariusz Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"KOWIESZKO Bogdan - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTKIEWICZ Wit - KW BEZPARTYJNI SAMORZĄDOWCY";"IMIELSKA-DUDZIAK Beata Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"SOCHACKI Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"RYSZCZUK Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIEJEWSKI Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WERKOWSKA-WIKTORSKA Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŻUCHOWSKI Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASZEŚCIK Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIOBER Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JASKÓLSKA Wioletta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZCZEPAŃSKI Robert Cezary - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LEWANDOWSKA Małgorzata Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHALAK Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MADEJA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MARCHALEWSKA Monika Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKA Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATŁACH Artur Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CHLEBIŃSKA Barbara Jadwiga - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOBEK Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FALEJ Monika Walentyna - KW NOWA LEWICA";"SADOWSKI Dawid - KW NOWA LEWICA";"ŻMIJEWSKA Aleksandra - KW NOWA LEWICA";"RODZIEWICZ Paweł - KW NOWA LEWICA";"DWOJAKOWSKA Monika - KW NOWA LEWICA";"SARZYŃSKI Ryszard - KW NOWA LEWICA";"MACIAK Justyna - KW NOWA LEWICA";"HERMANOWICZ Jakub - KW NOWA LEWICA";"PIEKART Sylwia - KW NOWA LEWICA";"SAGAN Ewelina - KW NOWA LEWICA";"ZUBRYCKA Danuta Jadwiga - KW NOWA LEWICA";"PRZYBOROWSKI Wincenty Marian - KW NOWA LEWICA";"NOWAK Gabriela Walentyna - KW NOWA LEWICA";"MARKOWSKI Bartosz - KW NOWA LEWICA";"FALKOWSKA-HOJAN Milena - KW NOWA LEWICA";"KASPROWICZ Dominika - KW NOWA LEWICA";"KRASULSKI Leonard Seweryn - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILK Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚLIWKA Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GONTARZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"OŁDAKOWSKI Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"GODZIŃSKI Damian Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"WYSZOMIRSKA Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRUSINOWSKI Kamil - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGLEWSKA Elżbieta Marianna - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYKACZEWSKI Andrzej Jarosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIĄTEK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGŁOWSKA Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"STRUK Dariusz Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"ANDRUSZKIEWICZ Jolanta Wiesława - KW PRAWO I SPRAWIEDLIWOŚĆ";"AURAST Krzysztof Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAWLIK Jacek Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"SAJKOWSKI Konrad - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TULWIŃSKI Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRYSIAK Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZELMA Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBOTKA Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUKSZTEŁŁO Teresa Genowefa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWYCIŃSKI Sebastian Lechosław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIKORSKA Gabriela Joanna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DUNAJEWSKI Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BACZEWSKA Marta Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKA Genowefa Teresa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIÓŁKOWSKI Szymon Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUCHOLSKA Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZTACHAŃSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHORĄŻY Dawid - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAWACKI Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PROTAS Jacek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GELERT Elżbieta Kazimiera - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GORCZYCA Stanisław Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRÓLAK Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZAUER Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SYCZ Natalia Aleksandra - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRABOWSKA-KUŚMIRCZUK Monika Marzena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MROZIŃSKA Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUDA Elżbieta Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚNIECIKOWSKI Wiesław Grzegorz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TURLEJ Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRODOWSKA Alicja - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIDZIŃSKI Karol - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAGIŃSKI Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIECHOTKA Jarosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZABŁOCKA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GULIŃSKI Marcin Dominik - KW POLSKA JEST JEDNA";"HERMANOWICZ Lech - KW POLSKA JEST JEDNA";"BANNACH Jolanta - KW POLSKA JEST JEDNA";"PTASZYŃSKI Marek - KW POLSKA JEST JEDNA";"KAŹMIERSKA Sylwia - KW POLSKA JEST JEDNA";"ZIENIEWICZ Dariusz Józef - KW POLSKA JEST JEDNA";"GULIŃSKA Joanna Agnieszka - KW POLSKA JEST JEDNA";"OSUCH Jarosław - KW POLSKA JEST JEDNA";"KAŹMIERSKI Kamil Tomasz - KW POLSKA JEST JEDNA";"GOŁĘBIOWSKA Anna - KW POLSKA JEST JEDNA";"PROC Filip Mikołaj - KW NORMALNY KRAJ";"EJSMONT Klaudia Helena - KW NORMALNY KRAJ";"ZALEWSKI Tomasz Marcin - KW NORMALNY KRAJ";"KASPEROWICZ Ewelina Halina - KW NORMALNY KRAJ";"KUDRYK Jakub Maciej - KW NORMALNY KRAJ";"PIETRZAK Anna - KW NORMALNY KRAJ";"GROMADZKA Lesia - KW NORMALNY KRAJ";"ROMANOWSKI Adam Patryk - KW NORMALNY KRAJ";"PRZYBECKA Marta - KW NORMALNY KRAJ";"DEREBECKI Bartosz Jakub - KW NORMALNY KRAJ"
280306;"gm. Rybno";"działdowski";"warmińsko-mazurskie";9;9;18;3;4;2;2;5;5;4;2;6;3;2;0;2;5;7;115;177;32;64;3;6;23;5;27;11;19;6;2;3;1;14;94;10;55;6;6;0;4;3;2;7;2;0;5;5;3;14;58;29;117;1405;11;7;17;5;25;35;21;11;2;2;10;12;61;11;9;64;23;0;1;12;2;5;5;9;5;4;10;71;203;35;55;22;127;5;179;12;2;1;3;4;4;4;5;13;11;3;3;0;0;2;3;1;2;2;1;3;2;4;0;0;1;0;2;1
280401;"gm. Elbląg";"elbląski";"warmińsko-mazurskie";8;8;20;1;9;5;5;2;6;4;0;4;2;0;1;0;1;7;154;112;62;16;6;10;45;9;27;18;37;9;7;13;11;32;188;11;39;17;33;0;6;5;7;5;7;1;1;2;3;13;255;280;558;43;9;12;13;8;7;3;16;5;4;5;1;8;112;18;24;5;16;2;12;15;2;7;2;3;9;4;10;9;423;494;31;54;13;49;10;7;14;19;181;12;19;3;6;21;33;0;5;3;0;1;2;2;0;5;5;2;3;2;1;3;1;0;0;3
280402;"gm. Godkowo";"elbląski";"warmińsko-mazurskie";4;4;7;1;2;2;0;1;2;0;1;0;0;0;0;0;0;1;41;47;6;5;7;3;14;5;4;5;4;6;5;0;1;10;24;14;6;1;5;0;2;2;0;4;0;0;0;1;1;1;90;48;419;32;10;5;9;1;5;1;10;2;2;9;1;5;39;1;2;1;11;0;2;2;0;1;3;0;1;1;0;4;104;54;2;13;1;37;1;7;5;12;7;5;0;1;0;2;8;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;1
280403;"gm. Gronowo Elbląskie";"elbląski";"warmińsko-mazurskie";5;5;13;4;0;3;1;2;5;2;1;2;2;2;1;0;3;4;82;45;22;5;4;3;24;8;6;16;168;3;6;4;5;16;75;13;14;8;11;1;9;5;3;3;0;1;6;2;2;6;118;105;425;20;5;7;7;4;3;1;14;3;3;5;0;4;43;10;10;3;15;1;5;12;6;4;2;3;5;0;2;4;204;321;16;20;12;20;2;8;13;4;89;5;6;5;5;13;12;0;4;1;5;4;5;1;0;3;1;1;0;2;1;1;2;0;2;3
280404;"gm. Markusy";"elbląski";"warmińsko-mazurskie";6;6;14;0;1;2;1;3;1;1;0;0;1;1;1;0;0;1;62;52;10;20;3;5;12;1;5;5;20;1;4;5;2;21;63;9;17;3;11;1;4;6;7;4;2;2;2;2;1;3;111;88;463;41;5;6;4;1;4;2;4;2;4;2;0;3;64;7;14;3;21;0;3;5;3;2;3;2;1;3;7;1;142;180;14;13;5;32;3;3;7;11;44;3;9;2;1;8;8;4;3;1;3;0;0;2;0;2;0;0;1;2;3;0;0;0;3;0
280405;"gm. Milejewo";"elbląski";"warmińsko-mazurskie";2;2;9;1;1;1;5;2;4;2;1;2;0;1;0;1;0;2;86;35;23;11;1;2;21;4;14;9;14;2;4;3;4;41;63;6;13;4;7;3;5;3;2;7;2;3;0;1;1;2;108;110;302;25;1;6;6;3;0;1;15;2;1;3;0;3;63;13;1;3;7;1;9;8;2;1;4;4;3;3;3;6;172;197;9;14;3;8;4;3;7;9;52;2;8;3;2;8;6;0;1;2;1;2;0;1;1;0;0;0;0;0;1;0;0;3;0;0
280406;"gm. Młynary";"elbląski";"warmińsko-mazurskie";4;4;9;2;1;0;7;2;2;0;2;2;2;1;1;0;1;0;105;64;34;8;3;3;26;2;7;6;14;3;13;5;1;81;90;11;16;3;7;2;6;4;6;2;1;1;1;2;3;2;150;91;347;91;3;4;13;4;1;3;7;0;2;7;0;8;73;14;14;5;13;3;2;10;2;5;4;9;11;3;5;2;193;225;10;23;7;71;7;13;6;12;24;1;1;2;2;6;12;1;1;0;3;3;0;0;1;1;2;1;0;0;0;2;1;0;2;3
280407;"gm. Pasłęk";"elbląski";"warmińsko-mazurskie";18;18;49;5;5;11;10;1;4;5;7;5;6;0;3;0;1;12;333;328;94;58;14;15;88;18;75;42;42;31;8;15;12;76;312;67;68;25;29;11;12;24;9;16;5;4;11;5;15;21;270;239;2202;105;10;15;21;7;10;5;24;5;4;24;3;18;246;53;41;11;27;8;13;29;8;19;4;13;13;4;19;28;1434;683;82;118;12;152;17;22;17;691;121;10;10;5;25;26;46;5;11;7;9;8;6;5;2;8;1;1;5;1;3;3;2;2;3;6
280408;"gm. Rychliki";"elbląski";"warmińsko-mazurskie";3;3;5;1;1;6;2;1;3;0;0;2;0;0;0;1;1;0;48;93;18;9;3;4;25;2;8;5;8;5;3;2;5;6;34;10;14;5;3;0;1;5;0;4;2;2;1;1;3;5;83;57;455;35;0;0;7;2;3;3;12;2;1;5;3;4;44;4;9;2;6;0;4;6;0;5;2;6;6;2;0;4;119;168;22;14;9;38;4;5;5;10;24;2;2;1;4;6;7;0;2;0;0;0;0;0;0;2;1;0;1;0;0;2;3;0;1;1
280409;"gm. Tolkmicko";"elbląski";"warmińsko-mazurskie";9;9;15;0;2;2;8;3;4;3;2;1;1;0;0;0;1;6;150;36;39;14;8;5;25;3;15;18;32;1;8;7;7;96;158;14;31;16;24;0;5;5;4;6;2;3;4;2;5;14;197;187;512;67;6;9;16;5;5;0;13;2;2;5;1;12;84;19;9;5;23;9;0;10;3;3;8;7;5;1;7;5;270;363;33;29;13;28;9;6;12;16;47;9;6;7;4;19;13;1;4;2;3;2;2;2;2;3;2;1;2;0;0;1;3;0;0;0
280701;"m. Iława";"iławski";"warmińsko-mazurskie";19;19;74;6;13;14;11;23;21;8;11;14;15;12;5;6;11;30;1158;619;121;636;25;17;107;27;224;37;47;31;43;10;27;61;605;153;172;37;45;12;36;15;17;210;5;11;13;10;25;208;721;282;1422;1375;75;64;66;42;89;1156;161;148;22;41;7;60;284;259;36;62;59;10;13;33;23;27;25;17;24;16;17;228;1985;487;809;348;1863;128;71;98;75;15;43;51;15;32;98;97;76;12;15;12;13;5;11;5;8;13;2;7;7;9;4;6;4;4;1;4
280702;"m. Lubawa";"iławski";"warmińsko-mazurskie";4;4;22;2;7;6;3;7;6;6;2;3;4;0;3;3;1;4;131;246;41;140;7;6;30;16;41;18;15;12;10;3;2;16;122;32;33;5;6;3;7;5;0;19;1;0;6;7;7;19;161;67;370;1046;14;25;22;10;14;47;59;18;8;17;1;20;73;31;9;160;13;0;0;9;4;9;0;1;1;4;5;107;132;11;70;9;1593;11;6;21;6;1;3;4;2;2;2;4;31;11;8;5;8;1;6;3;0;10;2;0;3;0;2;5;1;1;0;4
280703;"gm. Iława";"iławski";"warmińsko-mazurskie";13;13;45;3;7;8;9;4;8;4;7;8;6;1;0;0;3;12;310;412;47;315;3;9;39;5;70;17;22;17;11;2;9;13;148;36;63;11;22;2;13;9;5;85;1;2;3;5;3;63;298;127;503;533;34;37;28;26;83;184;67;339;8;21;5;34;158;99;24;29;40;2;4;19;4;7;1;18;14;4;13;89;523;81;233;84;383;37;23;26;11;5;10;8;3;0;26;15;16;7;1;3;2;0;1;0;8;7;2;1;3;3;0;3;0;0;5;0
280704;"gm. Kisielice";"iławski";"warmińsko-mazurskie";10;10;8;1;0;0;2;3;2;2;0;0;0;0;0;1;0;1;773;172;8;20;0;1;5;1;13;3;0;0;2;0;1;4;28;8;11;0;2;0;4;0;2;6;0;0;2;4;2;8;197;90;185;289;28;14;28;13;26;81;30;32;5;10;1;17;51;25;4;9;6;0;1;2;2;3;3;6;4;2;4;14;118;34;36;11;72;12;3;6;5;2;3;1;1;0;19;3;3;3;2;0;0;0;2;2;0;1;2;1;1;0;0;2;0;0;0;2
280705;"gm. Lubawa";"iławski";"warmińsko-mazurskie";10;10;20;4;3;7;1;1;4;4;3;6;0;0;2;3;3;5;105;539;27;107;4;3;18;11;34;15;10;11;6;1;1;23;91;31;25;6;13;2;8;11;9;8;0;0;4;5;3;19;281;82;630;1093;28;72;33;12;37;116;74;30;7;21;3;30;71;26;9;364;16;3;4;8;2;3;3;7;1;2;5;159;93;15;35;13;612;16;5;3;3;3;2;3;0;2;2;2;22;12;3;5;10;2;5;2;13;10;7;0;1;2;0;4;0;0;0;0
280706;"gm. Susz";"iławski";"warmińsko-mazurskie";11;11;30;4;10;9;4;10;5;4;3;10;5;0;1;2;0;2;535;123;43;76;3;7;21;3;33;11;20;10;3;5;9;11;143;76;37;12;9;4;10;4;4;18;3;0;2;6;3;20;359;124;637;505;21;31;55;20;22;198;77;22;10;17;6;49;140;64;17;14;39;2;2;22;10;15;2;8;11;6;9;69;294;71;177;64;68;44;10;27;10;2;8;6;5;4;449;11;23;4;4;2;8;1;5;4;4;5;4;1;3;3;0;2;1;0;2;2
280707;"gm. Zalewo";"iławski";"warmińsko-mazurskie";4;4;13;0;2;2;3;3;3;4;2;1;1;0;0;0;1;3;101;106;31;49;4;1;21;9;16;9;10;9;4;2;1;9;93;24;27;4;6;1;5;1;3;5;1;3;1;4;34;10;182;84;369;306;17;15;18;3;9;36;43;4;4;18;3;20;64;22;9;9;16;2;2;8;3;7;1;5;9;0;4;5;188;45;176;97;56;14;4;3;5;5;3;2;1;3;220;4;9;4;3;1;4;5;2;1;4;2;5;0;5;0;1;0;0;0;1;0
280901;"m. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";11;11;19;2;17;7;4;4;6;3;1;6;5;5;4;4;3;3;182;96;23;16;6;9;376;13;23;257;13;3;0;10;4;26;301;33;44;9;19;7;14;19;11;9;7;4;4;6;5;18;325;88;551;277;153;9;36;13;6;9;45;7;5;45;5;520;253;28;33;7;21;6;2;13;8;9;3;4;10;8;22;19;2958;105;20;19;6;99;5;8;8;0;12;15;2;2;2;22;28;11;5;3;3;3;3;0;2;24;1;3;1;1;1;5;1;0;1;1
280902;"gm. Kiwity";"lidzbarski";"warmińsko-mazurskie";7;7;6;0;3;3;0;0;2;1;2;2;2;0;0;1;0;2;40;32;8;7;1;3;48;4;11;47;3;2;1;1;1;9;38;10;5;1;2;2;4;1;1;2;1;0;1;1;2;6;37;12;64;26;27;3;1;0;0;2;1;5;2;11;0;489;64;7;5;1;9;1;2;3;8;7;1;1;2;5;7;8;287;2;3;6;3;16;2;2;1;0;0;2;0;1;0;4;6;1;1;0;3;1;1;0;0;8;0;1;1;0;1;0;0;1;1;1
280903;"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";10;10;9;0;2;6;3;2;2;2;1;2;1;2;1;2;0;3;65;56;13;13;9;6;92;8;11;117;8;0;2;1;0;13;90;25;21;9;10;2;8;13;6;7;2;3;3;1;4;4;136;41;523;62;26;7;24;6;12;1;9;10;1;23;2;202;145;16;9;1;15;2;3;11;4;5;3;3;4;2;8;14;741;17;5;6;8;41;2;2;4;3;3;4;1;2;0;7;10;1;0;1;0;2;0;0;0;6;1;1;0;2;2;1;1;1;1;1
280904;"gm. Lubomino";"lidzbarski";"warmińsko-mazurskie";4;4;9;0;4;1;1;1;1;0;0;1;1;0;0;1;1;2;54;30;30;8;5;4;19;4;13;15;6;2;4;2;1;7;44;3;14;3;6;1;2;4;17;1;0;1;3;0;0;8;105;43;195;72;43;14;23;5;2;2;10;4;0;13;1;41;51;4;4;4;8;2;0;10;5;3;2;2;4;3;5;6;291;9;9;9;6;25;2;8;2;1;1;9;4;1;0;7;5;1;2;1;1;0;2;0;1;3;6;1;0;0;0;4;1;0;0;0
280905;"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";9;9;12;1;84;4;3;5;3;2;0;1;0;0;41;0;1;23;170;123;55;20;14;5;28;14;30;48;8;11;4;9;5;47;158;16;26;3;8;1;13;21;106;6;3;1;2;5;3;8;368;133;799;246;85;11;36;18;19;8;61;9;4;20;0;91;117;15;7;1;13;5;4;12;4;15;4;3;8;4;85;16;1109;86;16;46;11;138;4;10;7;8;12;124;2;7;5;23;30;4;4;10;1;1;5;0;6;8;4;1;2;4;1;2;0;0;1;2
281201;"m. Nowe Miasto Lubawskie";"nowomiejski";"warmińsko-mazurskie";7;7;23;1;1;7;3;5;4;2;2;3;3;0;1;1;1;3;87;841;26;27;3;9;12;9;13;14;7;6;6;2;1;13;154;29;52;12;9;3;11;11;7;8;3;1;3;3;3;21;175;41;343;595;27;249;26;42;19;29;130;7;3;9;1;16;50;13;9;13;15;3;3;5;4;5;1;7;6;6;7;264;455;20;59;18;39;9;7;952;5;1;7;6;3;3;6;19;30;8;8;1;10;4;2;4;1;11;1;0;4;2;0;2;0;1;1;2
281202;"gm. Biskupiec";"nowomiejski";"warmińsko-mazurskie";13;13;13;3;3;2;2;1;2;4;0;3;4;2;0;4;2;2;76;1182;11;17;0;0;2;1;10;3;2;1;80;0;1;9;89;16;32;3;8;3;3;4;2;11;2;0;1;3;2;12;245;100;342;807;33;93;19;14;13;30;72;19;5;14;3;52;68;24;9;9;19;2;4;16;8;9;0;2;9;2;5;50;179;24;45;10;30;31;7;118;15;5;4;4;7;3;1;8;19;5;9;0;1;0;1;0;0;2;2;0;3;0;0;0;1;0;0;1
281203;"gm. Grodziczno";"nowomiejski";"warmińsko-mazurskie";12;12;21;2;7;2;1;5;3;2;3;8;3;2;0;0;1;6;57;401;19;31;0;6;11;8;19;10;7;3;4;0;1;5;51;6;18;1;5;2;5;2;8;8;2;3;1;3;1;11;168;40;263;892;21;71;21;18;25;26;107;9;8;11;2;17;36;11;7;65;16;2;4;5;1;3;4;4;4;1;3;101;91;10;32;11;85;4;9;69;1;2;2;1;4;3;3;4;10;2;8;1;3;1;1;0;1;7;0;1;3;0;3;2;1;0;1;1
281204;"gm. Kurzętnik";"nowomiejski";"warmińsko-mazurskie";13;13;19;5;3;4;1;4;3;1;5;4;0;0;0;1;3;6;89;767;20;33;4;5;9;6;9;12;9;4;9;5;5;15;90;25;34;8;7;2;7;2;5;8;1;4;1;2;3;20;184;69;311;679;18;231;15;23;11;31;524;16;7;7;5;30;54;10;14;40;14;11;3;7;2;26;1;2;5;2;4;240;236;28;45;18;28;13;8;217;2;8;3;7;0;3;6;9;25;4;1;3;6;2;4;2;2;5;5;1;2;4;1;2;2;1;1;0
281205;"gm. Nowe Miasto Lubawskie";"nowomiejski";"warmińsko-mazurskie";13;13;24;2;1;7;3;7;1;1;5;2;6;1;0;1;1;7;79;760;28;30;5;4;8;11;21;5;4;3;6;0;2;15;96;10;28;3;8;2;10;4;2;7;1;2;4;3;10;12;202;49;288;708;25;195;26;24;18;29;115;12;6;7;3;20;57;25;12;17;10;1;2;2;11;7;2;5;6;19;7;185;219;29;61;15;40;16;6;231;4;2;3;9;3;3;3;14;20;5;0;7;2;1;1;0;3;3;2;1;2;4;0;1;1;0;2;1
281501;"m. Ostróda";"ostródzki";"warmińsko-mazurskie";19;19;63;10;17;18;11;15;16;5;9;11;6;3;5;4;5;16;683;457;303;89;314;90;118;30;80;86;45;50;19;13;17;78;751;354;141;26;30;18;199;36;18;29;10;6;10;13;22;55;575;223;1571;924;50;28;104;421;18;87;101;30;303;41;9;57;345;56;154;33;158;4;7;25;18;25;7;23;21;11;38;47;2627;346;2802;392;104;89;35;41;40;10;34;24;8;31;25;54;55;8;9;14;22;6;10;1;13;15;13;2;6;4;2;9;2;2;2;6
281502;"gm. Dąbrówno";"ostródzki";"warmińsko-mazurskie";5;5;10;0;1;3;1;1;4;2;1;0;1;0;0;1;1;1;55;48;17;21;11;8;30;1;8;7;5;6;2;6;0;10;53;52;25;8;3;0;5;3;1;4;4;1;2;3;2;8;96;44;135;479;10;8;11;7;1;17;28;4;4;5;0;7;40;16;7;28;17;2;2;5;4;2;2;5;2;1;6;9;115;22;87;36;20;12;15;2;7;1;5;2;0;1;15;2;3;10;2;1;1;1;1;0;6;0;2;0;3;1;1;2;0;0;1;1
281503;"gm. Grunwald";"ostródzki";"warmińsko-mazurskie";6;6;17;1;1;6;3;2;2;4;2;2;2;2;1;1;3;2;79;100;23;30;6;13;30;14;18;27;9;4;4;1;7;12;113;34;15;8;4;2;11;3;1;3;0;1;2;1;3;4;126;43;233;436;6;8;19;10;8;25;37;8;18;8;2;13;75;8;10;16;18;1;1;4;3;5;3;6;4;6;7;7;216;21;132;55;7;7;9;5;6;0;2;2;0;1;2;1;6;2;2;2;1;0;5;1;0;1;2;1;2;1;0;5;1;0;0;2
281504;"gm. Łukta";"ostródzki";"warmińsko-mazurskie";6;6;9;2;0;1;2;2;1;2;3;3;0;2;1;1;3;4;116;74;53;23;7;33;39;14;16;16;9;25;2;3;0;10;88;18;27;4;2;2;11;5;1;6;1;1;4;2;1;6;122;43;161;109;16;11;40;9;10;11;18;4;53;7;2;7;78;7;9;2;14;4;5;6;3;6;0;7;7;5;6;6;358;31;101;79;10;16;5;4;2;0;6;1;1;4;4;16;9;2;2;1;1;1;1;0;0;3;1;1;2;1;3;1;0;0;1;0
281505;"gm. Małdyty";"ostródzki";"warmińsko-mazurskie";4;4;9;2;3;2;2;4;4;2;2;8;1;1;0;0;0;1;76;107;20;15;5;5;17;89;17;11;7;26;1;1;1;11;65;4;12;7;3;1;7;4;2;2;1;1;1;1;147;7;94;52;350;301;6;5;21;5;7;4;23;3;5;13;0;40;51;9;10;7;12;3;4;3;6;4;1;6;11;1;6;10;241;34;157;179;11;11;6;3;2;10;4;10;2;6;24;2;12;4;2;3;1;0;1;0;0;1;1;3;0;2;0;0;1;0;0;0
281506;"gm. Miłakowo";"ostródzki";"warmińsko-mazurskie";5;5;4;1;3;1;2;3;2;1;1;0;0;2;1;0;0;1;91;67;27;11;3;9;18;7;23;11;11;33;1;3;3;7;71;10;13;3;3;2;1;36;5;2;0;0;5;2;6;3;120;50;407;154;26;2;37;16;13;7;14;6;18;17;2;30;62;8;10;7;12;0;0;5;4;8;1;3;5;2;7;7;190;48;73;263;3;18;2;2;3;2;2;6;1;2;7;5;9;6;5;0;0;3;0;0;0;4;1;0;0;0;0;0;0;0;0;1
