"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"OTT-RODAK Beata Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"MICHALSKI Arkadiusz Leszek - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKOWIAK Kamil Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"POCHYLSKI Przemysław - KW BEZPARTYJNI SAMORZĄDOWCY";"PIECHOCKA Emilia Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"MISZCZAK Michał Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"KOT Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"HAJMAN Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAŃSKI Adrian - KW BEZPARTYJNI SAMORZĄDOWCY";"CERANOWSKI Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"MICHALCZUK Alan Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"STANILEWICZ Alicja Urszula - KW BEZPARTYJNI SAMORZĄDOWCY";"JUDYCKI Robert Antoni - KW BEZPARTYJNI SAMORZĄDOWCY";"IDZIAK Maria Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"MADALIŃSKA Iga - KW BEZPARTYJNI SAMORZĄDOWCY";"SIKORA-LICHOCKA Irena - KW BEZPARTYJNI SAMORZĄDOWCY";"ADAMCZUK Iwona Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"MALINOWSKI Kamil Mateusz - KW BEZPARTYJNI SAMORZĄDOWCY";"PASZYK Krzysztof Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LUBOŃSKI Adam Sławomir - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAŁCZYŃSKI Piotr Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GDANIEC Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRÓL Urszula - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OGONOWSKA-CHROBROWSKA Honorata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUBACH Leszek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LINKIEWICZ-MENDEL Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OSTROWSKI Krzysztof Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAPIERAŁA Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WENDT Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BEJMA Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BEDNAREK Dominik Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAWROT Lucyna Hanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DEPTA Bernadeta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MILER Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIECHOWIAK Agnieszka Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MACIEJEWSKI Jarosław Zygmunt - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STANDERSKI Dariusz Marian - KW NOWA LEWICA";"GRZECHOWIAK Agnieszka Magdalena - KW NOWA LEWICA";"NAJDER Jacek - KW NOWA LEWICA";"WILK-BARAN Anna Elżbieta - KW NOWA LEWICA";"BOCH Adam - KW NOWA LEWICA";"JÓZEFOWSKA Katarzyna - KW NOWA LEWICA";"PAWŁOWICZ Sebastian - KW NOWA LEWICA";"MANDES Elżbieta - KW NOWA LEWICA";"GBUR Dominik - KW NOWA LEWICA";"KUCHARCZYK Magdalena - KW NOWA LEWICA";"LUS Jan - KW NOWA LEWICA";"RUCKA Natalia Marta - KW NOWA LEWICA";"WITKOWSKI Dominik - KW NOWA LEWICA";"MINGE Natalia Ewa - KW NOWA LEWICA";"SKORUPA Janusz Artur - KW NOWA LEWICA";"MAJEWSKA Ewelina Barbara - KW NOWA LEWICA";"ŚLIWAK Stanisław Tomasz - KW NOWA LEWICA";"BOCIAN Kamil Bartosz - KW NOWA LEWICA";"CZARNECKI Krzysztof Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIECHOWIAK Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"AJCHLER Zbigniew Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSOWSKA Dorota Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZIELIŃSKI Michał Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"BANAŚ Dorota - KW PRAWO I SPRAWIEDLIWOŚĆ";"PORZUCEK Marcin Bartosz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUBICH Arkadiusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"MUZYKA Emilia - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAPEJA Antoni - KW PRAWO I SPRAWIEDLIWOŚĆ";"ERENC-SZPEK Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHMIELARZ Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIOSIK Maria Jolanta - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁODZIEJEWSKA Julia Kinga - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILCZAK Anna Bronisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"BILIŃSKI Sławomir - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUCHWALD Dominika Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"FLEMING Bogdan Włodzimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRZEBITKOWSKI Ziemowit - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GARLICKI Damian Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WAWRZYNIAK Piotr Bogusław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKUPIN Jacek Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZKUDLARZ Jarosław Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SUJKA Piotr Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SEMCZUK Patryk - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PIWOWARSKA Aleksandra Marika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OSZMIAN Joanna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PRASEK Mariusz Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYTRZYSZCZEWSKI Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TOMKOWIAK Krystyna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUFFEL Anna Marzena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLECH Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWALIK Iwona Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOS Radosław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KNOP Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIEMSKA Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUTNICKI Jakub Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANYSKA Maria Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GŁOWSKI Piotr Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAGDA Marta Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZOPIŃSKI Henryk Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZOPEK Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNIAK Katarzyna Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RENN Przemysław Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"URBAŃSKI Adrian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYBYLAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZYMCZAK Filip Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZUKAJŁO Wioletta Agnieszka - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KUŁAKOWSKA Magdalena Jadwiga - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZICZ Aleksander - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FLORYSIAK Małgorzata Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ERENC Szymon Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MATUSIAK Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRNY Sławomir Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNIAK-HOFFMANN Marta - KW POLSKA JEST JEDNA";"NURCZYK Krzysztof - KW POLSKA JEST JEDNA";"DEUTER Ewa - KW POLSKA JEST JEDNA";"PIEŚCIKOWSKI Sławomir Krzysztof - KW POLSKA JEST JEDNA";"JANISZEWSKA Halina Dorota - KW POLSKA JEST JEDNA";"JASIK-BURY Marzena Barbara - KW POLSKA JEST JEDNA";"WÓJCIK Barbara - KW POLSKA JEST JEDNA";"FENGER Magdalena - KW POLSKA JEST JEDNA";"KACAŁA Damian Radosław - KW POLSKA JEST JEDNA";"ŁUCZAK Adam - KW POLSKA JEST JEDNA";"BIAŁKOWSKI Artur Jan - KW POLSKA JEST JEDNA";"BERNACZYK Bartłomiej Longin - KW POLSKA JEST JEDNA";"FOIŃSKA Monika - KW POLSKA JEST JEDNA";"STAROSTA Piotr Tadeusz - KW POLSKA JEST JEDNA"
301401;"gm. Chrzypsko Wielkie";"międzychodzki";"wielkopolskie";3;3;5;3;0;2;4;2;1;1;1;1;1;0;0;4;1;0;2;2;103;10;7;1;27;98;3;1;4;8;14;3;4;7;0;9;12;4;31;25;6;6;3;4;5;1;0;6;1;6;4;2;11;1;1;4;133;48;259;7;36;19;85;1;4;1;2;2;3;1;1;0;1;12;63;20;14;2;6;2;1;3;4;2;2;2;0;1;0;1;4;9;401;13;2;52;1;4;2;1;3;2;1;0;1;0;5;20;0;3;13;3;3;2;1;1;1;0;0;2;0;0;0;0
301402;"gm. Kwilcz";"międzychodzki";"wielkopolskie";3;3;9;3;5;1;7;1;9;1;2;3;0;1;3;2;4;1;2;3;208;43;16;3;49;51;12;15;3;14;53;7;6;11;2;10;33;9;65;43;13;10;2;8;9;7;2;8;0;15;0;12;33;6;3;7;239;74;194;24;311;32;61;5;18;3;4;1;10;5;6;3;6;9;102;20;14;2;8;4;6;6;15;2;0;5;5;4;0;2;6;6;774;24;6;254;0;11;4;3;1;6;4;1;1;2;1;1;1;1;23;4;2;1;5;0;4;1;2;1;3;0;1;4
301403;"gm. Międzychód";"międzychodzki";"wielkopolskie";17;17;32;10;18;10;19;1;28;1;3;4;2;6;5;9;9;1;2;10;511;89;80;18;128;184;16;40;14;100;20;28;20;29;7;26;54;14;208;111;25;24;10;19;25;11;8;17;6;23;8;40;899;18;4;17;716;188;568;68;207;69;253;12;203;6;2;9;32;9;6;7;10;12;215;126;42;13;25;14;20;25;22;5;8;12;14;10;12;8;10;7;2893;124;30;489;10;23;22;6;7;26;38;6;5;3;7;7;10;13;57;8;4;3;12;1;15;2;0;9;7;0;3;10
301404;"gm. Sieraków";"międzychodzki";"wielkopolskie";4;4;9;6;3;1;7;1;10;0;1;3;0;1;3;2;5;0;1;10;207;25;11;9;18;436;2;8;9;23;13;8;6;10;5;6;23;9;90;79;14;20;3;5;9;13;4;13;3;8;2;20;21;17;1;6;371;86;491;50;163;44;70;7;26;1;3;2;1;7;4;1;3;7;113;35;13;10;12;2;5;10;15;3;0;4;6;5;5;2;5;5;1251;43;6;184;5;2;3;0;0;5;2;2;0;0;0;35;1;3;28;3;3;1;5;3;6;2;1;6;3;0;3;3
301501;"gm. Kuślin";"nowotomyski";"wielkopolskie";3;3;12;6;1;2;10;3;7;2;3;1;0;1;0;0;2;1;1;4;183;46;18;12;38;4;7;16;3;79;9;11;5;13;3;11;15;7;45;26;3;5;4;10;7;1;3;11;1;9;0;10;2;7;0;3;385;135;72;33;71;61;171;15;14;4;0;5;11;9;8;0;1;8;89;29;16;3;7;2;8;17;6;1;3;1;6;4;1;1;7;4;686;24;5;29;2;6;5;3;1;23;1;1;1;1;1;3;29;4;23;3;1;1;1;0;3;0;1;4;0;1;2;1
301502;"gm. Lwówek";"nowotomyski";"wielkopolskie";8;8;20;10;3;3;8;3;10;1;0;4;0;3;1;2;1;1;1;7;393;43;31;12;44;7;11;25;6;64;21;7;4;18;1;14;28;14;96;50;8;12;10;6;23;6;3;13;4;8;5;11;4;1;2;7;565;200;123;35;89;111;274;12;12;10;5;7;15;11;7;3;6;10;131;58;23;8;7;6;6;16;14;4;2;3;3;7;4;3;6;11;1476;31;10;47;1;9;8;2;1;6;6;0;0;0;1;3;15;3;32;5;3;4;1;0;2;0;1;4;2;0;1;2
301503;"gm. Miedzichowo";"nowotomyski";"wielkopolskie";2;2;7;1;4;3;9;0;0;1;1;0;0;0;1;1;3;0;1;0;150;16;15;2;28;7;8;11;2;38;4;9;1;1;2;11;13;8;31;22;4;2;11;7;9;1;1;5;0;2;1;7;7;1;0;1;257;103;59;17;31;33;134;9;11;2;3;3;13;2;3;3;8;2;56;40;14;2;3;5;4;4;5;3;0;0;0;6;1;1;1;3;690;20;6;20;2;5;2;0;4;1;1;4;0;1;5;0;10;3;12;1;2;0;6;0;3;3;0;3;0;1;3;1
301504;"gm. Nowy Tomyśl";"nowotomyski";"wielkopolskie";19;19;61;21;13;0;30;4;28;8;5;8;2;5;3;10;12;5;2;16;863;196;128;32;192;37;38;101;18;201;44;27;29;80;16;32;134;39;299;186;25;51;64;55;150;16;15;43;6;27;11;95;3;12;4;26;1395;399;109;91;258;273;642;28;40;11;9;19;96;11;19;14;13;24;454;80;50;27;18;17;24;56;42;11;9;4;23;24;14;9;18;21;5576;142;37;193;18;25;34;8;9;155;124;3;8;2;6;6;700;35;103;23;10;10;11;8;17;7;1;19;14;3;6;16
301505;"gm. Opalenica";"nowotomyski";"wielkopolskie";11;11;24;18;6;7;10;3;30;8;2;4;1;5;0;11;7;1;2;6;403;83;77;9;101;20;12;34;8;742;8;16;10;22;5;18;33;8;185;105;29;13;37;24;24;13;8;58;2;18;7;28;1;15;1;17;894;270;191;105;200;92;796;14;35;14;2;17;46;16;15;15;8;20;231;100;45;14;20;8;27;21;32;5;6;9;20;10;5;7;22;15;2750;96;13;85;9;14;15;4;11;35;13;7;4;2;5;1;142;29;95;24;9;5;6;8;12;6;1;21;5;6;6;5
301506;"gm. Zbąszyń";"nowotomyski";"wielkopolskie";13;13;24;14;6;5;8;2;16;5;6;2;3;7;1;3;4;0;0;6;400;80;52;12;82;14;27;48;11;62;15;19;22;19;4;24;43;17;125;70;7;17;25;25;27;18;5;28;0;8;8;20;3;13;3;9;745;115;71;79;226;162;299;11;24;4;1;4;38;10;7;7;14;8;214;139;26;11;9;9;21;20;23;3;3;6;8;52;10;6;17;10;3522;33;13;55;7;12;6;3;3;14;9;3;4;1;0;1;30;5;53;5;9;4;8;1;7;2;3;7;2;1;5;2
301601;"gm. Oborniki";"obornicki";"wielkopolskie";36;36;71;15;17;17;23;13;30;5;4;5;4;5;6;17;8;0;5;22;4000;149;117;29;134;19;20;42;33;50;10;41;23;26;9;28;53;18;899;238;50;47;71;37;32;20;11;39;10;20;13;39;3;24;3;32;1266;227;273;101;2004;263;273;12;58;7;23;16;54;21;19;15;21;23;533;146;87;28;32;21;21;44;73;10;18;15;32;36;22;15;20;64;4301;570;104;179;31;87;643;19;30;118;44;14;14;2;22;5;10;31;285;14;6;11;15;16;22;10;3;10;7;0;12;13
301602;"gm. Rogoźno";"obornicki";"wielkopolskie";21;21;136;11;10;10;6;4;12;4;3;5;3;3;1;4;9;4;2;9;912;79;114;19;107;17;15;19;550;26;7;44;14;15;9;10;55;10;267;223;49;35;20;32;15;13;13;20;4;28;18;20;5;22;3;35;772;171;90;74;534;228;523;4;18;6;204;9;8;12;9;12;4;15;315;45;35;14;23;18;14;25;41;6;5;9;16;16;12;16;9;19;1915;253;61;124;24;56;96;31;17;40;14;9;10;12;7;25;6;11;66;14;5;2;4;1;2;4;5;1;1;1;7;3
301603;"gm. Ryczywół";"obornicki";"wielkopolskie";9;9;32;1;9;2;3;1;11;1;4;1;0;2;0;0;3;0;3;2;663;21;22;12;24;7;6;5;17;14;4;16;4;13;3;3;12;4;91;45;17;15;15;7;11;3;5;4;1;8;5;8;1;8;0;7;359;69;32;36;411;49;181;10;15;2;12;2;8;10;5;3;4;5;93;23;10;6;6;9;7;10;13;5;4;2;3;12;7;5;7;18;517;148;36;35;13;17;53;5;10;12;10;4;3;0;3;1;3;8;26;3;3;1;2;0;5;1;1;0;0;0;1;3
301901;"m. Piła";"pilski";"wielkopolskie";33;33;52;44;22;115;133;35;48;8;17;3;6;25;113;16;14;13;12;16;1596;2758;271;68;292;39;27;67;25;64;21;88;33;59;82;90;216;66;1282;540;63;103;65;98;46;42;26;84;353;68;25;65;15;56;41;309;1429;2351;202;274;68;389;4234;257;66;39;2;22;54;67;20;19;19;34;847;823;128;27;36;92;54;68;37;40;21;22;41;6;17;15;24;60;1789;2724;9762;551;554;614;78;32;77;245;37;54;36;26;24;7;21;41;280;26;23;20;46;7;39;5;11;17;6;1;6;13
301902;"gm. Białośliwie";"pilski";"wielkopolskie";6;6;5;5;4;3;5;1;3;2;1;2;0;1;7;3;5;2;1;0;106;88;7;90;28;5;2;5;5;21;0;6;5;5;27;6;31;26;49;31;9;6;2;2;1;2;4;8;1;3;2;5;1;9;0;9;168;113;16;21;10;52;415;21;10;39;1;3;21;23;1;1;2;3;64;40;12;3;53;4;44;4;2;0;2;4;5;0;3;4;3;6;93;174;126;19;51;16;10;2;5;30;3;8;17;2;1;2;4;6;20;3;4;1;4;1;1;0;1;7;0;0;0;2
301903;"gm. Kaczory";"pilski";"wielkopolskie";10;10;7;1;3;4;23;3;8;3;4;0;1;1;5;1;3;1;1;5;208;320;32;20;54;8;7;11;3;14;11;12;4;14;20;14;31;12;101;64;12;18;9;9;7;4;2;12;14;5;5;5;2;10;1;13;167;348;34;33;12;74;626;19;13;31;5;5;13;10;7;1;5;10;135;83;19;4;4;4;8;22;5;6;3;3;4;5;4;4;0;15;178;284;512;60;45;41;25;4;15;23;8;5;5;2;3;1;3;7;77;3;5;5;6;1;7;2;1;1;0;0;3;4
301904;"gm. Łobżenica";"pilski";"wielkopolskie";15;15;13;6;1;3;1;3;8;2;5;5;3;5;2;1;4;1;1;7;131;76;11;250;16;10;4;5;4;8;4;4;7;5;0;5;19;122;69;30;4;9;9;15;5;13;4;12;1;6;4;9;1;10;1;9;176;94;26;34;18;139;863;7;11;783;0;4;7;5;2;6;3;2;132;54;25;3;9;3;59;9;9;2;3;0;12;5;2;3;3;14;136;248;74;31;147;21;11;1;10;25;1;4;8;2;2;0;3;3;52;13;12;11;7;4;2;2;0;2;4;0;1;2
301905;"gm. Miasteczko Krajeńskie";"pilski";"wielkopolskie";5;5;2;1;0;2;5;0;6;4;1;2;0;2;1;3;2;1;1;2;88;91;7;11;19;2;1;0;2;4;0;3;2;2;20;1;17;3;35;17;2;5;4;7;1;3;2;1;2;4;1;5;0;1;0;2;208;52;13;8;7;26;136;8;8;8;1;0;1;4;2;0;0;1;43;36;7;4;10;1;6;8;2;0;0;0;0;4;4;1;1;3;81;167;148;9;33;8;7;0;4;10;2;2;4;0;2;0;4;1;23;6;0;1;1;0;2;1;1;1;2;2;1;0
301906;"gm. Szydłowo";"pilski";"wielkopolskie";13;13;9;4;3;14;17;5;17;3;6;2;1;6;13;2;4;2;1;5;316;390;33;22;78;9;3;8;8;13;6;10;4;8;9;4;34;11;132;89;14;21;15;27;6;5;6;20;23;9;8;13;1;11;3;51;223;188;43;34;14;73;622;50;11;10;2;3;7;16;4;0;1;2;171;88;31;7;10;13;10;17;5;9;3;2;9;8;7;6;2;11;272;389;839;83;68;62;25;5;14;27;8;8;9;2;2;1;8;10;31;6;6;4;3;2;5;2;2;1;0;0;4;5
301907;"gm. Ujście";"pilski";"wielkopolskie";9;9;4;4;9;10;21;3;6;5;3;2;0;3;4;2;1;1;3;1;291;158;26;7;44;9;8;10;9;5;3;9;13;7;6;2;45;15;90;54;14;10;10;20;3;12;6;9;9;6;6;9;2;15;1;22;293;243;64;35;5;45;475;12;12;5;3;3;7;7;1;9;1;2;129;89;18;3;8;10;12;6;5;1;1;5;7;7;7;4;4;8;165;301;713;65;35;32;21;6;13;22;4;7;7;1;3;1;9;10;33;1;2;3;4;1;5;1;2;2;1;0;0;3
301908;"gm. Wyrzysk";"pilski";"wielkopolskie";15;15;19;4;5;5;14;1;8;3;8;0;1;3;5;2;15;0;3;3;273;175;41;430;43;5;6;9;4;23;1;10;10;7;22;9;52;43;176;84;13;23;19;20;9;10;6;10;10;11;7;15;8;11;3;32;418;236;57;66;23;111;1170;41;25;178;0;11;9;10;9;7;1;6;87;220;39;6;13;5;170;16;2;0;1;1;9;1;6;3;1;6;236;762;160;53;50;22;25;4;10;228;11;3;100;2;2;3;6;6;62;13;6;3;6;2;7;0;5;4;2;1;3;3
301909;"gm. Wysoka";"pilski";"wielkopolskie";12;12;7;11;1;2;6;5;4;3;4;3;4;1;2;2;9;0;2;5;97;44;12;61;22;5;2;3;2;11;3;5;1;3;206;2;17;13;42;37;15;4;11;9;4;7;3;11;5;7;2;6;1;6;2;8;155;143;54;32;12;129;591;10;11;98;0;3;6;8;2;3;5;6;91;51;14;8;10;3;31;8;0;5;4;1;6;2;13;5;2;3;98;198;161;22;43;11;8;1;6;39;1;4;68;1;1;1;6;3;37;7;3;4;1;0;4;0;1;1;1;0;0;3
302401;"m. Obrzycko";"szamotulski";"wielkopolskie";1;1;3;0;1;1;1;0;3;1;1;0;0;1;0;3;5;0;0;2;98;27;15;5;33;6;1;6;0;13;1;2;3;3;2;8;13;0;37;24;6;9;1;4;7;2;1;6;1;1;4;2;0;3;0;4;87;181;32;5;100;6;25;4;3;0;1;0;3;1;1;1;7;4;57;9;12;2;10;0;3;3;8;3;0;4;2;3;0;0;0;4;396;37;5;13;3;6;3;1;0;0;1;1;1;0;2;3;0;1;4;1;1;0;0;1;2;1;0;0;1;0;0;3
302402;"gm. Duszniki";"szamotulski";"wielkopolskie";5;5;24;7;11;3;10;1;18;3;3;1;1;1;2;3;3;2;2;11;521;68;49;16;99;15;6;15;10;60;34;23;15;17;5;18;31;9;98;83;20;30;16;11;9;6;6;11;1;15;5;25;5;9;0;18;468;130;432;67;241;79;198;8;28;7;7;13;19;7;10;7;19;16;165;52;25;16;18;13;12;19;22;3;6;6;8;9;6;6;10;10;1135;89;25;145;16;40;29;3;13;14;22;4;6;1;3;4;5;5;55;10;4;4;1;0;5;1;1;50;19;3;3;6
302403;"gm. Kaźmierz";"szamotulski";"wielkopolskie";8;8;17;7;7;2;12;1;9;2;2;3;0;2;2;6;6;4;3;10;358;70;56;14;109;21;11;24;10;34;28;20;17;20;12;12;53;11;159;82;12;32;14;20;10;12;6;23;1;16;7;22;1;15;1;13;346;122;119;36;263;44;189;5;27;4;0;14;14;11;8;4;24;12;134;30;26;15;13;7;10;56;27;1;1;1;20;4;5;4;6;13;1635;151;17;96;11;40;20;9;9;24;12;13;11;0;7;6;9;10;114;12;4;5;5;10;4;8;1;14;19;3;5;2
302404;"gm. Obrzycko";"szamotulski";"wielkopolskie";3;3;6;7;3;0;5;2;6;1;0;1;0;0;2;4;6;1;1;16;171;28;15;9;54;9;0;5;4;13;9;5;8;3;4;8;20;8;54;29;3;14;3;5;4;3;2;6;3;4;5;4;1;4;0;5;212;153;79;15;166;23;78;6;11;5;1;2;2;4;1;2;3;2;69;14;7;1;8;1;6;7;7;6;0;3;3;7;2;1;0;2;678;69;3;27;4;8;2;4;1;3;0;0;2;0;0;11;0;1;19;2;4;0;3;1;4;2;0;1;1;0;1;2
302405;"gm. Ostroróg";"szamotulski";"wielkopolskie";2;2;6;1;1;0;7;7;8;3;1;0;0;0;1;0;5;1;2;3;199;15;20;8;27;11;4;6;3;26;2;2;4;5;6;5;27;14;69;19;10;23;7;3;1;4;1;3;1;5;1;2;1;4;0;3;200;56;160;18;171;32;154;4;8;2;1;3;7;7;6;3;9;2;85;16;10;2;4;2;2;5;4;2;1;5;4;3;2;1;3;8;899;36;11;37;2;5;9;5;1;0;1;1;0;0;0;11;1;2;18;0;1;2;2;1;0;0;0;1;1;0;0;2
302406;"gm. Pniewy";"szamotulski";"wielkopolskie";7;7;22;3;2;0;11;6;20;3;3;2;0;3;1;9;1;2;2;7;310;29;40;9;74;8;2;14;3;37;456;3;5;12;4;6;28;6;119;65;8;25;18;21;14;8;8;14;1;20;4;19;1;15;1;8;604;119;338;45;398;146;198;13;24;10;2;10;16;14;8;8;31;13;178;101;27;8;8;8;15;13;9;1;3;4;8;11;4;5;8;13;2422;55;6;84;0;6;7;6;2;4;4;0;0;0;2;8;2;3;38;3;1;2;2;3;3;2;1;15;54;1;2;1
302407;"gm. Szamotuły";"szamotulski";"wielkopolskie";19;19;45;18;8;7;19;6;23;6;8;3;2;5;1;16;12;2;8;78;1309;239;123;38;262;40;25;49;26;86;45;55;31;55;20;46;122;44;455;270;54;106;42;47;32;33;17;38;10;45;17;71;9;27;5;31;981;334;320;90;1795;192;311;12;48;8;6;13;28;20;19;24;190;17;463;88;62;22;30;18;22;52;71;7;6;60;28;19;8;13;18;59;6359;436;41;217;18;52;49;43;16;63;12;15;14;2;15;27;9;24;146;28;16;5;12;10;14;6;2;11;17;0;4;10
302408;"gm. Wronki";"szamotulski";"wielkopolskie";17;17;47;17;13;4;23;6;16;5;7;8;4;4;1;4;3;8;4;17;918;183;73;21;186;52;26;48;33;44;36;29;25;40;18;32;97;30;316;168;36;155;31;30;33;19;12;36;10;16;8;44;1;14;4;30;769;199;798;79;249;92;340;8;27;6;22;12;7;14;15;11;16;24;292;60;31;21;15;18;14;17;30;10;5;15;15;17;3;5;3;29;3144;609;53;306;22;41;41;11;27;25;16;9;9;8;6;637;16;19;88;16;7;3;8;4;11;1;2;6;6;0;3;6
302801;"m. Wągrowiec";"wągrowiecki";"wielkopolskie";12;12;43;15;9;8;21;7;21;7;5;3;7;1;2;8;5;1;7;11;486;68;1751;19;87;9;15;36;9;30;10;301;20;19;18;44;64;15;209;1031;129;30;17;31;16;21;9;24;10;11;14;26;4;25;5;32;1347;331;109;111;143;172;935;32;58;11;14;32;21;27;19;22;10;89;364;93;58;13;39;17;22;48;15;9;12;13;29;19;13;18;8;20;1711;1094;177;258;41;89;95;820;35;124;23;16;21;14;15;15;15;34;126;11;8;9;11;1;18;5;38;5;5;3;11;7
