"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"TOMCZAK Sebastian - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKA Iwona Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"PISZCZEK Tomasz Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"BILEWICZ Aneta Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZUBKO Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAJĄC Maciej Grzegorz - KW BEZPARTYJNI SAMORZĄDOWCY";"SMOLAREK Karolina Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"BEDNAREK Ewelina Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAKOWSKI Jakub Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WEŁNA Aleksandra Jadwiga - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Krzysztof Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"MALEPSZAK Daria Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"PADNIEWSKI Andrzej Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUJAWA Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRAPLIWA Ewelina Kamila - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUKOWSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"LUBCZYK Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SŁOMKA Maciej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TESMER Tomasz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOZŁOWSKI Dariusz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDZIS-GRUCHAŁA Helena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MZYK Paweł Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ROSIŃSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAJCZYŃSKI Mariusz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BUDZYŃSKI Tomasz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAJMUŁA Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIŚNIEWSKI Roman - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GARBIAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRODOWSKA-ROLIK Agnieszka Alicja - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKUCHOWSKA Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GRUDZIŃSKA Magdalena Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUCZYŃSKA Jadwiga Agata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PROKOP-PACZKOWSKA Małgorzata Barbara - KW NOWA LEWICA";"WZIĄTEK Stanisław Czesław - KW NOWA LEWICA";"BARDA Irys - KW NOWA LEWICA";"KAMIENIARZ Wiktor - KW NOWA LEWICA";"MASTALERZ-MADEJ Agnieszka Katarzyna - KW NOWA LEWICA";"LEWANDOWSKI Andrzej - KW NOWA LEWICA";"OLSZEWSKI Łukasz Patryk - KW NOWA LEWICA";"ŁUCZYŃSKA Aleksandra Amalia - KW NOWA LEWICA";"CZARNOWSKI Michał - KW NOWA LEWICA";"PIĄTEK Irena - KW NOWA LEWICA";"KWIATKOWSKI Piotr Marcin - KW NOWA LEWICA";"PAPROCKA Katarzyna Petronela - KW NOWA LEWICA";"SZWEDEK Sylwia Maria - KW NOWA LEWICA";"MARKOWSKI Maciej Michał - KW NOWA LEWICA";"STOBIECKA Justyna - KW NOWA LEWICA";"GRZYWACZ Robert - KW NOWA LEWICA";"HOC Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZEFERNAKER Paweł Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOLIŃSKA Małgorzata Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"SUBOCZ Marek Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"SKÓRKA Oliwia Judyta - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKI Jan Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOZDALSKA-SŁOWIK Urszula Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"OWSIAK Jan Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"OGORZAŁEK Bogusław Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Michał Feliks - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULEC-KACZMARSKA Izabela Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYDZ Stanisław Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZMAREK-CICHOSZ Roksana Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"CURYL-KATHOLM Agnieszka Agata - KW PRAWO I SPRAWIEDLIWOŚĆ";"GŁOWACKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMECKI Stefan Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"ADAMCZYK Jan Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JARZYŃSKA Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Sławomir Wiesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RADEK Agata Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKI Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBIESIERSKI Jan Kamil - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KURSA Róża Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GADZINA Antoni Lesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CECKA Jolanta Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MASIAN Ryszard - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHAMERA Dagmara Jolanta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RATAJCZAK Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZAK Edyta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOT Dariusz Tadeusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ARŁUKOWICZ Bartosz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SŁOWIK Przemysław Szczepan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRYGORCEWICZ Barbara Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOK Marek Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZIENTARSKI Piotr Benedykt - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RAK Renata Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUSKI Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MISZKE Magdalena Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHAŁAT Dorota Róża - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAŃKOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Łukasz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SIWEK Karolina Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKI Jacek Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEKUŁA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCINKOWSKI Jacek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAŁAJ Sebastian Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SALICKI Paweł Mieczysław - KW POLSKA JEST JEDNA";"SZWED Ireneusz Józef - KW POLSKA JEST JEDNA";"BIEŁOSZYCKI Sebastian - KW POLSKA JEST JEDNA";"DRĄŻEK Barbara - KW POLSKA JEST JEDNA";"BIAŁONOWICZ Karol Mirosław - KW POLSKA JEST JEDNA";"JABŁOŃSKI Krzysztof Grzegorz - KW POLSKA JEST JEDNA";"KORBEL Małgorzata - KW POLSKA JEST JEDNA";"BARAŃSKA Wiesława Józefa - KW POLSKA JEST JEDNA"
320805;"gm. Rymań";"kołobrzeski";"zachodniopomorskie";7;7;13;5;1;2;1;4;1;4;0;1;0;2;0;1;0;3;58;16;1;4;94;2;1;1;4;12;2;2;7;13;7;16;37;35;8;4;5;7;3;3;3;8;0;5;2;1;3;0;548;108;18;9;7;7;3;4;1;1;3;3;2;1;5;6;48;9;2;2;9;6;7;3;2;2;2;3;2;3;2;1;268;24;16;128;3;4;5;1;5;54;6;6;2;3;1;3;8;2;2;3;0;3;4;2
320806;"gm. Siemyśl";"kołobrzeski";"zachodniopomorskie";4;4;6;5;3;3;2;2;7;2;3;1;0;3;2;3;4;3;62;20;5;6;116;1;5;0;8;7;8;3;7;9;4;17;40;37;10;2;8;6;1;4;3;8;1;4;1;2;4;0;507;79;29;7;5;4;1;5;2;5;1;0;2;0;3;5;58;8;7;4;11;11;10;3;2;1;0;3;0;1;3;6;324;12;15;223;5;4;3;1;3;120;3;7;3;0;2;1;9;2;1;3;1;1;2;0
320807;"gm. Ustronie Morskie";"kołobrzeski";"zachodniopomorskie";3;3;11;4;1;0;1;1;3;2;1;0;0;2;1;0;1;2;142;45;7;7;72;5;16;1;5;12;7;3;12;20;7;18;99;72;21;5;16;4;4;10;3;10;0;3;4;2;8;8;511;194;68;55;31;22;9;7;6;6;2;5;8;2;13;9;87;10;8;17;6;5;7;2;6;2;1;0;1;4;2;3;579;26;34;243;16;22;6;8;11;84;3;0;6;7;2;6;23;3;2;5;0;1;3;1
320901;"gm. Będzino";"koszaliński";"zachodniopomorskie";7;7;20;7;4;5;4;2;6;4;6;2;3;3;2;9;2;4;207;40;128;38;24;16;47;12;14;29;6;4;7;13;12;26;116;35;15;44;26;4;7;8;4;11;4;3;9;1;2;7;360;880;50;14;62;14;14;9;3;3;3;4;8;6;19;29;164;19;17;25;20;12;9;4;5;3;2;1;6;3;5;32;848;33;112;49;66;26;10;12;45;16;2;10;3;10;10;150;19;4;2;6;2;5;4;35
320902;"gm. Biesiekierz";"koszaliński";"zachodniopomorskie";5;5;21;7;6;6;1;1;6;2;4;1;1;1;3;5;1;7;171;41;123;31;14;6;32;3;11;17;2;1;7;13;12;33;90;47;17;35;16;5;5;11;1;10;3;5;6;3;8;2;160;502;30;17;43;15;2;5;2;9;5;3;51;0;13;18;131;7;16;19;5;12;8;8;4;5;0;4;2;4;6;19;855;38;137;37;67;23;15;9;53;9;3;10;5;4;14;130;13;0;1;3;1;3;7;2
320903;"gm. Bobolice";"koszaliński";"zachodniopomorskie";12;12;34;11;5;1;3;7;4;3;4;6;2;3;0;5;2;6;247;47;73;36;17;10;34;5;11;19;11;6;7;12;20;17;111;44;11;13;16;15;3;12;5;13;6;5;5;2;9;11;226;776;112;24;251;29;8;6;12;9;4;2;9;55;24;16;100;15;10;8;95;10;5;3;6;1;1;3;2;2;1;15;738;29;76;24;108;75;20;13;26;7;2;7;14;18;13;44;20;9;1;4;2;2;3;4
320904;"gm. Manowo";"koszaliński";"zachodniopomorskie";7;7;13;9;3;6;2;3;9;7;3;2;0;4;1;3;2;2;127;38;36;143;8;3;16;7;4;12;4;3;8;8;7;17;98;36;7;15;11;9;5;3;3;9;1;10;6;1;6;7;178;335;52;12;68;21;2;14;2;9;3;2;6;1;11;36;91;10;12;27;12;5;2;8;13;2;3;1;4;2;6;12;684;25;112;23;56;29;22;7;39;8;2;4;14;5;35;89;16;2;4;5;0;4;7;6
320905;"gm. Mielno";"koszaliński";"zachodniopomorskie";8;8;19;14;4;1;3;5;11;1;4;4;2;1;1;4;4;7;199;56;36;21;35;16;28;4;12;23;9;6;14;12;4;40;136;49;13;25;24;9;4;6;3;19;4;3;10;1;5;11;388;504;116;38;72;39;21;20;7;18;7;6;16;2;34;35;125;12;20;20;6;7;7;3;2;3;0;1;4;4;8;20;1092;52;91;24;73;22;14;10;71;16;4;6;3;20;6;67;40;7;3;7;2;12;2;3
320906;"gm. Polanów";"koszaliński";"zachodniopomorskie";11;11;25;7;7;2;1;7;4;3;3;6;0;2;1;3;5;9;178;52;93;12;12;6;15;4;9;14;2;3;8;4;9;18;73;57;13;10;18;10;2;8;3;11;8;4;6;3;4;6;325;624;54;40;130;30;9;21;6;11;5;5;13;3;20;20;103;13;15;22;13;11;7;4;6;2;1;0;2;8;8;30;671;19;56;10;69;26;19;9;102;11;4;7;2;267;2;60;31;2;2;10;1;3;4;5
320907;"gm. Sianów";"koszaliński";"zachodniopomorskie";16;16;38;13;5;4;0;11;12;13;13;0;0;2;0;9;4;14;170;51;1052;22;17;10;34;7;15;20;4;5;4;11;9;27;195;78;18;34;25;25;8;19;5;21;2;11;5;4;10;36;325;1221;74;47;129;48;14;21;9;6;4;3;19;2;25;56;218;20;50;28;28;31;12;8;15;7;3;3;3;7;11;42;1335;63;176;56;128;54;32;16;88;22;6;15;8;19;23;151;39;4;0;10;3;7;5;6
320908;"gm. Świeszyno";"koszaliński";"zachodniopomorskie";9;9;20;19;4;4;1;2;9;4;1;4;3;4;1;6;4;8;231;110;59;26;14;16;40;12;6;21;15;1;14;22;17;21;133;68;8;38;13;8;9;8;5;13;4;5;3;5;4;3;219;531;35;20;107;15;4;10;5;6;2;3;4;0;11;51;136;7;18;33;12;12;10;5;6;4;3;1;6;3;4;18;865;46;141;36;122;38;12;8;70;9;2;6;4;6;462;150;22;7;4;5;2;12;6;3
321301;"m. Darłowo";"sławieński";"zachodniopomorskie";8;8;64;16;6;9;2;10;10;6;3;5;0;4;0;12;3;8;342;88;27;25;20;15;31;12;12;20;14;7;7;23;13;42;209;76;15;16;36;64;9;12;4;16;5;7;99;3;12;9;483;757;206;104;65;189;23;18;6;16;4;13;10;1;50;12;160;11;19;20;12;25;0;9;8;9;2;0;7;3;11;28;2214;24;44;20;24;15;5;697;36;22;4;10;3;9;4;23;36;8;4;4;2;13;4;12
321302;"m. Sławno";"sławieński";"zachodniopomorskie";6;6;28;19;1;7;3;3;9;11;3;6;2;2;0;9;4;11;210;74;6;17;27;14;29;7;20;26;7;7;31;16;28;47;197;82;12;9;23;28;13;14;4;14;5;17;25;4;6;8;510;1045;74;69;70;46;9;18;4;24;4;12;11;2;41;15;127;15;13;15;22;162;4;6;5;2;3;1;0;5;9;19;1095;35;54;18;59;12;12;993;23;15;3;5;8;20;4;7;32;5;3;5;2;7;11;6
321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";18;18;35;11;7;13;4;12;6;8;4;8;4;1;2;3;0;5;307;67;49;25;32;8;30;5;18;22;14;8;16;12;8;32;158;35;10;14;20;26;2;5;1;10;4;3;75;2;11;5;366;610;97;45;50;328;11;15;6;10;5;7;17;6;40;12;136;18;18;21;16;19;8;6;9;1;3;3;3;5;7;19;1164;25;48;19;35;24;17;270;42;23;7;5;5;9;1;20;31;7;10;7;1;10;4;3
321304;"gm. Malechowo";"sławieński";"zachodniopomorskie";11;11;17;8;2;6;2;10;4;9;5;13;0;1;2;8;2;8;132;23;51;17;10;9;31;4;11;13;6;4;6;18;10;15;84;27;7;12;7;14;5;8;4;9;2;3;11;2;4;12;317;647;51;27;59;45;14;12;5;8;2;2;7;2;9;12;103;6;10;8;15;23;13;2;10;2;2;1;3;1;6;12;492;16;45;12;37;14;7;91;11;11;1;7;3;25;3;42;17;3;1;6;0;4;3;7
321305;"gm. Postomino";"sławieński";"zachodniopomorskie";14;14;39;14;8;2;2;5;7;9;6;3;3;0;1;9;0;8;219;51;14;31;26;8;27;7;18;19;7;6;19;14;19;31;113;24;8;1;24;8;6;5;3;19;5;7;28;2;5;10;396;530;121;71;64;71;16;34;19;33;7;14;12;5;47;19;110;7;13;17;20;35;8;19;16;0;1;5;2;5;9;14;656;23;63;16;71;23;22;149;19;14;4;11;8;18;7;6;22;8;1;4;1;4;4;6
321306;"gm. Sławno";"sławieński";"zachodniopomorskie";16;16;15;6;5;6;4;8;9;6;3;0;0;3;2;5;4;6;190;55;10;24;15;9;18;5;13;15;7;4;9;16;13;29;110;40;11;11;7;12;10;14;5;14;4;9;29;1;6;8;343;797;65;36;87;34;13;20;10;17;4;12;14;9;30;11;125;13;26;17;14;76;9;3;5;2;1;0;3;6;12;10;508;25;65;12;64;12;23;304;16;4;4;7;7;14;0;9;16;6;5;10;1;3;3;5
321501;"m. Szczecinek";"szczecinecki";"zachodniopomorskie";24;24;80;37;17;20;11;15;13;21;14;9;1;6;8;22;10;13;1223;289;28;44;50;26;42;8;25;45;29;11;24;34;17;92;582;382;71;16;110;48;16;43;13;53;15;19;22;11;30;71;488;229;5196;62;61;36;15;24;12;11;12;8;8;5;28;24;504;45;81;48;55;28;17;24;203;14;3;10;8;71;31;33;3519;143;150;41;143;4119;33;6;38;40;4;11;4;15;16;31;96;19;28;20;4;17;20;12
321502;"gm. Barwice";"szczecinecki";"zachodniopomorskie";5;5;17;6;1;5;1;5;1;4;12;1;0;2;2;8;0;2;268;29;2;10;11;2;12;2;11;11;8;3;10;3;10;15;57;89;8;4;17;8;5;10;3;12;5;3;4;3;8;6;282;138;877;28;39;23;13;19;19;14;1;5;5;4;22;7;92;8;7;20;17;13;2;8;15;2;2;3;3;6;9;13;387;33;18;10;62;344;8;4;11;6;1;3;5;3;2;5;14;2;0;5;0;4;2;4
321503;"gm. Biały Bór";"szczecinecki";"zachodniopomorskie";8;8;14;10;3;3;3;2;2;5;2;0;0;2;1;3;1;7;179;24;9;13;15;4;6;4;4;10;4;2;12;5;4;15;52;39;5;3;9;4;3;4;3;11;5;1;1;0;4;53;93;83;653;10;33;14;5;6;1;6;5;1;3;1;14;2;57;5;5;6;11;6;3;6;12;1;0;3;3;4;1;5;378;9;26;5;12;194;2;1;8;5;0;3;3;2;1;11;13;1;1;5;2;1;2;6
321504;"gm. Borne Sulinowo";"szczecinecki";"zachodniopomorskie";13;13;30;11;6;5;2;9;7;3;3;2;0;4;1;3;1;7;273;93;6;18;15;6;15;4;7;17;7;2;15;9;8;23;117;154;26;5;21;11;3;19;5;11;1;11;5;4;9;12;241;179;1039;44;20;24;12;14;5;15;5;7;6;1;23;11;138;16;14;9;9;11;9;6;47;0;0;1;0;9;0;8;957;33;23;12;19;592;12;2;7;21;5;3;8;15;3;7;28;2;4;4;1;3;1;8
321505;"gm. Grzmiąca";"szczecinecki";"zachodniopomorskie";6;6;13;3;2;2;1;2;1;3;2;0;0;1;0;2;1;1;164;42;4;4;11;5;5;1;0;5;9;0;3;2;6;5;35;37;4;5;12;7;5;1;3;9;1;2;1;2;3;6;75;71;610;5;15;6;6;8;2;1;0;1;2;0;9;6;48;7;7;3;10;2;3;6;15;0;0;3;1;5;3;4;253;12;13;4;34;243;3;2;1;7;0;6;3;7;6;2;7;4;3;1;0;2;1;0
321506;"gm. Szczecinek";"szczecinecki";"zachodniopomorskie";14;14;15;11;3;2;1;3;7;4;3;1;2;4;1;11;4;0;272;57;6;15;11;2;16;1;8;10;2;2;3;7;6;15;76;32;11;5;18;7;5;8;7;17;4;8;9;1;7;30;153;122;1276;30;29;28;7;12;6;14;6;6;9;6;28;7;144;12;22;9;20;14;4;2;30;3;0;2;0;21;11;16;567;22;18;10;44;547;12;6;3;3;1;3;1;5;5;5;33;4;6;13;1;2;2;2
321601;"m. Świdwin";"świdwiński";"zachodniopomorskie";8;8;28;4;4;8;2;4;5;8;8;5;1;5;0;3;1;7;298;96;10;27;29;8;18;3;32;29;10;0;375;21;9;39;171;543;15;11;47;8;3;17;2;26;4;18;11;3;10;9;742;625;128;42;58;27;17;375;36;15;13;12;13;5;33;13;162;17;19;14;17;25;4;13;9;7;36;1;5;9;11;25;1713;124;76;106;13;279;35;11;62;131;3;54;19;24;12;13;46;1;1;8;4;4;8;8
321602;"gm. Brzeżno";"świdwiński";"zachodniopomorskie";4;4;3;6;2;2;1;0;6;2;0;1;1;1;2;0;0;1;30;11;4;2;6;3;2;1;16;3;1;1;138;9;1;6;21;61;4;1;13;2;1;1;0;4;1;0;5;1;0;0;204;192;15;13;20;6;6;19;1;7;1;1;2;1;10;1;49;2;4;6;9;6;3;4;4;0;2;1;0;1;3;1;176;10;15;6;2;26;5;1;3;16;2;1;1;6;2;1;3;0;2;6;0;1;0;2
321603;"gm. Połczyn-Zdrój";"świdwiński";"zachodniopomorskie";11;11;24;11;5;6;3;2;9;7;6;5;1;2;0;9;2;7;326;89;13;32;32;4;27;4;14;24;21;4;64;19;14;37;96;982;17;11;42;10;3;11;3;13;3;5;7;1;7;5;751;720;438;39;79;26;19;23;534;16;8;63;8;12;36;15;174;24;31;20;17;24;6;9;16;6;7;8;3;7;11;33;1457;141;64;68;30;268;16;8;14;55;4;13;15;9;5;25;37;5;5;7;5;3;3;4
321604;"gm. Rąbino";"świdwiński";"zachodniopomorskie";6;6;8;2;0;3;0;1;3;3;3;1;3;0;1;1;0;0;84;25;3;5;7;4;12;4;3;7;6;4;28;3;4;8;23;118;4;4;6;10;0;2;1;8;1;6;0;2;5;1;222;276;54;12;14;7;16;5;25;5;1;5;5;1;12;8;50;7;3;9;3;6;5;3;4;0;1;1;1;5;3;10;175;25;18;18;6;21;4;3;6;9;2;6;1;2;4;0;4;1;1;2;0;0;1;2
321605;"gm. Sławoborze";"świdwiński";"zachodniopomorskie";5;5;8;3;3;4;1;0;1;1;2;0;0;1;0;1;3;1;83;21;12;4;34;5;5;4;8;15;1;0;73;8;0;14;46;69;4;7;6;0;0;7;2;4;2;2;0;2;3;2;237;181;29;12;11;11;4;12;10;6;1;1;3;0;10;5;48;6;4;6;5;5;3;5;1;4;4;0;1;2;5;12;356;19;17;32;4;51;8;6;4;26;1;9;0;5;2;2;10;1;1;0;0;1;0;5
321606;"gm. Świdwin";"świdwiński";"zachodniopomorskie";11;11;12;2;1;2;1;2;2;1;1;2;0;3;0;2;1;3;79;24;5;15;11;5;11;4;8;17;4;1;203;13;7;18;52;107;9;3;11;8;4;11;2;13;1;10;2;0;7;2;363;278;176;20;20;18;11;45;17;12;6;6;12;1;14;2;76;19;9;11;7;9;2;12;8;1;10;2;1;4;4;13;295;36;18;28;5;54;10;8;8;46;3;6;2;6;4;5;13;2;1;3;0;4;0;4
321701;"m. Wałcz";"wałecki";"zachodniopomorskie";13;13;40;19;6;11;6;6;16;11;4;4;2;4;4;9;7;9;455;187;22;31;54;22;49;5;20;48;568;7;31;37;21;59;308;428;41;9;76;13;26;35;9;34;6;10;16;212;15;23;440;157;75;2579;41;20;7;10;17;8;11;3;9;2;37;12;322;33;37;20;28;24;8;17;21;17;2;2;9;21;21;25;1934;130;88;42;9;126;3244;19;21;70;19;21;19;17;13;15;56;4;15;12;5;4;12;8
321702;"gm. Człopa";"wałecki";"zachodniopomorskie";4;4;11;6;3;3;4;3;4;1;7;2;1;1;2;2;0;1;115;13;9;10;14;13;15;1;8;13;39;0;5;11;3;12;47;48;10;6;5;6;3;7;4;8;5;1;1;8;2;3;81;106;116;365;17;13;9;8;3;6;4;1;4;3;12;2;67;12;10;10;9;9;8;3;9;0;4;3;2;4;8;5;415;36;31;14;7;18;155;4;1;8;4;4;0;6;0;3;7;6;1;6;1;5;4;7
321703;"gm. Mirosławiec";"wałecki";"zachodniopomorskie";7;7;13;4;0;4;1;3;2;2;3;2;2;1;0;6;1;1;133;66;7;15;17;8;8;6;5;17;49;4;9;10;23;6;75;58;8;9;23;4;3;8;2;15;2;8;3;22;8;3;160;112;48;321;14;21;9;10;4;5;4;3;4;2;13;5;56;18;19;5;7;5;6;3;10;2;2;0;1;5;4;10;483;36;26;10;5;27;283;7;0;27;6;2;5;4;1;1;19;4;3;1;1;3;1;1
321704;"gm. Tuczno";"wałecki";"zachodniopomorskie";6;6;7;6;4;2;0;3;3;3;0;4;0;0;0;2;0;0;110;42;4;10;10;1;15;1;7;6;46;3;4;4;7;9;36;95;13;2;8;8;7;5;1;8;1;5;0;10;1;7;112;153;45;427;15;16;9;10;3;5;5;7;4;0;10;6;68;13;8;5;7;8;5;7;6;0;0;3;1;4;1;7;246;30;14;7;8;8;195;2;6;5;3;3;1;5;2;1;8;2;1;4;2;6;3;3
321705;"gm. Wałcz";"wałecki";"zachodniopomorskie";16;16;13;6;4;6;1;4;11;14;4;4;0;2;0;6;3;4;243;128;13;29;31;11;32;6;12;47;202;5;13;23;17;37;129;178;20;13;30;24;16;16;4;19;4;6;7;67;5;8;281;154;116;1198;36;30;12;22;19;20;3;8;4;4;42;12;218;29;18;23;27;26;10;25;14;3;4;3;3;14;18;15;724;39;47;15;14;54;1104;8;21;28;7;18;4;9;5;4;24;8;5;16;0;6;6;4
326101;"Koszalin";"Koszalin";"zachodniopomorskie";55;55;243;104;52;49;13;51;57;79;34;31;8;26;5;51;22;53;2683;832;734;375;234;379;554;171;87;213;52;24;106;146;181;228;2096;963;205;827;254;68;80;98;40;119;41;105;58;23;120;85;2936;8279;483;283;903;169;80;85;43;68;35;25;43;27;89;1425;1867;138;256;178;135;108;55;52;75;23;14;19;49;40;71;288;14695;917;2913;642;1819;498;160;122;1636;134;44;94;41;94;303;2863;273;32;31;57;14;75;49;44
