"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"DOMAGAŁA Grzegorz Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BERNAT Wojciech Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"PACHOLEC Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"AMANOWICZ Krystian Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"WALIGÓRSKI Filip Aleksander - KW BEZPARTYJNI SAMORZĄDOWCY";"PODLAK Paweł Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAN Maciej - KW BEZPARTYJNI SAMORZĄDOWCY";"MIĄCZ Joanna Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"SUWAŁA Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Marcin Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRUŚLAK Patryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WLAZŁOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"JABŁOŃSKA Barbara Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PIĄTEK Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"MROCZKOWSKA Roksana Luiza - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Teresa Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"MALISZEWSKI Mirosław Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOR Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZECHYRA Joanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUSZYK Adam Benon - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAWORSKA Bogusława Janina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSO Piotr Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MALEC Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FLISEK Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STOLARCZYK Agnieszka Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŚLIFIRCZYK Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERYŃSKA Karolina Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAROSZEK Ilona Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Agata Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GUMOWSKI Ireneusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JĘDRZEJEWSKA Anna Józefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOŹNIAK Wiesław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMCZYK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OLISZEWSKI Daniel - KW NOWA LEWICA";"FAJDEK Patryk - KW NOWA LEWICA";"LUTY Jolanta Hanna - KW NOWA LEWICA";"MARYNIAK-GAWRYLIK Grażyna Janina - KW NOWA LEWICA";"DREWNIK Blandyna - KW NOWA LEWICA";"SOKOŁOWSKA Jolanta Monika - KW NOWA LEWICA";"MALEC-ĆWIEK Edyta Jadwiga - KW NOWA LEWICA";"RATUSZYŃSKA Marta - KW NOWA LEWICA";"WYSOCKI Roman Antoni - KW NOWA LEWICA";"SITAREK Jolanta - KW NOWA LEWICA";"GRUŻEWSKI Piotr - KW NOWA LEWICA";"GUZA Piotr Przemysław - KW NOWA LEWICA";"GAZDA Agnieszka Beata - KW NOWA LEWICA";"SMAGŁOWSKI Łukasz Krzysztof - KW NOWA LEWICA";"WABIK Grzegorz Mirosław - KW NOWA LEWICA";"PIWOWAR Zuzanna - KW NOWA LEWICA";"KACPRZAK Artur Karol - KW NOWA LEWICA";"KACZMARSKI Waldemar Antoni - KW NOWA LEWICA";"SUSKI Marek Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"KWIECIEŃ Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUŹMIUK Zbigniew Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOGIEL Radosław Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSZTOWNIAK Andrzej Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄK Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKA Agnieszka Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"STANDOWICZ Artur Edward - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSKI Krzysztof Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PASEK Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUREK Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIUBA Mariusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARKOWSKA-BZDUCHA Ewa Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSZCZAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARGAS Leszek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRZYWACZ Wioletta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZBROWSKA Marta - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄKIEWICZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"FORYŚ Rafał Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRZEMIŃSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZUBIŃSKI Kazimierz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZUBAK Rafał Szymon - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Dominik Sebastian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GŁUCH Mariusz Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOZDUR Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŹNIAK Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUCHCIK Bartłomiej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MOROZ-CZURA Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PŁOKITA Damian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOPACZ Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GUZDŹ Aleksandra Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PARSZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZURKIEWICZ Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"AKSAMIT Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄCZKOWSKA-HERNIK Ewa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLUZIK-ROSTKOWSKA Joanna Grażyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FRYSZTAK Konrad Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MICHALSKA-WILK Marta Ewelina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚMIETANKA Tomasz Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZOROWSKA Kamila - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEKARSKI Dominik - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KARPAŁA Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŁOSZ Anita Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRSKI Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZERWIEC Ewa Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYCIAK-POSPISCHIL Bożena Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TYCZYŃSKI Mateusz Roman - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOKARSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁASKARZEWSKA Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŚLA Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GIZIŃSKI Bartosz Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSZCZYK Leszek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEWERYN Grzegorz Waldemar - KW POLSKA JEST JEDNA";"GÓRZYŃSKA Anna - KW POLSKA JEST JEDNA";"SKUPIEŃ Ilona Agnieszka - KW POLSKA JEST JEDNA";"MACIEJCZYK Marcin Konrad - KW POLSKA JEST JEDNA";"STRZELECKI Krzysztof Piotr - KW POLSKA JEST JEDNA";"DESZCZKA Bartosz Andrzej - KW POLSKA JEST JEDNA";"OLEJARZ Halina Lucyna - KW POLSKA JEST JEDNA";"PŁACHECKI Marek Adam - KW POLSKA JEST JEDNA";"KNIEĆ Monika - KW POLSKA JEST JEDNA";"BEREDA Katarzyna Anita - KW POLSKA JEST JEDNA";"CHUCHAŁA Tomasz - KWW RDIP";"KOPANIA Wioletta - KWW RDIP";"KUŚTA Krzysztof - KWW RDIP";"WIJATKOWSKA Ewa Agnieszka - KWW RDIP";"MACIASZCZYK Magdalena Małgorzata - KWW RDIP";"NOWAK Edyta - KWW RDIP";"ALOT Kacper - KWW RDIP";"MAZURKIEWICZ Jerzy - KWW RDIP";"PAWŁOWSKA Ada Katarzyna - KWW RDIP";"DĄBROWSKI Piotr Tomasz - KWW RDIP";"TOKARSKI Maciej Mikołaj - KWW RDIP";"TURLIŃSKA Małgorzata Maria - KWW RDIP"
140703;"gm. Gniewoszów";"kozienicki";"mazowieckie";6;6;17;3;5;0;0;2;2;1;1;2;2;2;2;0;4;6;0;2;73;16;38;5;14;2;48;7;7;3;6;4;3;2;4;2;3;3;22;7;8;4;0;13;6;6;12;1;1;2;0;0;2;0;2;4;286;187;161;104;209;95;72;4;24;10;8;5;2;19;0;9;7;33;38;9;6;5;5;5;2;8;7;0;3;1;4;2;1;5;5;44;94;13;8;80;8;8;3;6;1;5;4;1;0;0;0;1;1;1;9;3;3;2;6;10;2;2;0;1;2;0;0;0;2;4;0;0;0;0;0;0
140704;"gm. Grabów nad Pilicą";"kozienicki";"mazowieckie";4;4;8;0;2;0;1;2;2;0;0;1;1;0;2;2;3;6;2;1;139;18;76;4;8;4;32;5;2;3;1;8;3;3;1;1;1;9;42;15;12;10;3;8;3;3;3;5;1;1;2;1;2;6;1;3;272;337;94;171;21;103;66;1;211;17;6;2;2;4;2;34;11;27;60;14;7;1;3;6;4;8;10;0;2;2;1;2;1;2;1;42;165;46;28;29;10;11;9;5;1;2;5;1;1;2;9;1;1;3;8;6;1;1;4;0;0;0;0;2;5;2;1;0;0;1;0;0;1;0;0;0
140705;"gm. Kozienice";"kozienicki";"mazowieckie";27;27;61;15;21;8;5;3;12;11;13;10;6;5;6;4;10;21;5;11;231;180;1244;20;20;10;607;23;19;16;6;13;20;13;2;7;10;19;143;125;87;18;35;42;34;28;133;12;1;9;26;7;4;56;63;5;1606;1042;1237;1046;356;253;597;17;502;41;19;22;6;84;6;54;58;246;413;75;64;11;17;34;9;36;39;12;14;6;15;11;6;16;20;349;818;214;363;2481;35;33;16;19;9;11;14;9;3;15;15;3;3;10;80;28;25;3;14;35;21;4;12;3;26;7;0;1;2;11;6;0;4;2;1;2
140706;"gm. Magnuszew";"kozienicki";"mazowieckie";10;10;24;2;6;4;2;0;2;1;1;1;1;0;1;1;4;5;3;2;257;27;177;4;6;2;59;9;7;5;1;7;6;3;1;7;4;6;61;20;21;8;9;16;3;7;19;5;1;2;6;2;2;14;3;3;637;352;235;207;41;327;131;4;98;41;13;6;9;19;5;13;19;54;103;17;16;3;9;17;1;5;12;4;3;4;3;1;1;5;7;64;282;71;43;87;12;32;7;3;3;14;7;0;3;2;3;0;0;5;33;4;2;0;4;2;7;2;2;3;14;4;2;0;2;4;4;0;0;0;1;1
140707;"gm. Sieciechów";"kozienicki";"mazowieckie";5;5;12;1;1;1;1;3;2;0;6;3;2;3;3;0;2;1;2;2;56;13;57;4;4;3;32;7;5;4;2;1;2;5;2;0;0;7;10;9;12;6;9;9;3;4;12;1;1;2;8;1;0;4;5;5;298;321;131;99;35;55;80;4;24;26;4;12;11;16;2;6;11;31;44;11;21;1;2;2;4;3;8;3;2;0;2;0;0;1;2;34;97;12;7;206;9;9;1;1;2;4;3;1;0;1;0;0;0;1;7;12;2;3;6;7;2;0;2;0;0;0;0;0;0;37;1;0;0;0;0;3
140901;"gm. Chotcza";"lipski";"mazowieckie";3;3;2;1;1;2;0;0;2;0;1;0;48;0;6;0;4;2;1;3;82;31;6;2;15;3;3;2;2;3;0;2;1;1;1;0;1;1;10;1;4;43;2;5;2;1;1;0;6;0;1;0;1;0;0;0;125;248;81;69;20;9;39;0;9;5;36;3;0;35;1;1;1;6;15;5;5;0;2;1;0;2;3;0;3;0;1;1;1;0;4;8;35;15;13;8;1;3;1;2;0;1;2;1;0;0;0;0;0;0;11;2;4;1;0;0;1;0;6;0;4;1;0;0;0;0;0;0;0;0;3;0
140902;"gm. Ciepielów";"lipski";"mazowieckie";7;7;10;0;11;2;1;1;1;1;2;2;1;0;20;1;2;0;0;3;87;203;11;7;39;1;15;11;17;2;1;5;5;4;6;1;3;12;30;12;9;17;4;5;1;3;1;1;14;0;5;0;1;12;1;13;195;823;141;161;51;34;66;9;2;8;76;1;0;15;5;3;6;25;84;14;9;9;7;1;0;13;6;1;3;0;2;0;0;4;58;41;88;51;39;7;8;12;3;11;2;11;4;5;1;4;2;2;1;3;15;5;28;0;2;1;1;0;2;0;4;0;0;0;0;0;0;0;0;1;0;0
140903;"gm. Lipsko";"lipski";"mazowieckie";13;13;25;5;11;6;0;7;4;3;2;2;13;3;7;2;2;7;1;4;299;228;40;15;52;6;57;23;14;21;1;7;10;10;2;12;7;16;72;36;31;128;6;12;5;9;3;5;6;5;6;4;4;9;4;6;463;1059;365;220;71;70;53;5;10;57;351;10;8;8;8;5;7;49;154;34;14;6;17;12;3;23;11;7;3;5;3;1;5;4;8;70;397;100;289;44;16;25;9;23;8;16;3;19;7;7;8;1;3;14;45;11;13;1;6;4;7;5;4;2;4;1;1;1;0;1;2;1;0;1;1;1
140904;"gm. Rzeczniów";"lipski";"mazowieckie";5;5;10;1;10;4;0;4;1;0;0;1;2;3;4;3;1;11;6;4;108;71;19;1;5;0;11;3;10;5;1;4;9;1;1;3;2;8;15;15;6;10;3;4;3;8;2;2;1;0;4;0;3;7;2;4;101;234;59;58;17;52;12;0;2;4;900;5;2;3;2;0;4;10;34;21;13;4;3;5;2;4;2;0;1;0;5;0;2;2;1;37;75;61;23;3;9;4;6;1;3;3;4;7;1;4;0;1;0;3;8;2;1;0;2;0;1;0;0;2;13;0;1;0;0;0;0;0;0;0;0;0
140905;"gm. Sienno";"lipski";"mazowieckie";7;7;26;3;6;3;1;1;1;0;2;0;5;0;4;9;2;3;8;2;161;64;11;7;14;0;17;12;7;8;9;2;11;5;0;2;6;10;28;9;14;12;5;6;6;6;5;2;4;1;3;0;2;2;4;7;187;696;119;105;14;120;21;2;3;5;427;4;0;8;2;2;5;27;61;21;10;1;4;10;3;15;7;1;1;1;3;2;1;3;4;40;122;48;65;16;12;7;3;2;5;6;2;113;0;2;1;2;0;5;16;1;3;0;3;1;0;0;2;3;3;1;0;0;0;1;1;0;1;0;0;0
140906;"gm. Solec nad Wisłą";"lipski";"mazowieckie";10;10;21;1;6;1;1;0;0;3;2;1;2;1;0;2;1;2;0;4;131;92;8;4;10;1;14;12;8;2;1;3;3;3;0;1;5;9;55;6;7;55;12;10;4;6;3;4;2;1;5;0;0;9;0;2;243;564;136;81;21;23;45;4;13;15;84;2;1;25;1;3;8;25;61;12;14;8;4;4;2;21;4;0;0;1;6;1;0;2;4;33;156;25;90;4;6;11;1;3;3;4;2;5;4;4;2;1;1;4;16;5;0;1;2;3;1;1;0;1;2;0;0;0;1;1;0;0;1;0;0;1
142301;"gm. Borkowice";"przysuski";"mazowieckie";8;8;14;1;4;0;2;0;1;0;0;0;0;1;1;0;0;5;3;0;85;25;8;3;4;3;20;5;191;5;2;8;5;2;4;6;19;10;43;12;5;3;8;12;5;6;1;3;2;0;1;2;7;3;3;3;155;112;118;123;17;13;138;3;7;4;3;4;3;2;3;2;573;18;55;6;3;1;25;3;3;4;6;2;2;2;4;2;3;1;1;25;107;62;20;7;7;8;3;0;6;6;1;0;1;6;1;1;0;2;17;8;2;0;0;0;1;0;2;1;2;0;0;0;0;1;0;0;0;0;0;0
142302;"gm. Gielniów";"przysuski";"mazowieckie";6;6;10;2;3;0;0;1;1;3;2;0;0;1;1;1;0;4;0;1;45;10;8;3;1;0;2;4;5;1;2;1;1;4;2;2;218;6;24;10;11;3;2;7;3;4;2;1;1;0;8;0;0;4;0;1;273;80;173;256;17;53;27;4;2;5;5;3;3;9;1;4;789;19;54;13;7;4;6;2;0;2;12;0;0;0;2;1;2;3;1;35;95;26;12;2;5;3;4;0;0;4;2;1;0;3;2;2;2;2;10;12;2;0;1;0;1;0;0;2;0;2;0;1;1;0;0;0;1;0;0;0
142303;"gm. Klwów";"przysuski";"mazowieckie";8;8;1;2;3;1;0;0;0;0;0;1;0;0;2;0;0;2;1;0;75;18;4;5;4;0;12;5;10;5;4;3;4;4;1;0;376;2;10;5;3;1;5;2;1;4;0;1;1;1;3;0;0;3;1;1;234;94;147;164;16;191;38;1;5;7;2;2;4;1;3;4;386;71;60;6;5;0;5;3;4;3;10;2;2;0;1;1;0;2;0;41;43;21;12;3;5;2;4;0;1;5;0;0;0;0;0;1;1;6;21;1;2;0;2;1;1;3;2;0;1;0;1;1;2;0;0;0;1;1;0;1
142304;"gm. Odrzywół";"przysuski";"mazowieckie";5;5;6;0;1;1;1;0;2;0;0;1;1;2;0;0;3;2;3;0;83;11;9;1;3;2;17;5;7;2;2;0;2;5;2;1;18;1;20;9;6;0;2;2;0;3;1;0;0;0;1;0;0;1;1;1;127;58;107;109;4;61;11;2;0;3;4;12;0;3;2;1;1226;36;50;8;8;5;2;4;2;3;2;0;1;1;2;0;0;1;3;34;57;38;23;7;6;10;1;0;0;0;0;0;0;4;0;1;1;3;8;3;1;2;0;0;1;0;1;0;1;0;0;0;0;1;1;0;2;0;0;2
142305;"gm. Potworów";"przysuski";"mazowieckie";5;5;14;2;0;0;2;0;0;5;0;1;5;2;3;0;1;6;0;2;89;27;14;13;10;3;16;3;50;2;6;3;9;3;6;1;29;5;27;6;10;2;2;5;0;9;4;2;1;0;2;1;1;2;0;2;188;121;152;219;38;43;19;1;8;12;1;3;2;9;11;3;604;28;98;12;11;6;9;0;2;1;3;0;0;0;0;0;2;1;1;29;44;58;27;0;0;8;1;0;0;7;1;0;2;1;2;3;1;14;20;2;1;1;1;0;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;1
142306;"gm. Przysucha";"przysuski";"mazowieckie";14;14;33;4;9;5;3;2;6;4;0;7;0;1;0;3;1;9;2;3;270;117;56;17;25;13;45;21;101;24;13;7;24;19;8;5;75;16;111;40;27;9;18;20;7;14;7;9;1;2;14;5;4;9;4;10;516;338;350;439;42;93;125;6;12;13;5;7;11;25;6;15;1775;59;232;20;21;5;18;5;6;10;11;2;5;4;2;0;4;8;9;92;424;240;198;21;19;20;11;2;8;27;8;3;5;69;7;4;13;15;37;18;6;5;4;1;1;0;1;3;6;1;1;2;0;1;0;1;1;0;1;1
142307;"gm. Rusinów";"przysuski";"mazowieckie";10;10;5;1;3;0;0;0;0;1;0;0;1;0;0;1;1;10;1;1;70;9;20;1;3;2;15;6;5;5;1;4;7;5;1;3;61;4;20;8;10;4;1;3;0;4;0;1;0;3;2;1;0;3;1;1;222;128;159;226;6;54;86;1;6;5;5;6;2;10;3;3;937;24;89;13;4;4;12;4;0;5;10;0;3;1;0;1;1;3;1;53;77;35;13;0;3;6;1;2;2;6;0;1;0;3;0;2;0;1;17;5;4;0;1;0;3;1;0;2;2;3;0;0;0;1;0;0;0;0;0;1
142308;"gm. Wieniawa";"przysuski";"mazowieckie";10;10;10;1;4;2;2;1;0;0;2;1;3;3;0;0;0;5;3;2;89;39;22;6;9;4;16;10;38;3;15;3;23;4;1;3;25;6;24;19;12;4;5;7;2;3;3;2;0;0;2;1;3;5;3;4;248;414;193;241;53;10;88;2;4;13;0;5;8;7;1;3;693;23;142;16;9;2;7;3;0;1;8;0;2;1;1;2;2;1;4;52;79;85;62;1;5;14;4;4;3;1;2;2;3;11;2;2;1;6;26;2;0;3;0;1;1;0;2;0;0;2;0;1;0;1;0;0;0;0;0;0
142501;"m. Pionki";"radomski";"mazowieckie";17;17;42;5;12;5;7;3;4;2;7;15;7;6;1;3;8;15;6;10;311;349;168;39;42;10;56;23;41;32;17;17;28;17;3;4;5;28;134;61;66;13;22;51;8;11;10;7;5;170;18;2;2;14;11;9;920;550;613;611;383;72;134;22;21;62;13;16;13;31;4;346;14;89;194;28;25;6;12;9;3;19;15;2;6;1;5;2;2;10;8;148;481;604;144;38;1308;15;5;8;8;11;7;7;3;11;9;4;1;13;27;41;11;8;0;5;37;1;2;5;8;5;1;3;1;4;12;0;1;3;0;2
142502;"gm. Gózd";"radomski";"mazowieckie";6;6;27;4;6;5;0;2;2;0;3;4;4;1;0;3;7;9;5;6;111;175;51;40;22;3;26;16;35;8;35;12;16;11;1;3;3;17;30;36;8;1;6;13;11;4;2;6;1;3;6;1;1;5;2;3;608;596;408;978;195;19;85;9;14;124;8;7;20;23;5;11;16;57;207;20;19;7;13;2;4;16;11;5;2;3;2;3;2;7;5;146;133;195;151;6;11;9;5;4;0;11;3;0;6;1;0;3;2;8;39;12;9;2;3;0;28;0;3;2;4;1;1;1;0;3;0;1;0;1;2;1
142503;"gm. Iłża";"radomski";"mazowieckie";21;21;39;6;136;2;2;29;6;3;2;21;2;5;3;6;16;8;4;10;314;209;36;41;31;13;49;17;48;10;100;11;36;10;4;20;5;26;114;81;32;11;12;22;9;5;4;3;0;2;10;2;2;13;2;7;713;1039;684;412;166;302;95;5;24;90;211;2;9;8;4;9;20;70;111;235;24;4;28;6;8;10;13;3;2;1;7;5;1;6;6;76;362;521;129;14;24;20;10;3;10;15;1;5;3;7;5;7;1;7;31;13;6;7;9;0;6;2;6;3;27;1;2;1;0;3;0;2;1;2;0;2
142504;"gm. Jastrzębia";"radomski";"mazowieckie";8;8;27;4;9;5;3;1;1;3;0;5;3;0;1;0;1;8;1;1;76;141;17;14;8;3;17;15;18;3;28;14;31;7;6;0;5;10;27;43;14;4;2;9;6;3;0;2;3;5;4;0;1;4;3;4;324;275;179;364;94;32;44;6;9;907;6;0;3;12;6;3;12;36;119;15;15;3;7;2;4;8;7;38;3;6;3;3;1;3;3;99;108;217;138;6;6;4;3;0;1;10;4;7;7;2;2;2;2;16;28;10;2;2;6;1;1;0;2;4;19;0;3;1;1;2;1;0;3;1;1;1
142505;"gm. Jedlińsk";"radomski";"mazowieckie";9;9;43;10;13;7;0;1;1;8;7;8;1;3;8;3;7;13;4;9;251;283;39;53;18;13;39;25;53;16;45;17;31;11;8;3;6;20;75;119;35;12;7;21;12;10;4;5;2;3;10;3;3;18;2;12;563;2118;466;474;230;74;80;17;13;299;8;3;19;6;16;6;12;46;232;55;34;20;14;15;14;15;15;14;2;8;2;2;9;9;12;171;219;448;315;7;9;17;10;2;3;20;1;2;25;7;5;5;10;13;44;17;3;6;4;1;4;1;1;9;7;3;2;2;1;1;0;0;0;2;0;1
142506;"gm. Jedlnia-Letnisko";"radomski";"mazowieckie";8;8;40;17;14;2;1;6;1;3;2;4;3;2;4;4;3;8;3;12;164;449;46;82;17;10;31;20;39;47;31;12;26;20;2;8;9;19;83;97;34;13;12;21;19;14;5;6;5;4;9;1;0;7;1;10;686;529;620;1075;252;45;57;14;7;363;3;1;8;10;11;7;13;73;282;27;26;13;19;10;6;25;15;38;2;1;2;3;4;6;8;200;303;661;329;11;40;14;6;1;1;19;8;4;18;14;5;6;8;49;88;28;8;6;10;1;20;3;5;6;9;2;0;5;0;1;0;0;3;1;1;0
142507;"gm. Kowala";"radomski";"mazowieckie";8;8;36;17;18;4;1;1;4;4;7;10;1;9;1;2;6;8;3;8;164;243;41;55;17;10;25;14;83;5;54;14;29;16;6;7;9;5;61;126;21;4;6;23;7;15;1;10;2;5;11;2;3;13;4;10;719;850;425;736;286;46;144;40;11;94;12;8;21;20;23;9;19;85;265;50;35;8;23;6;3;20;24;2;4;3;6;5;5;7;1;164;191;518;285;7;9;18;7;1;7;28;5;7;22;6;0;19;9;18;83;17;9;4;6;0;3;1;4;3;27;8;2;2;0;1;0;1;3;0;4;2
142508;"gm. Pionki";"radomski";"mazowieckie";9;9;32;4;6;3;3;2;3;4;3;6;1;3;2;2;4;17;3;2;176;170;67;20;34;3;33;14;27;12;27;8;24;8;2;2;1;19;46;44;42;6;11;16;5;8;7;9;3;30;9;0;0;15;3;4;712;533;430;427;227;111;145;16;23;85;14;10;11;29;1;80;12;47;121;24;34;2;18;16;3;18;14;2;8;2;7;5;1;8;10;90;214;190;94;26;271;18;10;2;5;6;5;4;2;5;4;4;1;1;24;20;4;0;2;2;57;12;2;2;4;2;2;0;0;1;10;0;1;1;1;0
142509;"gm. Przytyk";"radomski";"mazowieckie";6;6;18;3;4;3;1;0;0;1;2;1;4;2;1;3;1;5;3;3;81;81;19;14;2;9;11;11;23;5;94;9;5;8;4;8;4;6;29;41;18;4;4;6;3;9;3;2;4;1;4;1;1;5;0;2;354;321;455;580;237;55;59;4;8;87;5;4;32;11;127;5;245;30;124;17;14;51;12;6;3;2;12;1;0;5;4;3;1;3;5;66;93;104;95;1;6;12;5;0;1;6;0;0;3;1;0;4;3;20;48;8;5;2;2;1;0;1;4;3;4;1;0;0;0;0;0;0;1;0;1;2
