"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WOJCIECHOWSKI Mateusz Sławomir - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTCZAK Anna Danuta - KW BEZPARTYJNI SAMORZĄDOWCY";"CISZAK Mariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"BARYŁA Ewa Franciszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PRENTCZYŃSKI Sławomir Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"KANABUS-KOSZAL Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJEWODA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"FILIPIAK Artur - KW BEZPARTYJNI SAMORZĄDOWCY";"MĄDRA-MAKOWSKA Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"RAJEWICZ Zygmunt Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"WEBER Dorota Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"MILISZEWSKA Edyta Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"BUGAJ Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"BIESIEDIN Waldemar Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"DURKIEWICZ Konrad Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"AUGUSTYNIAK Damian Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"SIWIŃSKA Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"HENNIG-KLOSKA Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PYRZYK Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMÓW Paweł Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SEŃKO Mariusz Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MUSIAŁOWSKI Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKOWSKI Krzysztof Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁECHTAŃSKA Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STAJKOWSKA Izabela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASIELEWSKA Emilia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SROKA Paulina Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KŁOPOT-WARTECKA Aneta Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ELTMAN Jakub - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAWRECKI Bartłomiej Mikołaj - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STĘPA Teodor - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMCZAK Michał Bartłomiej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BERLIK Jerzy Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATUSZEWSKA Tatiana Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJDA Robert Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMASZEWSKI Tadeusz - KW NOWA LEWICA";"KASPRZAK-BARTKOWIAK Kamila - KW NOWA LEWICA";"CZERNIEJEWSKI Piotr - KW NOWA LEWICA";"MACIEJEWSKA Joanna Maria - KW NOWA LEWICA";"DZIAMARA Łukasz - KW NOWA LEWICA";"WNUK Andrzej Jacek - KW NOWA LEWICA";"NOWAK Tomasz Andrzej - KW NOWA LEWICA";"KUBICKA-SZTUL Krystyna - KW NOWA LEWICA";"ŁUCZYŃSKI Łukasz - KW NOWA LEWICA";"KOBIELSKA Ewa - KW NOWA LEWICA";"NIEKOCHAŃSKA Agnieszka - KW NOWA LEWICA";"GŁOWACKI Maciej Błażej - KW NOWA LEWICA";"PRZYBYLSKA Sylwia Anna - KW NOWA LEWICA";"JAŚKIEWICZ Marek - KW NOWA LEWICA";"MIEDZIAK Wiktoria - KW NOWA LEWICA";"LEWANDOWSKI Marcin - KW NOWA LEWICA";"MAŃKA Roman - KW NOWA LEWICA";"BĄK Anna - KW NOWA LEWICA";"HOFFMANN Zbigniew Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZARNECKI Witold Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"NIESTRAWSKA Aneta - KW PRAWO I SPRAWIEDLIWOŚĆ";"DOLATA Zbigniew - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTOSIK Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"ITMAN Zofia Mariola - KW PRAWO I SPRAWIEDLIWOŚĆ";"POPKOWSKI Robert Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAŁUŻNY Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIORUN Radomir Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOŹNIAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTKOWIAK Jacek Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIŚNIEWSKA-ZABŁOCKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"TWARDOWSKA Monika - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOJNA Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOPEĆ Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRABOWSKI Łukasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZYKOWNA Anita Aldona - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAWEŁ Robert Kazimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRYŁKA Anna Mirosława - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JÓŹWIAK Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Karol Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TALENT-DOMINIAK Jakub Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEŁBOWICZ Andżelika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZMYTKA Piotr Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRONEK Przemysław Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BANASZCZAK Tomasz Przemysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WITASIAK Sebastian Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKI Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GĄSIOREK Paulina Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIN Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKITEK Adrianna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUJAWSKI Piotr Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DOGA Marta Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSIN Paweł Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWEŁCZAK Emilia Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATUSZEWSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Tomasz Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NISZCZAK-SIERADZKA Inez Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRUSZCZYŃSKI Piotr Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POLITAŃSKA Agnieszka Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYBARSKI Piotr Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWAŃCZUK Ernest Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"REZGUI Agata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PILARSKI Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SARNOWSKA-CZAJKA Beata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYJEMSKI Marek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCHLEWSKA Anna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LISIECKI Marek Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Dariusz Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZMAREK Paulina Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"EJMA Marek Leon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWANDOWSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BĄKOWSKI Marek - KW POLSKA JEST JEDNA";"MAŁYSZ Józef Jerzy - KW POLSKA JEST JEDNA";"PIETROWSKI Szymon - KW POLSKA JEST JEDNA";"SZABELSKA Aneta - KW POLSKA JEST JEDNA";"MAZUR Patrycja Anna - KW POLSKA JEST JEDNA";"OCHOWIAK Jarosław Paweł - KW POLSKA JEST JEDNA";"CHOCIAJ Arkadiusz Krzysztof - KW POLSKA JEST JEDNA";"HENKE Anna Maria - KW POLSKA JEST JEDNA";"BOROWSKI Maciej Przemysław - KW POLSKA JEST JEDNA";"CIEŚLAK Mirosław Józef - KW POLSKA JEST JEDNA";"URBAN Irina - KW POLSKA JEST JEDNA";"KORDUS Maria - KW POLSKA JEST JEDNA";"SÓJKA Szymon - KW POLSKA JEST JEDNA";"TARNAWSKA Elżbieta Maria - KW POLSKA JEST JEDNA";"KLAMECKI Artur Stanisław - KWW RDIP";"NIWIŃSKI Grzegorz Henryk - KWW RDIP";"ZAWADZKA-PŁACZKIEWICZ Ewa Janina - KWW RDIP";"SIWIAK Paweł Hubert - KWW RDIP";"ANDRZEJAK Marcin Łukasz - KWW RDIP";"WOJTKOWIAK Kinga Arleta - KWW RDIP";"PRZYBYLAK Agata Maria - KWW RDIP";"ŁUKASZEWSKI Rafał Stanisław - KWW RDIP";"ANDRZEJEWSKI Grzegorz Antoni - KWW RDIP";"NOWAK Michał - KWW RDIP";"ŁYSIK Katarzyna Anna - KWW RDIP";"TAMBORSKA Natalia Anna - KWW RDIP";"KNAST Wojciech Kazimierz - KWW RDIP"
300909;"gm. Olszówka";"kolski";"wielkopolskie";4;4;15;4;0;4;1;2;5;1;4;1;1;3;5;0;0;2;0;1;73;19;4;17;4;12;4;4;8;9;1;2;7;0;3;0;2;46;21;22;9;9;5;1;3;0;11;3;2;2;2;2;5;1;1;7;506;184;379;45;67;9;20;14;28;25;9;8;16;2;11;12;4;3;84;17;8;1;3;3;3;1;3;7;6;1;0;0;2;10;0;6;138;37;8;0;21;1;1;3;0;0;0;0;1;8;0;0;4;1;9;1;0;6;1;0;0;0;2;1;0;0;0;0;3;1;1;0;0;0;0;0;0;1;7;0;1
300910;"gm. Osiek Mały";"kolski";"wielkopolskie";3;3;14;6;3;8;0;1;5;2;3;1;0;2;10;0;1;2;2;11;151;27;16;29;9;9;10;10;10;5;4;1;5;1;5;0;4;255;55;14;7;21;4;3;12;1;8;8;7;1;12;1;0;5;3;10;620;301;118;57;162;15;118;39;119;89;12;16;10;5;31;13;10;10;150;17;25;4;9;3;4;7;2;8;3;7;1;1;0;27;4;7;217;85;23;1;55;1;1;1;5;4;0;0;2;13;1;2;3;5;29;4;3;3;5;1;3;0;1;0;0;1;2;0;0;1;3;0;0;0;0;0;1;0;4;1;2
300911;"gm. Przedecz";"kolski";"wielkopolskie";3;3;10;7;1;0;2;4;2;0;0;0;1;1;3;2;1;2;0;2;109;22;16;3;9;9;3;12;11;4;0;1;2;2;6;1;5;18;41;23;2;16;2;3;7;4;0;6;5;1;6;2;1;3;1;10;416;180;213;134;22;8;15;25;9;50;8;16;6;8;9;5;2;2;160;11;9;3;0;2;3;2;3;1;2;1;0;0;1;7;0;0;199;27;8;2;16;4;3;1;0;2;0;3;2;5;0;6;0;11;4;2;0;0;2;0;0;2;0;1;0;1;0;0;4;0;0;1;0;0;0;0;2;1;5;1;0
301001;"gm. Golina";"koniński";"wielkopolskie";7;7;48;6;5;4;3;10;15;21;5;0;4;3;22;2;1;3;9;16;355;145;173;22;98;45;57;16;35;14;13;28;10;6;10;5;14;28;134;62;98;26;27;1;28;10;5;18;37;0;19;22;4;5;3;30;867;472;71;143;329;270;325;33;21;145;33;18;18;5;67;14;36;23;266;31;42;14;10;11;5;6;5;5;4;5;3;4;6;10;4;17;635;524;120;13;19;6;3;6;8;7;10;6;2;17;3;9;13;11;42;23;2;10;5;0;2;3;0;0;1;1;0;0;10;0;0;1;0;0;3;0;0;4;2;1;1
301002;"gm. Grodziec";"koniński";"wielkopolskie";4;4;8;2;3;1;2;1;4;4;4;0;2;1;5;0;0;15;1;6;126;49;31;47;20;33;20;8;19;7;3;11;1;1;7;2;4;14;27;11;21;4;86;2;6;1;1;4;5;0;2;0;1;1;0;10;246;154;13;115;650;19;55;11;4;45;12;5;3;0;4;2;3;9;68;10;14;7;54;10;0;1;0;6;1;1;2;1;1;6;2;7;236;73;11;6;2;6;3;1;3;1;1;3;2;10;0;5;1;5;13;0;2;1;3;0;3;3;0;0;0;2;0;0;0;0;1;1;1;3;0;0;0;0;0;3;0
301003;"gm. Kazimierz Biskupi";"koniński";"wielkopolskie";11;11;83;7;7;4;5;0;2;13;6;1;4;1;55;2;0;1;3;26;301;72;139;21;128;150;46;13;27;11;4;49;10;3;6;2;8;16;120;59;166;27;25;1;31;7;3;15;15;3;19;5;5;7;2;17;1155;565;104;53;180;100;248;23;8;125;13;24;13;9;17;10;18;18;283;31;33;18;12;14;1;3;6;5;2;5;1;2;1;6;4;11;592;545;138;21;18;12;1;13;7;9;5;2;2;20;5;5;34;6;47;18;5;5;3;3;1;4;1;1;0;1;4;3;3;0;0;1;0;1;5;1;0;2;0;0;5
301004;"gm. Kleczew";"koniński";"wielkopolskie";9;9;120;9;2;6;3;5;2;5;6;2;2;4;4;4;0;1;1;87;124;107;31;11;736;15;4;3;14;3;3;6;1;0;2;1;4;6;90;37;44;34;7;1;7;9;2;18;14;2;14;1;7;3;0;16;834;310;63;150;215;86;107;22;20;731;31;15;14;13;22;6;16;19;162;32;24;10;4;13;5;6;2;2;0;0;2;4;2;5;4;2;307;194;50;22;8;3;2;3;8;2;3;0;0;16;2;2;11;8;23;11;7;3;5;0;1;2;1;1;0;0;1;1;3;6;1;0;1;0;1;0;0;1;6;0;1
301005;"gm. Kramsk";"koniński";"wielkopolskie";12;12;41;12;5;4;2;1;9;7;2;5;6;5;27;1;1;4;1;5;337;54;182;14;34;47;60;17;47;14;5;22;5;4;6;3;17;20;95;46;85;32;23;3;31;2;3;10;36;3;12;2;4;6;1;29;1083;387;162;174;368;81;431;46;16;192;12;7;16;10;14;25;16;22;268;30;95;12;9;12;3;8;3;23;5;0;4;7;6;11;3;15;509;358;67;16;24;2;2;11;9;10;4;5;1;23;2;8;14;11;65;13;5;8;8;1;2;6;6;0;1;1;1;1;5;0;0;0;0;0;2;0;0;1;1;0;2
301006;"gm. Krzymów";"koniński";"wielkopolskie";6;6;37;8;6;5;3;2;7;8;3;2;2;2;11;4;0;3;4;5;198;58;110;33;27;27;26;7;34;13;3;14;4;1;3;2;7;20;45;42;62;21;12;3;29;3;2;9;7;1;14;4;1;4;0;19;721;401;65;49;318;89;304;31;14;94;18;16;12;8;20;11;9;20;224;23;28;13;8;12;6;3;2;8;5;3;3;4;2;11;3;1;301;422;55;6;10;5;3;3;7;2;0;2;3;13;1;10;3;8;27;11;2;1;2;1;14;1;0;0;1;2;0;3;4;0;0;0;9;0;0;0;0;0;1;0;2
301007;"gm. Rychwał";"koniński";"wielkopolskie";7;7;14;5;9;2;0;3;2;3;6;0;4;1;8;1;0;181;6;7;176;49;62;26;21;25;21;12;13;8;3;5;1;1;8;4;5;11;27;15;27;12;483;0;4;1;4;6;7;0;3;9;4;4;2;16;622;410;48;141;576;51;151;35;7;87;20;11;8;3;13;12;11;12;142;17;16;12;17;13;3;6;2;8;5;9;5;2;3;16;3;11;290;140;33;6;7;1;0;1;0;6;3;0;2;12;1;4;1;5;26;4;0;3;1;2;2;4;1;0;0;0;3;0;6;0;2;2;0;0;1;0;0;3;1;0;0
301008;"gm. Rzgów";"koniński";"wielkopolskie";4;4;25;7;9;6;1;2;4;6;2;3;4;0;15;4;1;12;0;3;230;81;83;24;29;32;17;10;32;10;1;30;3;1;6;1;7;9;73;32;57;21;93;2;15;4;4;11;9;0;9;3;2;2;0;13;498;247;26;71;608;41;164;12;3;49;14;11;4;4;12;5;8;15;177;12;18;3;13;4;1;2;4;7;4;11;3;3;3;3;3;9;333;186;38;4;4;3;2;10;5;4;5;2;0;13;1;5;2;5;18;15;2;5;2;0;3;1;0;0;1;0;0;2;1;0;0;0;0;0;4;0;0;0;0;3;0
301009;"gm. Skulsk";"koniński";"wielkopolskie";9;9;23;8;3;2;0;6;4;3;5;1;0;0;8;2;1;2;2;5;119;30;42;13;21;20;14;13;17;7;0;22;2;2;6;1;8;9;56;29;30;11;11;6;9;3;2;2;13;3;6;1;5;3;0;12;451;508;49;55;170;41;56;31;6;39;9;12;7;3;9;8;5;4;136;14;16;3;4;11;0;1;3;3;1;2;2;7;2;19;0;8;282;75;19;4;9;6;1;3;4;7;0;1;3;16;1;5;52;4;36;7;2;2;4;2;0;2;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1
301010;"gm. Sompolno";"koniński";"wielkopolskie";7;7;35;15;3;5;2;4;8;5;2;0;4;2;12;5;2;2;4;9;239;67;42;15;26;36;30;22;42;15;3;11;3;1;11;2;10;60;91;47;47;32;12;1;11;8;1;18;8;3;13;2;1;8;0;18;777;657;117;146;403;58;373;63;20;156;16;38;17;6;29;37;20;23;221;28;42;7;7;10;6;4;3;13;6;6;1;7;2;7;2;14;503;148;42;17;31;4;3;4;6;10;5;1;7;18;4;5;12;5;32;4;2;37;3;2;3;2;2;3;3;0;0;1;4;0;2;0;0;0;0;0;0;0;0;2;2
301011;"gm. Stare Miasto";"koniński";"wielkopolskie";8;8;46;13;31;8;3;4;13;8;9;4;3;3;22;2;1;24;3;14;467;79;242;110;43;39;56;28;46;20;13;41;11;2;11;4;12;22;113;64;147;29;76;4;28;5;5;15;35;1;15;6;4;6;3;24;698;489;82;86;703;75;382;83;11;64;22;16;23;6;16;15;12;20;307;34;28;13;22;10;2;2;1;10;7;6;28;1;1;9;4;7;758;681;112;22;24;9;7;6;16;8;3;5;14;21;4;6;18;6;46;19;3;9;4;1;6;2;0;0;1;0;2;4;3;0;2;4;0;0;5;0;1;1;0;0;0
301012;"gm. Ślesin";"koniński";"wielkopolskie";12;12;46;8;5;6;4;3;7;6;9;1;6;5;22;0;0;1;4;16;372;92;135;46;86;29;35;11;32;11;8;35;7;10;6;2;18;24;115;64;112;28;26;2;27;5;5;11;16;3;21;4;1;5;2;27;1158;494;210;195;566;126;491;57;10;167;31;30;21;14;40;15;22;21;342;32;34;12;11;13;7;11;5;11;6;3;4;5;7;9;5;18;695;415;78;15;13;8;4;9;23;11;3;0;3;26;3;3;459;8;44;30;10;6;6;1;0;0;1;2;0;1;3;3;4;1;2;0;1;0;3;1;1;2;1;0;2
301013;"gm. Wierzbinek";"koniński";"wielkopolskie";8;8;22;7;1;6;1;7;2;4;2;2;4;0;8;4;1;0;1;5;110;29;29;15;18;26;11;4;24;3;3;7;2;1;8;3;5;12;55;18;26;14;11;0;9;3;1;6;8;0;6;3;0;5;0;12;525;886;113;190;187;23;85;30;10;61;9;16;13;7;23;12;8;7;107;18;17;3;8;6;7;10;4;5;7;4;3;5;3;4;2;7;190;57;13;4;7;1;2;5;1;10;0;3;2;6;2;3;9;3;11;6;4;3;4;0;10;6;0;0;0;0;3;1;2;0;0;0;1;0;0;1;0;0;1;1;0
301014;"gm. Wilczyn";"koniński";"wielkopolskie";7;7;55;9;2;3;0;3;2;7;7;2;2;1;6;2;0;0;2;14;117;42;13;8;147;53;14;9;8;7;1;9;4;3;2;4;4;7;50;19;24;16;9;1;8;6;0;11;5;0;17;3;5;1;0;16;512;320;50;122;208;36;164;22;12;76;13;10;13;4;19;13;9;16;114;15;17;3;8;7;1;3;1;9;2;2;2;6;5;3;0;9;220;74;39;12;3;1;1;5;4;8;2;0;3;6;1;4;11;7;11;13;2;4;4;2;3;2;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;3;0;0;0
302301;"m. Słupca";"słupecki";"wielkopolskie";8;8;103;5;0;1;2;9;5;6;3;4;1;2;1;1;3;2;1;4;203;2006;9;4;4;5;53;4;12;4;0;2;0;1;4;0;3;2;223;84;53;25;9;3;8;8;2;21;4;1;19;4;7;5;5;15;996;229;48;217;71;21;59;17;22;41;463;11;19;8;19;16;98;10;195;29;26;4;7;4;3;7;2;6;8;3;1;2;1;2;0;24;774;285;177;22;27;8;14;7;249;9;7;5;3;17;1;5;1;12;20;61;2;2;1;0;2;2;1;0;2;0;0;1;3;0;3;1;0;0;0;0;0;1;1;0;5
302302;"gm. Lądek";"słupecki";"wielkopolskie";5;5;21;5;1;1;0;1;148;5;0;0;0;0;2;1;0;1;2;1;82;468;8;5;4;2;41;5;5;3;0;2;1;1;3;1;4;0;62;28;17;9;2;2;7;0;1;8;3;2;3;2;2;5;1;8;492;106;27;163;103;17;132;15;3;38;153;5;4;5;6;17;28;11;94;20;19;1;5;5;1;6;1;3;1;9;5;1;2;4;1;7;256;64;37;7;8;3;1;1;26;5;0;2;1;4;0;3;0;4;19;17;4;5;0;2;1;2;2;0;1;0;1;1;2;0;0;1;2;3;1;0;0;0;0;1;0
302303;"gm. Orchowo";"słupecki";"wielkopolskie";7;7;58;3;3;0;0;2;2;1;3;0;1;2;4;1;1;0;3;1;100;98;2;5;14;5;8;0;7;8;1;2;4;2;11;3;3;9;73;14;6;13;1;5;3;0;1;8;1;2;7;2;0;4;2;8;267;147;28;147;27;15;8;19;6;25;41;13;4;2;28;2;7;16;104;15;22;1;4;5;1;7;4;3;0;1;1;1;0;4;2;7;198;45;25;32;6;1;2;5;13;2;2;0;4;13;2;3;1;7;14;7;2;4;0;0;1;1;1;0;0;0;2;0;2;0;0;1;1;0;0;0;0;0;0;0;1
302304;"gm. Ostrowite";"słupecki";"wielkopolskie";8;8;636;5;1;2;0;4;1;12;1;0;0;0;1;0;0;2;1;2;66;194;1;3;12;4;8;2;3;2;1;2;0;0;1;0;1;3;55;21;12;5;1;0;2;0;1;26;3;0;3;0;2;1;0;8;471;87;16;139;70;4;15;8;4;12;67;1;3;2;6;6;31;2;64;7;10;4;4;1;1;0;1;3;1;3;2;0;2;1;1;4;219;47;25;5;4;2;1;1;20;1;2;2;1;7;0;1;1;5;8;10;0;3;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;0;2;0;0;0;0;0;0
302305;"gm. Powidz";"słupecki";"wielkopolskie";3;3;19;2;0;2;0;0;1;9;0;0;1;0;1;0;0;0;0;1;142;91;2;2;7;2;4;5;2;6;1;2;2;1;4;0;0;2;136;22;4;9;0;0;1;3;0;7;2;1;3;1;1;0;0;2;150;49;11;110;19;3;5;3;3;15;36;7;3;2;3;10;10;58;34;7;10;1;2;2;2;5;2;1;0;0;0;1;2;3;3;4;169;39;45;31;8;1;2;9;5;4;0;3;1;11;1;4;0;5;12;37;0;1;0;0;1;2;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;1;0;0;1
302306;"gm. Słupca";"słupecki";"wielkopolskie";9;9;148;5;2;3;1;3;15;4;7;1;6;0;3;2;1;4;11;8;111;909;10;4;7;7;134;7;8;6;5;5;2;1;3;2;1;3;101;41;33;19;9;2;6;6;3;13;4;5;10;1;5;3;2;12;859;227;52;138;116;32;104;41;10;52;321;25;7;2;20;16;128;15;177;27;29;8;8;8;4;9;3;12;6;11;2;8;6;4;0;16;449;128;87;16;14;1;1;5;56;9;0;5;0;10;1;5;1;9;29;35;1;2;1;2;4;0;4;0;0;0;2;5;5;0;2;1;2;1;0;1;0;8;0;1;3
302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";11;11;154;9;2;4;2;11;8;6;8;3;2;3;4;2;4;0;8;12;273;731;19;9;11;14;46;6;12;13;1;2;3;2;8;0;5;9;154;65;40;24;2;4;7;3;3;21;11;4;10;4;3;6;0;15;718;249;73;270;66;11;43;59;8;68;216;16;19;13;29;25;181;30;174;51;47;10;10;7;4;9;1;12;2;6;10;1;8;6;2;17;517;136;221;47;26;4;1;13;37;9;12;3;6;13;2;10;3;12;23;52;7;1;6;1;0;2;0;1;1;1;2;1;4;0;1;0;0;3;0;0;0;2;1;1;5
302308;"gm. Zagórów";"słupecki";"wielkopolskie";10;10;33;7;3;2;5;1;9;5;2;1;1;4;5;1;0;3;1;2;111;535;24;0;12;9;37;11;10;7;4;4;3;0;5;0;4;6;208;54;26;17;11;3;4;0;5;6;7;4;11;2;0;1;1;9;597;172;40;257;383;17;73;40;7;54;207;14;9;3;20;6;56;14;150;23;16;5;11;8;2;6;6;7;2;105;1;2;3;5;0;22;392;92;63;14;12;3;4;6;24;10;3;3;5;15;4;3;2;5;16;31;8;1;1;1;0;0;1;0;0;1;1;2;4;1;0;0;0;1;0;0;0;0;0;1;1
302501;"gm. Dominowo";"średzki";"wielkopolskie";3;3;23;2;1;1;0;0;1;0;0;1;2;0;3;0;1;0;0;6;123;41;8;4;6;3;9;13;9;4;46;1;3;6;3;2;30;4;57;19;8;14;3;61;1;12;4;4;3;1;6;1;1;1;1;3;235;68;13;149;11;8;8;24;1;19;5;67;8;3;20;6;3;10;64;84;7;1;3;7;1;1;3;1;4;3;0;3;3;1;0;6;193;24;65;10;4;1;23;1;1;0;5;1;4;16;1;3;2;2;7;6;1;0;4;4;1;0;1;0;0;0;1;0;4;0;1;0;0;1;0;1;0;1;0;3;2
302502;"gm. Krzykosy";"średzki";"wielkopolskie";8;8;29;10;4;2;1;5;4;3;2;12;3;2;8;3;0;0;0;10;265;55;11;20;13;7;18;13;23;23;102;4;3;13;9;2;53;7;163;37;7;17;3;31;5;16;6;4;7;7;16;3;6;5;2;12;576;119;42;224;93;10;8;21;5;50;20;262;14;11;17;6;9;12;108;112;22;4;7;11;7;7;3;8;4;2;4;3;6;4;4;15;489;43;149;23;13;0;142;4;4;5;4;1;7;24;0;5;0;7;17;4;2;3;3;3;0;0;0;1;0;1;1;1;4;2;0;3;0;2;0;0;2;1;3;1;0
