"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KŁOBUKOWSKI Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"PIETRZAK Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"KUŚMIREK Andrzej Mikołaj - KW BEZPARTYJNI SAMORZĄDOWCY";"DĄBROWSKA Żaneta - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUBIAK Monika - KW BEZPARTYJNI SAMORZĄDOWCY";"MARSZAŁ-JANKOWSKA Krystyna Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"DOBROMILSKI Jakub Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"KOWALSKI Rafał - KW BEZPARTYJNI SAMORZĄDOWCY";"DRAGAN Wanda - KW BEZPARTYJNI SAMORZĄDOWCY";"WIECZOREK Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"CZARNECKI Henryk Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"BARTOS Mariusz Jarosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KOSSECKI Paweł Antoni - KW BEZPARTYJNI SAMORZĄDOWCY";"OSIĘGŁOWSKA Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"OSTASZEWSKA Małgorzata Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"CIEĆWIERZ Urszula Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"WYSOCKI Mikołaj - KW BEZPARTYJNI SAMORZĄDOWCY";"KAMAĆ Filip Konrad - KW BEZPARTYJNI SAMORZĄDOWCY";"PIETRZAK Krzysztof Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"ZGORZELSKI Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CIENKOWSKA Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ORLIŃSKI Mirosław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NADRATOWSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOJNAROWSKI Konrad - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOWALSKI Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAWCZYK Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CYBULSKI Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WRÓBLEWSKA Maria Bożena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZGLENICKA Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERLUKIEWICZ Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SABALSKA Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RZYMOWSKI Jerzy - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PRAST Patryk - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RZESZOTARSKI Piotr Łukasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CIURAJ Konrad - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RYZIŃSKI Jacek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOWALKOWSKA Emilia Beata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZWEJKOWSKA Iwona - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKÓWKA Sebastian Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIECHNA-WIĘCKIEWICZ Paulina Krystyna - KW NOWA LEWICA";"BUDZICH Marek - KW NOWA LEWICA";"LINOWSKA Małgorzata - KW NOWA LEWICA";"BRUDNICKI Adrian - KW NOWA LEWICA";"WYROSTEK Szymon - KW NOWA LEWICA";"ANDRZEJCZAK Sebastian - KW NOWA LEWICA";"TYRAJSKA Ewa - KW NOWA LEWICA";"DOBROWOLSKI Mateusz - KW NOWA LEWICA";"STRZELECKI Krzysztof Maciej - KW NOWA LEWICA";"SOBOLEWSKI Tadeusz - KW NOWA LEWICA";"GŁUSKOWSKA Renata Małgorzata - KW NOWA LEWICA";"SZYMAŃSKI Maurycy - KW NOWA LEWICA";"GÓRECKA Olga - KW NOWA LEWICA";"POPIS Małgorzata Wioletta - KW NOWA LEWICA";"STANKIEWICZ Agnieszka Wanda - KW NOWA LEWICA";"LISOWSKA Monika Andżelika - KW NOWA LEWICA";"KOSIEC Justyna Agnieszka - KW NOWA LEWICA";"ADAMKIEWICZ Klaudia - KW NOWA LEWICA";"ZAJĄCZKOWSKI Leszek - KW NOWA LEWICA";"KIWIT Marek - KW NOWA LEWICA";"BORTNICZUK Kamil - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAŁECKI Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĄSIK Maciej Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULPA Wioletta Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"CICHOLSKA Anna Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMANOWSKI Rafał - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Waldemar Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"OZDOBA Jacek Dawid - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIWISZ Krzysztof Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"KARPIŃSKA Jolanta - KW PRAWO I SPRAWIEDLIWOŚĆ";"KALINOWSKI Paweł Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZAPLIŃSKA Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁODZIEJSKA Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRAJEWSKI Wojciech Franciszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"RÓŻAŃSKI Kamil Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"CECELSKI Waldemar Jacek - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZICKA Martyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRALCZYK Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"PURCELEWSKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOLCZYŃSKI Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"USIĄDEK Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WAŚKOWSKI Przemysław Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZADKOWSKA Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUCHOLSKI Marek Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SMOSARSKA Dorota - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BULANDA Cezary - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OBIDZIŃSKI Jerzy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LEŚNIEWSKA Katarzyna Julia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PUTERNICKA Barbara Danuta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUTKOWSKI Robert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZADROŻNY Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STELMACH Tomasz Józef - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZAJKOWSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"IMIELSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JOŃCZYK Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KŁODAWSKA Regina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DYMEK Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LIBEREK Katarzyna Blanka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PRZYBYLSKA Liza Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JĘDRZEJEWSKI Robert Witold - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIERWIŃSKI Marcin Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GAPIŃSKA Elżbieta Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRZEMIŃSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KORAJCZYK-SZYPERSKA Agnieszka - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRABOWSKI Grzegorz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŹLAKIEWICZ Maria Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KWARCIŃSKA-KULIS Katarzyna Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BACZEWSKI Marcin - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PODSĘDEK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POGONOWSKI Mariusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEGIĘĆ-DOROBA Kinga - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNOWSKI Rafał Mariusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SKALSKI Włodzimierz Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BYLIŃSKA Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KLIMCZAK Arkadiusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HAUSMAN-MANISTA Krystyna Jolanta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOWALCZYK Filip Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRAŚNIEWSKA Lilianna Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAWLAK Patryk Marek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSINOWSKA Beata Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIŃKOWSKA-CHUDA Wiesława - KW POLSKA JEST JEDNA";"SIEROCIŃSKA Małgorzata Maria - KW POLSKA JEST JEDNA";"MALISZEWSKA Grażyna Zofia - KW POLSKA JEST JEDNA";"DĘBSKA Anna - KW POLSKA JEST JEDNA";"WIŃKOWSKI Jacek Robert - KW POLSKA JEST JEDNA";"KOZIARSKI Dariusz Adam - KW POLSKA JEST JEDNA";"TURCZYNIAK Andrzej - KW POLSKA JEST JEDNA";"JASKULSKA Katarzyna Zofia - KW POLSKA JEST JEDNA";"AMBROZIAK Paweł - KW POLSKA JEST JEDNA";"AMBROZIAK Katarzyna Irena - KW POLSKA JEST JEDNA";"CZAJKA Jan Robert - KW POLSKA JEST JEDNA";"CZAJKA Grażyna - KW POLSKA JEST JEDNA";"DOBACZEWSKA Teresa Janina - KW POLSKA JEST JEDNA";"CHROSTOWSKI Mirosław - KW POLSKA JEST JEDNA";"SIATKOWSKA Dorota - KW POLSKA JEST JEDNA"
141306;"gm. Stupsk";"mławski";"mazowieckie";7;7;10;3;2;3;1;0;0;0;4;2;2;1;2;3;1;2;0;0;0;1;77;19;3;5;344;6;5;0;5;4;1;4;1;2;0;4;0;9;11;1;36;5;4;1;17;2;5;1;0;1;1;0;6;2;3;2;1;8;1;5;167;59;118;9;423;211;9;67;4;143;2;4;5;11;5;0;4;7;2;4;80;16;11;7;8;23;3;8;3;4;7;2;2;2;1;1;3;3;2;1;156;19;16;2;8;62;5;5;2;1;0;0;2;6;1;3;5;1;3;3;3;0;2;3;2;1;3;2;0;0;1;1;0;1;3
141307;"gm. Szreńsk";"mławski";"mazowieckie";3;3;5;2;1;1;2;0;1;0;3;3;1;0;0;0;0;2;0;3;0;0;49;6;0;9;284;4;2;0;2;1;1;1;4;0;1;0;1;1;1;1;17;9;3;0;4;0;0;0;0;0;1;0;2;0;1;0;0;3;1;1;196;59;97;10;314;147;13;160;9;115;8;14;1;10;2;1;2;3;3;7;54;6;14;3;4;8;3;4;0;4;2;1;2;0;1;1;0;1;1;3;65;3;3;0;2;84;0;2;1;0;0;0;2;2;0;1;4;1;2;3;6;2;1;9;0;3;1;0;3;0;1;1;0;1;2
141308;"gm. Szydłowo";"mławski";"mazowieckie";4;4;5;4;1;1;4;5;0;0;0;2;0;0;1;1;0;0;1;1;1;1;65;23;5;12;381;4;3;2;8;1;3;0;1;4;3;0;2;1;4;2;42;4;5;1;30;1;3;5;2;1;1;2;5;1;0;4;0;3;1;5;88;33;42;5;166;194;6;30;4;660;5;4;2;4;2;0;0;1;0;3;79;3;13;5;4;13;2;3;3;5;7;0;3;0;0;0;4;3;2;0;146;7;7;2;3;49;0;1;0;3;1;1;0;1;2;3;14;0;3;0;3;0;0;6;1;2;1;1;2;1;0;1;0;6;1
141309;"gm. Wieczfnia Kościelna";"mławski";"mazowieckie";5;5;13;1;0;2;1;5;2;0;0;1;4;2;0;1;0;2;0;0;1;2;60;11;4;4;209;1;1;2;4;2;3;3;0;1;1;1;0;7;2;3;28;4;6;1;17;0;3;2;4;0;1;0;3;1;1;0;1;2;0;6;133;87;55;10;141;124;9;43;2;441;7;8;3;13;1;0;2;6;1;8;73;6;13;13;3;16;2;4;2;6;2;1;8;3;0;0;2;2;3;3;102;11;9;0;3;64;1;1;0;1;0;0;0;2;2;2;1;1;0;3;10;0;0;3;0;1;0;0;0;1;0;2;0;0;0
141310;"gm. Wiśniewo";"mławski";"mazowieckie";10;10;8;2;3;5;1;3;2;1;3;1;2;0;1;1;1;2;0;1;0;4;86;22;1;13;254;4;4;3;7;2;5;0;3;1;1;1;0;2;1;6;43;6;16;2;37;2;6;5;0;3;3;4;2;0;5;3;0;9;0;5;204;62;98;9;424;144;13;69;12;242;9;9;5;48;4;2;5;5;0;6;83;22;21;17;1;31;2;13;2;15;5;2;5;1;5;1;3;2;3;6;154;8;8;4;18;190;3;3;3;0;0;1;2;2;1;3;21;0;4;1;8;2;4;7;2;4;1;1;2;1;0;0;2;0;2
141901;"gm. Bielsk";"płocki";"mazowieckie";7;7;17;3;1;11;4;8;0;3;8;2;3;1;2;3;2;2;0;3;1;4;1050;17;11;20;2;11;9;22;3;10;26;2;2;3;6;7;1;9;2;8;98;14;10;12;4;3;11;3;1;1;0;2;5;14;1;4;1;6;2;3;490;127;130;847;110;95;43;314;24;15;20;17;21;9;21;1;3;3;3;37;160;20;14;12;8;2;3;9;3;13;6;4;9;6;3;3;8;2;1;11;262;156;10;8;4;6;2;6;5;18;2;0;0;9;0;1;0;4;9;5;21;1;2;2;1;0;2;0;1;1;2;1;1;2;5
141902;"gm. Bodzanów";"płocki";"mazowieckie";15;15;24;117;4;7;1;4;3;0;0;4;3;6;0;0;4;1;3;1;2;3;674;39;11;24;1;10;8;21;6;4;17;2;2;1;8;3;0;8;6;6;96;9;12;10;4;1;8;10;0;5;2;0;6;9;4;2;4;4;2;1;317;225;152;258;68;40;10;181;15;12;6;11;704;6;7;0;1;2;2;30;143;19;16;13;6;2;4;12;2;7;3;7;8;1;3;1;4;1;3;10;329;158;12;4;6;26;6;3;4;21;1;2;2;5;0;0;1;3;10;2;20;1;3;4;3;1;3;4;4;0;0;0;4;0;2
141903;"gm. Brudzeń Duży";"płocki";"mazowieckie";13;13;33;11;0;5;5;7;2;1;1;1;3;4;1;3;7;4;1;2;0;4;446;45;14;31;10;13;9;34;10;7;70;4;1;2;13;3;0;6;3;1;86;9;16;15;0;1;25;4;1;1;4;2;7;5;6;2;3;7;4;3;450;102;139;386;109;67;19;287;27;22;13;12;19;14;9;3;8;6;517;34;134;22;30;32;3;3;6;8;1;9;3;7;14;1;4;4;6;2;3;5;341;140;16;10;8;17;5;5;7;35;3;2;0;2;2;0;0;4;7;3;15;1;5;8;2;3;1;1;2;3;1;0;0;0;3
141904;"gm. Bulkowo";"płocki";"mazowieckie";7;7;11;17;0;1;1;3;9;3;2;1;1;2;0;2;1;5;3;0;1;9;404;17;11;9;3;6;6;14;7;6;13;2;2;2;2;1;9;4;9;1;46;1;8;5;2;3;3;5;0;0;0;2;6;2;1;5;0;3;1;1;209;575;224;272;62;44;18;120;7;11;6;12;38;6;2;2;4;2;3;69;82;21;16;17;4;4;1;12;0;4;1;4;3;4;0;4;1;2;0;8;121;62;7;1;1;5;2;1;1;6;0;0;0;5;0;0;0;1;2;3;10;0;1;0;1;0;1;0;0;0;1;0;2;2;4
141905;"gm. Drobin";"płocki";"mazowieckie";6;6;7;8;2;45;0;6;1;2;2;2;1;1;0;2;2;1;2;1;2;8;690;16;14;15;2;6;4;4;9;1;12;1;0;0;5;1;2;0;2;2;77;4;10;4;7;1;6;4;2;4;2;1;8;15;3;5;1;3;7;3;296;140;105;664;102;93;31;272;14;13;10;29;6;8;19;5;3;5;4;20;124;17;19;24;5;2;2;6;0;4;4;4;4;0;2;0;4;2;1;28;241;68;12;4;7;4;3;4;3;13;0;0;2;39;0;0;0;0;5;3;15;1;1;3;1;1;0;0;1;0;0;1;0;0;1
141906;"gm. Gąbin";"płocki";"mazowieckie";13;13;36;14;1;7;3;9;1;2;13;10;25;4;2;2;2;3;4;5;2;6;762;50;32;29;8;24;8;25;25;7;29;6;3;1;0;6;2;4;5;3;122;19;22;15;3;6;12;4;3;3;6;1;12;7;3;4;4;2;3;5;657;525;261;673;74;94;44;551;20;16;24;16;22;16;8;1;8;6;3;63;149;26;31;27;6;7;5;24;47;9;3;5;8;2;7;3;11;4;10;11;587;269;21;26;13;31;9;6;8;30;2;2;3;16;3;1;5;5;23;5;39;11;3;10;1;3;1;2;1;0;0;0;1;3;4
141907;"gm. Łąck";"płocki";"mazowieckie";7;7;21;9;2;3;2;4;1;2;1;4;7;3;1;1;0;4;1;3;2;6;382;33;17;25;7;20;3;8;23;6;21;1;2;0;1;1;2;6;4;6;87;5;10;18;2;2;16;6;1;2;2;0;12;7;2;6;2;2;5;1;269;263;134;277;40;50;11;236;16;15;29;5;9;2;4;3;4;1;3;15;92;25;18;21;3;2;2;18;7;4;0;6;2;4;1;1;4;1;5;4;323;151;13;65;5;12;9;8;6;17;2;2;11;6;2;1;2;2;7;4;26;5;3;7;1;1;1;3;0;0;1;0;1;1;0
141908;"gm. Mała Wieś";"płocki";"mazowieckie";6;6;52;14;2;5;3;4;3;2;1;0;1;19;0;1;0;1;2;1;2;5;395;28;13;19;7;12;3;26;2;6;5;0;1;2;10;5;1;6;3;6;75;5;9;10;1;1;2;2;1;2;0;0;5;5;0;8;0;2;1;3;223;649;72;159;38;49;6;163;9;21;6;6;92;2;5;1;14;6;5;28;101;6;17;9;5;7;1;8;1;12;3;4;1;2;1;0;7;0;3;6;209;39;15;7;4;3;1;3;4;5;0;0;1;4;1;2;1;2;4;5;9;1;1;6;0;1;0;1;1;0;1;0;0;2;2
141909;"gm. Nowy Duninów";"płocki";"mazowieckie";5;5;12;2;1;1;0;2;1;0;0;5;1;2;0;2;0;0;1;0;0;0;297;14;6;13;6;7;0;5;6;8;13;2;0;1;0;1;0;2;1;4;56;6;3;11;1;0;7;7;1;3;0;2;2;2;0;2;2;1;3;2;257;60;326;263;27;18;10;65;8;15;17;8;8;8;3;1;1;2;7;19;68;11;7;9;0;2;1;10;0;5;0;1;4;2;1;1;4;0;3;4;167;76;8;22;1;4;4;1;1;8;0;1;3;3;0;2;0;2;3;1;9;0;1;10;2;0;0;0;0;0;0;0;0;0;0
141910;"gm. Radzanowo";"płocki";"mazowieckie";7;7;30;11;0;3;4;12;3;1;2;2;2;4;1;2;2;3;1;1;0;19;1068;51;80;34;5;13;3;19;5;6;59;6;0;4;2;2;0;9;6;4;164;22;24;14;6;1;5;4;1;1;3;0;11;8;1;9;4;5;1;5;434;212;178;572;66;74;19;178;14;12;10;8;31;9;20;5;12;8;2;49;135;29;20;29;3;3;6;9;3;8;2;8;3;3;7;1;7;3;2;2;335;245;21;14;7;21;5;1;3;36;2;1;1;14;1;1;0;1;10;3;10;1;0;4;1;1;3;1;2;1;1;1;0;0;3
141911;"gm. Słubice";"płocki";"mazowieckie";6;6;11;3;0;4;0;2;0;0;2;5;0;1;11;0;1;0;0;1;0;5;257;12;57;7;0;9;3;4;22;2;10;1;3;1;0;1;0;3;3;1;32;1;10;4;3;3;8;1;0;1;0;2;3;1;1;2;1;4;0;0;237;265;207;279;24;49;6;206;3;5;3;8;7;5;4;0;4;3;1;27;64;9;12;8;7;2;3;6;5;8;2;2;6;1;1;1;6;0;2;2;139;41;7;9;1;5;0;2;3;1;0;0;1;1;1;2;1;0;4;3;18;1;5;3;4;1;4;2;2;2;1;0;0;0;1
141912;"gm. Słupno";"płocki";"mazowieckie";14;14;22;9;2;5;7;5;5;0;2;2;1;1;1;1;4;3;1;0;0;8;729;70;40;123;6;37;2;17;12;11;105;8;5;6;6;8;1;6;4;6;218;12;24;24;7;3;13;2;1;1;3;1;10;11;3;10;3;5;1;4;373;100;102;494;36;35;8;205;14;16;13;9;51;6;12;4;4;3;1;135;153;27;26;37;7;3;4;13;5;6;8;3;7;2;1;5;9;0;5;9;756;495;31;19;13;51;19;9;11;74;1;3;4;20;0;2;2;2;11;10;33;1;4;8;7;2;5;4;2;1;1;1;0;2;1
141913;"gm. Stara Biała";"płocki";"mazowieckie";12;12;44;10;2;11;5;7;2;2;7;9;10;4;2;3;4;1;0;1;2;9;799;81;27;40;9;19;1;182;17;14;67;6;3;7;13;9;2;13;5;12;213;21;33;35;8;0;72;12;1;3;3;5;13;15;5;3;6;7;10;3;778;186;130;743;121;82;38;341;34;27;15;24;35;21;44;3;12;10;38;86;228;30;41;53;4;3;5;17;4;12;7;16;19;8;8;10;12;5;5;7;724;429;17;18;14;45;23;6;6;62;3;0;3;16;4;2;3;2;9;11;27;3;6;10;4;1;3;1;3;2;4;3;2;1;7
141914;"gm. Staroźreby";"płocki";"mazowieckie";8;8;12;12;1;3;2;4;5;2;8;2;2;3;1;1;0;1;8;2;0;14;509;20;13;13;4;85;6;20;7;3;13;1;0;2;2;0;10;3;1;3;83;10;3;6;1;6;11;2;0;3;1;2;8;7;2;13;2;2;4;1;359;189;348;349;125;60;19;318;20;14;9;12;14;2;10;0;7;0;4;21;114;16;23;17;3;5;5;2;1;5;3;3;7;1;4;2;8;1;7;7;244;65;7;4;4;10;6;3;5;12;3;0;3;9;2;0;0;4;5;6;16;1;3;6;1;1;0;0;0;0;0;0;0;1;3
141915;"gm. Wyszogród";"płocki";"mazowieckie";10;10;99;1;1;3;2;5;0;5;1;1;3;4;1;0;0;1;1;2;1;5;507;15;26;10;3;3;6;7;5;2;5;2;1;0;1;2;2;4;2;2;79;5;8;2;0;3;6;5;1;2;1;3;10;3;0;3;0;2;0;2;220;466;175;130;37;48;8;190;28;7;8;7;8;3;5;1;4;3;5;20;90;13;23;12;5;4;5;4;2;7;6;7;1;1;1;0;6;0;5;3;272;44;17;12;5;1;2;4;4;0;5;0;3;2;0;1;2;6;3;6;19;2;1;6;1;1;0;2;5;0;2;2;3;0;5
142001;"m. Płońsk";"płoński";"mazowieckie";21;21;48;17;5;11;7;14;144;6;8;5;8;3;3;4;2;7;0;8;2;8;874;196;34;76;70;64;28;22;41;17;20;30;12;7;5;6;283;31;11;21;553;62;56;18;15;34;21;20;10;2;9;3;45;19;15;15;9;5;7;7;640;224;1991;85;183;226;30;578;29;37;12;49;24;17;27;0;14;17;7;56;263;31;62;88;9;12;10;16;5;19;79;7;12;3;6;0;9;21;10;18;2906;188;104;35;50;88;12;23;16;12;12;6;14;73;9;10;8;329;9;23;54;10;10;19;17;2;4;33;10;19;10;9;6;7;23
142002;"m. Raciąż";"płoński";"mazowieckie";3;3;7;1;1;5;0;5;0;0;7;0;2;1;0;2;0;1;0;1;0;0;114;16;6;6;7;5;12;8;3;1;0;3;3;0;4;2;27;3;4;4;47;14;6;4;0;1;5;2;0;0;2;1;8;0;0;0;1;2;0;0;168;50;475;19;100;36;7;138;10;13;9;26;7;5;5;0;3;2;1;5;61;3;7;9;2;2;4;5;1;5;3;2;0;0;0;0;3;0;2;9;316;15;6;0;6;9;0;3;5;4;1;0;2;257;0;1;0;4;0;2;9;0;0;2;1;2;0;2;0;0;0;0;0;0;1
142003;"gm. Baboszewo";"płoński";"mazowieckie";6;6;15;6;1;5;1;1;9;3;5;0;4;0;0;0;1;1;1;7;2;7;263;36;8;22;56;15;3;12;12;9;1;5;1;1;1;2;116;6;8;10;84;12;7;9;4;3;4;10;7;0;0;1;14;3;1;6;3;1;4;3;317;61;1068;28;146;160;10;154;11;31;10;9;9;9;4;2;2;4;2;18;114;11;17;27;5;2;4;6;2;9;14;1;5;1;2;0;2;1;2;7;443;43;22;13;6;16;1;6;1;0;1;1;6;23;1;1;4;11;2;5;18;4;2;8;1;0;1;6;4;4;0;0;3;0;1
142004;"gm. Czerwińsk nad Wisłą";"płoński";"mazowieckie";5;5;96;8;0;9;1;10;6;2;5;6;4;1;1;2;2;8;5;2;1;3;259;44;36;23;12;17;8;10;16;6;1;4;4;3;4;1;11;6;5;9;105;5;12;4;5;2;9;3;4;1;7;1;7;9;4;2;1;1;2;2;244;96;969;46;51;146;18;221;27;15;10;14;22;8;1;4;7;4;2;15;112;14;34;18;6;1;6;6;2;10;12;17;6;1;3;2;6;9;5;4;310;42;24;12;9;9;4;10;7;1;3;2;3;8;7;1;3;4;10;6;23;4;4;5;1;1;3;0;2;4;2;0;2;1;3
142005;"gm. Dzierzążnia";"płoński";"mazowieckie";3;3;7;5;0;1;0;1;32;0;1;0;1;2;0;0;0;1;2;1;0;4;131;16;3;6;3;4;1;10;3;1;1;2;1;0;1;0;86;1;4;5;46;2;5;4;3;4;4;3;0;1;4;3;5;2;5;0;1;4;1;0;114;126;548;12;49;51;4;117;4;6;4;5;2;3;1;0;4;1;0;13;57;5;13;10;4;3;2;2;2;2;3;5;1;3;0;0;2;3;3;3;131;9;8;5;5;4;1;2;2;0;1;0;0;10;0;0;0;10;1;2;24;0;3;5;1;3;1;1;1;2;3;1;0;0;2
142006;"gm. Joniec";"płoński";"mazowieckie";4;4;10;3;1;4;0;1;1;3;2;2;0;2;0;1;0;0;0;1;0;3;134;35;4;7;7;13;6;3;7;2;3;6;1;4;0;3;57;5;7;6;55;4;4;3;2;1;3;2;0;1;1;1;3;3;2;2;1;1;1;2;138;30;465;24;46;31;6;65;6;13;2;7;3;2;0;1;1;2;1;2;69;4;21;11;5;4;4;3;0;3;9;4;2;0;1;1;2;0;4;2;370;23;18;13;13;11;5;3;2;0;4;2;0;13;0;0;4;12;3;9;6;1;1;3;2;0;0;3;1;3;0;0;1;0;2
